dimension_id:ID,:LABEL,value:float,value_string
DIM_PE001009_1921_EUR_FRENCH,E54_Dimension,48.0,
DIM_PE001009_1921_EUR_DUTCH,E54_Dimension,1.0,
DIM_PE001010_1921_POP_TOT,E54_Dimension,840.0,
DIM_PE001010_1921_BRIT_ENG,E54_Dimension,58.0,
DIM_PE001010_1921_BRIT_IRISH,E54_Dimension,88.0,
DIM_PE001010_1921_BRIT_SCOTCH,E54_Dimension,656.0,
DIM_PE001010_1921_EUR_FRENCH,E54_Dimension,38.0,
DIM_PE001011_1921_POP_TOT,E54_Dimension,785.0,
DIM_PE001011_1921_BRIT_ENG,E54_Dimension,20.0,
DIM_PE001011_1921_BRIT_IRISH,E54_Dimension,438.0,
DIM_PE001011_1921_BRIT_SCOTCH,E54_Dimension,325.0,
DIM_PE001011_1921_EUR_FRENCH,E54_Dimension,2.0,
DIM_PE001012_1921_POP_TOT,E54_Dimension,1076.0,
DIM_PE001012_1921_BRIT_ENG,E54_Dimension,290.0,
DIM_PE001012_1921_BRIT_IRISH,E54_Dimension,148.0,
DIM_PE001012_1921_BRIT_SCOTCH,E54_Dimension,634.0,
DIM_PE001012_1921_EUR_FRENCH,E54_Dimension,4.0,
DIM_PE001013_1921_POP_TOT,E54_Dimension,827.0,
DIM_PE001013_1921_BRIT_ENG,E54_Dimension,81.0,
DIM_PE001013_1921_BRIT_IRISH,E54_Dimension,256.0,
DIM_PE001013_1921_BRIT_SCOTCH,E54_Dimension,467.0,
DIM_PE001013_1921_BRIT_OTHER,E54_Dimension,1.0,
DIM_PE001013_1921_EUR_FRENCH,E54_Dimension,22.0,
DIM_PE001014_1921_POP_TOT,E54_Dimension,735.0,
DIM_PE001014_1921_BRIT_ENG,E54_Dimension,119.0,
DIM_PE001014_1921_BRIT_IRISH,E54_Dimension,81.0,
DIM_PE001014_1921_BRIT_SCOTCH,E54_Dimension,491.0,
DIM_PE001014_1921_BRIT_OTHER,E54_Dimension,2.0,
DIM_PE001014_1921_EUR_FRENCH,E54_Dimension,42.0,
DIM_PE001015_1921_POP_TOT,E54_Dimension,887.0,
DIM_PE001015_1921_BRIT_ENG,E54_Dimension,141.0,
DIM_PE001015_1921_BRIT_IRISH,E54_Dimension,54.0,
DIM_PE001015_1921_BRIT_SCOTCH,E54_Dimension,683.0,
DIM_PE001015_1921_BRIT_OTHER,E54_Dimension,1.0,
DIM_PE001015_1921_EUR_FRENCH,E54_Dimension,7.0,
DIM_PE001015_1921_EUR_DUTCH,E54_Dimension,1.0,
DIM_PE001016_1921_POP_TOT,E54_Dimension,667.0,
DIM_PE001016_1921_BRIT_ENG,E54_Dimension,219.0,
DIM_PE001016_1921_BRIT_IRISH,E54_Dimension,106.0,
DIM_PE001016_1921_BRIT_SCOTCH,E54_Dimension,271.0,
DIM_PE001016_1921_EUR_FRENCH,E54_Dimension,44.0,
DIM_PE001016_1921_EUR_DUTCH,E54_Dimension,3.0,
DIM_PE001016_1921_EUR_GERMAN,E54_Dimension,24.0,
DIM_PE001017_1921_POP_TOT,E54_Dimension,824.0,
DIM_PE001017_1921_BRIT_ENG,E54_Dimension,205.0,
DIM_PE001017_1921_BRIT_IRISH,E54_Dimension,17.0,
DIM_PE001017_1921_BRIT_SCOTCH,E54_Dimension,549.0,
DIM_PE001017_1921_EUR_FRENCH,E54_Dimension,47.0,
DIM_PE001017_1921_EUR_GERMAN,E54_Dimension,6.0,
DIM_PE001018_1921_POP_TOT,E54_Dimension,1133.0,
DIM_PE001018_1921_BRIT_ENG,E54_Dimension,240.0,
DIM_PE001018_1921_BRIT_IRISH,E54_Dimension,440.0,
DIM_PE001018_1921_BRIT_SCOTCH,E54_Dimension,411.0,
DIM_PE001018_1921_BRIT_OTHER,E54_Dimension,27.0,
DIM_PE001018_1921_EUR_FRENCH,E54_Dimension,11.0,
DIM_PE001018_1921_EUR_DUTCH,E54_Dimension,2.0,
DIM_PE001018_1921_ASIA_OTHER,E54_Dimension,1.0,
DIM_PE001018_1921_NEGRO,E54_Dimension,1.0,
DIM_PE001019_1921_POP_TOT,E54_Dimension,1344.0,
DIM_PE001019_1921_BRIT_ENG,E54_Dimension,311.0,
DIM_PE001019_1921_BRIT_IRISH,E54_Dimension,87.0,
DIM_PE001019_1921_BRIT_SCOTCH,E54_Dimension,906.0,
DIM_PE001019_1921_BRIT_OTHER,E54_Dimension,9.0,
DIM_PE001019_1921_EUR_FRENCH,E54_Dimension,3.0,
DIM_PE001019_1921_EUR_DUTCH,E54_Dimension,19.0,
DIM_PE001019_1921_EUR_GERMAN,E54_Dimension,9.0,
DIM_PE001020_1921_POP_TOT,E54_Dimension,1812.0,
DIM_PE001020_1921_BRIT_ENG,E54_Dimension,1061.0,
DIM_PE001020_1921_BRIT_IRISH,E54_Dimension,54.0,
DIM_PE001020_1921_BRIT_SCOTCH,E54_Dimension,679.0,
DIM_PE001020_1921_EUR_FRENCH,E54_Dimension,1.0,
DIM_PE001020_1921_EUR_DUTCH,E54_Dimension,11.0,
DIM_PE001020_1921_EUR_GERMAN,E54_Dimension,4.0,
DIM_PE001020_1921_EUR_SCANDINAVIAN,E54_Dimension,2.0,
DIM_PE001021_1921_POP_TOT,E54_Dimension,246.0,
DIM_PE001021_1921_BRIT_ENG,E54_Dimension,1.0,
DIM_PE001021_1921_BRIT_IRISH,E54_Dimension,189.0,
DIM_PE001021_1921_BRIT_SCOTCH,E54_Dimension,56.0,
DIM_PE001022_1921_POP_TOT,E54_Dimension,14.0,
DIM_PE001022_1921_BRIT_ENG,E54_Dimension,2.0,
DIM_PE001022_1921_BRIT_SCOTCH,E54_Dimension,4.0,
DIM_PE001022_1921_INDIAN,E54_Dimension,8.0,
DIM_PE001023_1921_POP_TOT,E54_Dimension,884.0,
DIM_PE001023_1921_BRIT_ENG,E54_Dimension,237.0,
DIM_PE001023_1921_BRIT_IRISH,E54_Dimension,133.0,
DIM_PE001023_1921_BRIT_SCOTCH,E54_Dimension,313.0,
DIM_PE001023_1921_EUR_FRENCH,E54_Dimension,170.0,
DIM_PE001023_1921_EUR_DUTCH,E54_Dimension,12.0,
DIM_PE001023_1921_EUR_SCANDINAVIAN,E54_Dimension,6.0,
DIM_PE001023_1921_ASIA_SYRIAN,E54_Dimension,12.0,
DIM_PE001023_1921_UNSPECIFIED,E54_Dimension,1.0,
DIM_PE001024_1921_POP_TOT,E54_Dimension,359.0,
DIM_PE001024_1921_BRIT_ENG,E54_Dimension,95.0,
DIM_PE001024_1921_BRIT_IRISH,E54_Dimension,61.0,
DIM_PE001024_1921_BRIT_SCOTCH,E54_Dimension,176.0,
DIM_PE001024_1921_EUR_FRENCH,E54_Dimension,23.0,
DIM_PE001024_1921_EUR_ITALIAN,E54_Dimension,4.0,
DIM_PE001025_1921_POP_TOT,E54_Dimension,1094.0,
DIM_PE001025_1921_BRIT_ENG,E54_Dimension,174.0,
DIM_PE001025_1921_BRIT_IRISH,E54_Dimension,240.0,
DIM_PE001025_1921_BRIT_SCOTCH,E54_Dimension,352.0,
DIM_PE001025_1921_BRIT_OTHER,E54_Dimension,4.0,
DIM_PE001025_1921_EUR_FRENCH,E54_Dimension,322.0,
DIM_PE001025_1921_EUR_DUTCH,E54_Dimension,1.0,
DIM_PE001025_1921_EUR_SCANDINAVIAN,E54_Dimension,1.0,
DIM_PE002001_1921_POP_TOT,E54_Dimension,2516.0,
DIM_PE002001_1921_BRIT_ENG,E54_Dimension,52.0,
DIM_PE002001_1921_BRIT_IRISH,E54_Dimension,938.0,
DIM_PE002001_1921_BRIT_SCOTCH,E54_Dimension,100.0,
DIM_PE002001_1921_EUR_FRENCH,E54_Dimension,1406.0,
DIM_PE002001_1921_EUR_BELGIAN,E54_Dimension,2.0,
DIM_PE002001_1921_EUR_DUTCH,E54_Dimension,1.0,
DIM_PE002001_1921_ASIA_SYRIAN,E54_Dimension,4.0,
DIM_PE002001_1921_NEGRO,E54_Dimension,13.0,
DIM_PE002002_1921_POP_TOT,E54_Dimension,1630.0,
DIM_PE002002_1921_BRIT_ENG,E54_Dimension,144.0,
DIM_PE002002_1921_BRIT_IRISH,E54_Dimension,299.0,
DIM_PE002002_1921_BRIT_SCOTCH,E54_Dimension,75.0,
DIM_PE002002_1921_BRIT_OTHER,E54_Dimension,13.0,
DIM_PE002002_1921_EUR_FRENCH,E54_Dimension,1095.0,
DIM_PE002002_1921_EUR_DUTCH,E54_Dimension,2.0,
DIM_PE002002_1921_EUR_HEBREW,E54_Dimension,1.0,
DIM_PE002002_1921_ASIA_SYRIAN,E54_Dimension,1.0,
DIM_PE002003_1921_POP_TOT,E54_Dimension,1042.0,
DIM_PE002003_1921_BRIT_ENG,E54_Dimension,401.0,
DIM_PE002003_1921_BRIT_IRISH,E54_Dimension,308.0,
DIM_PE002003_1921_BRIT_SCOTCH,E54_Dimension,260.0,
DIM_PE002003_1921_BRIT_OTHER,E54_Dimension,3.0,
DIM_PE002003_1921_EUR_FRENCH,E54_Dimension,63.0,
DIM_PE002003_1921_EUR_ITALIAN,E54_Dimension,7.0,
DIM_PE002004_1921_POP_TOT,E54_Dimension,1383.0,
DIM_PE002004_1921_BRIT_ENG,E54_Dimension,516.0,
DIM_PE002004_1921_BRIT_IRISH,E54_Dimension,343.0,
DIM_PE002004_1921_BRIT_SCOTCH,E54_Dimension,347.0,
DIM_PE002004_1921_BRIT_OTHER,E54_Dimension,2.0,
DIM_PE002004_1921_EUR_FRENCH,E54_Dimension,170.0,
DIM_PE002004_1921_EUR_GERMAN,E54_Dimension,1.0,
DIM_PE002004_1921_EUR_ITALIAN,E54_Dimension,4.0,
DIM_PE002005_1921_POP_TOT,E54_Dimension,1286.0,
DIM_PE002005_1921_BRIT_ENG,E54_Dimension,345.0,
DIM_PE002005_1921_BRIT_IRISH,E54_Dimension,185.0,
DIM_PE002005_1921_BRIT_SCOTCH,E54_Dimension,234.0,
DIM_PE002005_1921_EUR_FRENCH,E54_Dimension,516.0,
DIM_PE002005_1921_EUR_DUTCH,E54_Dimension,3.0,
DIM_PE002005_1921_EUR_ITALIAN,E54_Dimension,3.0,
DIM_PE002006_1921_POP_TOT,E54_Dimension,1257.0,
DIM_PE002006_1921_BRIT_ENG,E54_Dimension,516.0,
DIM_PE002006_1921_BRIT_IRISH,E54_Dimension,143.0,
DIM_PE002006_1921_BRIT_SCOTCH,E54_Dimension,264.0,
DIM_PE002006_1921_EUR_FRENCH,E54_Dimension,333.0,
DIM_PE002006_1921_EUR_GERMAN,E54_Dimension,1.0,
DIM_PE002007_1921_POP_TOT,E54_Dimension,769.0,
DIM_PE002007_1921_BRIT_ENG,E54_Dimension,293.0,
DIM_PE002007_1921_BRIT_IRISH,E54_Dimension,290.0,
DIM_PE002007_1921_BRIT_SCOTCH,E54_Dimension,171.0,
DIM_PE002007_1921_EUR_FRENCH,E54_Dimension,15.0,
DIM_PE002008_1921_POP_TOT,E54_Dimension,802.0,
DIM_PE002008_1921_BRIT_ENG,E54_Dimension,256.0,
DIM_PE002008_1921_BRIT_IRISH,E54_Dimension,63.0,
DIM_PE002008_1921_BRIT_SCOTCH,E54_Dimension,475.0,
DIM_PE002008_1921_EUR_FRENCH,E54_Dimension,5.0,
DIM_PE002008_1921_EUR_DUTCH,E54_Dimension,1.0,
DIM_PE002008_1921_EUR_GERMAN,E54_Dimension,2.0,
DIM_PE002009_1921_POP_TOT,E54_Dimension,597.0,
DIM_PE002009_1921_BRIT_ENG,E54_Dimension,89.0,
DIM_PE002009_1921_BRIT_IRISH,E54_Dimension,105.0,
DIM_PE002009_1921_BRIT_SCOTCH,E54_Dimension,356.0,
DIM_PE002009_1921_BRIT_OTHER,E54_Dimension,1.0,
DIM_PE002009_1921_EUR_FRENCH,E54_Dimension,46.0,
DIM_PE002010_1921_POP_TOT,E54_Dimension,572.0,
DIM_PE002010_1921_BRIT_ENG,E54_Dimension,198.0,
DIM_PE002010_1921_BRIT_IRISH,E54_Dimension,88.0,
DIM_PE002010_1921_BRIT_SCOTCH,E54_Dimension,237.0,
DIM_PE002010_1921_EUR_FRENCH,E54_Dimension,36.0,
DIM_PE002010_1921_EUR_AUSTRIAN,E54_Dimension,1.0,
DIM_PE002010_1921_EUR_DUTCH,E54_Dimension,1.0,
DIM_PE002010_1921_EUR_GERMAN,E54_Dimension,1.0,
DIM_PE002010_1921_ASIA_SYRIAN,E54_Dimension,10.0,
DIM_PE002011_1921_POP_TOT,E54_Dimension,604.0,
DIM_PE002011_1921_BRIT_ENG,E54_Dimension,161.0,
DIM_PE002011_1921_BRIT_IRISH,E54_Dimension,235.0,
DIM_PE002011_1921_BRIT_SCOTCH,E54_Dimension,192.0,
DIM_PE002011_1921_EUR_FRENCH,E54_Dimension,3.0,
DIM_PE002011_1921_EUR_DUTCH,E54_Dimension,13.0,
DIM_PE002012_1921_POP_TOT,E54_Dimension,794.0,
DIM_PE002012_1921_BRIT_ENG,E54_Dimension,448.0,
DIM_PE002012_1921_BRIT_IRISH,E54_Dimension,64.0,
DIM_PE002012_1921_BRIT_SCOTCH,E54_Dimension,257.0,
DIM_PE002012_1921_EUR_FRENCH,E54_Dimension,19.0,
DIM_PE002012_1921_EUR_GERMAN,E54_Dimension,6.0,
DIM_PE002013_1921_POP_TOT,E54_Dimension,1082.0,
DIM_PE002013_1921_BRIT_ENG,E54_Dimension,488.0,
DIM_PE002013_1921_BRIT_IRISH,E54_Dimension,50.0,
DIM_PE002013_1921_BRIT_SCOTCH,E54_Dimension,471.0,
DIM_PE002013_1921_EUR_FRENCH,E54_Dimension,17.0,
DIM_PE002013_1921_EUR_GERMAN,E54_Dimension,51.0,
DIM_PE002013_1921_EUR_SCANDINAVIAN,E54_Dimension,5.0,
DIM_PE002014_1921_POP_TOT,E54_Dimension,1152.0,
DIM_PE002014_1921_BRIT_ENG,E54_Dimension,137.0,
DIM_PE002014_1921_BRIT_IRISH,E54_Dimension,136.0,
DIM_PE002014_1921_BRIT_SCOTCH,E54_Dimension,488.0,
DIM_PE002014_1921_EUR_FRENCH,E54_Dimension,357.0,
DIM_PE002014_1921_EUR_GERMAN,E54_Dimension,2.0,
DIM_PE002014_1921_EUR_OTHER,E54_Dimension,1.0,
DIM_PE002014_1921_UNSPECIFIED,E54_Dimension,31.0,
DIM_PE002015_1921_POP_TOT,E54_Dimension,1630.0,
DIM_PE002015_1921_BRIT_ENG,E54_Dimension,28.0,
DIM_PE002015_1921_BRIT_IRISH,E54_Dimension,50.0,
DIM_PE002015_1921_BRIT_SCOTCH,E54_Dimension,28.0,
DIM_PE002015_1921_EUR_FRENCH,E54_Dimension,1524.0,
DIM_PE002016_1921_POP_TOT,E54_Dimension,1012.0,
DIM_PE002016_1921_BRIT_ENG,E54_Dimension,209.0,
DIM_PE002016_1921_BRIT_IRISH,E54_Dimension,83.0,
DIM_PE002016_1921_BRIT_SCOTCH,E54_Dimension,419.0,
DIM_PE002016_1921_EUR_FRENCH,E54_Dimension,294.0,
DIM_PE002016_1921_EUR_GERMAN,E54_Dimension,1.0,
DIM_PE002016_1921_EUR_ITALIAN,E54_Dimension,6.0,
DIM_PE002017_1921_POP_TOT,E54_Dimension,1331.0,
DIM_PE002017_1921_BRIT_ENG,E54_Dimension,458.0,
DIM_PE002017_1921_BRIT_IRISH,E54_Dimension,63.0,
DIM_PE002017_1921_BRIT_SCOTCH,E54_Dimension,200.0,
DIM_PE002017_1921_EUR_FRENCH,E54_Dimension,606.0,
DIM_PE002017_1921_EUR_GERMAN,E54_Dimension,4.0,
DIM_PE002018_1921_POP_TOT,E54_Dimension,1416.0,
DIM_PE002018_1921_BRIT_ENG,E54_Dimension,451.0,
DIM_PE002018_1921_BRIT_IRISH,E54_Dimension,226.0,
DIM_PE002018_1921_BRIT_SCOTCH,E54_Dimension,685.0,
DIM_PE002018_1921_BRIT_OTHER,E54_Dimension,3.0,
DIM_PE002018_1921_EUR_FRENCH,E54_Dimension,51.0,
DIM_PE002019_1921_POP_TOT,E54_Dimension,1183.0,
DIM_PE002019_1921_BRIT_ENG,E54_Dimension,393.0,
DIM_PE002019_1921_BRIT_IRISH,E54_Dimension,196.0,
DIM_PE002019_1921_BRIT_SCOTCH,E54_Dimension,544.0,
DIM_PE002019_1921_EUR_FRENCH,E54_Dimension,50.0,
DIM_PE002020_1921_POP_TOT,E54_Dimension,816.0,
DIM_PE002020_1921_BRIT_ENG,E54_Dimension,298.0,
DIM_PE002020_1921_BRIT_IRISH,E54_Dimension,117.0,
DIM_PE002020_1921_BRIT_SCOTCH,E54_Dimension,328.0,
DIM_PE002020_1921_BRIT_OTHER,E54_Dimension,14.0,
DIM_PE002020_1921_EUR_FRENCH,E54_Dimension,58.0,
DIM_PE002020_1921_ASIA_SYRIAN,E54_Dimension,1.0,
DIM_PE002021_1921_POP_TOT,E54_Dimension,1278.0,
DIM_PE002021_1921_BRIT_ENG,E54_Dimension,374.0,
DIM_PE002021_1921_BRIT_IRISH,E54_Dimension,496.0,
DIM_PE002021_1921_BRIT_SCOTCH,E54_Dimension,265.0,
DIM_PE002021_1921_EUR_FRENCH,E54_Dimension,113.0,
DIM_PE002021_1921_EUR_DUTCH,E54_Dimension,23.0,
DIM_PE002021_1921_EUR_GERMAN,E54_Dimension,6.0,
DIM_PE002021_1921_UNSPECIFIED,E54_Dimension,1.0,
DIM_PE002022_1921_POP_TOT,E54_Dimension,1122.0,
DIM_PE002022_1921_BRIT_ENG,E54_Dimension,202.0,
DIM_PE002022_1921_BRIT_IRISH,E54_Dimension,599.0,
DIM_PE002022_1921_BRIT_SCOTCH,E54_Dimension,296.0,
DIM_PE002022_1921_EUR_FRENCH,E54_Dimension,23.0,
DIM_PE002022_1921_EUR_GERMAN,E54_Dimension,1.0,
DIM_PE002022_1921_UNSPECIFIED,E54_Dimension,1.0,
DIM_PE002023_1921_POP_TOT,E54_Dimension,1670.0,
DIM_PE002023_1921_BRIT_ENG,E54_Dimension,667.0,
DIM_PE002023_1921_BRIT_IRISH,E54_Dimension,245.0,
DIM_PE002023_1921_BRIT_SCOTCH,E54_Dimension,680.0,
DIM_PE002023_1921_BRIT_OTHER,E54_Dimension,1.0,
DIM_PE002023_1921_EUR_FRENCH,E54_Dimension,66.0,
DIM_PE002023_1921_EUR_DUTCH,E54_Dimension,9.0,
DIM_PE002023_1921_EUR_OTHER,E54_Dimension,2.0,
DIM_PE002024_1921_POP_TOT,E54_Dimension,167.0,
DIM_PE002024_1921_BRIT_ENG,E54_Dimension,1.0,
DIM_PE002024_1921_EUR_FRENCH,E54_Dimension,1.0,
DIM_PE002024_1921_INDIAN,E54_Dimension,165.0,
DIM_PE002025_1921_POP_TOT,E54_Dimension,625.0,
DIM_PE002025_1921_BRIT_ENG,E54_Dimension,326.0,
DIM_PE002025_1921_BRIT_IRISH,E54_Dimension,118.0,
DIM_PE002025_1921_BRIT_SCOTCH,E54_Dimension,142.0,
DIM_PE002025_1921_EUR_FRENCH,E54_Dimension,38.0,
DIM_PE002025_1921_EUR_ITALIAN,E54_Dimension,1.0,
DIM_PE002026_1921_POP_TOT,E54_Dimension,556.0,
DIM_PE002026_1921_BRIT_ENG,E54_Dimension,184.0,
DIM_PE002026_1921_BRIT_IRISH,E54_Dimension,109.0,
DIM_PE002026_1921_BRIT_SCOTCH,E54_Dimension,244.0,
DIM_PE002026_1921_EUR_FRENCH,E54_Dimension,11.0,
DIM_PE002026_1921_EUR_DUTCH,E54_Dimension,7.0,
DIM_PE002026_1921_EUR_HEBREW,E54_Dimension,1.0,
DIM_PE002027_1921_POP_TOT,E54_Dimension,3228.0,
DIM_PE002027_1921_BRIT_ENG,E54_Dimension,980.0,
DIM_PE002027_1921_BRIT_IRISH,E54_Dimension,328.0,
DIM_PE002027_1921_BRIT_SCOTCH,E54_Dimension,893.0,
DIM_PE002027_1921_BRIT_OTHER,E54_Dimension,2.0,
DIM_PE002027_1921_EUR_FRENCH,E54_Dimension,994.0,
DIM_PE002027_1921_EUR_DUTCH,E54_Dimension,9.0,
DIM_PE002027_1921_EUR_GERMAN,E54_Dimension,18.0,
DIM_PE002027_1921_ASIA_CHINESE_AND_JAPANESE,E54_Dimension,4.0,
DIM_PE003001_1921_POP_TOT,E54_Dimension,585.0,
DIM_PE003001_1921_BRIT_ENG,E54_Dimension,240.0,
DIM_PE003001_1921_BRIT_IRISH,E54_Dimension,66.0,
DIM_PE003001_1921_BRIT_SCOTCH,E54_Dimension,272.0,
DIM_PE003001_1921_EUR_FRENCH,E54_Dimension,6.0,
DIM_PE003001_1921_EUR_DUTCH,E54_Dimension,1.0,
DIM_PE003002_1921_POP_TOT,E54_Dimension,1562.0,
DIM_PE003002_1921_BRIT_ENG,E54_Dimension,535.0,
DIM_PE003002_1921_BRIT_IRISH,E54_Dimension,171.0,
DIM_PE003002_1921_BRIT_SCOTCH,E54_Dimension,843.0,
DIM_PE003002_1921_EUR_FRENCH,E54_Dimension,11.0,
DIM_PE003002_1921_EUR_DUTCH,E54_Dimension,2.0,
DIM_PE003003_1921_POP_TOT,E54_Dimension,844.0,
DIM_PE003003_1921_BRIT_ENG,E54_Dimension,163.0,
DIM_PE003003_1921_BRIT_IRISH,E54_Dimension,281.0,
DIM_PE003003_1921_BRIT_SCOTCH,E54_Dimension,276.0,
DIM_PE003003_1921_EUR_FRENCH,E54_Dimension,124.0,
DIM_PE003004_1921_POP_TOT,E54_Dimension,1201.0,
DIM_PE003004_1921_BRIT_ENG,E54_Dimension,350.0,
DIM_PE003004_1921_BRIT_IRISH,E54_Dimension,45.0,
DIM_PE003004_1921_BRIT_SCOTCH,E54_Dimension,410.0,
DIM_PE003004_1921_EUR_FRENCH,E54_Dimension,393.0,
DIM_PE003004_1921_EUR_DUTCH,E54_Dimension,3.0,
DIM_PE003005_1921_POP_TOT,E54_Dimension,2004.0,
DIM_PE003005_1921_BRIT_ENG,E54_Dimension,449.0,
DIM_PE003005_1921_BRIT_IRISH,E54_Dimension,45.0,
DIM_PE003005_1921_BRIT_SCOTCH,E54_Dimension,392.0,
DIM_PE003005_1921_EUR_FRENCH,E54_Dimension,1115.0,
DIM_PE003005_1921_EUR_GERMAN,E54_Dimension,1.0,
DIM_PE003005_1921_EUR_OTHER,E54_Dimension,1.0,
DIM_PE003005_1921_ASIA_SYRIAN,E54_Dimension,1.0,
DIM_PE003006_1921_POP_TOT,E54_Dimension,1429.0,
DIM_PE003006_1921_BRIT_ENG,E54_Dimension,572.0,
DIM_PE003006_1921_BRIT_IRISH,E54_Dimension,399.0,
DIM_PE003006_1921_BRIT_SCOTCH,E54_Dimension,454.0,
DIM_PE003006_1921_EUR_FRENCH,E54_Dimension,3.0,
DIM_PE003006_1921_UNSPECIFIED,E54_Dimension,1.0,
DIM_PE003007_1921_POP_TOT,E54_Dimension,1019.0,
DIM_PE003007_1921_BRIT_ENG,E54_Dimension,95.0,
DIM_PE003007_1921_BRIT_IRISH,E54_Dimension,412.0,
DIM_PE003007_1921_BRIT_SCOTCH,E54_Dimension,501.0,
DIM_PE003007_1921_EUR_FRENCH,E54_Dimension,3.0,
DIM_PE003007_1921_EUR_DUTCH,E54_Dimension,1.0,
DIM_PE003007_1921_EUR_GERMAN,E54_Dimension,5.0,
DIM_PE003007_1921_EUR_SCANDINAVIAN,E54_Dimension,1.0,
DIM_PE003007_1921_ASIA_SYRIAN,E54_Dimension,1.0,
DIM_PE003008_1921_POP_TOT,E54_Dimension,1280.0,
DIM_PE003008_1921_BRIT_ENG,E54_Dimension,420.0,
DIM_PE003008_1921_BRIT_IRISH,E54_Dimension,283.0,
DIM_PE003008_1921_BRIT_SCOTCH,E54_Dimension,567.0,
DIM_PE003008_1921_EUR_FRENCH,E54_Dimension,7.0,
DIM_PE003008_1921_EUR_DUTCH,E54_Dimension,3.0,
DIM_PE003009_1921_POP_TOT,E54_Dimension,892.0,
DIM_PE003009_1921_BRIT_ENG,E54_Dimension,519.0,
DIM_PE003009_1921_BRIT_IRISH,E54_Dimension,109.0,
DIM_PE003009_1921_BRIT_SCOTCH,E54_Dimension,240.0,
DIM_PE003009_1921_EUR_GERMAN,E54_Dimension,22.0,
DIM_PE003009_1921_UNSPECIFIED,E54_Dimension,2.0,
DIM_PE003010_1921_POP_TOT,E54_Dimension,981.0,
DIM_PE003010_1921_BRIT_ENG,E54_Dimension,595.0,
DIM_PE003010_1921_BRIT_IRISH,E54_Dimension,79.0,
