measurement_id:ID,:LABEL,label,notes
MEAS_BC008002_1911_SWISS,E16_Measurement,SWISS for BC008002 in 1911,
MEAS_BC008002_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC008002 in 1911,
MEAS_BC008003_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC008003 in 1911,
MEAS_BC008003_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC008003 in 1911,
MEAS_BC008003_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC008003 in 1911,
MEAS_BC008003_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC008003 in 1911,
MEAS_BC008003_1911_FRENCH,E16_Measurement,FRENCH for BC008003 in 1911,
MEAS_BC008003_1911_GERMAN,E16_Measurement,GERMAN for BC008003 in 1911,
MEAS_BC008003_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC008003 in 1911,
MEAS_BC008003_1911_BELGIAN,E16_Measurement,BELGIAN for BC008003 in 1911,
MEAS_BC008003_1911_BULGARIAN_AND_RUMANIAN,E16_Measurement,BULGARIAN_AND_RUMANIAN for BC008003 in 1911,
MEAS_BC008003_1911_CHINESE,E16_Measurement,CHINESE for BC008003 in 1911,
MEAS_BC008003_1911_DUTCH,E16_Measurement,DUTCH for BC008003 in 1911,
MEAS_BC008003_1911_GREEK,E16_Measurement,GREEK for BC008003 in 1911,
MEAS_BC008003_1911_INDIAN,E16_Measurement,INDIAN for BC008003 in 1911,
MEAS_BC008003_1911_ITALIAN,E16_Measurement,ITALIAN for BC008003 in 1911,
MEAS_BC008003_1911_JAPANESE,E16_Measurement,JAPANESE for BC008003 in 1911,
MEAS_BC008003_1911_JEWISH,E16_Measurement,JEWISH for BC008003 in 1911,
MEAS_BC008003_1911_NEGRO,E16_Measurement,NEGRO for BC008003 in 1911,
MEAS_BC008003_1911_POLISH,E16_Measurement,POLISH for BC008003 in 1911,
MEAS_BC008003_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC008003 in 1911,
MEAS_BC008003_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC008003 in 1911,
MEAS_BC008003_1911_SWISS,E16_Measurement,SWISS for BC008003 in 1911,
MEAS_BC008003_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC008003 in 1911,
MEAS_BC008005_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC008005 in 1911,
MEAS_BC008005_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC008005 in 1911,
MEAS_BC008005_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC008005 in 1911,
MEAS_BC008005_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC008005 in 1911,
MEAS_BC008005_1911_FRENCH,E16_Measurement,FRENCH for BC008005 in 1911,
MEAS_BC008005_1911_GERMAN,E16_Measurement,GERMAN for BC008005 in 1911,
MEAS_BC008005_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC008005 in 1911,
MEAS_BC008005_1911_BELGIAN,E16_Measurement,BELGIAN for BC008005 in 1911,
MEAS_BC008005_1911_BULGARIAN_AND_RUMANIAN,E16_Measurement,BULGARIAN_AND_RUMANIAN for BC008005 in 1911,
MEAS_BC008005_1911_CHINESE,E16_Measurement,CHINESE for BC008005 in 1911,
MEAS_BC008005_1911_DUTCH,E16_Measurement,DUTCH for BC008005 in 1911,
MEAS_BC008005_1911_GREEK,E16_Measurement,GREEK for BC008005 in 1911,
MEAS_BC008005_1911_HINDU,E16_Measurement,HINDU for BC008005 in 1911,
MEAS_BC008005_1911_INDIAN,E16_Measurement,INDIAN for BC008005 in 1911,
MEAS_BC008005_1911_ITALIAN,E16_Measurement,ITALIAN for BC008005 in 1911,
MEAS_BC008005_1911_JAPANESE,E16_Measurement,JAPANESE for BC008005 in 1911,
MEAS_BC008005_1911_JEWISH,E16_Measurement,JEWISH for BC008005 in 1911,
MEAS_BC008005_1911_NEGRO,E16_Measurement,NEGRO for BC008005 in 1911,
MEAS_BC008005_1911_POLISH,E16_Measurement,POLISH for BC008005 in 1911,
MEAS_BC008005_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC008005 in 1911,
MEAS_BC008005_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC008005 in 1911,
MEAS_BC008005_1911_SWISS,E16_Measurement,SWISS for BC008005 in 1911,
MEAS_BC008005_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC008005 in 1911,
MEAS_BC008006_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC008006 in 1911,
MEAS_BC008006_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC008006 in 1911,
MEAS_BC008006_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC008006 in 1911,
MEAS_BC008006_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC008006 in 1911,
MEAS_BC008006_1911_FRENCH,E16_Measurement,FRENCH for BC008006 in 1911,
MEAS_BC008006_1911_GERMAN,E16_Measurement,GERMAN for BC008006 in 1911,
MEAS_BC008006_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC008006 in 1911,
MEAS_BC008006_1911_BELGIAN,E16_Measurement,BELGIAN for BC008006 in 1911,
MEAS_BC008006_1911_CHINESE,E16_Measurement,CHINESE for BC008006 in 1911,
MEAS_BC008006_1911_DUTCH,E16_Measurement,DUTCH for BC008006 in 1911,
MEAS_BC008006_1911_ITALIAN,E16_Measurement,ITALIAN for BC008006 in 1911,
MEAS_BC008006_1911_JAPANESE,E16_Measurement,JAPANESE for BC008006 in 1911,
MEAS_BC008006_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC008006 in 1911,
MEAS_BC008006_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC008006 in 1911,
MEAS_BC008006_1911_SWISS,E16_Measurement,SWISS for BC008006 in 1911,
MEAS_BC008006_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC008006 in 1911,
MEAS_BC008007_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC008007 in 1911,
MEAS_BC008007_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC008007 in 1911,
MEAS_BC008007_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC008007 in 1911,
MEAS_BC008007_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC008007 in 1911,
MEAS_BC008007_1911_FRENCH,E16_Measurement,FRENCH for BC008007 in 1911,
MEAS_BC008007_1911_GERMAN,E16_Measurement,GERMAN for BC008007 in 1911,
MEAS_BC008007_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC008007 in 1911,
MEAS_BC008007_1911_BELGIAN,E16_Measurement,BELGIAN for BC008007 in 1911,
MEAS_BC008007_1911_BULGARIAN_AND_RUMANIAN,E16_Measurement,BULGARIAN_AND_RUMANIAN for BC008007 in 1911,
MEAS_BC008007_1911_CHINESE,E16_Measurement,CHINESE for BC008007 in 1911,
MEAS_BC008007_1911_DUTCH,E16_Measurement,DUTCH for BC008007 in 1911,
MEAS_BC008007_1911_GREEK,E16_Measurement,GREEK for BC008007 in 1911,
MEAS_BC008007_1911_INDIAN,E16_Measurement,INDIAN for BC008007 in 1911,
MEAS_BC008007_1911_ITALIAN,E16_Measurement,ITALIAN for BC008007 in 1911,
MEAS_BC008007_1911_JAPANESE,E16_Measurement,JAPANESE for BC008007 in 1911,
MEAS_BC008007_1911_JEWISH,E16_Measurement,JEWISH for BC008007 in 1911,
MEAS_BC008007_1911_NEGRO,E16_Measurement,NEGRO for BC008007 in 1911,
MEAS_BC008007_1911_POLISH,E16_Measurement,POLISH for BC008007 in 1911,
MEAS_BC008007_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC008007 in 1911,
MEAS_BC008007_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC008007 in 1911,
MEAS_BC008007_1911_SWISS,E16_Measurement,SWISS for BC008007 in 1911,
MEAS_BC008007_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC008007 in 1911,
MEAS_BC009001_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC009001 in 1911,
MEAS_BC009001_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC009001 in 1911,
MEAS_BC009001_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC009001 in 1911,
MEAS_BC009001_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC009001 in 1911,
MEAS_BC009001_1911_FRENCH,E16_Measurement,FRENCH for BC009001 in 1911,
MEAS_BC009001_1911_GERMAN,E16_Measurement,GERMAN for BC009001 in 1911,
MEAS_BC009001_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC009001 in 1911,
MEAS_BC009001_1911_BELGIAN,E16_Measurement,BELGIAN for BC009001 in 1911,
MEAS_BC009001_1911_CHINESE,E16_Measurement,CHINESE for BC009001 in 1911,
MEAS_BC009001_1911_DUTCH,E16_Measurement,DUTCH for BC009001 in 1911,
MEAS_BC009001_1911_GREEK,E16_Measurement,GREEK for BC009001 in 1911,
MEAS_BC009001_1911_HINDU,E16_Measurement,HINDU for BC009001 in 1911,
MEAS_BC009001_1911_INDIAN,E16_Measurement,INDIAN for BC009001 in 1911,
MEAS_BC009001_1911_ITALIAN,E16_Measurement,ITALIAN for BC009001 in 1911,
MEAS_BC009001_1911_JAPANESE,E16_Measurement,JAPANESE for BC009001 in 1911,
MEAS_BC009001_1911_POLISH,E16_Measurement,POLISH for BC009001 in 1911,
MEAS_BC009001_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC009001 in 1911,
MEAS_BC009001_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC009001 in 1911,
MEAS_BC009001_1911_SWISS,E16_Measurement,SWISS for BC009001 in 1911,
MEAS_BC009001_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC009001 in 1911,
MEAS_BC009003_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC009003 in 1911,
MEAS_BC009003_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC009003 in 1911,
MEAS_BC009003_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC009003 in 1911,
MEAS_BC009003_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC009003 in 1911,
MEAS_BC009003_1911_FRENCH,E16_Measurement,FRENCH for BC009003 in 1911,
MEAS_BC009003_1911_GERMAN,E16_Measurement,GERMAN for BC009003 in 1911,
MEAS_BC009003_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC009003 in 1911,
MEAS_BC009003_1911_BELGIAN,E16_Measurement,BELGIAN for BC009003 in 1911,
MEAS_BC009003_1911_BULGARIAN_AND_RUMANIAN,E16_Measurement,BULGARIAN_AND_RUMANIAN for BC009003 in 1911,
MEAS_BC009003_1911_CHINESE,E16_Measurement,CHINESE for BC009003 in 1911,
MEAS_BC009003_1911_DUTCH,E16_Measurement,DUTCH for BC009003 in 1911,
MEAS_BC009003_1911_HINDU,E16_Measurement,HINDU for BC009003 in 1911,
MEAS_BC009003_1911_INDIAN,E16_Measurement,INDIAN for BC009003 in 1911,
MEAS_BC009003_1911_ITALIAN,E16_Measurement,ITALIAN for BC009003 in 1911,
MEAS_BC009003_1911_JAPANESE,E16_Measurement,JAPANESE for BC009003 in 1911,
MEAS_BC009003_1911_JEWISH,E16_Measurement,JEWISH for BC009003 in 1911,
MEAS_BC009003_1911_NEGRO,E16_Measurement,NEGRO for BC009003 in 1911,
MEAS_BC009003_1911_POLISH,E16_Measurement,POLISH for BC009003 in 1911,
MEAS_BC009003_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC009003 in 1911,
MEAS_BC009003_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC009003 in 1911,
MEAS_BC009003_1911_SWISS,E16_Measurement,SWISS for BC009003 in 1911,
MEAS_BC009003_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC009003 in 1911,
MEAS_BC009004_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC009004 in 1911,
MEAS_BC009004_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC009004 in 1911,
MEAS_BC009004_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC009004 in 1911,
MEAS_BC009004_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC009004 in 1911,
MEAS_BC009004_1911_FRENCH,E16_Measurement,FRENCH for BC009004 in 1911,
MEAS_BC009004_1911_GERMAN,E16_Measurement,GERMAN for BC009004 in 1911,
MEAS_BC009004_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC009004 in 1911,
MEAS_BC009004_1911_BELGIAN,E16_Measurement,BELGIAN for BC009004 in 1911,
MEAS_BC009004_1911_BULGARIAN_AND_RUMANIAN,E16_Measurement,BULGARIAN_AND_RUMANIAN for BC009004 in 1911,
MEAS_BC009004_1911_CHINESE,E16_Measurement,CHINESE for BC009004 in 1911,
MEAS_BC009004_1911_DUTCH,E16_Measurement,DUTCH for BC009004 in 1911,
MEAS_BC009004_1911_HINDU,E16_Measurement,HINDU for BC009004 in 1911,
MEAS_BC009004_1911_INDIAN,E16_Measurement,INDIAN for BC009004 in 1911,
MEAS_BC009004_1911_ITALIAN,E16_Measurement,ITALIAN for BC009004 in 1911,
MEAS_BC009004_1911_JAPANESE,E16_Measurement,JAPANESE for BC009004 in 1911,
MEAS_BC009004_1911_NEGRO,E16_Measurement,NEGRO for BC009004 in 1911,
MEAS_BC009004_1911_POLISH,E16_Measurement,POLISH for BC009004 in 1911,
MEAS_BC009004_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC009004 in 1911,
MEAS_BC009004_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC009004 in 1911,
MEAS_BC009004_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC009004 in 1911,
MEAS_BC009005_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC009005 in 1911,
MEAS_BC009005_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC009005 in 1911,
MEAS_BC009005_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC009005 in 1911,
MEAS_BC009005_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC009005 in 1911,
MEAS_BC009005_1911_FRENCH,E16_Measurement,FRENCH for BC009005 in 1911,
MEAS_BC009005_1911_GERMAN,E16_Measurement,GERMAN for BC009005 in 1911,
MEAS_BC009005_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC009005 in 1911,
MEAS_BC009005_1911_BELGIAN,E16_Measurement,BELGIAN for BC009005 in 1911,
MEAS_BC009005_1911_BULGARIAN_AND_RUMANIAN,E16_Measurement,BULGARIAN_AND_RUMANIAN for BC009005 in 1911,
MEAS_BC009005_1911_CHINESE,E16_Measurement,CHINESE for BC009005 in 1911,
MEAS_BC009005_1911_DUTCH,E16_Measurement,DUTCH for BC009005 in 1911,
MEAS_BC009005_1911_GREEK,E16_Measurement,GREEK for BC009005 in 1911,
MEAS_BC009005_1911_HINDU,E16_Measurement,HINDU for BC009005 in 1911,
MEAS_BC009005_1911_INDIAN,E16_Measurement,INDIAN for BC009005 in 1911,
MEAS_BC009005_1911_ITALIAN,E16_Measurement,ITALIAN for BC009005 in 1911,
MEAS_BC009005_1911_JAPANESE,E16_Measurement,JAPANESE for BC009005 in 1911,
MEAS_BC009005_1911_JEWISH,E16_Measurement,JEWISH for BC009005 in 1911,
MEAS_BC009005_1911_POLISH,E16_Measurement,POLISH for BC009005 in 1911,
MEAS_BC009005_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC009005 in 1911,
MEAS_BC009005_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC009005 in 1911,
MEAS_BC009005_1911_SWISS,E16_Measurement,SWISS for BC009005 in 1911,
MEAS_BC009005_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC009005 in 1911,
MEAS_BC009006_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC009006 in 1911,
MEAS_BC009006_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC009006 in 1911,
MEAS_BC009006_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC009006 in 1911,
MEAS_BC009006_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC009006 in 1911,
MEAS_BC009006_1911_FRENCH,E16_Measurement,FRENCH for BC009006 in 1911,
MEAS_BC009006_1911_GERMAN,E16_Measurement,GERMAN for BC009006 in 1911,
MEAS_BC009006_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC009006 in 1911,
MEAS_BC009006_1911_BELGIAN,E16_Measurement,BELGIAN for BC009006 in 1911,
MEAS_BC009006_1911_CHINESE,E16_Measurement,CHINESE for BC009006 in 1911,
MEAS_BC009006_1911_DUTCH,E16_Measurement,DUTCH for BC009006 in 1911,
MEAS_BC009006_1911_HINDU,E16_Measurement,HINDU for BC009006 in 1911,
MEAS_BC009006_1911_ITALIAN,E16_Measurement,ITALIAN for BC009006 in 1911,
MEAS_BC009006_1911_JEWISH,E16_Measurement,JEWISH for BC009006 in 1911,
MEAS_BC009006_1911_NEGRO,E16_Measurement,NEGRO for BC009006 in 1911,
MEAS_BC009006_1911_POLISH,E16_Measurement,POLISH for BC009006 in 1911,
MEAS_BC009006_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC009006 in 1911,
MEAS_BC009006_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC009006 in 1911,
MEAS_BC009006_1911_SWISS,E16_Measurement,SWISS for BC009006 in 1911,
MEAS_BC009006_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC009006 in 1911,
MEAS_BC009007_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC009007 in 1911,
MEAS_BC009007_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC009007 in 1911,
MEAS_BC009007_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC009007 in 1911,
MEAS_BC009007_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC009007 in 1911,
MEAS_BC009007_1911_FRENCH,E16_Measurement,FRENCH for BC009007 in 1911,
MEAS_BC009007_1911_GERMAN,E16_Measurement,GERMAN for BC009007 in 1911,
MEAS_BC009007_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC009007 in 1911,
MEAS_BC009007_1911_BELGIAN,E16_Measurement,BELGIAN for BC009007 in 1911,
MEAS_BC009007_1911_BULGARIAN_AND_RUMANIAN,E16_Measurement,BULGARIAN_AND_RUMANIAN for BC009007 in 1911,
MEAS_BC009007_1911_CHINESE,E16_Measurement,CHINESE for BC009007 in 1911,
MEAS_BC009007_1911_DUTCH,E16_Measurement,DUTCH for BC009007 in 1911,
MEAS_BC009007_1911_GREEK,E16_Measurement,GREEK for BC009007 in 1911,
MEAS_BC009007_1911_HINDU,E16_Measurement,HINDU for BC009007 in 1911,
MEAS_BC009007_1911_INDIAN,E16_Measurement,INDIAN for BC009007 in 1911,
MEAS_BC009007_1911_ITALIAN,E16_Measurement,ITALIAN for BC009007 in 1911,
MEAS_BC009007_1911_JAPANESE,E16_Measurement,JAPANESE for BC009007 in 1911,
MEAS_BC009007_1911_JEWISH,E16_Measurement,JEWISH for BC009007 in 1911,
MEAS_BC009007_1911_NEGRO,E16_Measurement,NEGRO for BC009007 in 1911,
MEAS_BC009007_1911_POLISH,E16_Measurement,POLISH for BC009007 in 1911,
MEAS_BC009007_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC009007 in 1911,
MEAS_BC009007_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC009007 in 1911,
MEAS_BC009007_1911_SWISS,E16_Measurement,SWISS for BC009007 in 1911,
MEAS_BC009007_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC009007 in 1911,
MEAS_BC009008_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC009008 in 1911,
MEAS_BC009008_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC009008 in 1911,
MEAS_BC009008_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC009008 in 1911,
MEAS_BC009008_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC009008 in 1911,
MEAS_BC009008_1911_FRENCH,E16_Measurement,FRENCH for BC009008 in 1911,
MEAS_BC009008_1911_GERMAN,E16_Measurement,GERMAN for BC009008 in 1911,
MEAS_BC009008_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC009008 in 1911,
MEAS_BC009008_1911_BULGARIAN_AND_RUMANIAN,E16_Measurement,BULGARIAN_AND_RUMANIAN for BC009008 in 1911,
MEAS_BC009008_1911_CHINESE,E16_Measurement,CHINESE for BC009008 in 1911,
MEAS_BC009008_1911_DUTCH,E16_Measurement,DUTCH for BC009008 in 1911,
MEAS_BC009008_1911_INDIAN,E16_Measurement,INDIAN for BC009008 in 1911,
MEAS_BC009008_1911_ITALIAN,E16_Measurement,ITALIAN for BC009008 in 1911,
MEAS_BC009008_1911_JAPANESE,E16_Measurement,JAPANESE for BC009008 in 1911,
MEAS_BC009008_1911_JEWISH,E16_Measurement,JEWISH for BC009008 in 1911,
MEAS_BC009008_1911_NEGRO,E16_Measurement,NEGRO for BC009008 in 1911,
MEAS_BC009008_1911_POLISH,E16_Measurement,POLISH for BC009008 in 1911,
MEAS_BC009008_1911_RUSSIAN,E16_Measurement,RUSSIAN for BC009008 in 1911,
MEAS_BC009008_1911_SCANDINAVIAN,E16_Measurement,SCANDINAVIAN for BC009008 in 1911,
MEAS_BC009008_1911_SWISS,E16_Measurement,SWISS for BC009008 in 1911,
MEAS_BC009008_1911_UNSPECIFIED,E16_Measurement,UNSPECIFIED for BC009008 in 1911,
MEAS_BC009009_1911_BRIT_ENGLISH,E16_Measurement,BRIT_ENGLISH for BC009009 in 1911,
MEAS_BC009009_1911_BRIT_IRISH,E16_Measurement,BRIT_IRISH for BC009009 in 1911,
MEAS_BC009009_1911_BRIT_SCOTCH,E16_Measurement,BRIT_SCOTCH for BC009009 in 1911,
MEAS_BC009009_1911_BRIT_OTHER,E16_Measurement,BRIT_OTHER for BC009009 in 1911,
MEAS_BC009009_1911_FRENCH,E16_Measurement,FRENCH for BC009009 in 1911,
MEAS_BC009009_1911_GERMAN,E16_Measurement,GERMAN for BC009009 in 1911,
MEAS_BC009009_1911_AUSTRO_HUNGARIAN,E16_Measurement,AUSTRO_HUNGARIAN for BC009009 in 1911,
MEAS_BC009009_1911_BELGIAN,E16_Measurement,BELGIAN for BC009009 in 1911,
MEAS_BC009009_1911_CHINESE,E16_Measurement,CHINESE for BC009009 in 1911,
MEAS_BC009009_1911_DUTCH,E16_Measurement,DUTCH for BC009009 in 1911,
MEAS_BC009009_1911_GREEK,E16_Measurement,GREEK for BC009009 in 1911,
MEAS_BC009009_1911_ITALIAN,E16_Measurement,ITALIAN for BC009009 in 1911,
MEAS_BC009009_1911_JAPANESE,E16_Measurement,JAPANESE for BC009009 in 1911,
MEAS_BC009009_1911_JEWISH,E16_Measurement,JEWISH for BC009009 in 1911,
MEAS_BC009009_1911_NEGRO,E16_Measurement,NEGRO for BC009009 in 1911,
MEAS_BC009009_1911_POLISH,E16_Measurement,POLISH for BC009009 in 1911,
