measurement_id:ID,:LABEL,label,notes
MEAS_BC001003_1901_FAMILIES,E16_Measurement,FAMILIES for BC001003 in 1901,
MEAS_BC001003_1901_POP_TOT,E16_Measurement,POP_TOT for BC001003 in 1901,
MEAS_BC001003_1901_POP_M,E16_Measurement,POP_M for BC001003 in 1901,
MEAS_BC001003_1901_POP_F,E16_Measurement,POP_F for BC001003 in 1901,
MEAS_BC001003_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC001003 in 1901,
MEAS_BC001003_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC001003 in 1901,
MEAS_BC001003_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC001003 in 1901,
MEAS_BC001003_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC001003 in 1901,
MEAS_BC001003_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC001003 in 1901,
MEAS_BC001003_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC001003 in 1901,
MEAS_BC001003_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC001003 in 1901,
MEAS_BC001003_1901_DIVORCED_F,E16_Measurement,DIVORCED_F for BC001003 in 1901,
MEAS_BC001004_1901_AREA_AC,E16_Measurement,AREA_AC for BC001004 in 1901,
MEAS_BC001004_1901_HOUSES,E16_Measurement,HOUSES for BC001004 in 1901,
MEAS_BC001004_1901_FAMILIES,E16_Measurement,FAMILIES for BC001004 in 1901,
MEAS_BC001004_1901_POP_TOT,E16_Measurement,POP_TOT for BC001004 in 1901,
MEAS_BC001004_1901_POP_M,E16_Measurement,POP_M for BC001004 in 1901,
MEAS_BC001004_1901_POP_F,E16_Measurement,POP_F for BC001004 in 1901,
MEAS_BC001004_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC001004 in 1901,
MEAS_BC001004_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC001004 in 1901,
MEAS_BC001004_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC001004 in 1901,
MEAS_BC001004_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC001004 in 1901,
MEAS_BC001004_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC001004 in 1901,
MEAS_BC001004_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC001004 in 1901,
MEAS_BC002001_1901_AREA_AC,E16_Measurement,AREA_AC for BC002001 in 1901,
MEAS_BC002001_1901_HOUSES,E16_Measurement,HOUSES for BC002001 in 1901,
MEAS_BC002001_1901_FAMILIES,E16_Measurement,FAMILIES for BC002001 in 1901,
MEAS_BC002001_1901_POP_TOT,E16_Measurement,POP_TOT for BC002001 in 1901,
MEAS_BC002001_1901_POP_M,E16_Measurement,POP_M for BC002001 in 1901,
MEAS_BC002001_1901_POP_F,E16_Measurement,POP_F for BC002001 in 1901,
MEAS_BC002001_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC002001 in 1901,
MEAS_BC002001_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC002001 in 1901,
MEAS_BC002001_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC002001 in 1901,
MEAS_BC002001_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC002001 in 1901,
MEAS_BC002001_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC002001 in 1901,
MEAS_BC002001_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC002001 in 1901,
MEAS_BC002001_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC002001 in 1901,
MEAS_BC002001_1901_DIVORCED_F,E16_Measurement,DIVORCED_F for BC002001 in 1901,
MEAS_BC002002_1901_AREA_AC,E16_Measurement,AREA_AC for BC002002 in 1901,
MEAS_BC002002_1901_HOUSES,E16_Measurement,HOUSES for BC002002 in 1901,
MEAS_BC002002_1901_FAMILIES,E16_Measurement,FAMILIES for BC002002 in 1901,
MEAS_BC002002_1901_POP_TOT,E16_Measurement,POP_TOT for BC002002 in 1901,
MEAS_BC002002_1901_POP_M,E16_Measurement,POP_M for BC002002 in 1901,
MEAS_BC002002_1901_POP_F,E16_Measurement,POP_F for BC002002 in 1901,
MEAS_BC002002_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC002002 in 1901,
MEAS_BC002002_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC002002 in 1901,
MEAS_BC002002_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC002002 in 1901,
MEAS_BC002002_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC002002 in 1901,
MEAS_BC002002_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC002002 in 1901,
MEAS_BC002002_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC002002 in 1901,
MEAS_BC002002_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC002002 in 1901,
MEAS_BC002003_1901_AREA_AC,E16_Measurement,AREA_AC for BC002003 in 1901,
MEAS_BC002003_1901_HOUSES,E16_Measurement,HOUSES for BC002003 in 1901,
MEAS_BC002003_1901_FAMILIES,E16_Measurement,FAMILIES for BC002003 in 1901,
MEAS_BC002003_1901_POP_TOT,E16_Measurement,POP_TOT for BC002003 in 1901,
MEAS_BC002003_1901_POP_M,E16_Measurement,POP_M for BC002003 in 1901,
MEAS_BC002003_1901_POP_F,E16_Measurement,POP_F for BC002003 in 1901,
MEAS_BC002003_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC002003 in 1901,
MEAS_BC002003_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC002003 in 1901,
MEAS_BC002003_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC002003 in 1901,
MEAS_BC002003_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC002003 in 1901,
MEAS_BC002003_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC002003 in 1901,
MEAS_BC002003_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC002003 in 1901,
MEAS_BC002003_1901_DIVORCED_F,E16_Measurement,DIVORCED_F for BC002003 in 1901,
MEAS_BC002004_1901_AREA_AC,E16_Measurement,AREA_AC for BC002004 in 1901,
MEAS_BC002004_1901_HOUSES,E16_Measurement,HOUSES for BC002004 in 1901,
MEAS_BC002004_1901_FAMILIES,E16_Measurement,FAMILIES for BC002004 in 1901,
MEAS_BC002004_1901_POP_TOT,E16_Measurement,POP_TOT for BC002004 in 1901,
MEAS_BC002004_1901_POP_M,E16_Measurement,POP_M for BC002004 in 1901,
MEAS_BC002004_1901_POP_F,E16_Measurement,POP_F for BC002004 in 1901,
MEAS_BC002004_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC002004 in 1901,
MEAS_BC002004_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC002004 in 1901,
MEAS_BC002004_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC002004 in 1901,
MEAS_BC002004_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC002004 in 1901,
MEAS_BC002004_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC002004 in 1901,
MEAS_BC002004_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC002004 in 1901,
MEAS_BC002004_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC002004 in 1901,
MEAS_BC002004_1901_DIVORCED_F,E16_Measurement,DIVORCED_F for BC002004 in 1901,
MEAS_BC002005_1901_AREA_AC,E16_Measurement,AREA_AC for BC002005 in 1901,
MEAS_BC002005_1901_HOUSES,E16_Measurement,HOUSES for BC002005 in 1901,
MEAS_BC002005_1901_FAMILIES,E16_Measurement,FAMILIES for BC002005 in 1901,
MEAS_BC002005_1901_POP_TOT,E16_Measurement,POP_TOT for BC002005 in 1901,
MEAS_BC002005_1901_POP_M,E16_Measurement,POP_M for BC002005 in 1901,
MEAS_BC002005_1901_POP_F,E16_Measurement,POP_F for BC002005 in 1901,
MEAS_BC002005_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC002005 in 1901,
MEAS_BC002005_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC002005 in 1901,
MEAS_BC002005_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC002005 in 1901,
MEAS_BC002005_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC002005 in 1901,
MEAS_BC002005_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC002005 in 1901,
MEAS_BC002005_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC002005 in 1901,
MEAS_BC002005_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC002005 in 1901,
MEAS_BC003001_1901_AREA_AC,E16_Measurement,AREA_AC for BC003001 in 1901,
MEAS_BC003001_1901_HOUSES,E16_Measurement,HOUSES for BC003001 in 1901,
MEAS_BC003001_1901_FAMILIES,E16_Measurement,FAMILIES for BC003001 in 1901,
MEAS_BC003001_1901_POP_TOT,E16_Measurement,POP_TOT for BC003001 in 1901,
MEAS_BC003001_1901_POP_M,E16_Measurement,POP_M for BC003001 in 1901,
MEAS_BC003001_1901_POP_F,E16_Measurement,POP_F for BC003001 in 1901,
MEAS_BC003001_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC003001 in 1901,
MEAS_BC003001_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC003001 in 1901,
MEAS_BC003001_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC003001 in 1901,
MEAS_BC003001_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC003001 in 1901,
MEAS_BC003001_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC003001 in 1901,
MEAS_BC003001_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC003001 in 1901,
MEAS_BC003001_1901_DIVORCED_F,E16_Measurement,DIVORCED_F for BC003001 in 1901,
MEAS_BC003002_1901_AREA_AC,E16_Measurement,AREA_AC for BC003002 in 1901,
MEAS_BC003002_1901_HOUSES,E16_Measurement,HOUSES for BC003002 in 1901,
MEAS_BC003002_1901_FAMILIES,E16_Measurement,FAMILIES for BC003002 in 1901,
MEAS_BC003002_1901_POP_TOT,E16_Measurement,POP_TOT for BC003002 in 1901,
MEAS_BC003002_1901_POP_M,E16_Measurement,POP_M for BC003002 in 1901,
MEAS_BC003002_1901_POP_F,E16_Measurement,POP_F for BC003002 in 1901,
MEAS_BC003002_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC003002 in 1901,
MEAS_BC003002_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC003002 in 1901,
MEAS_BC003002_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC003002 in 1901,
MEAS_BC003002_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC003002 in 1901,
MEAS_BC003002_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC003002 in 1901,
MEAS_BC003002_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC003002 in 1901,
MEAS_BC003002_1901_DIVORCED_F,E16_Measurement,DIVORCED_F for BC003002 in 1901,
MEAS_BC003003_1901_AREA_AC,E16_Measurement,AREA_AC for BC003003 in 1901,
MEAS_BC003003_1901_HOUSES,E16_Measurement,HOUSES for BC003003 in 1901,
MEAS_BC003003_1901_FAMILIES,E16_Measurement,FAMILIES for BC003003 in 1901,
MEAS_BC003003_1901_POP_TOT,E16_Measurement,POP_TOT for BC003003 in 1901,
MEAS_BC003003_1901_POP_M,E16_Measurement,POP_M for BC003003 in 1901,
MEAS_BC003003_1901_POP_F,E16_Measurement,POP_F for BC003003 in 1901,
MEAS_BC003003_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC003003 in 1901,
MEAS_BC003003_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC003003 in 1901,
MEAS_BC003003_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC003003 in 1901,
MEAS_BC003003_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC003003 in 1901,
MEAS_BC003003_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC003003 in 1901,
MEAS_BC003003_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC003003 in 1901,
MEAS_BC003003_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC003003 in 1901,
MEAS_BC003004_1901_AREA_AC,E16_Measurement,AREA_AC for BC003004 in 1901,
MEAS_BC003004_1901_HOUSES,E16_Measurement,HOUSES for BC003004 in 1901,
MEAS_BC003004_1901_FAMILIES,E16_Measurement,FAMILIES for BC003004 in 1901,
MEAS_BC003004_1901_POP_TOT,E16_Measurement,POP_TOT for BC003004 in 1901,
MEAS_BC003004_1901_POP_M,E16_Measurement,POP_M for BC003004 in 1901,
MEAS_BC003004_1901_POP_F,E16_Measurement,POP_F for BC003004 in 1901,
MEAS_BC003004_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC003004 in 1901,
MEAS_BC003004_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC003004 in 1901,
MEAS_BC003004_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC003004 in 1901,
MEAS_BC003004_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC003004 in 1901,
MEAS_BC003004_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC003004 in 1901,
MEAS_BC003004_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC003004 in 1901,
MEAS_BC003005_1901_AREA_AC,E16_Measurement,AREA_AC for BC003005 in 1901,
MEAS_BC003005_1901_HOUSES,E16_Measurement,HOUSES for BC003005 in 1901,
MEAS_BC003005_1901_FAMILIES,E16_Measurement,FAMILIES for BC003005 in 1901,
MEAS_BC003005_1901_POP_TOT,E16_Measurement,POP_TOT for BC003005 in 1901,
MEAS_BC003005_1901_POP_M,E16_Measurement,POP_M for BC003005 in 1901,
MEAS_BC003005_1901_POP_F,E16_Measurement,POP_F for BC003005 in 1901,
MEAS_BC003005_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC003005 in 1901,
MEAS_BC003005_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC003005 in 1901,
MEAS_BC003005_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC003005 in 1901,
MEAS_BC003005_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC003005 in 1901,
MEAS_BC003005_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC003005 in 1901,
MEAS_BC003005_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC003005 in 1901,
MEAS_BC003005_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC003005 in 1901,
MEAS_BC003005_1901_DIVORCED_F,E16_Measurement,DIVORCED_F for BC003005 in 1901,
MEAS_BC003006_1901_AREA_AC,E16_Measurement,AREA_AC for BC003006 in 1901,
MEAS_BC003006_1901_HOUSES,E16_Measurement,HOUSES for BC003006 in 1901,
MEAS_BC003006_1901_FAMILIES,E16_Measurement,FAMILIES for BC003006 in 1901,
MEAS_BC003006_1901_POP_TOT,E16_Measurement,POP_TOT for BC003006 in 1901,
MEAS_BC003006_1901_POP_M,E16_Measurement,POP_M for BC003006 in 1901,
MEAS_BC003006_1901_POP_F,E16_Measurement,POP_F for BC003006 in 1901,
MEAS_BC003006_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC003006 in 1901,
MEAS_BC003006_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC003006 in 1901,
MEAS_BC003006_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC003006 in 1901,
MEAS_BC003006_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC003006 in 1901,
MEAS_BC003006_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC003006 in 1901,
MEAS_BC003006_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC003006 in 1901,
MEAS_BC003006_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC003006 in 1901,
MEAS_BC003007_1901_AREA_AC,E16_Measurement,AREA_AC for BC003007 in 1901,
MEAS_BC003007_1901_HOUSES,E16_Measurement,HOUSES for BC003007 in 1901,
MEAS_BC003007_1901_FAMILIES,E16_Measurement,FAMILIES for BC003007 in 1901,
MEAS_BC003007_1901_POP_TOT,E16_Measurement,POP_TOT for BC003007 in 1901,
MEAS_BC003007_1901_POP_M,E16_Measurement,POP_M for BC003007 in 1901,
MEAS_BC003007_1901_POP_F,E16_Measurement,POP_F for BC003007 in 1901,
MEAS_BC003007_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC003007 in 1901,
MEAS_BC003007_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC003007 in 1901,
MEAS_BC003007_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC003007 in 1901,
MEAS_BC003007_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC003007 in 1901,
MEAS_BC003007_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC003007 in 1901,
MEAS_BC003007_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC003007 in 1901,
MEAS_BC003007_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC003007 in 1901,
MEAS_BC003007_1901_DIVORCED_F,E16_Measurement,DIVORCED_F for BC003007 in 1901,
MEAS_BC003008_1901_AREA_AC,E16_Measurement,AREA_AC for BC003008 in 1901,
MEAS_BC003008_1901_HOUSES,E16_Measurement,HOUSES for BC003008 in 1901,
MEAS_BC003008_1901_FAMILIES,E16_Measurement,FAMILIES for BC003008 in 1901,
MEAS_BC003008_1901_POP_TOT,E16_Measurement,POP_TOT for BC003008 in 1901,
MEAS_BC003008_1901_POP_M,E16_Measurement,POP_M for BC003008 in 1901,
MEAS_BC003008_1901_POP_F,E16_Measurement,POP_F for BC003008 in 1901,
MEAS_BC003008_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC003008 in 1901,
MEAS_BC003008_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC003008 in 1901,
MEAS_BC003008_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC003008 in 1901,
MEAS_BC003008_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC003008 in 1901,
MEAS_BC003008_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC003008 in 1901,
MEAS_BC003008_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC003008 in 1901,
MEAS_BC003008_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC003008 in 1901,
MEAS_BC003009_1901_AREA_AC,E16_Measurement,AREA_AC for BC003009 in 1901,
MEAS_BC003009_1901_HOUSES,E16_Measurement,HOUSES for BC003009 in 1901,
MEAS_BC003009_1901_FAMILIES,E16_Measurement,FAMILIES for BC003009 in 1901,
MEAS_BC003009_1901_POP_TOT,E16_Measurement,POP_TOT for BC003009 in 1901,
MEAS_BC003009_1901_POP_M,E16_Measurement,POP_M for BC003009 in 1901,
MEAS_BC003009_1901_POP_F,E16_Measurement,POP_F for BC003009 in 1901,
MEAS_BC003009_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC003009 in 1901,
MEAS_BC003009_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC003009 in 1901,
MEAS_BC003009_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC003009 in 1901,
MEAS_BC003009_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC003009 in 1901,
MEAS_BC003009_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC003009 in 1901,
MEAS_BC003009_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC003009 in 1901,
MEAS_BC004001_1901_AREA_AC,E16_Measurement,AREA_AC for BC004001 in 1901,
MEAS_BC004001_1901_HOUSES,E16_Measurement,HOUSES for BC004001 in 1901,
MEAS_BC004001_1901_FAMILIES,E16_Measurement,FAMILIES for BC004001 in 1901,
MEAS_BC004001_1901_POP_TOT,E16_Measurement,POP_TOT for BC004001 in 1901,
MEAS_BC004001_1901_POP_M,E16_Measurement,POP_M for BC004001 in 1901,
MEAS_BC004001_1901_POP_F,E16_Measurement,POP_F for BC004001 in 1901,
MEAS_BC004001_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC004001 in 1901,
MEAS_BC004001_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC004001 in 1901,
MEAS_BC004001_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC004001 in 1901,
MEAS_BC004001_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC004001 in 1901,
MEAS_BC004001_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC004001 in 1901,
MEAS_BC004001_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC004001 in 1901,
MEAS_BC004002_1901_AREA_AC,E16_Measurement,AREA_AC for BC004002 in 1901,
MEAS_BC004002_1901_HOUSES,E16_Measurement,HOUSES for BC004002 in 1901,
MEAS_BC004002_1901_FAMILIES,E16_Measurement,FAMILIES for BC004002 in 1901,
MEAS_BC004002_1901_POP_TOT,E16_Measurement,POP_TOT for BC004002 in 1901,
MEAS_BC004002_1901_POP_M,E16_Measurement,POP_M for BC004002 in 1901,
MEAS_BC004002_1901_POP_F,E16_Measurement,POP_F for BC004002 in 1901,
MEAS_BC004002_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC004002 in 1901,
MEAS_BC004002_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC004002 in 1901,
MEAS_BC004002_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC004002 in 1901,
MEAS_BC004002_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC004002 in 1901,
MEAS_BC004002_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC004002 in 1901,
MEAS_BC004002_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC004002 in 1901,
MEAS_BC004003_1901_AREA_AC,E16_Measurement,AREA_AC for BC004003 in 1901,
MEAS_BC004003_1901_HOUSES,E16_Measurement,HOUSES for BC004003 in 1901,
MEAS_BC004003_1901_FAMILIES,E16_Measurement,FAMILIES for BC004003 in 1901,
MEAS_BC004003_1901_POP_TOT,E16_Measurement,POP_TOT for BC004003 in 1901,
MEAS_BC004003_1901_POP_M,E16_Measurement,POP_M for BC004003 in 1901,
MEAS_BC004003_1901_POP_F,E16_Measurement,POP_F for BC004003 in 1901,
MEAS_BC004003_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC004003 in 1901,
MEAS_BC004003_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC004003 in 1901,
MEAS_BC004003_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC004003 in 1901,
MEAS_BC004003_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC004003 in 1901,
MEAS_BC004003_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC004003 in 1901,
MEAS_BC004003_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC004003 in 1901,
MEAS_BC004003_1901_DIVORCED_F,E16_Measurement,DIVORCED_F for BC004003 in 1901,
MEAS_BC004004_1901_AREA_AC,E16_Measurement,AREA_AC for BC004004 in 1901,
MEAS_BC004004_1901_HOUSES,E16_Measurement,HOUSES for BC004004 in 1901,
MEAS_BC004004_1901_FAMILIES,E16_Measurement,FAMILIES for BC004004 in 1901,
MEAS_BC004004_1901_POP_TOT,E16_Measurement,POP_TOT for BC004004 in 1901,
MEAS_BC004004_1901_POP_M,E16_Measurement,POP_M for BC004004 in 1901,
MEAS_BC004004_1901_POP_F,E16_Measurement,POP_F for BC004004 in 1901,
MEAS_BC004004_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC004004 in 1901,
MEAS_BC004004_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC004004 in 1901,
MEAS_BC004004_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC004004 in 1901,
MEAS_BC004004_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC004004 in 1901,
MEAS_BC004004_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC004004 in 1901,
MEAS_BC004004_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC004004 in 1901,
MEAS_BC004004_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC004004 in 1901,
MEAS_BC004004_1901_DIVORCED_F,E16_Measurement,DIVORCED_F for BC004004 in 1901,
MEAS_BC005001_1901_AREA_AC,E16_Measurement,AREA_AC for BC005001 in 1901,
MEAS_BC005001_1901_HOUSES,E16_Measurement,HOUSES for BC005001 in 1901,
MEAS_BC005001_1901_FAMILIES,E16_Measurement,FAMILIES for BC005001 in 1901,
MEAS_BC005001_1901_POP_TOT,E16_Measurement,POP_TOT for BC005001 in 1901,
MEAS_BC005001_1901_POP_M,E16_Measurement,POP_M for BC005001 in 1901,
MEAS_BC005001_1901_POP_F,E16_Measurement,POP_F for BC005001 in 1901,
MEAS_BC005001_1901_SINGLE_M,E16_Measurement,SINGLE_M for BC005001 in 1901,
MEAS_BC005001_1901_SINGLE_F,E16_Measurement,SINGLE_F for BC005001 in 1901,
MEAS_BC005001_1901_MARRIED_M,E16_Measurement,MARRIED_M for BC005001 in 1901,
MEAS_BC005001_1901_MARRIED_F,E16_Measurement,MARRIED_F for BC005001 in 1901,
MEAS_BC005001_1901_WIDOWED_M,E16_Measurement,WIDOWED_M for BC005001 in 1901,
MEAS_BC005001_1901_WIDOWED_F,E16_Measurement,WIDOWED_F for BC005001 in 1901,
MEAS_BC005001_1901_DIVORCED_M,E16_Measurement,DIVORCED_M for BC005001 in 1901,
MEAS_BC005002_1901_AREA_AC,E16_Measurement,AREA_AC for BC005002 in 1901,
MEAS_BC005002_1901_HOUSES,E16_Measurement,HOUSES for BC005002 in 1901,
