measurement_id:ID,:LABEL,label,notes
MEAS_ON062007_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON062007 in 1871,
MEAS_ON062007_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON062007 in 1871,
MEAS_ON062007_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON062007 in 1871,
MEAS_ON062007_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON062007 in 1871,
MEAS_ON062008_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON062008 in 1871,
MEAS_ON062008_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON062008 in 1871,
MEAS_ON062008_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON062008 in 1871,
MEAS_ON062008_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON062008 in 1871,
MEAS_ON062008_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON062008 in 1871,
MEAS_ON062008_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON062008 in 1871,
MEAS_ON062008_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON062008 in 1871,
MEAS_ON062008_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON062008 in 1871,
MEAS_ON062008_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON062008 in 1871,
MEAS_ON062008_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON062008 in 1871,
MEAS_ON062008_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON062008 in 1871,
MEAS_ON062008_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON062008 in 1871,
MEAS_ON062008_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON062008 in 1871,
MEAS_ON062008_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON062008 in 1871,
MEAS_ON062008_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON062008 in 1871,
MEAS_ON062008_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON062008 in 1871,
MEAS_ON062008_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON062008 in 1871,
MEAS_ON062008_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON062008 in 1871,
MEAS_ON062009_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON062009 in 1871,
MEAS_ON062009_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON062009 in 1871,
MEAS_ON062009_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON062009 in 1871,
MEAS_ON062009_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON062009 in 1871,
MEAS_ON062009_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON062009 in 1871,
MEAS_ON062009_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON062009 in 1871,
MEAS_ON062009_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON062009 in 1871,
MEAS_ON062009_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON062009 in 1871,
MEAS_ON062009_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON062009 in 1871,
MEAS_ON062009_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON062009 in 1871,
MEAS_ON062009_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON062009 in 1871,
MEAS_ON062009_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON062009 in 1871,
MEAS_ON062009_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON062009 in 1871,
MEAS_ON062009_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON062009 in 1871,
MEAS_ON062009_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON062009 in 1871,
MEAS_ON062009_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON062009 in 1871,
MEAS_ON062009_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON062009 in 1871,
MEAS_ON062010_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON062010 in 1871,
MEAS_ON062010_1871_HOUSE_TS_N,E16_Measurement,HOUSE_TS_N for ON062010 in 1871,
MEAS_ON062010_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON062010 in 1871,
MEAS_ON062010_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON062010 in 1871,
MEAS_ON062010_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON062010 in 1871,
MEAS_ON062010_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON062010 in 1871,
MEAS_ON062010_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON062010 in 1871,
MEAS_ON062010_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON062010 in 1871,
MEAS_ON062010_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON062010 in 1871,
MEAS_ON062010_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON062010 in 1871,
MEAS_ON062010_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON062010 in 1871,
MEAS_ON062010_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON062010 in 1871,
MEAS_ON062010_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON062010 in 1871,
MEAS_ON062010_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON062010 in 1871,
MEAS_ON062010_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON062010 in 1871,
MEAS_ON062010_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON062010 in 1871,
MEAS_ON062010_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON062010 in 1871,
MEAS_ON062010_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON062010 in 1871,
MEAS_ON062010_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON062010 in 1871,
MEAS_ON063001_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON063001 in 1871,
MEAS_ON063001_1871_HOUSE_TS_N,E16_Measurement,HOUSE_TS_N for ON063001 in 1871,
MEAS_ON063001_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON063001 in 1871,
MEAS_ON063001_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON063001 in 1871,
MEAS_ON063001_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON063001 in 1871,
MEAS_ON063001_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON063001 in 1871,
MEAS_ON063001_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON063001 in 1871,
MEAS_ON063001_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON063001 in 1871,
MEAS_ON063001_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON063001 in 1871,
MEAS_ON063001_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON063001 in 1871,
MEAS_ON063001_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON063001 in 1871,
MEAS_ON063001_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON063001 in 1871,
MEAS_ON063001_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON063001 in 1871,
MEAS_ON063001_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON063001 in 1871,
MEAS_ON063001_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON063001 in 1871,
MEAS_ON063001_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON063001 in 1871,
MEAS_ON063001_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON063001 in 1871,
MEAS_ON063001_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON063001 in 1871,
MEAS_ON063001_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON063001 in 1871,
MEAS_ON063002_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON063002 in 1871,
MEAS_ON063002_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON063002 in 1871,
MEAS_ON063002_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON063002 in 1871,
MEAS_ON063002_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON063002 in 1871,
MEAS_ON063002_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON063002 in 1871,
MEAS_ON063002_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON063002 in 1871,
MEAS_ON063002_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON063002 in 1871,
MEAS_ON063002_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON063002 in 1871,
MEAS_ON063002_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON063002 in 1871,
MEAS_ON063002_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON063002 in 1871,
MEAS_ON063002_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON063002 in 1871,
MEAS_ON063002_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON063002 in 1871,
MEAS_ON063002_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON063002 in 1871,
MEAS_ON063002_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON063002 in 1871,
MEAS_ON063002_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON063002 in 1871,
MEAS_ON063002_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON063002 in 1871,
MEAS_ON063002_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON063002 in 1871,
MEAS_ON063002_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON063002 in 1871,
MEAS_ON063003_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON063003 in 1871,
MEAS_ON063003_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON063003 in 1871,
MEAS_ON063003_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON063003 in 1871,
MEAS_ON063003_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON063003 in 1871,
MEAS_ON063003_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON063003 in 1871,
MEAS_ON063003_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON063003 in 1871,
MEAS_ON063003_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON063003 in 1871,
MEAS_ON063003_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON063003 in 1871,
MEAS_ON063003_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON063003 in 1871,
MEAS_ON063003_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON063003 in 1871,
MEAS_ON063003_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON063003 in 1871,
MEAS_ON063003_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON063003 in 1871,
MEAS_ON063003_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON063003 in 1871,
MEAS_ON063003_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON063003 in 1871,
MEAS_ON063003_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON063003 in 1871,
MEAS_ON063003_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON063003 in 1871,
MEAS_ON063003_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON063003 in 1871,
MEAS_ON063003_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON063003 in 1871,
MEAS_ON063004_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON063004 in 1871,
MEAS_ON063004_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON063004 in 1871,
MEAS_ON063004_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON063004 in 1871,
MEAS_ON063004_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON063004 in 1871,
MEAS_ON063004_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON063004 in 1871,
MEAS_ON063004_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON063004 in 1871,
MEAS_ON063004_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON063004 in 1871,
MEAS_ON063004_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON063004 in 1871,
MEAS_ON063004_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON063004 in 1871,
MEAS_ON063004_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON063004 in 1871,
MEAS_ON063004_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON063004 in 1871,
MEAS_ON063004_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON063004 in 1871,
MEAS_ON063004_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON063004 in 1871,
MEAS_ON063004_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON063004 in 1871,
MEAS_ON063004_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON063004 in 1871,
MEAS_ON063004_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON063004 in 1871,
MEAS_ON063004_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON063004 in 1871,
MEAS_ON063004_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON063004 in 1871,
MEAS_ON063005_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON063005 in 1871,
MEAS_ON063005_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON063005 in 1871,
MEAS_ON063005_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON063005 in 1871,
MEAS_ON063005_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON063005 in 1871,
MEAS_ON063005_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON063005 in 1871,
MEAS_ON063005_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON063005 in 1871,
MEAS_ON063005_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON063005 in 1871,
MEAS_ON063005_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON063005 in 1871,
MEAS_ON063005_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON063005 in 1871,
MEAS_ON063005_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON063005 in 1871,
MEAS_ON063005_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON063005 in 1871,
MEAS_ON063005_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON063005 in 1871,
MEAS_ON063005_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON063005 in 1871,
MEAS_ON063005_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON063005 in 1871,
MEAS_ON063005_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON063005 in 1871,
MEAS_ON063005_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON063005 in 1871,
MEAS_ON063005_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON063005 in 1871,
MEAS_ON063005_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON063005 in 1871,
MEAS_ON063006_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON063006 in 1871,
MEAS_ON063006_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON063006 in 1871,
MEAS_ON063006_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON063006 in 1871,
MEAS_ON063006_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON063006 in 1871,
MEAS_ON063006_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON063006 in 1871,
MEAS_ON063006_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON063006 in 1871,
MEAS_ON063006_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON063006 in 1871,
MEAS_ON063006_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON063006 in 1871,
MEAS_ON063006_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON063006 in 1871,
MEAS_ON063006_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON063006 in 1871,
MEAS_ON063006_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON063006 in 1871,
MEAS_ON063006_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON063006 in 1871,
MEAS_ON063006_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON063006 in 1871,
MEAS_ON063006_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON063006 in 1871,
MEAS_ON063006_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON063006 in 1871,
MEAS_ON063006_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON063006 in 1871,
MEAS_ON063006_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON063006 in 1871,
MEAS_ON063006_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON063006 in 1871,
MEAS_ON063007_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON063007 in 1871,
MEAS_ON063007_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON063007 in 1871,
MEAS_ON063007_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON063007 in 1871,
MEAS_ON063007_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON063007 in 1871,
MEAS_ON063007_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON063007 in 1871,
MEAS_ON063007_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON063007 in 1871,
MEAS_ON063007_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON063007 in 1871,
MEAS_ON063007_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON063007 in 1871,
MEAS_ON063007_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON063007 in 1871,
MEAS_ON063007_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON063007 in 1871,
MEAS_ON063007_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON063007 in 1871,
MEAS_ON063007_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON063007 in 1871,
MEAS_ON063007_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON063007 in 1871,
MEAS_ON063007_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON063007 in 1871,
MEAS_ON063007_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON063007 in 1871,
MEAS_ON063007_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON063007 in 1871,
MEAS_ON063007_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON063007 in 1871,
MEAS_ON063007_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON063007 in 1871,
MEAS_ON063008_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON063008 in 1871,
MEAS_ON063008_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON063008 in 1871,
MEAS_ON063008_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON063008 in 1871,
MEAS_ON063008_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON063008 in 1871,
MEAS_ON063008_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON063008 in 1871,
MEAS_ON063008_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON063008 in 1871,
MEAS_ON063008_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON063008 in 1871,
MEAS_ON063008_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON063008 in 1871,
MEAS_ON063008_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON063008 in 1871,
MEAS_ON063008_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON063008 in 1871,
MEAS_ON063008_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON063008 in 1871,
MEAS_ON063008_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON063008 in 1871,
MEAS_ON063008_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON063008 in 1871,
MEAS_ON063008_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON063008 in 1871,
MEAS_ON063008_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON063008 in 1871,
MEAS_ON063008_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON063008 in 1871,
MEAS_ON063008_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON063008 in 1871,
MEAS_ON064001_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON064001 in 1871,
MEAS_ON064001_1871_HOUSE_TS_N,E16_Measurement,HOUSE_TS_N for ON064001 in 1871,
MEAS_ON064001_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON064001 in 1871,
MEAS_ON064001_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON064001 in 1871,
MEAS_ON064001_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON064001 in 1871,
MEAS_ON064001_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON064001 in 1871,
MEAS_ON064001_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON064001 in 1871,
MEAS_ON064001_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON064001 in 1871,
MEAS_ON064001_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON064001 in 1871,
MEAS_ON064001_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON064001 in 1871,
MEAS_ON064001_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON064001 in 1871,
MEAS_ON064001_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON064001 in 1871,
MEAS_ON064001_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON064001 in 1871,
MEAS_ON064001_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON064001 in 1871,
MEAS_ON064001_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON064001 in 1871,
MEAS_ON064001_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON064001 in 1871,
MEAS_ON064001_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON064001 in 1871,
MEAS_ON064001_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON064001 in 1871,
MEAS_ON064001_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON064001 in 1871,
MEAS_ON064002_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON064002 in 1871,
MEAS_ON064002_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON064002 in 1871,
MEAS_ON064002_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON064002 in 1871,
MEAS_ON064002_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON064002 in 1871,
MEAS_ON064002_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON064002 in 1871,
MEAS_ON064002_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON064002 in 1871,
MEAS_ON064002_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON064002 in 1871,
MEAS_ON064002_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON064002 in 1871,
MEAS_ON064002_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON064002 in 1871,
MEAS_ON064002_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON064002 in 1871,
MEAS_ON064002_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON064002 in 1871,
MEAS_ON064002_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON064002 in 1871,
MEAS_ON064002_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON064002 in 1871,
MEAS_ON064002_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON064002 in 1871,
MEAS_ON064002_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON064002 in 1871,
MEAS_ON064002_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON064002 in 1871,
MEAS_ON064002_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON064002 in 1871,
MEAS_ON064003_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON064003 in 1871,
MEAS_ON064003_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON064003 in 1871,
MEAS_ON064003_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON064003 in 1871,
MEAS_ON064003_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON064003 in 1871,
MEAS_ON064003_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON064003 in 1871,
MEAS_ON064003_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON064003 in 1871,
MEAS_ON064003_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON064003 in 1871,
MEAS_ON064003_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON064003 in 1871,
MEAS_ON064003_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON064003 in 1871,
MEAS_ON064003_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON064003 in 1871,
MEAS_ON064003_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON064003 in 1871,
MEAS_ON064003_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON064003 in 1871,
MEAS_ON064003_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON064003 in 1871,
MEAS_ON064003_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON064003 in 1871,
MEAS_ON064003_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON064003 in 1871,
MEAS_ON064003_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON064003 in 1871,
MEAS_ON064003_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON064003 in 1871,
MEAS_ON064003_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON064003 in 1871,
MEAS_ON064004_1871_ARE_XX_A,E16_Measurement,ARE_XX_A for ON064004 in 1871,
MEAS_ON064004_1871_HOUSE_TS_N,E16_Measurement,HOUSE_TS_N for ON064004 in 1871,
MEAS_ON064004_1871_HOUSE_XI_N,E16_Measurement,HOUSE_XI_N for ON064004 in 1871,
MEAS_ON064004_1871_HOUSE_XU_N,E16_Measurement,HOUSE_XU_N for ON064004 in 1871,
MEAS_ON064004_1871_HOUSE_XC_N,E16_Measurement,HOUSE_XC_N for ON064004 in 1871,
MEAS_ON064004_1871_HOUSE_XO_N,E16_Measurement,HOUSE_XO_N for ON064004 in 1871,
MEAS_ON064004_1871_POP_XF_N,E16_Measurement,POP_XF_N for ON064004 in 1871,
MEAS_ON064004_1871_POP_XX_N,E16_Measurement,POP_XX_N for ON064004 in 1871,
MEAS_ON064004_1871_POP_MX_N,E16_Measurement,POP_MX_N for ON064004 in 1871,
MEAS_ON064004_1871_POP_FX_N,E16_Measurement,POP_FX_N for ON064004 in 1871,
MEAS_ON064004_1871_POP_MM_N,E16_Measurement,POP_MM_N for ON064004 in 1871,
MEAS_ON064004_1871_POP_FM_N,E16_Measurement,POP_FM_N for ON064004 in 1871,
MEAS_ON064004_1871_POP_XM_N,E16_Measurement,POP_XM_N for ON064004 in 1871,
MEAS_ON064004_1871_POP_MW_N,E16_Measurement,POP_MW_N for ON064004 in 1871,
MEAS_ON064004_1871_POP_FW_N,E16_Measurement,POP_FW_N for ON064004 in 1871,
MEAS_ON064004_1871_POP_XW_N,E16_Measurement,POP_XW_N for ON064004 in 1871,
MEAS_ON064004_1871_AGE_0to17MS_N,E16_Measurement,AGE_0to17MS_N for ON064004 in 1871,
MEAS_ON064004_1871_AGE_0to17FS_N,E16_Measurement,AGE_0to17FS_N for ON064004 in 1871,
MEAS_ON064004_1871_AGE_0to17XS_N,E16_Measurement,AGE_0to17XS_N for ON064004 in 1871,
