dimension_id:ID,:LABEL,value:float,value_string
DIM_ON001003_1871_HOUSE_XC_N,E54_Dimension,10.0,
DIM_ON001003_1871_HOUSE_XO_N,E54_Dimension,346.0,
DIM_ON001003_1871_POP_XF_N,E54_Dimension,346.0,
DIM_ON001003_1871_POP_XX_N,E54_Dimension,1895.0,
DIM_ON001003_1871_POP_MX_N,E54_Dimension,997.0,
DIM_ON001003_1871_POP_FX_N,E54_Dimension,898.0,
DIM_ON001003_1871_POP_MM_N,E54_Dimension,308.0,
DIM_ON001003_1871_POP_FM_N,E54_Dimension,308.0,
DIM_ON001003_1871_POP_XM_N,E54_Dimension,616.0,
DIM_ON001003_1871_POP_MW_N,E54_Dimension,29.0,
DIM_ON001003_1871_POP_FW_N,E54_Dimension,35.0,
DIM_ON001003_1871_POP_XW_N,E54_Dimension,64.0,
DIM_ON001003_1871_AGE_0to17MS_N,E54_Dimension,660.0,
DIM_ON001003_1871_AGE_0to17FS_N,E54_Dimension,555.0,
DIM_ON001003_1871_AGE_0to17XS_N,E54_Dimension,1215.0,
DIM_ON001004_1871_ARE_XX_A,E54_Dimension,65823.0,
DIM_ON001004_1871_HOUSE_XI_N,E54_Dimension,540.0,
DIM_ON001004_1871_HOUSE_XU_N,E54_Dimension,3.0,
DIM_ON001004_1871_HOUSE_XC_N,E54_Dimension,9.0,
DIM_ON001004_1871_HOUSE_XO_N,E54_Dimension,540.0,
DIM_ON001004_1871_POP_XF_N,E54_Dimension,542.0,
DIM_ON001004_1871_POP_XX_N,E54_Dimension,2920.0,
DIM_ON001004_1871_POP_MX_N,E54_Dimension,1505.0,
DIM_ON001004_1871_POP_FX_N,E54_Dimension,1415.0,
DIM_ON001004_1871_POP_MM_N,E54_Dimension,476.0,
DIM_ON001004_1871_POP_FM_N,E54_Dimension,476.0,
DIM_ON001004_1871_POP_XM_N,E54_Dimension,952.0,
DIM_ON001004_1871_POP_MW_N,E54_Dimension,36.0,
DIM_ON001004_1871_POP_FW_N,E54_Dimension,55.0,
DIM_ON001004_1871_POP_XW_N,E54_Dimension,91.0,
DIM_ON001004_1871_AGE_0to17MS_N,E54_Dimension,993.0,
DIM_ON001004_1871_AGE_0to17FS_N,E54_Dimension,884.0,
DIM_ON001004_1871_AGE_0to17XS_N,E54_Dimension,1877.0,
DIM_ON001005_1871_ARE_XX_A,E54_Dimension,60790.0,
DIM_ON001005_1871_HOUSE_TS_N,E54_Dimension,1.0,
DIM_ON001005_1871_HOUSE_XI_N,E54_Dimension,554.0,
DIM_ON001005_1871_HOUSE_XU_N,E54_Dimension,21.0,
DIM_ON001005_1871_HOUSE_XC_N,E54_Dimension,11.0,
DIM_ON001005_1871_HOUSE_XO_N,E54_Dimension,555.0,
DIM_ON001005_1871_POP_XF_N,E54_Dimension,559.0,
DIM_ON001005_1871_POP_XX_N,E54_Dimension,2994.0,
DIM_ON001005_1871_POP_MX_N,E54_Dimension,1555.0,
DIM_ON001005_1871_POP_FX_N,E54_Dimension,1439.0,
DIM_ON001005_1871_POP_MM_N,E54_Dimension,530.0,
DIM_ON001005_1871_POP_FM_N,E54_Dimension,527.0,
DIM_ON001005_1871_POP_XM_N,E54_Dimension,1057.0,
DIM_ON001005_1871_POP_MW_N,E54_Dimension,39.0,
DIM_ON001005_1871_POP_FW_N,E54_Dimension,43.0,
DIM_ON001005_1871_POP_XW_N,E54_Dimension,82.0,
DIM_ON001005_1871_AGE_0to17MS_N,E54_Dimension,986.0,
DIM_ON001005_1871_AGE_0to17FS_N,E54_Dimension,869.0,
DIM_ON001005_1871_AGE_0to17XS_N,E54_Dimension,1855.0,
DIM_ON001006_1871_ARE_XX_A,E54_Dimension,60580.0,
DIM_ON001006_1871_HOUSE_TS_N,E54_Dimension,1.0,
DIM_ON001006_1871_HOUSE_XI_N,E54_Dimension,589.0,
DIM_ON001006_1871_HOUSE_XU_N,E54_Dimension,7.0,
DIM_ON001006_1871_HOUSE_XC_N,E54_Dimension,8.0,
DIM_ON001006_1871_HOUSE_XO_N,E54_Dimension,590.0,
DIM_ON001006_1871_POP_XF_N,E54_Dimension,596.0,
DIM_ON001006_1871_POP_XX_N,E54_Dimension,3248.0,
DIM_ON001006_1871_POP_MX_N,E54_Dimension,1728.0,
DIM_ON001006_1871_POP_FX_N,E54_Dimension,1520.0,
DIM_ON001006_1871_POP_MM_N,E54_Dimension,551.0,
DIM_ON001006_1871_POP_FM_N,E54_Dimension,556.0,
DIM_ON001006_1871_POP_XM_N,E54_Dimension,1107.0,
DIM_ON001006_1871_POP_MW_N,E54_Dimension,23.0,
DIM_ON001006_1871_POP_FW_N,E54_Dimension,41.0,
DIM_ON001006_1871_POP_XW_N,E54_Dimension,64.0,
DIM_ON001006_1871_AGE_0to17MS_N,E54_Dimension,1154.0,
DIM_ON001006_1871_AGE_0to17FS_N,E54_Dimension,923.0,
DIM_ON001006_1871_AGE_0to17XS_N,E54_Dimension,2077.0,
DIM_ON001007_1871_ARE_XX_A,E54_Dimension,10500.0,
DIM_ON001007_1871_HOUSE_XI_N,E54_Dimension,30.0,
DIM_ON001007_1871_HOUSE_XO_N,E54_Dimension,30.0,
DIM_ON001007_1871_POP_XF_N,E54_Dimension,31.0,
DIM_ON001007_1871_POP_XX_N,E54_Dimension,150.0,
DIM_ON001007_1871_POP_MX_N,E54_Dimension,84.0,
DIM_ON001007_1871_POP_FX_N,E54_Dimension,66.0,
DIM_ON001007_1871_POP_MM_N,E54_Dimension,24.0,
DIM_ON001007_1871_POP_FM_N,E54_Dimension,24.0,
DIM_ON001007_1871_POP_XM_N,E54_Dimension,48.0,
DIM_ON001007_1871_POP_MW_N,E54_Dimension,3.0,
DIM_ON001007_1871_POP_FW_N,E54_Dimension,3.0,
DIM_ON001007_1871_POP_XW_N,E54_Dimension,0.0,
DIM_ON001007_1871_AGE_0to17MS_N,E54_Dimension,57.0,
DIM_ON001007_1871_AGE_0to17FS_N,E54_Dimension,39.0,
DIM_ON001007_1871_AGE_0to17XS_N,E54_Dimension,96.0,
DIM_ON001008_1871_ARE_XX_A,E54_Dimension,24237.0,
DIM_ON001008_1871_HOUSE_XI_N,E54_Dimension,382.0,
DIM_ON001008_1871_HOUSE_XU_N,E54_Dimension,3.0,
DIM_ON001008_1871_HOUSE_XC_N,E54_Dimension,4.0,
DIM_ON001008_1871_HOUSE_XO_N,E54_Dimension,382.0,
DIM_ON001008_1871_POP_XF_N,E54_Dimension,385.0,
DIM_ON001008_1871_POP_XX_N,E54_Dimension,2228.0,
DIM_ON001008_1871_POP_MX_N,E54_Dimension,1141.0,
DIM_ON001008_1871_POP_FX_N,E54_Dimension,1087.0,
DIM_ON001008_1871_POP_MM_N,E54_Dimension,352.0,
DIM_ON001008_1871_POP_FM_N,E54_Dimension,351.0,
DIM_ON001008_1871_POP_XM_N,E54_Dimension,703.0,
DIM_ON001008_1871_POP_MW_N,E54_Dimension,29.0,
DIM_ON001008_1871_POP_FW_N,E54_Dimension,54.0,
DIM_ON001008_1871_POP_XW_N,E54_Dimension,83.0,
DIM_ON001008_1871_AGE_0to17MS_N,E54_Dimension,760.0,
DIM_ON001008_1871_AGE_0to17FS_N,E54_Dimension,682.0,
DIM_ON001008_1871_AGE_0to17XS_N,E54_Dimension,1442.0,
DIM_ON001009_1871_ARE_XX_A,E54_Dimension,2151.0,
DIM_ON001009_1871_HOUSE_TS_N,E54_Dimension,1.0,
DIM_ON001009_1871_HOUSE_XI_N,E54_Dimension,217.0,
DIM_ON001009_1871_HOUSE_XU_N,E54_Dimension,14.0,
DIM_ON001009_1871_HOUSE_XC_N,E54_Dimension,7.0,
DIM_ON001009_1871_HOUSE_XO_N,E54_Dimension,218.0,
DIM_ON001009_1871_POP_XF_N,E54_Dimension,220.0,
DIM_ON001009_1871_POP_XX_N,E54_Dimension,1160.0,
DIM_ON001009_1871_POP_MX_N,E54_Dimension,578.0,
DIM_ON001009_1871_POP_FX_N,E54_Dimension,582.0,
DIM_ON001009_1871_POP_MM_N,E54_Dimension,179.0,
DIM_ON001009_1871_POP_FM_N,E54_Dimension,179.0,
DIM_ON001009_1871_POP_XM_N,E54_Dimension,358.0,
DIM_ON001009_1871_POP_MW_N,E54_Dimension,13.0,
DIM_ON001009_1871_POP_FW_N,E54_Dimension,44.0,
DIM_ON001009_1871_POP_XW_N,E54_Dimension,57.0,
DIM_ON001009_1871_AGE_0to17MS_N,E54_Dimension,386.0,
DIM_ON001009_1871_AGE_0to17FS_N,E54_Dimension,359.0,
DIM_ON001009_1871_AGE_0to17XS_N,E54_Dimension,745.0,
DIM_ON001010_1871_ARE_XX_A,E54_Dimension,43101.0,
DIM_ON001010_1871_HOUSE_XI_N,E54_Dimension,657.0,
DIM_ON001010_1871_HOUSE_XU_N,E54_Dimension,17.0,
DIM_ON001010_1871_HOUSE_XC_N,E54_Dimension,6.0,
DIM_ON001010_1871_HOUSE_XO_N,E54_Dimension,657.0,
DIM_ON001010_1871_POP_XF_N,E54_Dimension,657.0,
DIM_ON001010_1871_POP_XX_N,E54_Dimension,3748.0,
DIM_ON001010_1871_POP_MX_N,E54_Dimension,1997.0,
DIM_ON001010_1871_POP_FX_N,E54_Dimension,1751.0,
DIM_ON001010_1871_POP_MM_N,E54_Dimension,581.0,
DIM_ON001010_1871_POP_FM_N,E54_Dimension,573.0,
DIM_ON001010_1871_POP_XM_N,E54_Dimension,1154.0,
DIM_ON001010_1871_POP_MW_N,E54_Dimension,52.0,
DIM_ON001010_1871_POP_FW_N,E54_Dimension,46.0,
DIM_ON001010_1871_POP_XW_N,E54_Dimension,98.0,
DIM_ON001010_1871_AGE_0to17MS_N,E54_Dimension,1364.0,
DIM_ON001010_1871_AGE_0to17FS_N,E54_Dimension,1132.0,
DIM_ON001010_1871_AGE_0to17XS_N,E54_Dimension,2496.0,
DIM_ON001011_1871_ARE_XX_A,E54_Dimension,1872.0,
DIM_ON001011_1871_HOUSE_XI_N,E54_Dimension,857.0,
DIM_ON001011_1871_HOUSE_XU_N,E54_Dimension,14.0,
DIM_ON001011_1871_HOUSE_XC_N,E54_Dimension,25.0,
DIM_ON001011_1871_HOUSE_XO_N,E54_Dimension,857.0,
DIM_ON001011_1871_POP_XF_N,E54_Dimension,861.0,
DIM_ON001011_1871_POP_XX_N,E54_Dimension,4253.0,
DIM_ON001011_1871_POP_MX_N,E54_Dimension,2084.0,
DIM_ON001011_1871_POP_FX_N,E54_Dimension,2169.0,
DIM_ON001011_1871_POP_MM_N,E54_Dimension,756.0,
DIM_ON001011_1871_POP_FM_N,E54_Dimension,756.0,
DIM_ON001011_1871_POP_XM_N,E54_Dimension,1512.0,
DIM_ON001011_1871_POP_MW_N,E54_Dimension,45.0,
DIM_ON001011_1871_POP_FW_N,E54_Dimension,168.0,
DIM_ON001011_1871_POP_XW_N,E54_Dimension,213.0,
DIM_ON001011_1871_AGE_0to17MS_N,E54_Dimension,1283.0,
DIM_ON001011_1871_AGE_0to17FS_N,E54_Dimension,1245.0,
DIM_ON001011_1871_AGE_0to17XS_N,E54_Dimension,2528.0,
DIM_ON001012_1871_ARE_XX_A,E54_Dimension,48454.0,
DIM_ON001012_1871_HOUSE_TS_N,E54_Dimension,2.0,
DIM_ON001012_1871_HOUSE_XI_N,E54_Dimension,384.0,
DIM_ON001012_1871_HOUSE_XU_N,E54_Dimension,14.0,
DIM_ON001012_1871_HOUSE_XC_N,E54_Dimension,7.0,
DIM_ON001012_1871_HOUSE_XO_N,E54_Dimension,386.0,
DIM_ON001012_1871_POP_XF_N,E54_Dimension,386.0,
DIM_ON001012_1871_POP_XX_N,E54_Dimension,2055.0,
DIM_ON001012_1871_POP_MX_N,E54_Dimension,1107.0,
DIM_ON001012_1871_POP_FX_N,E54_Dimension,948.0,
DIM_ON001012_1871_POP_MM_N,E54_Dimension,333.0,
DIM_ON001012_1871_POP_FM_N,E54_Dimension,329.0,
DIM_ON001012_1871_POP_XM_N,E54_Dimension,662.0,
DIM_ON001012_1871_POP_MW_N,E54_Dimension,30.0,
DIM_ON001012_1871_POP_FW_N,E54_Dimension,30.0,
DIM_ON001012_1871_POP_XW_N,E54_Dimension,66.0,
DIM_ON001012_1871_AGE_0to17MS_N,E54_Dimension,744.0,
DIM_ON001012_1871_AGE_0to17FS_N,E54_Dimension,589.0,
DIM_ON001012_1871_AGE_0to17XS_N,E54_Dimension,1333.0,
DIM_ON001013_1871_ARE_XX_A,E54_Dimension,35910.0,
DIM_ON001013_1871_HOUSE_XI_N,E54_Dimension,358.0,
DIM_ON001013_1871_HOUSE_XU_N,E54_Dimension,8.0,
DIM_ON001013_1871_HOUSE_XC_N,E54_Dimension,15.0,
DIM_ON001013_1871_HOUSE_XO_N,E54_Dimension,358.0,
DIM_ON001013_1871_POP_XF_N,E54_Dimension,360.0,
DIM_ON001013_1871_POP_XX_N,E54_Dimension,2152.0,
DIM_ON001013_1871_POP_MX_N,E54_Dimension,1137.0,
DIM_ON001013_1871_POP_FX_N,E54_Dimension,1015.0,
DIM_ON001013_1871_POP_MM_N,E54_Dimension,342.0,
DIM_ON001013_1871_POP_FM_N,E54_Dimension,342.0,
DIM_ON001013_1871_POP_XM_N,E54_Dimension,684.0,
DIM_ON001013_1871_POP_MW_N,E54_Dimension,21.0,
DIM_ON001013_1871_POP_FW_N,E54_Dimension,21.0,
DIM_ON001013_1871_POP_XW_N,E54_Dimension,42.0,
DIM_ON001013_1871_AGE_0to17MS_N,E54_Dimension,774.0,
DIM_ON001013_1871_AGE_0to17FS_N,E54_Dimension,652.0,
DIM_ON001013_1871_AGE_0to17XS_N,E54_Dimension,1426.0,
DIM_ON001014_1871_ARE_XX_A,E54_Dimension,50590.0,
DIM_ON001014_1871_HOUSE_XI_N,E54_Dimension,422.0,
DIM_ON001014_1871_HOUSE_XU_N,E54_Dimension,11.0,
DIM_ON001014_1871_HOUSE_XC_N,E54_Dimension,17.0,
DIM_ON001014_1871_HOUSE_XO_N,E54_Dimension,421.0,
DIM_ON001014_1871_POP_XF_N,E54_Dimension,440.0,
DIM_ON001014_1871_POP_XX_N,E54_Dimension,2392.0,
DIM_ON001014_1871_POP_MX_N,E54_Dimension,1211.0,
DIM_ON001014_1871_POP_FX_N,E54_Dimension,1181.0,
DIM_ON001014_1871_POP_MM_N,E54_Dimension,389.0,
DIM_ON001014_1871_POP_FM_N,E54_Dimension,391.0,
DIM_ON001014_1871_POP_XM_N,E54_Dimension,780.0,
DIM_ON001014_1871_POP_MW_N,E54_Dimension,22.0,
DIM_ON001014_1871_POP_FW_N,E54_Dimension,34.0,
DIM_ON001014_1871_POP_XW_N,E54_Dimension,56.0,
DIM_ON001014_1871_AGE_0to17MS_N,E54_Dimension,800.0,
DIM_ON001014_1871_AGE_0to17FS_N,E54_Dimension,756.0,
DIM_ON001014_1871_AGE_0to17XS_N,E54_Dimension,1556.0,
DIM_ON002001_1871_ARE_XX_A,E54_Dimension,26406.0,
DIM_ON002001_1871_HOUSE_TS_N,E54_Dimension,3.0,
DIM_ON002001_1871_HOUSE_XI_N,E54_Dimension,129.0,
DIM_ON002001_1871_HOUSE_XU_N,E54_Dimension,4.0,
DIM_ON002001_1871_HOUSE_XC_N,E54_Dimension,9.0,
DIM_ON002001_1871_HOUSE_XO_N,E54_Dimension,132.0,
DIM_ON002001_1871_POP_XF_N,E54_Dimension,139.0,
DIM_ON002001_1871_POP_XX_N,E54_Dimension,711.0,
DIM_ON002001_1871_POP_MX_N,E54_Dimension,387.0,
DIM_ON002001_1871_POP_FX_N,E54_Dimension,324.0,
DIM_ON002001_1871_POP_MM_N,E54_Dimension,115.0,
DIM_ON002001_1871_POP_FM_N,E54_Dimension,115.0,
DIM_ON002001_1871_POP_XM_N,E54_Dimension,230.0,
DIM_ON002001_1871_POP_MW_N,E54_Dimension,8.0,
DIM_ON002001_1871_POP_FW_N,E54_Dimension,11.0,
DIM_ON002001_1871_POP_XW_N,E54_Dimension,19.0,
DIM_ON002001_1871_AGE_0to17MS_N,E54_Dimension,264.0,
DIM_ON002001_1871_AGE_0to17FS_N,E54_Dimension,198.0,
DIM_ON002001_1871_AGE_0to17XS_N,E54_Dimension,462.0,
DIM_ON002002_1871_ARE_XX_A,E54_Dimension,53650.0,
DIM_ON002002_1871_HOUSE_XI_N,E54_Dimension,303.0,
DIM_ON002002_1871_HOUSE_XU_N,E54_Dimension,24.0,
DIM_ON002002_1871_HOUSE_XC_N,E54_Dimension,5.0,
DIM_ON002002_1871_HOUSE_XO_N,E54_Dimension,303.0,
DIM_ON002002_1871_POP_XF_N,E54_Dimension,315.0,
DIM_ON002002_1871_POP_XX_N,E54_Dimension,1846.0,
DIM_ON002002_1871_POP_MX_N,E54_Dimension,964.0,
DIM_ON002002_1871_POP_FX_N,E54_Dimension,882.0,
DIM_ON002002_1871_POP_MM_N,E54_Dimension,277.0,
DIM_ON002002_1871_POP_FM_N,E54_Dimension,277.0,
DIM_ON002002_1871_POP_XM_N,E54_Dimension,554.0,
DIM_ON002002_1871_POP_MW_N,E54_Dimension,14.0,
DIM_ON002002_1871_POP_FW_N,E54_Dimension,26.0,
DIM_ON002002_1871_POP_XW_N,E54_Dimension,40.0,
DIM_ON002002_1871_AGE_0to17MS_N,E54_Dimension,673.0,
DIM_ON002002_1871_AGE_0to17FS_N,E54_Dimension,579.0,
DIM_ON002002_1871_AGE_0to17XS_N,E54_Dimension,1252.0,
DIM_ON002003_1871_ARE_XX_A,E54_Dimension,73240.0,
DIM_ON002003_1871_HOUSE_XI_N,E54_Dimension,743.0,
DIM_ON002003_1871_HOUSE_XU_N,E54_Dimension,13.0,
DIM_ON002003_1871_HOUSE_XC_N,E54_Dimension,3.0,
DIM_ON002003_1871_HOUSE_XO_N,E54_Dimension,743.0,
DIM_ON002003_1871_POP_XF_N,E54_Dimension,746.0,
DIM_ON002003_1871_POP_XX_N,E54_Dimension,4081.0,
DIM_ON002003_1871_POP_MX_N,E54_Dimension,2134.0,
DIM_ON002003_1871_POP_FX_N,E54_Dimension,1947.0,
DIM_ON002003_1871_POP_MM_N,E54_Dimension,646.0,
DIM_ON002003_1871_POP_FM_N,E54_Dimension,635.0,
DIM_ON002003_1871_POP_XM_N,E54_Dimension,1281.0,
DIM_ON002003_1871_POP_MW_N,E54_Dimension,60.0,
DIM_ON002003_1871_POP_FW_N,E54_Dimension,90.0,
DIM_ON002003_1871_POP_XW_N,E54_Dimension,150.0,
DIM_ON002003_1871_AGE_0to17MS_N,E54_Dimension,1428.0,
DIM_ON002003_1871_AGE_0to17FS_N,E54_Dimension,1222.0,
DIM_ON002003_1871_AGE_0to17XS_N,E54_Dimension,2650.0,
DIM_ON002004_1871_ARE_XX_A,E54_Dimension,95880.0,
DIM_ON002004_1871_HOUSE_TS_N,E54_Dimension,3.0,
DIM_ON002004_1871_HOUSE_XI_N,E54_Dimension,1065.0,
DIM_ON002004_1871_HOUSE_XU_N,E54_Dimension,34.0,
DIM_ON002004_1871_HOUSE_XC_N,E54_Dimension,25.0,
DIM_ON002004_1871_HOUSE_XO_N,E54_Dimension,1068.0,
DIM_ON002004_1871_POP_XF_N,E54_Dimension,1092.0,
DIM_ON002004_1871_POP_XX_N,E54_Dimension,5974.0,
DIM_ON002004_1871_POP_MX_N,E54_Dimension,3150.0,
DIM_ON002004_1871_POP_FX_N,E54_Dimension,2824.0,
DIM_ON002004_1871_POP_MM_N,E54_Dimension,949.0,
DIM_ON002004_1871_POP_FM_N,E54_Dimension,955.0,
DIM_ON002004_1871_POP_XM_N,E54_Dimension,1904.0,
DIM_ON002004_1871_POP_MW_N,E54_Dimension,47.0,
DIM_ON002004_1871_POP_FW_N,E54_Dimension,122.0,
DIM_ON002004_1871_POP_XW_N,E54_Dimension,169.0,
DIM_ON002004_1871_AGE_0to17MS_N,E54_Dimension,2154.0,
DIM_ON002004_1871_AGE_0to17FS_N,E54_Dimension,1747.0,
DIM_ON002004_1871_AGE_0to17XS_N,E54_Dimension,3901.0,
DIM_ON002005_1871_ARE_XX_A,E54_Dimension,68850.0,
DIM_ON002005_1871_HOUSE_XI_N,E54_Dimension,588.0,
DIM_ON002005_1871_HOUSE_XU_N,E54_Dimension,2.0,
DIM_ON002005_1871_HOUSE_XC_N,E54_Dimension,5.0,
DIM_ON002005_1871_HOUSE_XO_N,E54_Dimension,588.0,
DIM_ON002005_1871_POP_XF_N,E54_Dimension,593.0,
DIM_ON002005_1871_POP_XX_N,E54_Dimension,3315.0,
DIM_ON002005_1871_POP_MX_N,E54_Dimension,1687.0,
DIM_ON002005_1871_POP_FX_N,E54_Dimension,1628.0,
DIM_ON002005_1871_POP_MM_N,E54_Dimension,498.0,
DIM_ON002005_1871_POP_FM_N,E54_Dimension,494.0,
DIM_ON002005_1871_POP_XM_N,E54_Dimension,992.0,
DIM_ON002005_1871_POP_MW_N,E54_Dimension,39.0,
DIM_ON002005_1871_POP_FW_N,E54_Dimension,35.0,
DIM_ON002005_1871_POP_XW_N,E54_Dimension,74.0,
DIM_ON002005_1871_AGE_0to17MS_N,E54_Dimension,1150.0,
DIM_ON002005_1871_AGE_0to17FS_N,E54_Dimension,1099.0,
DIM_ON002005_1871_AGE_0to17XS_N,E54_Dimension,2249.0,
DIM_ON002006_1871_ARE_XX_A,E54_Dimension,92310.0,
DIM_ON002006_1871_HOUSE_TS_N,E54_Dimension,2.0,
DIM_ON002006_1871_HOUSE_XI_N,E54_Dimension,946.0,
DIM_ON002006_1871_HOUSE_XU_N,E54_Dimension,16.0,
DIM_ON002006_1871_HOUSE_XC_N,E54_Dimension,3.0,
DIM_ON002006_1871_HOUSE_XO_N,E54_Dimension,948.0,
DIM_ON002006_1871_POP_XF_N,E54_Dimension,963.0,
DIM_ON002006_1871_POP_XX_N,E54_Dimension,5036.0,
DIM_ON002006_1871_POP_MX_N,E54_Dimension,2681.0,
DIM_ON002006_1871_POP_FX_N,E54_Dimension,2355.0,
DIM_ON002006_1871_POP_MM_N,E54_Dimension,853.0,
DIM_ON002006_1871_POP_FM_N,E54_Dimension,845.0,
DIM_ON002006_1871_POP_XM_N,E54_Dimension,1698.0,
DIM_ON002006_1871_POP_MW_N,E54_Dimension,74.0,
DIM_ON002006_1871_POP_FW_N,E54_Dimension,80.0,
DIM_ON002006_1871_POP_XW_N,E54_Dimension,154.0,
DIM_ON002006_1871_AGE_0to17MS_N,E54_Dimension,1754.0,
DIM_ON002006_1871_AGE_0to17FS_N,E54_Dimension,1430.0,
DIM_ON002006_1871_AGE_0to17XS_N,E54_Dimension,3184.0,
DIM_ON002007_1871_ARE_XX_A,E54_Dimension,1683.0,
DIM_ON002007_1871_HOUSE_XI_N,E54_Dimension,1137.0,
DIM_ON002007_1871_HOUSE_XU_N,E54_Dimension,3.0,
DIM_ON002007_1871_HOUSE_XC_N,E54_Dimension,74.0,
DIM_ON002007_1871_HOUSE_XO_N,E54_Dimension,1137.0,
DIM_ON002007_1871_POP_XF_N,E54_Dimension,1176.0,
DIM_ON002007_1871_POP_XX_N,E54_Dimension,5873.0,
DIM_ON002007_1871_POP_MX_N,E54_Dimension,2916.0,
DIM_ON002007_1871_POP_FX_N,E54_Dimension,2957.0,
DIM_ON002007_1871_POP_MM_N,E54_Dimension,1004.0,
DIM_ON002007_1871_POP_FM_N,E54_Dimension,990.0,
DIM_ON002007_1871_POP_XM_N,E54_Dimension,1994.0,
DIM_ON002007_1871_POP_MW_N,E54_Dimension,65.0,
DIM_ON002007_1871_POP_FW_N,E54_Dimension,177.0,
DIM_ON002007_1871_POP_XW_N,E54_Dimension,242.0,
DIM_ON002007_1871_AGE_0to17MS_N,E54_Dimension,1847.0,
DIM_ON002007_1871_AGE_0to17FS_N,E54_Dimension,1790.0,
DIM_ON002007_1871_AGE_0to17XS_N,E54_Dimension,3637.0,
DIM_ON003001_1871_ARE_XX_A,E54_Dimension,59770.0,
DIM_ON003001_1871_HOUSE_TS_N,E54_Dimension,1.0,
DIM_ON003001_1871_HOUSE_XI_N,E54_Dimension,844.0,
DIM_ON003001_1871_HOUSE_XU_N,E54_Dimension,22.0,
DIM_ON003001_1871_HOUSE_XC_N,E54_Dimension,7.0,
DIM_ON003001_1871_HOUSE_XO_N,E54_Dimension,845.0,
DIM_ON003001_1871_POP_XF_N,E54_Dimension,840.0,
DIM_ON003001_1871_POP_XX_N,E54_Dimension,4512.0,
DIM_ON003001_1871_POP_MX_N,E54_Dimension,2379.0,
DIM_ON003001_1871_POP_FX_N,E54_Dimension,2134.0,
DIM_ON003001_1871_POP_MM_N,E54_Dimension,743.0,
DIM_ON003001_1871_POP_FM_N,E54_Dimension,744.0,
DIM_ON003001_1871_POP_XM_N,E54_Dimension,1487.0,
DIM_ON003001_1871_POP_MW_N,E54_Dimension,72.0,
DIM_ON003001_1871_POP_FW_N,E54_Dimension,97.0,
DIM_ON003001_1871_POP_XW_N,E54_Dimension,169.0,
DIM_ON003001_1871_AGE_0to17MS_N,E54_Dimension,1564.0,
DIM_ON003001_1871_AGE_0to17FS_N,E54_Dimension,1292.0,
