:START_ID,:END_ID,:TYPE
MEAS_PE001001_1871_COUNTY,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_Families,PE001001_1871,P39_measured
MEAS_PE001001_1871_POP_TOT,PE001001_1871,P39_measured
MEAS_PE001001_1871_Males_Under_5_Years,PE001001_1871,P39_measured
MEAS_PE001001_1871_Males_From_5_to_16,PE001001_1871,P39_measured
MEAS_PE001001_1871_Males_From_16_to_21,PE001001_1871,P39_measured
MEAS_PE001001_1871_Males_From_21_to_45,PE001001_1871,P39_measured
MEAS_PE001001_1871_Males_From_45_to_60,PE001001_1871,P39_measured
MEAS_PE001001_1871_Males_Upwards_of_60,PE001001_1871,P39_measured
MEAS_PE001001_1871_Females_Under_5_Years,PE001001_1871,P39_measured
MEAS_PE001001_1871_Females_From_5_to_16,PE001001_1871,P39_measured
MEAS_PE001001_1871_Females_From_16_to_21,PE001001_1871,P39_measured
MEAS_PE001001_1871_Females_From_21_to_45,PE001001_1871,P39_measured
MEAS_PE001001_1871_Females_From_45_to_60,PE001001_1871,P39_measured
MEAS_PE001001_1871_Females_Upwards_of_60,PE001001_1871,P39_measured
MEAS_PE001001_1871_Deaf_and_Dumb,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_not_vaccinated_nor_had_Small_Pox,PE001001_1871,P39_measured
MEAS_PE001001_1871_Total_number_including_servants_and_apprentices,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_Married_Persons,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_Single_Persons,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_Insane,PE001001_1871,P39_measured
MEAS_PE001001_1871_Married_during_the_past_year,PE001001_1871,P39_measured
MEAS_PE001001_1871_Deaths_during_the_past_year,PE001001_1871,P39_measured
MEAS_PE001001_1871_Births_during_the_past_year,PE001001_1871,P39_measured
MEAS_PE001001_1871_Members_of_the_Church_of_England,PE001001_1871,P39_measured
MEAS_PE001001_1871_Presbyterian_Church_of_Lower_Provinces,PE001001_1871,P39_measured
MEAS_PE001001_1871_Kirk_of_Scotland,PE001001_1871,P39_measured
MEAS_PE001001_1871_Roman_Catholics,PE001001_1871,P39_measured
MEAS_PE001001_1871_Methodists,PE001001_1871,P39_measured
MEAS_PE001001_1871_Baptists,PE001001_1871,P39_measured
MEAS_PE001001_1871_Other_Denominations,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_acres_held_in_fee_simple,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_persons_holding_land_of_First_Quality,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_persons_holding_land_of_Second_Quality,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_persons_holding_land_of_Third_Quality,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_acres_of_arable_land,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_bushels_of_Wheat,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_bushels_of_barley,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_bushels_of_oats,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_bushels_of_Buck_wheat,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_bushels_of_Indian_Corn,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_bushels_of_clover_seed,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_bushels_of_Timothey_Seed,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_bushel_Potatoes,PE001001_1871,P39_measured
MEAS_PE001001_1871_No_of_Bushels_of_Turnips,PE001001_1871,P39_measured
