dimension_id:ID,:LABEL,value:float,value_string
DIM_ON001001_1851_AGE_50to60FW_N,E54_Dimension,5.0,
DIM_ON001001_1851_DTH_50to60F_N,E54_Dimension,1.0,
DIM_ON001001_1851_AGE_60to70MM_N,E54_Dimension,17.0,
DIM_ON001001_1851_AGE_60to70MW_N,E54_Dimension,2.0,
DIM_ON001001_1851_AGE_60to70FM_N,E54_Dimension,10.0,
DIM_ON001001_1851_AGE_60to70FW_N,E54_Dimension,6.0,
DIM_ON001001_1851_AGE_70to80MM_N,E54_Dimension,5.0,
DIM_ON001001_1851_AGE_70to80MS_N,E54_Dimension,1.0,
DIM_ON001001_1851_AGE_70to80MW_N,E54_Dimension,3.0,
DIM_ON001001_1851_AGE_70to80FW_N,E54_Dimension,4.0,
DIM_ON001001_1851_DTH_70to80F_N,E54_Dimension,1.0,
DIM_ON001001_1851_AGE_80to90FW_N,E54_Dimension,2.0,
DIM_ON001001_1851_POP_MM_N,E54_Dimension,188.0,
DIM_ON001001_1851_POP_MS_N,E54_Dimension,460.0,
DIM_ON001001_1851_POP_MW_N,E54_Dimension,20.0,
DIM_ON001001_1851_POP_FM_N,E54_Dimension,180.0,
DIM_ON001001_1851_POP_FS_N,E54_Dimension,407.0,
DIM_ON001001_1851_POP_FW_N,E54_Dimension,32.0,
DIM_ON001001_1851_DTH_MX_N,E54_Dimension,9.0,
DIM_ON001001_1851_DTH_FX_N,E54_Dimension,7.0,
DIM_ON001001_1851_DTH_XX_N,E54_Dimension,16.0,
DIM_ON001001_1851_EDU_SM_N,E54_Dimension,126.0,
DIM_ON001001_1851_EDU_SF_N,E54_Dimension,115.0,
DIM_ON001001_1851_POP_MDD_N,E54_Dimension,1.0,
DIM_ON001001_1851_POP_FL_N,E54_Dimension,4.0,
DIM_ON001002_1851_POP_MX_N,E54_Dimension,3621.0,
DIM_ON001002_1851_POP_FX_N,E54_Dimension,3354.0,
DIM_ON001002_1851_POP_XX_N,E54_Dimension,6975.0,
DIM_ON001002_1851_POP_FMM_N,E54_Dimension,3308.0,
DIM_ON001002_1851_POP_FMF_N,E54_Dimension,3099.0,
DIM_ON001002_1851_POP_FNMM_N,E54_Dimension,313.0,
DIM_ON001002_1851_POP_FNMF_N,E54_Dimension,255.0,
DIM_ON001002_1851_POP_FMAM_N,E54_Dimension,50.0,
DIM_ON001002_1851_POP_FMAF_N,E54_Dimension,48.0,
DIM_ON001002_1851_POP_XF_N,E54_Dimension,1165.0,
DIM_ON001002_1851_BIRTH_MX_N,E54_Dimension,134.0,
DIM_ON001002_1851_BIRTH_FX_N,E54_Dimension,137.0,
DIM_ON001002_1851_AGE_0to01M_N,E54_Dimension,132.0,
DIM_ON001002_1851_AGE_0to01F_N,E54_Dimension,126.0,
DIM_ON001002_1851_DTH_0to01M_N,E54_Dimension,18.0,
DIM_ON001002_1851_DTH_0to01F_N,E54_Dimension,20.0,
DIM_ON001002_1851_AGE_01to02M_N,E54_Dimension,142.0,
DIM_ON001002_1851_AGE_01to02F_N,E54_Dimension,147.0,
DIM_ON001002_1851_DTH_01to02M_N,E54_Dimension,1.0,
DIM_ON001002_1851_DTH_01to02F_N,E54_Dimension,3.0,
DIM_ON001002_1851_AGE_02to03M_N,E54_Dimension,129.0,
DIM_ON001002_1851_AGE_02to03F_N,E54_Dimension,145.0,
DIM_ON001002_1851_DTH_02to03M_N,E54_Dimension,2.0,
DIM_ON001002_1851_DTH_02to03F_N,E54_Dimension,3.0,
DIM_ON001002_1851_AGE_03to04M_N,E54_Dimension,116.0,
DIM_ON001002_1851_AGE_03to04F_N,E54_Dimension,118.0,
DIM_ON001002_1851_DTH_03to04M_N,E54_Dimension,2.0,
DIM_ON001002_1851_DTH_03to04F_N,E54_Dimension,1.0,
DIM_ON001002_1851_AGE_04to05M_N,E54_Dimension,113.0,
DIM_ON001002_1851_AGE_04to05F_N,E54_Dimension,101.0,
DIM_ON001002_1851_DTH_04to05M_N,E54_Dimension,3.0,
DIM_ON001002_1851_DTH_04to05F_N,E54_Dimension,3.0,
DIM_ON001002_1851_AGE_05to10M_N,E54_Dimension,560.0,
DIM_ON001002_1851_AGE_05to10F_N,E54_Dimension,542.0,
DIM_ON001002_1851_DTH_05to10M_N,E54_Dimension,2.0,
DIM_ON001002_1851_DTH_05to10F_N,E54_Dimension,3.0,
DIM_ON001002_1851_AGE_10to15MS_N,E54_Dimension,481.0,
DIM_ON001002_1851_AGE_10to15FS_N,E54_Dimension,466.0,
DIM_ON001002_1851_DTH_10to15M_N,E54_Dimension,3.0,
DIM_ON001002_1851_DTH_10to15F_N,E54_Dimension,2.0,
DIM_ON001002_1851_AGE_15to20MM_N,E54_Dimension,1.0,
DIM_ON001002_1851_AGE_15to20MS_N,E54_Dimension,422.0,
DIM_ON001002_1851_AGE_15to20FM_N,E54_Dimension,43.0,
DIM_ON001002_1851_AGE_15to20FS_N,E54_Dimension,359.0,
DIM_ON001002_1851_DTH_15to20M_N,E54_Dimension,3.0,
DIM_ON001002_1851_DTH_15to20F_N,E54_Dimension,2.0,
DIM_ON001002_1851_AGE_20to30MM_N,E54_Dimension,267.0,
DIM_ON001002_1851_AGE_20to30MS_N,E54_Dimension,309.0,
DIM_ON001002_1851_AGE_20to30MW_N,E54_Dimension,5.0,
DIM_ON001002_1851_AGE_20to30FM_N,E54_Dimension,318.0,
DIM_ON001002_1851_AGE_20to30FS_N,E54_Dimension,122.0,
DIM_ON001002_1851_AGE_20to30FW_N,E54_Dimension,10.0,
DIM_ON001002_1851_DTH_20to30M_N,E54_Dimension,2.0,
DIM_ON001002_1851_DTH_20to30F_N,E54_Dimension,4.0,
DIM_ON001002_1851_AGE_30to40MM_N,E54_Dimension,324.0,
DIM_ON001002_1851_AGE_30to40MS_N,E54_Dimension,38.0,
DIM_ON001002_1851_AGE_30to40MW_N,E54_Dimension,5.0,
DIM_ON001002_1851_AGE_30to40FM_N,E54_Dimension,326.0,
DIM_ON001002_1851_AGE_30to40FS_N,E54_Dimension,10.0,
DIM_ON001002_1851_AGE_30to40FW_N,E54_Dimension,14.0,
DIM_ON001002_1851_DTH_30to40M_N,E54_Dimension,3.0,
DIM_ON001002_1851_DTH_30to40F_N,E54_Dimension,4.0,
DIM_ON001002_1851_AGE_40to50MM_N,E54_Dimension,270.0,
DIM_ON001002_1851_AGE_40to50MS_N,E54_Dimension,14.0,
DIM_ON001002_1851_AGE_40to50MW_N,E54_Dimension,9.0,
DIM_ON001002_1851_AGE_40to50FM_N,E54_Dimension,209.0,
DIM_ON001002_1851_AGE_40to50FS_N,E54_Dimension,2.0,
DIM_ON001002_1851_AGE_40to50FW_N,E54_Dimension,19.0,
DIM_ON001002_1851_DTH_40to50M_N,E54_Dimension,2.0,
DIM_ON001002_1851_DTH_40to50F_N,E54_Dimension,1.0,
DIM_ON001002_1851_AGE_50to60MM_N,E54_Dimension,145.0,
DIM_ON001002_1851_AGE_50to60MS_N,E54_Dimension,11.0,
DIM_ON001002_1851_AGE_50to60MW_N,E54_Dimension,8.0,
DIM_ON001002_1851_AGE_50to60FM_N,E54_Dimension,131.0,
DIM_ON001002_1851_AGE_50to60FS_N,E54_Dimension,6.0,
DIM_ON001002_1851_AGE_50to60FW_N,E54_Dimension,28.0,
DIM_ON001002_1851_DTH_50to60M_N,E54_Dimension,2.0,
DIM_ON001002_1851_AGE_60to70MM_N,E54_Dimension,74.0,
DIM_ON001002_1851_AGE_60to70MS_N,E54_Dimension,4.0,
DIM_ON001002_1851_AGE_60to70MW_N,E54_Dimension,7.0,
DIM_ON001002_1851_AGE_60to70FM_N,E54_Dimension,49.0,
DIM_ON001002_1851_AGE_60to70FS_N,E54_Dimension,4.0,
DIM_ON001002_1851_AGE_60to70FW_N,E54_Dimension,21.0,
DIM_ON001002_1851_DTH_60to70M_N,E54_Dimension,4.0,
DIM_ON001002_1851_DTH_60to70F_N,E54_Dimension,1.0,
DIM_ON001002_1851_AGE_70to80MM_N,E54_Dimension,17.0,
DIM_ON001002_1851_AGE_70to80MW_N,E54_Dimension,8.0,
DIM_ON001002_1851_AGE_70to80FM_N,E54_Dimension,18.0,
DIM_ON001002_1851_AGE_70to80FW_N,E54_Dimension,14.0,
DIM_ON001002_1851_DTH_70to80F_N,E54_Dimension,1.0,
DIM_ON001002_1851_AGE_80to90MM_N,E54_Dimension,2.0,
DIM_ON001002_1851_AGE_80to90MW_N,E54_Dimension,6.0,
DIM_ON001002_1851_AGE_80to90FM_N,E54_Dimension,1.0,
DIM_ON001002_1851_AGE_80to90FS_N,E54_Dimension,1.0,
DIM_ON001002_1851_AGE_80to90FW_N,E54_Dimension,10.0,
DIM_ON001002_1851_DTH_80to90M_N,E54_Dimension,1.0,
DIM_ON001002_1851_AGE_90to100MM_N,E54_Dimension,1.0,
DIM_ON001002_1851_AGE_90to100MW_N,E54_Dimension,1.0,
DIM_ON001002_1851_AGE_90to100FW_N,E54_Dimension,2.0,
DIM_ON001002_1851_DTH_90to100F_N,E54_Dimension,1.0,
DIM_ON001002_1851_DTH_NM_N,E54_Dimension,2.0,
DIM_ON001002_1851_POP_MM_N,E54_Dimension,1101.0,
DIM_ON001002_1851_POP_MS_N,E54_Dimension,2471.0,
DIM_ON001002_1851_POP_MW_N,E54_Dimension,49.0,
DIM_ON001002_1851_POP_FM_N,E54_Dimension,1095.0,
DIM_ON001002_1851_POP_FS_N,E54_Dimension,2149.0,
DIM_ON001002_1851_POP_FW_N,E54_Dimension,110.0,
DIM_ON001002_1851_DTH_MX_N,E54_Dimension,50.0,
DIM_ON001002_1851_DTH_FX_N,E54_Dimension,50.0,
DIM_ON001002_1851_DTH_XX_N,E54_Dimension,100.0,
DIM_ON001002_1851_ETH_FN_N,E54_Dimension,2.0,
DIM_ON001002_1851_EDU_SM_N,E54_Dimension,853.0,
DIM_ON001002_1851_EDU_SF_N,E54_Dimension,761.0,
DIM_ON001002_1851_POP_MDD_N,E54_Dimension,5.0,
DIM_ON001002_1851_POP_FDD_N,E54_Dimension,3.0,
DIM_ON001002_1851_POP_BM_N,E54_Dimension,2.0,
DIM_ON001002_1851_POP_BF_N,E54_Dimension,3.0,
DIM_ON001002_1851_POP_ML_N,E54_Dimension,1.0,
DIM_ON001002_1851_POP_FL_N,E54_Dimension,1.0,
DIM_ON001003_1851_POP_MX_N,E54_Dimension,2617.0,
DIM_ON001003_1851_POP_FX_N,E54_Dimension,2494.0,
DIM_ON001003_1851_POP_XX_N,E54_Dimension,5111.0,
DIM_ON001003_1851_POP_FMM_N,E54_Dimension,2325.0,
DIM_ON001003_1851_POP_FMF_N,E54_Dimension,2250.0,
DIM_ON001003_1851_POP_FNMM_N,E54_Dimension,292.0,
DIM_ON001003_1851_POP_FNMF_N,E54_Dimension,244.0,
DIM_ON001003_1851_POP_FMAM_N,E54_Dimension,61.0,
DIM_ON001003_1851_POP_FMAF_N,E54_Dimension,46.0,
DIM_ON001003_1851_POP_XF_N,E54_Dimension,830.0,
DIM_ON001003_1851_BIRTH_MX_N,E54_Dimension,82.0,
DIM_ON001003_1851_BIRTH_FX_N,E54_Dimension,96.0,
DIM_ON001003_1851_AGE_0to01M_N,E54_Dimension,81.0,
DIM_ON001003_1851_AGE_0to01F_N,E54_Dimension,90.0,
DIM_ON001003_1851_AGE_01to02M_N,E54_Dimension,84.0,
DIM_ON001003_1851_AGE_01to02F_N,E54_Dimension,80.0,
DIM_ON001003_1851_DTH_01to02F_N,E54_Dimension,4.0,
DIM_ON001003_1851_AGE_02to03M_N,E54_Dimension,96.0,
DIM_ON001003_1851_AGE_02to03F_N,E54_Dimension,88.0,
DIM_ON001003_1851_DTH_02to03F_N,E54_Dimension,2.0,
DIM_ON001003_1851_AGE_03to04M_N,E54_Dimension,72.0,
DIM_ON001003_1851_AGE_03to04F_N,E54_Dimension,57.0,
DIM_ON001003_1851_AGE_04to05M_N,E54_Dimension,64.0,
DIM_ON001003_1851_AGE_04to05F_N,E54_Dimension,74.0,
DIM_ON001003_1851_AGE_05to10M_N,E54_Dimension,362.0,
DIM_ON001003_1851_AGE_05to10F_N,E54_Dimension,340.0,
DIM_ON001003_1851_DTH_05to10M_N,E54_Dimension,2.0,
DIM_ON001003_1851_AGE_10to15MS_N,E54_Dimension,322.0,
DIM_ON001003_1851_AGE_10to15FS_N,E54_Dimension,309.0,
DIM_ON001003_1851_DTH_10to15F_N,E54_Dimension,2.0,
DIM_ON001003_1851_AGE_15to20MM_N,E54_Dimension,1.0,
DIM_ON001003_1851_AGE_15to20MS_N,E54_Dimension,293.0,
DIM_ON001003_1851_AGE_15to20FM_N,E54_Dimension,34.0,
DIM_ON001003_1851_AGE_15to20FS_N,E54_Dimension,319.0,
DIM_ON001003_1851_AGE_20to30MM_N,E54_Dimension,181.0,
DIM_ON001003_1851_AGE_20to30MS_N,E54_Dimension,270.0,
DIM_ON001003_1851_AGE_20to30MW_N,E54_Dimension,4.0,
DIM_ON001003_1851_AGE_20to30FM_N,E54_Dimension,252.0,
DIM_ON001003_1851_AGE_20to30FS_N,E54_Dimension,171.0,
DIM_ON001003_1851_AGE_20to30FW_N,E54_Dimension,6.0,
DIM_ON001003_1851_DTH_20to30M_N,E54_Dimension,1.0,
DIM_ON001003_1851_AGE_30to40MM_N,E54_Dimension,224.0,
DIM_ON001003_1851_AGE_30to40MS_N,E54_Dimension,38.0,
DIM_ON001003_1851_AGE_30to40MW_N,E54_Dimension,7.0,
DIM_ON001003_1851_AGE_30to40FM_N,E54_Dimension,208.0,
DIM_ON001003_1851_AGE_30to40FS_N,E54_Dimension,31.0,
DIM_ON001003_1851_AGE_30to40FW_N,E54_Dimension,12.0,
DIM_ON001003_1851_DTH_30to40F_N,E54_Dimension,2.0,
DIM_ON001003_1851_AGE_40to50MM_N,E54_Dimension,185.0,
DIM_ON001003_1851_AGE_40to50MS_N,E54_Dimension,29.0,
DIM_ON001003_1851_AGE_40to50MW_N,E54_Dimension,8.0,
DIM_ON001003_1851_AGE_40to50FM_N,E54_Dimension,171.0,
DIM_ON001003_1851_AGE_40to50FS_N,E54_Dimension,13.0,
DIM_ON001003_1851_AGE_40to50FW_N,E54_Dimension,16.0,
DIM_ON001003_1851_DTH_40to50M_N,E54_Dimension,1.0,
DIM_ON001003_1851_DTH_40to50F_N,E54_Dimension,4.0,
DIM_ON001003_1851_AGE_50to60MM_N,E54_Dimension,132.0,
DIM_ON001003_1851_AGE_50to60MS_N,E54_Dimension,9.0,
DIM_ON001003_1851_AGE_50to60MW_N,E54_Dimension,9.0,
DIM_ON001003_1851_AGE_50to60FM_N,E54_Dimension,83.0,
DIM_ON001003_1851_AGE_50to60FS_N,E54_Dimension,13.0,
DIM_ON001003_1851_AGE_50to60FW_N,E54_Dimension,14.0,
DIM_ON001003_1851_AGE_60to70MM_N,E54_Dimension,64.0,
DIM_ON001003_1851_AGE_60to70MS_N,E54_Dimension,6.0,
DIM_ON001003_1851_AGE_60to70MW_N,E54_Dimension,12.0,
DIM_ON001003_1851_AGE_60to70FM_N,E54_Dimension,47.0,
DIM_ON001003_1851_AGE_60to70FS_N,E54_Dimension,1.0,
DIM_ON001003_1851_AGE_60to70FW_N,E54_Dimension,23.0,
DIM_ON001003_1851_AGE_70to80MM_N,E54_Dimension,26.0,
DIM_ON001003_1851_AGE_70to80MS_N,E54_Dimension,2.0,
DIM_ON001003_1851_AGE_70to80MW_N,E54_Dimension,10.0,
DIM_ON001003_1851_AGE_70to80FM_N,E54_Dimension,8.0,
DIM_ON001003_1851_AGE_70to80FS_N,E54_Dimension,2.0,
DIM_ON001003_1851_AGE_70to80FW_N,E54_Dimension,22.0,
DIM_ON001003_1851_AGE_80to90MM_N,E54_Dimension,9.0,
DIM_ON001003_1851_AGE_80to90MS_N,E54_Dimension,1.0,
DIM_ON001003_1851_AGE_80to90MW_N,E54_Dimension,7.0,
DIM_ON001003_1851_AGE_80to90FM_N,E54_Dimension,3.0,
DIM_ON001003_1851_AGE_80to90FS_N,E54_Dimension,1.0,
DIM_ON001003_1851_AGE_80to90FW_N,E54_Dimension,3.0,
DIM_ON001003_1851_DTH_80to90M_N,E54_Dimension,1.0,
DIM_ON001003_1851_AGE_90to100MM_N,E54_Dimension,1.0,
DIM_ON001003_1851_AGE_90to100MW_N,E54_Dimension,4.0,
DIM_ON001003_1851_AGE_90to100FW_N,E54_Dimension,3.0,
DIM_ON001003_1851_DTH_90to100F_N,E54_Dimension,2.0,
DIM_ON001003_1851_DTH_NM_N,E54_Dimension,6.0,
DIM_ON001003_1851_DTH_NF_N,E54_Dimension,6.0,
DIM_ON001003_1851_POP_MM_N,E54_Dimension,827.0,
DIM_ON001003_1851_POP_MS_N,E54_Dimension,1729.0,
DIM_ON001003_1851_POP_MW_N,E54_Dimension,61.0,
DIM_ON001003_1851_POP_FM_N,E54_Dimension,806.0,
DIM_ON001003_1851_POP_FS_N,E54_Dimension,1589.0,
DIM_ON001003_1851_POP_FW_N,E54_Dimension,99.0,
DIM_ON001003_1851_DTH_MX_N,E54_Dimension,11.0,
DIM_ON001003_1851_DTH_FX_N,E54_Dimension,20.0,
DIM_ON001003_1851_DTH_XX_N,E54_Dimension,31.0,
DIM_ON001003_1851_ETH_MN_N,E54_Dimension,2.0,
DIM_ON001003_1851_EDU_SM_N,E54_Dimension,479.0,
DIM_ON001003_1851_EDU_SF_N,E54_Dimension,426.0,
DIM_ON001003_1851_POP_MDD_N,E54_Dimension,3.0,
DIM_ON001003_1851_POP_FDD_N,E54_Dimension,4.0,
DIM_ON001003_1851_POP_BF_N,E54_Dimension,1.0,
DIM_ON001003_1851_POP_ML_N,E54_Dimension,2.0,
DIM_ON001003_1851_POP_FL_N,E54_Dimension,2.0,
DIM_ON001004_1851_POP_MX_N,E54_Dimension,962.0,
DIM_ON001004_1851_POP_FX_N,E54_Dimension,830.0,
DIM_ON001004_1851_POP_XX_N,E54_Dimension,1792.0,
DIM_ON001004_1851_POP_FMM_N,E54_Dimension,890.0,
DIM_ON001004_1851_POP_FMF_N,E54_Dimension,782.0,
DIM_ON001004_1851_POP_FNMM_N,E54_Dimension,72.0,
DIM_ON001004_1851_POP_FNMF_N,E54_Dimension,48.0,
DIM_ON001004_1851_POP_FMAM_N,E54_Dimension,18.0,
DIM_ON001004_1851_POP_FMAF_N,E54_Dimension,21.0,
DIM_ON001004_1851_POP_XF_N,E54_Dimension,313.0,
DIM_ON001004_1851_BIRTH_MX_N,E54_Dimension,41.0,
DIM_ON001004_1851_BIRTH_FX_N,E54_Dimension,45.0,
DIM_ON001004_1851_AGE_0to01M_N,E54_Dimension,35.0,
DIM_ON001004_1851_AGE_0to01F_N,E54_Dimension,39.0,
DIM_ON001004_1851_DTH_0to01M_N,E54_Dimension,1.0,
DIM_ON001004_1851_DTH_0to01F_N,E54_Dimension,2.0,
DIM_ON001004_1851_AGE_01to02M_N,E54_Dimension,37.0,
DIM_ON001004_1851_AGE_01to02F_N,E54_Dimension,32.0,
DIM_ON001004_1851_AGE_02to03M_N,E54_Dimension,45.0,
DIM_ON001004_1851_AGE_02to03F_N,E54_Dimension,30.0,
DIM_ON001004_1851_DTH_02to03M_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_03to04M_N,E54_Dimension,36.0,
DIM_ON001004_1851_AGE_03to04F_N,E54_Dimension,28.0,
DIM_ON001004_1851_DTH_03to04M_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_04to05M_N,E54_Dimension,33.0,
DIM_ON001004_1851_AGE_04to05F_N,E54_Dimension,28.0,
DIM_ON001004_1851_AGE_05to10M_N,E54_Dimension,144.0,
DIM_ON001004_1851_AGE_05to10F_N,E54_Dimension,142.0,
DIM_ON001004_1851_AGE_10to15MS_N,E54_Dimension,105.0,
DIM_ON001004_1851_AGE_10to15FS_N,E54_Dimension,141.0,
DIM_ON001004_1851_DTH_10to15M_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_15to20MS_N,E54_Dimension,113.0,
DIM_ON001004_1851_AGE_15to20FM_N,E54_Dimension,6.0,
DIM_ON001004_1851_AGE_15to20FS_N,E54_Dimension,70.0,
DIM_ON001004_1851_AGE_20to30MM_N,E54_Dimension,57.0,
DIM_ON001004_1851_AGE_20to30MS_N,E54_Dimension,100.0,
DIM_ON001004_1851_AGE_20to30MW_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_20to30FM_N,E54_Dimension,106.0,
DIM_ON001004_1851_AGE_20to30FS_N,E54_Dimension,33.0,
DIM_ON001004_1851_DTH_20to30F_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_30to40MM_N,E54_Dimension,97.0,
DIM_ON001004_1851_AGE_30to40MS_N,E54_Dimension,19.0,
DIM_ON001004_1851_AGE_30to40MW_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_30to40FM_N,E54_Dimension,70.0,
DIM_ON001004_1851_AGE_30to40FS_N,E54_Dimension,2.0,
DIM_ON001004_1851_AGE_40to50MM_N,E54_Dimension,60.0,
DIM_ON001004_1851_AGE_40to50MS_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_40to50MW_N,E54_Dimension,3.0,
DIM_ON001004_1851_AGE_40to50FM_N,E54_Dimension,53.0,
DIM_ON001004_1851_AGE_40to50FS_N,E54_Dimension,2.0,
DIM_ON001004_1851_AGE_40to50FW_N,E54_Dimension,2.0,
DIM_ON001004_1851_AGE_50to60MM_N,E54_Dimension,41.0,
DIM_ON001004_1851_AGE_50to60MS_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_50to60MW_N,E54_Dimension,3.0,
DIM_ON001004_1851_AGE_50to60FM_N,E54_Dimension,24.0,
DIM_ON001004_1851_AGE_50to60FW_N,E54_Dimension,3.0,
DIM_ON001004_1851_AGE_60to70MM_N,E54_Dimension,21.0,
DIM_ON001004_1851_AGE_60to70MS_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_60to70MW_N,E54_Dimension,2.0,
DIM_ON001004_1851_AGE_60to70FM_N,E54_Dimension,9.0,
DIM_ON001004_1851_AGE_60to70FW_N,E54_Dimension,4.0,
DIM_ON001004_1851_AGE_70to80MM_N,E54_Dimension,2.0,
DIM_ON001004_1851_AGE_70to80MW_N,E54_Dimension,3.0,
DIM_ON001004_1851_AGE_70to80FM_N,E54_Dimension,2.0,
DIM_ON001004_1851_AGE_70to80FW_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_80to90MM_N,E54_Dimension,1.0,
DIM_ON001004_1851_AGE_80to90FW_N,E54_Dimension,3.0,
DIM_ON001004_1851_POP_MM_N,E54_Dimension,279.0,
DIM_ON001004_1851_POP_MS_N,E54_Dimension,670.0,
DIM_ON001004_1851_POP_MW_N,E54_Dimension,13.0,
DIM_ON001004_1851_POP_FM_N,E54_Dimension,270.0,
DIM_ON001004_1851_POP_FS_N,E54_Dimension,547.0,
DIM_ON001004_1851_POP_FW_N,E54_Dimension,13.0,
DIM_ON001004_1851_DTH_MX_N,E54_Dimension,4.0,
DIM_ON001004_1851_DTH_FX_N,E54_Dimension,3.0,
DIM_ON001004_1851_DTH_XX_N,E54_Dimension,7.0,
DIM_ON001004_1851_EDU_SM_N,E54_Dimension,141.0,
DIM_ON001004_1851_EDU_SF_N,E54_Dimension,157.0,
