measurement_id:ID,:LABEL,label,notes
MEAS_PE001005_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001005 in 1881,
MEAS_PE001005_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001005 in 1881,
MEAS_PE001005_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001005 in 1881,
MEAS_PE001005_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001005 in 1881,
MEAS_PE001005_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001005 in 1881,
MEAS_PE001005_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001005 in 1881,
MEAS_PE001006_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001006 in 1881,
MEAS_PE001006_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001006 in 1881,
MEAS_PE001006_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001006 in 1881,
MEAS_PE001006_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001006 in 1881,
MEAS_PE001006_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001006 in 1881,
MEAS_PE001006_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001006 in 1881,
MEAS_PE001006_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001006 in 1881,
MEAS_PE001006_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001006 in 1881,
MEAS_PE001006_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001006 in 1881,
MEAS_PE001006_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001006 in 1881,
MEAS_PE001006_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001006 in 1881,
MEAS_PE001006_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001006 in 1881,
MEAS_PE001006_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001006 in 1881,
MEAS_PE001006_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001006 in 1881,
MEAS_PE001007_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001007 in 1881,
MEAS_PE001007_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001007 in 1881,
MEAS_PE001007_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001007 in 1881,
MEAS_PE001007_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001007 in 1881,
MEAS_PE001007_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001007 in 1881,
MEAS_PE001007_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001007 in 1881,
MEAS_PE001007_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001007 in 1881,
MEAS_PE001007_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001007 in 1881,
MEAS_PE001007_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001007 in 1881,
MEAS_PE001007_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001007 in 1881,
MEAS_PE001007_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001007 in 1881,
MEAS_PE001007_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001007 in 1881,
MEAS_PE001007_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001007 in 1881,
MEAS_PE001007_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001007 in 1881,
MEAS_PE001008_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001008 in 1881,
MEAS_PE001008_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001008 in 1881,
MEAS_PE001008_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001008 in 1881,
MEAS_PE001008_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001008 in 1881,
MEAS_PE001008_1881_RYE_XX_B,E16_Measurement,RYE_XX_B for PE001008 in 1881,
MEAS_PE001008_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001008 in 1881,
MEAS_PE001008_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001008 in 1881,
MEAS_PE001008_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001008 in 1881,
MEAS_PE001008_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001008 in 1881,
MEAS_PE001008_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001008 in 1881,
MEAS_PE001008_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001008 in 1881,
MEAS_PE001008_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001008 in 1881,
MEAS_PE001008_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001008 in 1881,
MEAS_PE001008_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001008 in 1881,
MEAS_PE001009_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001009 in 1881,
MEAS_PE001009_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001009 in 1881,
MEAS_PE001009_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001009 in 1881,
MEAS_PE001009_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001009 in 1881,
MEAS_PE001009_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001009 in 1881,
MEAS_PE001009_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001009 in 1881,
MEAS_PE001009_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001009 in 1881,
MEAS_PE001009_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001009 in 1881,
MEAS_PE001009_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001009 in 1881,
MEAS_PE001009_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001009 in 1881,
MEAS_PE001009_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001009 in 1881,
MEAS_PE001009_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001009 in 1881,
MEAS_PE001009_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001009 in 1881,
MEAS_PE001009_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001009 in 1881,
MEAS_PE001010_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001010 in 1881,
MEAS_PE001010_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001010 in 1881,
MEAS_PE001010_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001010 in 1881,
MEAS_PE001010_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001010 in 1881,
MEAS_PE001010_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001010 in 1881,
MEAS_PE001010_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001010 in 1881,
MEAS_PE001010_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001010 in 1881,
MEAS_PE001010_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001010 in 1881,
MEAS_PE001010_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001010 in 1881,
MEAS_PE001010_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001010 in 1881,
MEAS_PE001010_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001010 in 1881,
MEAS_PE001010_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001010 in 1881,
MEAS_PE001010_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001010 in 1881,
MEAS_PE001010_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001010 in 1881,
MEAS_PE001011_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001011 in 1881,
MEAS_PE001011_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001011 in 1881,
MEAS_PE001011_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001011 in 1881,
MEAS_PE001011_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001011 in 1881,
MEAS_PE001011_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001011 in 1881,
MEAS_PE001011_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001011 in 1881,
MEAS_PE001011_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001011 in 1881,
MEAS_PE001011_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001011 in 1881,
MEAS_PE001011_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001011 in 1881,
MEAS_PE001011_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001011 in 1881,
MEAS_PE001011_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001011 in 1881,
MEAS_PE001011_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001011 in 1881,
MEAS_PE001011_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001011 in 1881,
MEAS_PE001011_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001011 in 1881,
MEAS_PE001012_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001012 in 1881,
MEAS_PE001012_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001012 in 1881,
MEAS_PE001012_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001012 in 1881,
MEAS_PE001012_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001012 in 1881,
MEAS_PE001012_1881_RYE_XX_B,E16_Measurement,RYE_XX_B for PE001012 in 1881,
MEAS_PE001012_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001012 in 1881,
MEAS_PE001012_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001012 in 1881,
MEAS_PE001012_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001012 in 1881,
MEAS_PE001012_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001012 in 1881,
MEAS_PE001012_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001012 in 1881,
MEAS_PE001012_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001012 in 1881,
MEAS_PE001012_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001012 in 1881,
MEAS_PE001012_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001012 in 1881,
MEAS_PE001012_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001012 in 1881,
MEAS_PE001012_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001012 in 1881,
MEAS_PE001013_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001013 in 1881,
MEAS_PE001013_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001013 in 1881,
MEAS_PE001013_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001013 in 1881,
MEAS_PE001013_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001013 in 1881,
MEAS_PE001013_1881_RYE_XX_B,E16_Measurement,RYE_XX_B for PE001013 in 1881,
MEAS_PE001013_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001013 in 1881,
MEAS_PE001013_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001013 in 1881,
MEAS_PE001013_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001013 in 1881,
MEAS_PE001013_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001013 in 1881,
MEAS_PE001013_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001013 in 1881,
MEAS_PE001013_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001013 in 1881,
MEAS_PE001013_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001013 in 1881,
MEAS_PE001013_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001013 in 1881,
MEAS_PE001013_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001013 in 1881,
MEAS_PE001013_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001013 in 1881,
MEAS_PE001014_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001014 in 1881,
MEAS_PE001014_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001014 in 1881,
MEAS_PE001014_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001014 in 1881,
MEAS_PE001014_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001014 in 1881,
MEAS_PE001014_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001014 in 1881,
MEAS_PE001014_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001014 in 1881,
MEAS_PE001014_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001014 in 1881,
MEAS_PE001014_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001014 in 1881,
MEAS_PE001014_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001014 in 1881,
MEAS_PE001014_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001014 in 1881,
MEAS_PE001014_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001014 in 1881,
MEAS_PE001014_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001014 in 1881,
MEAS_PE001014_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001014 in 1881,
MEAS_PE001014_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001014 in 1881,
MEAS_PE001015_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001015 in 1881,
MEAS_PE001015_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001015 in 1881,
MEAS_PE001015_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001015 in 1881,
MEAS_PE001015_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001015 in 1881,
MEAS_PE001015_1881_RYE_XX_B,E16_Measurement,RYE_XX_B for PE001015 in 1881,
MEAS_PE001015_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001015 in 1881,
MEAS_PE001015_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001015 in 1881,
MEAS_PE001015_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001015 in 1881,
MEAS_PE001015_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001015 in 1881,
MEAS_PE001015_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001015 in 1881,
MEAS_PE001015_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001015 in 1881,
MEAS_PE001015_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001015 in 1881,
MEAS_PE001015_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001015 in 1881,
MEAS_PE001015_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001015 in 1881,
MEAS_PE001015_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001015 in 1881,
MEAS_PE001016_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001016 in 1881,
MEAS_PE001016_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001016 in 1881,
MEAS_PE001016_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001016 in 1881,
MEAS_PE001016_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001016 in 1881,
MEAS_PE001016_1881_RYE_XX_B,E16_Measurement,RYE_XX_B for PE001016 in 1881,
MEAS_PE001016_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001016 in 1881,
MEAS_PE001016_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001016 in 1881,
MEAS_PE001016_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001016 in 1881,
MEAS_PE001016_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001016 in 1881,
MEAS_PE001016_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001016 in 1881,
MEAS_PE001016_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001016 in 1881,
MEAS_PE001016_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001016 in 1881,
MEAS_PE001016_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001016 in 1881,
MEAS_PE001016_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001016 in 1881,
MEAS_PE001016_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001016 in 1881,
MEAS_PE001017_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001017 in 1881,
MEAS_PE001017_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001017 in 1881,
MEAS_PE001017_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001017 in 1881,
MEAS_PE001017_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001017 in 1881,
MEAS_PE001017_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001017 in 1881,
MEAS_PE001017_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001017 in 1881,
MEAS_PE001017_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001017 in 1881,
MEAS_PE001017_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001017 in 1881,
MEAS_PE001017_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001017 in 1881,
MEAS_PE001017_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001017 in 1881,
MEAS_PE001017_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001017 in 1881,
MEAS_PE001017_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001017 in 1881,
MEAS_PE001017_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001017 in 1881,
MEAS_PE001017_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001017 in 1881,
MEAS_PE001018_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001018 in 1881,
MEAS_PE001018_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001018 in 1881,
MEAS_PE001018_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001018 in 1881,
MEAS_PE001018_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001018 in 1881,
MEAS_PE001018_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001018 in 1881,
MEAS_PE001018_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001018 in 1881,
MEAS_PE001018_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001018 in 1881,
MEAS_PE001018_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001018 in 1881,
MEAS_PE001018_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001018 in 1881,
MEAS_PE001018_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001018 in 1881,
MEAS_PE001018_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001018 in 1881,
MEAS_PE001018_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001018 in 1881,
MEAS_PE001018_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001018 in 1881,
MEAS_PE001018_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001018 in 1881,
MEAS_PE001019_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001019 in 1881,
MEAS_PE001019_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001019 in 1881,
MEAS_PE001019_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001019 in 1881,
MEAS_PE001019_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001019 in 1881,
MEAS_PE001019_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001019 in 1881,
MEAS_PE001019_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001019 in 1881,
MEAS_PE001019_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001019 in 1881,
MEAS_PE001019_1881_POT_XX_A,E16_Measurement,POT_XX_A for PE001019 in 1881,
MEAS_PE001019_1881_POT_XX_B,E16_Measurement,POT_XX_B for PE001019 in 1881,
MEAS_PE001019_1881_ROOT_TX_B,E16_Measurement,ROOT_TX_B for PE001019 in 1881,
MEAS_PE001019_1881_ROOT_OTH_B,E16_Measurement,ROOT_OTH_B for PE001019 in 1881,
MEAS_PE001019_1881_HAY_XX_A,E16_Measurement,HAY_XX_A for PE001019 in 1881,
MEAS_PE001019_1881_HAY_XX_T,E16_Measurement,HAY_XX_T for PE001019 in 1881,
MEAS_PE001019_1881_GRA_XS_B,E16_Measurement,GRA_XS_B for PE001019 in 1881,
MEAS_PE001020_1881_WHT_XX_A,E16_Measurement,WHT_XX_A for PE001020 in 1881,
MEAS_PE001020_1881_WHT_SX_B,E16_Measurement,WHT_SX_B for PE001020 in 1881,
MEAS_PE001020_1881_BAR_XX_B,E16_Measurement,BAR_XX_B for PE001020 in 1881,
MEAS_PE001020_1881_OAT_XX_B,E16_Measurement,OAT_XX_B for PE001020 in 1881,
MEAS_PE001020_1881_RYE_XX_B,E16_Measurement,RYE_XX_B for PE001020 in 1881,
MEAS_PE001020_1881_PEA_BX_A,E16_Measurement,PEA_BX_A for PE001020 in 1881,
MEAS_PE001020_1881_BWT_XX_B,E16_Measurement,BWT_XX_B for PE001020 in 1881,
MEAS_PE001020_1881_CRN_XX_B,E16_Measurement,CRN_XX_B for PE001020 in 1881,
