dimension_id:ID,:LABEL,value:float,value_string
DIM_QC203008_1911_FRENCH,E54_Dimension,767.0,
DIM_QC203008_1911_UNSPECIFIED,E54_Dimension,1.0,
DIM_QC203009_1911_FRENCH,E54_Dimension,895.0,
DIM_QC203010_1911_BRIT_ENGLISH,E54_Dimension,1.0,
DIM_QC203010_1911_BRIT_IRISH,E54_Dimension,2.0,
DIM_QC203010_1911_BRIT_SCOTCH,E54_Dimension,2.0,
DIM_QC203010_1911_FRENCH,E54_Dimension,1840.0,
DIM_QC203011_1911_BRIT_ENGLISH,E54_Dimension,36.0,
DIM_QC203011_1911_BRIT_SCOTCH,E54_Dimension,1.0,
DIM_QC203011_1911_FRENCH,E54_Dimension,950.0,
DIM_QC203011_1911_BULGARIAN_AND_RUMANIAN,E54_Dimension,8.0,
DIM_QC203011_1911_INDIAN,E54_Dimension,112.0,
DIM_QC203011_1911_UNSPECIFIED,E54_Dimension,1.0,
DIM_QC203012_1911_CSD_TYPE,E54_Dimension,,C
DIM_QC203012_1911_BRIT_ENGLISH,E54_Dimension,251.0,
DIM_QC203012_1911_BRIT_IRISH,E54_Dimension,99.0,
DIM_QC203012_1911_BRIT_SCOTCH,E54_Dimension,123.0,
DIM_QC203012_1911_BRIT_OTHER,E54_Dimension,2.0,
DIM_QC203012_1911_FRENCH,E54_Dimension,13094.0,
DIM_QC203012_1911_GERMAN,E54_Dimension,14.0,
DIM_QC203012_1911_BELGIAN,E54_Dimension,1.0,
DIM_QC203012_1911_CHINESE,E54_Dimension,17.0,
DIM_QC203012_1911_DUTCH,E54_Dimension,2.0,
DIM_QC203012_1911_GREEK,E54_Dimension,7.0,
DIM_QC203012_1911_JEWISH,E54_Dimension,17.0,
DIM_QC203012_1911_NEGRO,E54_Dimension,4.0,
DIM_QC203012_1911_POLISH,E54_Dimension,5.0,
DIM_QC203012_1911_SCANDINAVIAN,E54_Dimension,16.0,
DIM_QC203012_1911_UNSPECIFIED,E54_Dimension,39.0,
DIM_QC203013_1911_CSD_TYPE,E54_Dimension,,V
DIM_QC203013_1911_BRIT_ENGLISH,E54_Dimension,195.0,
DIM_QC203013_1911_BRIT_IRISH,E54_Dimension,21.0,
DIM_QC203013_1911_BRIT_SCOTCH,E54_Dimension,60.0,
DIM_QC203013_1911_FRENCH,E54_Dimension,3867.0,
DIM_QC203013_1911_GERMAN,E54_Dimension,14.0,
DIM_QC203013_1911_BELGIAN,E54_Dimension,11.0,
DIM_QC203013_1911_CHINESE,E54_Dimension,3.0,
DIM_QC203013_1911_DUTCH,E54_Dimension,2.0,
DIM_QC203013_1911_HINDU,E54_Dimension,2.0,
DIM_QC203013_1911_ITALIAN,E54_Dimension,11.0,
DIM_QC203013_1911_JEWISH,E54_Dimension,12.0,
DIM_QC203013_1911_POLISH,E54_Dimension,12.0,
DIM_QC203013_1911_RUSSIAN,E54_Dimension,12.0,
DIM_QC203013_1911_SCANDINAVIAN,E54_Dimension,5.0,
DIM_QC203013_1911_UNSPECIFIED,E54_Dimension,38.0,
DIM_QC203014_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC203014_1911_BRIT_ENGLISH,E54_Dimension,13.0,
DIM_QC203014_1911_FRENCH,E54_Dimension,995.0,
DIM_QC203014_1911_BELGIAN,E54_Dimension,12.0,
DIM_QC203014_1911_DUTCH,E54_Dimension,4.0,
DIM_QC203015_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC203015_1911_BRIT_ENGLISH,E54_Dimension,3.0,
DIM_QC203015_1911_BRIT_OTHER,E54_Dimension,2.0,
DIM_QC203015_1911_FRENCH,E54_Dimension,958.0,
DIM_QC203015_1911_GERMAN,E54_Dimension,2.0,
DIM_QC204001_1911_BRIT_ENGLISH,E54_Dimension,13.0,
DIM_QC204001_1911_BRIT_IRISH,E54_Dimension,52.0,
DIM_QC204001_1911_FRENCH,E54_Dimension,1235.0,
DIM_QC204001_1911_ITALIAN,E54_Dimension,4.0,
DIM_QC204001_1911_UNSPECIFIED,E54_Dimension,1.0,
DIM_QC204002_1911_BRIT_ENGLISH,E54_Dimension,10.0,
DIM_QC204002_1911_BRIT_IRISH,E54_Dimension,17.0,
DIM_QC204002_1911_BRIT_SCOTCH,E54_Dimension,1.0,
DIM_QC204002_1911_FRENCH,E54_Dimension,880.0,
DIM_QC204002_1911_GERMAN,E54_Dimension,2.0,
DIM_QC204002_1911_INDIAN,E54_Dimension,3.0,
DIM_QC204003_1911_BRIT_ENGLISH,E54_Dimension,24.0,
DIM_QC204003_1911_BRIT_IRISH,E54_Dimension,27.0,
DIM_QC204003_1911_BRIT_SCOTCH,E54_Dimension,86.0,
DIM_QC204003_1911_FRENCH,E54_Dimension,1195.0,
DIM_QC204004_1911_BRIT_ENGLISH,E54_Dimension,54.0,
DIM_QC204004_1911_BRIT_OTHER,E54_Dimension,1.0,
DIM_QC204004_1911_FRENCH,E54_Dimension,1295.0,
DIM_QC204004_1911_GERMAN,E54_Dimension,1.0,
DIM_QC204005_1911_BRIT_ENGLISH,E54_Dimension,21.0,
DIM_QC204005_1911_BRIT_IRISH,E54_Dimension,53.0,
DIM_QC204005_1911_FRENCH,E54_Dimension,1237.0,
DIM_QC204005_1911_BELGIAN,E54_Dimension,1.0,
DIM_QC204006_1911_BRIT_IRISH,E54_Dimension,6.0,
DIM_QC204006_1911_FRENCH,E54_Dimension,395.0,
DIM_QC204007_1911_BRIT_ENGLISH,E54_Dimension,59.0,
DIM_QC204007_1911_BRIT_IRISH,E54_Dimension,62.0,
DIM_QC204007_1911_BRIT_SCOTCH,E54_Dimension,25.0,
DIM_QC204007_1911_FRENCH,E54_Dimension,1138.0,
DIM_QC204007_1911_UNSPECIFIED,E54_Dimension,1.0,
DIM_QC204008_1911_CSD_TYPE,E54_Dimension,,V
DIM_QC204008_1911_BRIT_ENGLISH,E54_Dimension,3.0,
DIM_QC204008_1911_BRIT_IRISH,E54_Dimension,23.0,
DIM_QC204008_1911_BRIT_SCOTCH,E54_Dimension,1.0,
DIM_QC204008_1911_FRENCH,E54_Dimension,829.0,
DIM_QC204009_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC204009_1911_BRIT_ENGLISH,E54_Dimension,269.0,
DIM_QC204009_1911_BRIT_IRISH,E54_Dimension,53.0,
DIM_QC204009_1911_BRIT_SCOTCH,E54_Dimension,116.0,
DIM_QC204009_1911_BRIT_OTHER,E54_Dimension,6.0,
DIM_QC204009_1911_FRENCH,E54_Dimension,422.0,
DIM_QC204009_1911_GERMAN,E54_Dimension,8.0,
DIM_QC204009_1911_INDIAN,E54_Dimension,2.0,
DIM_QC204009_1911_ITALIAN,E54_Dimension,8.0,
DIM_QC204009_1911_JEWISH,E54_Dimension,1.0,
DIM_QC204009_1911_SCANDINAVIAN,E54_Dimension,4.0,
DIM_QC204009_1911_UNSPECIFIED,E54_Dimension,9.0,
DIM_QC204010_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC204010_1911_BRIT_ENGLISH,E54_Dimension,43.0,
DIM_QC204010_1911_BRIT_IRISH,E54_Dimension,5.0,
DIM_QC204010_1911_BRIT_SCOTCH,E54_Dimension,3.0,
DIM_QC204010_1911_FRENCH,E54_Dimension,569.0,
DIM_QC204010_1911_CHINESE,E54_Dimension,3.0,
DIM_QC204010_1911_JEWISH,E54_Dimension,7.0,
DIM_QC204010_1911_NEGRO,E54_Dimension,1.0,
DIM_QC204011_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC204011_1911_BRIT_ENGLISH,E54_Dimension,21.0,
DIM_QC204011_1911_BRIT_IRISH,E54_Dimension,7.0,
DIM_QC204011_1911_BRIT_SCOTCH,E54_Dimension,41.0,
DIM_QC204011_1911_FRENCH,E54_Dimension,234.0,
DIM_QC204011_1911_INDIAN,E54_Dimension,8.0,
DIM_QC204012_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC204012_1911_BRIT_ENGLISH,E54_Dimension,8.0,
DIM_QC204012_1911_BRIT_IRISH,E54_Dimension,2.0,
DIM_QC204012_1911_FRENCH,E54_Dimension,432.0,
DIM_QC204012_1911_UNSPECIFIED,E54_Dimension,2.0,
DIM_QC205001_1911_BRIT_ENGLISH,E54_Dimension,3.0,
DIM_QC205001_1911_BRIT_IRISH,E54_Dimension,32.0,
DIM_QC205001_1911_BRIT_SCOTCH,E54_Dimension,6.0,
DIM_QC205001_1911_FRENCH,E54_Dimension,576.0,
DIM_QC205002_1911_BRIT_ENGLISH,E54_Dimension,173.0,
DIM_QC205002_1911_BRIT_IRISH,E54_Dimension,565.0,
DIM_QC205002_1911_BRIT_SCOTCH,E54_Dimension,39.0,
DIM_QC205002_1911_FRENCH,E54_Dimension,118.0,
DIM_QC205002_1911_JEWISH,E54_Dimension,5.0,
DIM_QC205003_1911_BRIT_ENGLISH,E54_Dimension,9.0,
DIM_QC205003_1911_BRIT_IRISH,E54_Dimension,15.0,
DIM_QC205003_1911_FRENCH,E54_Dimension,84.0,
DIM_QC205004_1911_BRIT_ENGLISH,E54_Dimension,67.0,
DIM_QC205004_1911_BRIT_IRISH,E54_Dimension,86.0,
DIM_QC205004_1911_BRIT_SCOTCH,E54_Dimension,2.0,
DIM_QC205004_1911_FRENCH,E54_Dimension,1725.0,
DIM_QC205005_1911_BRIT_ENGLISH,E54_Dimension,38.0,
DIM_QC205005_1911_FRENCH,E54_Dimension,580.0,
DIM_QC205005_1911_UNSPECIFIED,E54_Dimension,1.0,
DIM_QC205006_1911_BRIT_ENGLISH,E54_Dimension,43.0,
DIM_QC205006_1911_BRIT_IRISH,E54_Dimension,64.0,
DIM_QC205006_1911_BRIT_SCOTCH,E54_Dimension,17.0,
DIM_QC205006_1911_FRENCH,E54_Dimension,162.0,
DIM_QC205006_1911_GERMAN,E54_Dimension,27.0,
DIM_QC205007_1911_BRIT_ENGLISH,E54_Dimension,167.0,
DIM_QC205007_1911_BRIT_IRISH,E54_Dimension,565.0,
DIM_QC205007_1911_BRIT_SCOTCH,E54_Dimension,61.0,
DIM_QC205007_1911_BRIT_OTHER,E54_Dimension,5.0,
DIM_QC205007_1911_FRENCH,E54_Dimension,390.0,
DIM_QC205007_1911_GERMAN,E54_Dimension,6.0,
DIM_QC205007_1911_JEWISH,E54_Dimension,3.0,
DIM_QC205008_1911_BRIT_ENGLISH,E54_Dimension,41.0,
DIM_QC205008_1911_BRIT_IRISH,E54_Dimension,179.0,
DIM_QC205008_1911_BRIT_SCOTCH,E54_Dimension,15.0,
DIM_QC205008_1911_FRENCH,E54_Dimension,1575.0,
DIM_QC205008_1911_GERMAN,E54_Dimension,1.0,
DIM_QC205008_1911_JEWISH,E54_Dimension,1.0,
DIM_QC205009_1911_BRIT_ENGLISH,E54_Dimension,22.0,
DIM_QC205009_1911_BRIT_IRISH,E54_Dimension,117.0,
DIM_QC205009_1911_BRIT_SCOTCH,E54_Dimension,5.0,
DIM_QC205009_1911_FRENCH,E54_Dimension,585.0,
DIM_QC205009_1911_INDIAN,E54_Dimension,3.0,
DIM_QC205009_1911_NEGRO,E54_Dimension,1.0,
DIM_QC205010_1911_BRIT_ENGLISH,E54_Dimension,792.0,
DIM_QC205010_1911_BRIT_IRISH,E54_Dimension,1434.0,
DIM_QC205010_1911_BRIT_SCOTCH,E54_Dimension,424.0,
DIM_QC205010_1911_BRIT_OTHER,E54_Dimension,3.0,
DIM_QC205010_1911_FRENCH,E54_Dimension,901.0,
DIM_QC205010_1911_GERMAN,E54_Dimension,44.0,
DIM_QC205010_1911_AUSTRO_HUNGARIAN,E54_Dimension,12.0,
DIM_QC205010_1911_DUTCH,E54_Dimension,5.0,
DIM_QC205010_1911_INDIAN,E54_Dimension,1.0,
DIM_QC205010_1911_ITALIAN,E54_Dimension,1.0,
DIM_QC205010_1911_SCANDINAVIAN,E54_Dimension,6.0,
DIM_QC205010_1911_UNSPECIFIED,E54_Dimension,3.0,
DIM_QC205011_1911_BRIT_ENGLISH,E54_Dimension,14.0,
DIM_QC205011_1911_BRIT_IRISH,E54_Dimension,131.0,
DIM_QC205011_1911_BRIT_SCOTCH,E54_Dimension,6.0,
DIM_QC205011_1911_FRENCH,E54_Dimension,409.0,
DIM_QC205011_1911_POLISH,E54_Dimension,2.0,
DIM_QC205012_1911_BRIT_ENGLISH,E54_Dimension,30.0,
DIM_QC205012_1911_BRIT_IRISH,E54_Dimension,1089.0,
DIM_QC205012_1911_BRIT_SCOTCH,E54_Dimension,39.0,
DIM_QC205012_1911_FRENCH,E54_Dimension,133.0,
DIM_QC205012_1911_UNSPECIFIED,E54_Dimension,1.0,
DIM_QC205013_1911_BRIT_IRISH,E54_Dimension,101.0,
DIM_QC205013_1911_FRENCH,E54_Dimension,274.0,
DIM_QC205014_1911_BRIT_ENGLISH,E54_Dimension,2.0,
DIM_QC205014_1911_BRIT_IRISH,E54_Dimension,44.0,
DIM_QC205014_1911_BRIT_SCOTCH,E54_Dimension,13.0,
DIM_QC205014_1911_FRENCH,E54_Dimension,112.0,
DIM_QC205014_1911_GERMAN,E54_Dimension,1.0,
DIM_QC205014_1911_INDIAN,E54_Dimension,419.0,
DIM_QC205014_1911_UNSPECIFIED,E54_Dimension,1.0,
DIM_QC205015_1911_BRIT_ENGLISH,E54_Dimension,173.0,
DIM_QC205015_1911_BRIT_IRISH,E54_Dimension,522.0,
DIM_QC205015_1911_BRIT_SCOTCH,E54_Dimension,88.0,
DIM_QC205015_1911_FRENCH,E54_Dimension,1216.0,
DIM_QC205015_1911_GERMAN,E54_Dimension,3.0,
DIM_QC205015_1911_UNSPECIFIED,E54_Dimension,7.0,
DIM_QC205016_1911_BRIT_ENGLISH,E54_Dimension,50.0,
DIM_QC205016_1911_BRIT_IRISH,E54_Dimension,83.0,
DIM_QC205016_1911_BRIT_SCOTCH,E54_Dimension,3.0,
DIM_QC205016_1911_FRENCH,E54_Dimension,401.0,
DIM_QC205016_1911_GERMAN,E54_Dimension,3.0,
DIM_QC205016_1911_UNSPECIFIED,E54_Dimension,12.0,
DIM_QC205017_1911_BRIT_ENGLISH,E54_Dimension,10.0,
DIM_QC205017_1911_BRIT_IRISH,E54_Dimension,27.0,
DIM_QC205017_1911_FRENCH,E54_Dimension,91.0,
DIM_QC205018_1911_BRIT_ENGLISH,E54_Dimension,204.0,
DIM_QC205018_1911_BRIT_IRISH,E54_Dimension,854.0,
DIM_QC205018_1911_BRIT_SCOTCH,E54_Dimension,228.0,
DIM_QC205018_1911_FRENCH,E54_Dimension,2257.0,
DIM_QC205018_1911_GERMAN,E54_Dimension,2.0,
DIM_QC205018_1911_AUSTRO_HUNGARIAN,E54_Dimension,1.0,
DIM_QC205018_1911_BELGIAN,E54_Dimension,1.0,
DIM_QC205018_1911_SCANDINAVIAN,E54_Dimension,11.0,
DIM_QC205018_1911_SWISS,E54_Dimension,3.0,
DIM_QC205018_1911_UNSPECIFIED,E54_Dimension,1.0,
DIM_QC205019_1911_BRIT_ENGLISH,E54_Dimension,87.0,
DIM_QC205019_1911_BRIT_IRISH,E54_Dimension,845.0,
DIM_QC205019_1911_BRIT_SCOTCH,E54_Dimension,74.0,
DIM_QC205019_1911_BRIT_OTHER,E54_Dimension,1.0,
DIM_QC205019_1911_FRENCH,E54_Dimension,398.0,
DIM_QC205019_1911_GERMAN,E54_Dimension,9.0,
DIM_QC205019_1911_AUSTRO_HUNGARIAN,E54_Dimension,8.0,
DIM_QC205019_1911_DUTCH,E54_Dimension,2.0,
DIM_QC205019_1911_JEWISH,E54_Dimension,1.0,
DIM_QC205019_1911_RUSSIAN,E54_Dimension,4.0,
DIM_QC205019_1911_SCANDINAVIAN,E54_Dimension,1.0,
DIM_QC205019_1911_UNSPECIFIED,E54_Dimension,2.0,
DIM_QC205020_1911_BRIT_ENGLISH,E54_Dimension,11.0,
DIM_QC205020_1911_BRIT_IRISH,E54_Dimension,275.0,
DIM_QC205020_1911_BRIT_SCOTCH,E54_Dimension,16.0,
DIM_QC205020_1911_FRENCH,E54_Dimension,878.0,
DIM_QC205022_1911_CSD_TYPE,E54_Dimension,,C
DIM_QC205022_1911_BRIT_ENGLISH,E54_Dimension,755.0,
DIM_QC205022_1911_BRIT_IRISH,E54_Dimension,532.0,
DIM_QC205022_1911_BRIT_SCOTCH,E54_Dimension,288.0,
DIM_QC205022_1911_BRIT_OTHER,E54_Dimension,2.0,
DIM_QC205022_1911_FRENCH,E54_Dimension,16416.0,
DIM_QC205022_1911_GERMAN,E54_Dimension,38.0,
DIM_QC205022_1911_BELGIAN,E54_Dimension,24.0,
DIM_QC205022_1911_CHINESE,E54_Dimension,7.0,
DIM_QC205022_1911_INDIAN,E54_Dimension,6.0,
DIM_QC205022_1911_ITALIAN,E54_Dimension,42.0,
DIM_QC205022_1911_JEWISH,E54_Dimension,10.0,
DIM_QC205022_1911_NEGRO,E54_Dimension,4.0,
DIM_QC205022_1911_POLISH,E54_Dimension,24.0,
DIM_QC205022_1911_SCANDINAVIAN,E54_Dimension,21.0,
DIM_QC205022_1911_UNSPECIFIED,E54_Dimension,53.0,
DIM_QC205023_1911_CSD_TYPE,E54_Dimension,,V
DIM_QC205023_1911_BRIT_ENGLISH,E54_Dimension,303.0,
DIM_QC205023_1911_BRIT_IRISH,E54_Dimension,573.0,
DIM_QC205023_1911_BRIT_SCOTCH,E54_Dimension,185.0,
DIM_QC205023_1911_FRENCH,E54_Dimension,2011.0,
DIM_QC205023_1911_GERMAN,E54_Dimension,8.0,
DIM_QC205023_1911_BELGIAN,E54_Dimension,3.0,
DIM_QC205023_1911_CHINESE,E54_Dimension,2.0,
DIM_QC205023_1911_SWISS,E54_Dimension,3.0,
DIM_QC205023_1911_UNSPECIFIED,E54_Dimension,21.0,
DIM_QC205024_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC205024_1911_BRIT_ENGLISH,E54_Dimension,9.0,
DIM_QC205024_1911_BRIT_IRISH,E54_Dimension,22.0,
DIM_QC205024_1911_FRENCH,E54_Dimension,259.0,
DIM_QC205024_1911_JEWISH,E54_Dimension,9.0,
DIM_QC205024_1911_POLISH,E54_Dimension,1.0,
DIM_QC205025_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC205025_1911_BRIT_ENGLISH,E54_Dimension,124.0,
DIM_QC205025_1911_BRIT_IRISH,E54_Dimension,200.0,
DIM_QC205025_1911_BRIT_SCOTCH,E54_Dimension,6.0,
DIM_QC205025_1911_FRENCH,E54_Dimension,1097.0,
DIM_QC205025_1911_INDIAN,E54_Dimension,27.0,
DIM_QC205025_1911_JEWISH,E54_Dimension,4.0,
DIM_QC205025_1911_UNSPECIFIED,E54_Dimension,3.0,
DIM_QC205026_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC205026_1911_BRIT_ENGLISH,E54_Dimension,12.0,
DIM_QC205026_1911_BRIT_IRISH,E54_Dimension,11.0,
DIM_QC205026_1911_BRIT_SCOTCH,E54_Dimension,3.0,
DIM_QC205026_1911_FRENCH,E54_Dimension,1725.0,
DIM_QC206001_1911_BRIT_ENGLISH,E54_Dimension,1.0,
DIM_QC206001_1911_FRENCH,E54_Dimension,1722.0,
DIM_QC206001_1911_INDIAN,E54_Dimension,1.0,
DIM_QC206001_1911_UNSPECIFIED,E54_Dimension,1.0,
DIM_QC206002_1911_BRIT_IRISH,E54_Dimension,10.0,
DIM_QC206002_1911_FRENCH,E54_Dimension,534.0,
DIM_QC206002_1911_GERMAN,E54_Dimension,18.0,
DIM_QC206003_1911_BRIT_ENGLISH,E54_Dimension,7.0,
DIM_QC206003_1911_FRENCH,E54_Dimension,987.0,
DIM_QC206004_1911_BRIT_ENGLISH,E54_Dimension,3.0,
DIM_QC206004_1911_FRENCH,E54_Dimension,1438.0,
DIM_QC206005_1911_BRIT_IRISH,E54_Dimension,1.0,
DIM_QC206005_1911_FRENCH,E54_Dimension,1902.0,
DIM_QC206005_1911_GERMAN,E54_Dimension,8.0,
DIM_QC206006_1911_BRIT_ENGLISH,E54_Dimension,7.0,
DIM_QC206006_1911_BRIT_SCOTCH,E54_Dimension,1.0,
DIM_QC206006_1911_BRIT_OTHER,E54_Dimension,2.0,
DIM_QC206006_1911_FRENCH,E54_Dimension,563.0,
DIM_QC206006_1911_GERMAN,E54_Dimension,1.0,
DIM_QC206007_1911_BRIT_ENGLISH,E54_Dimension,9.0,
DIM_QC206007_1911_BRIT_IRISH,E54_Dimension,3.0,
DIM_QC206007_1911_BRIT_SCOTCH,E54_Dimension,11.0,
DIM_QC206007_1911_FRENCH,E54_Dimension,1924.0,
DIM_QC206007_1911_GERMAN,E54_Dimension,1.0,
DIM_QC206007_1911_INDIAN,E54_Dimension,320.0,
DIM_QC206007_1911_UNSPECIFIED,E54_Dimension,10.0,
DIM_QC206008_1911_FRENCH,E54_Dimension,515.0,
DIM_QC206009_1911_BRIT_IRISH,E54_Dimension,2.0,
DIM_QC206009_1911_FRENCH,E54_Dimension,1769.0,
DIM_QC206009_1911_GERMAN,E54_Dimension,1.0,
DIM_QC206010_1911_BRIT_ENGLISH,E54_Dimension,1.0,
DIM_QC206010_1911_FRENCH,E54_Dimension,547.0,
DIM_QC206011_1911_BRIT_IRISH,E54_Dimension,1.0,
DIM_QC206011_1911_FRENCH,E54_Dimension,1089.0,
DIM_QC206011_1911_BELGIAN,E54_Dimension,1.0,
DIM_QC206012_1911_BRIT_OTHER,E54_Dimension,1.0,
DIM_QC206012_1911_FRENCH,E54_Dimension,926.0,
DIM_QC206012_1911_GERMAN,E54_Dimension,6.0,
DIM_QC206013_1911_FRENCH,E54_Dimension,821.0,
DIM_QC206014_1911_FRENCH,E54_Dimension,1383.0,
DIM_QC206015_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC206015_1911_BRIT_IRISH,E54_Dimension,1.0,
DIM_QC206015_1911_BRIT_SCOTCH,E54_Dimension,1.0,
DIM_QC206015_1911_FRENCH,E54_Dimension,1349.0,
DIM_QC206015_1911_GERMAN,E54_Dimension,1.0,
DIM_QC206015_1911_CHINESE,E54_Dimension,1.0,
DIM_QC206015_1911_INDIAN,E54_Dimension,9.0,
DIM_QC206015_1911_JAPANESE,E54_Dimension,1.0,
DIM_QC206016_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC206016_1911_BRIT_ENGLISH,E54_Dimension,2.0,
DIM_QC206016_1911_BRIT_IRISH,E54_Dimension,1.0,
DIM_QC206016_1911_BRIT_SCOTCH,E54_Dimension,1.0,
DIM_QC206016_1911_FRENCH,E54_Dimension,900.0,
DIM_QC206016_1911_GERMAN,E54_Dimension,1.0,
DIM_QC206017_1911_CSD_TYPE,E54_Dimension,,VL
DIM_QC206017_1911_FRENCH,E54_Dimension,690.0,
DIM_QC206017_1911_JEWISH,E54_Dimension,5.0,
DIM_QC20N001_1911_BRIT_ENGLISH,E54_Dimension,27.0,
DIM_QC20N001_1911_BRIT_IRISH,E54_Dimension,39.0,
DIM_QC20N001_1911_BRIT_SCOTCH,E54_Dimension,55.0,
DIM_QC20N001_1911_FRENCH,E54_Dimension,80.0,
DIM_QC20N001_1911_GERMAN,E54_Dimension,4.0,
DIM_QC20N001_1911_AUSTRO_HUNGARIAN,E54_Dimension,7.0,
DIM_QC20N001_1911_BULGARIAN_AND_RUMANIAN,E54_Dimension,9.0,
DIM_QC20N001_1911_INDIAN,E54_Dimension,316.0,
DIM_QC20N001_1911_ITALIAN,E54_Dimension,64.0,
DIM_QC20N001_1911_POLISH,E54_Dimension,3.0,
DIM_QC20N001_1911_RUSSIAN,E54_Dimension,230.0,
DIM_QC20N001_1911_SCANDINAVIAN,E54_Dimension,56.0,
DIM_QC20N001_1911_SWISS,E54_Dimension,2.0,
DIM_QC20N001_1911_UNSPECIFIED,E54_Dimension,18.0,
DIM_QC20N002_1911_BRIT_ENGLISH,E54_Dimension,8.0,
DIM_QC20N002_1911_BRIT_SCOTCH,E54_Dimension,1.0,
DIM_QC20N002_1911_FRENCH,E54_Dimension,4.0,
DIM_QC20N002_1911_INDIAN,E54_Dimension,147.0,
DIM_QC20N003_1911_BRIT_ENGLISH,E54_Dimension,16.0,
DIM_QC20N003_1911_INDIAN,E54_Dimension,175.0,
DIM_QC20N004_1911_BRIT_ENGLISH,E54_Dimension,1.0,
DIM_QC20N004_1911_FRENCH,E54_Dimension,2.0,
DIM_QC20N004_1911_INDIAN,E54_Dimension,53.0,
DIM_QC20N005_1911_BRIT_ENGLISH,E54_Dimension,36.0,
DIM_QC20N005_1911_BRIT_SCOTCH,E54_Dimension,1.0,
DIM_QC20N005_1911_FRENCH,E54_Dimension,3.0,
DIM_QC20N005_1911_INDIAN,E54_Dimension,405.0,
DIM_QC20N006_1911_BRIT_ENGLISH,E54_Dimension,1.0,
DIM_QC20N006_1911_FRENCH,E54_Dimension,1.0,
DIM_QC20N006_1911_INDIAN,E54_Dimension,1.0,
DIM_QC20N007_1911_BRIT_ENGLISH,E54_Dimension,16.0,
DIM_QC20N007_1911_INDIAN,E54_Dimension,285.0,
DIM_SK207001_1911_BRIT_ENGLISH,E54_Dimension,7501.0,
DIM_SK207001_1911_BRIT_IRISH,E54_Dimension,4897.0,
DIM_SK207001_1911_BRIT_SCOTCH,E54_Dimension,4499.0,
DIM_SK207001_1911_BRIT_OTHER,E54_Dimension,135.0,
DIM_SK207001_1911_FRENCH,E54_Dimension,1996.0,
DIM_SK207001_1911_GERMAN,E54_Dimension,3181.0,
DIM_SK207001_1911_AUSTRO_HUNGARIAN,E54_Dimension,578.0,
DIM_SK207001_1911_BELGIAN,E54_Dimension,388.0,
DIM_SK207001_1911_BULGARIAN_AND_RUMANIAN,E54_Dimension,49.0,
DIM_SK207001_1911_DUTCH,E54_Dimension,203.0,
DIM_SK207001_1911_GREEK,E54_Dimension,3.0,
DIM_SK207001_1911_INDIAN,E54_Dimension,54.0,
DIM_SK207001_1911_ITALIAN,E54_Dimension,3.0,
DIM_SK207001_1911_JEWISH,E54_Dimension,220.0,
DIM_SK207001_1911_NEGRO,E54_Dimension,4.0,
DIM_SK207001_1911_POLISH,E54_Dimension,354.0,
DIM_SK207001_1911_RUSSIAN,E54_Dimension,156.0,
DIM_SK207001_1911_SCANDINAVIAN,E54_Dimension,2931.0,
DIM_SK207001_1911_SWISS,E54_Dimension,36.0,
DIM_SK207001_1911_UNSPECIFIED,E54_Dimension,3866.0,
DIM_SK207001_1911_CSD_TYPE,E54_Dimension,,R
DIM_SK207003_1911_CSD_TYPE,E54_Dimension,,T
DIM_SK207003_1911_BRIT_ENGLISH,E54_Dimension,120.0,
DIM_SK207003_1911_BRIT_IRISH,E54_Dimension,84.0,
DIM_SK207003_1911_BRIT_SCOTCH,E54_Dimension,46.0,
DIM_SK207003_1911_GERMAN,E54_Dimension,23.0,
DIM_SK207003_1911_AUSTRO_HUNGARIAN,E54_Dimension,3.0,
DIM_SK207003_1911_CHINESE,E54_Dimension,2.0,
DIM_SK207003_1911_DUTCH,E54_Dimension,1.0,
DIM_SK207003_1911_SCANDINAVIAN,E54_Dimension,3.0,
DIM_SK207004_1911_CSD_TYPE,E54_Dimension,,T
DIM_SK207004_1911_BRIT_ENGLISH,E54_Dimension,217.0,
DIM_SK207004_1911_BRIT_IRISH,E54_Dimension,89.0,
DIM_SK207004_1911_BRIT_SCOTCH,E54_Dimension,142.0,
DIM_SK207004_1911_BRIT_OTHER,E54_Dimension,4.0,
DIM_SK207004_1911_FRENCH,E54_Dimension,1.0,
DIM_SK207004_1911_GERMAN,E54_Dimension,44.0,
DIM_SK207004_1911_AUSTRO_HUNGARIAN,E54_Dimension,4.0,
DIM_SK207004_1911_CHINESE,E54_Dimension,4.0,
DIM_SK207004_1911_DUTCH,E54_Dimension,1.0,
DIM_SK207004_1911_INDIAN,E54_Dimension,1.0,
DIM_SK207004_1911_JEWISH,E54_Dimension,4.0,
