tcpuid_1891,csd_name_1891,cd_name_1891,pr_1891,tcpuid_1901,csd_name_1901,cd_name_1901,pr_1901,relationship,iou,frac_from,frac_to,name_similarity
ON049003,Onondaga,"Brant, South—Sud",ON,ON046003,Onondaga,"Brant, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON049005,Tuscarora,"Brant, South—Sud",ON,ON046005,Tuscarora,"Brant, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON049004,"Paris, Town—Ville","Brant, South—Sud",ON,ON046004,"Paris, Town—Ville","Brant, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON106006,Oakland,"Oxford, South—Sud",ON,ON102006,Oakland,"Oxford, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON049002,"Brantford, City—Cité","Brant, South—Sud",ON,ON046001,"Brantford, City—Cité","Brant, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON050006,Elizabethtown,Brockville,ON,ON047006,Elizabethtown,Brockville,ON,SAME_AS,1.0,1.0,1.0,100.0
ON086009,"Yonge & Escott, Fronts","Leeds, South—Sud",ON,ON083009,"Yonge & Escott, Front","Leeds, South—Sud",ON,SAME_AS,1.0,1.0,1.0,98.37
ON086010,"Yonge & Escott, Rears","Leeds, South—Sud",ON,ON083010,"Yonge & Escott, Rear","Leeds, South—Sud",ON,SAME_AS,1.0,1.0,1.0,98.29
ON050002,"Brockville, East, Ward—Quartier",Brockville,ON,ON047002,"Brockville Town, East Ward—Quartier Est",Brockville,ON,SAME_AS,1.0,1.0,1.0,90.0
ON086001,"Athens, Village","Leeds, South—Sud",ON,ON083001,"Athens, Village","Leeds, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON052001,Albemarle & Cape Croker,"Bruce, North—Nord",ON,ON049001,Albemarle & Cape Croker Ind. Reserve,"Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,84.58
ON052003,Arran,"Bruce, North—Nord",ON,ON049003,Arran,"Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON053001,Bruce,"Bruce, West—Ouest",ON,ON050001,Bruce,"Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON052005,Eastnor,"Bruce, North—Nord",ON,ON049005,Eastnor,"Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON053003,Kincardine,"Bruce, West—Ouest",ON,ON050003,Kincardine,"Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON052007,Lindsay,"Bruce, North—Nord",ON,ON049007,Lindsay,"Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON052010,St. Edmund's,"Bruce, North—Nord",ON,ON049009,St. Edmunds,"Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,96.96
ON053007,Saugeen,"Bruce, West—Ouest",ON,ON050008,Saugeen,"Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON053004,"Kincardine, Town—Ville","Bruce, West—Ouest",ON,ON050004,"Kincardine, Town—Ville","Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON052013,"Wiarton, Village","Bruce, North—Nord",ON,ON049012,"Wiarton, Town—Ville","Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.0
ON052009,"Port Elgin, Village","Bruce, North—Nord",ON,ON050007,"Port Elgin, Village","Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,87.65
ON052011,"Southampton, Village","Bruce, North—Nord",ON,ON049010,"Southampton, Village","Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON052012,"Tara, Village","Bruce, North—Nord",ON,ON049011,"Tara, Village","Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON053008,"Tiverton, Village","Bruce, West—Ouest",ON,ON050009,"Tiverton, Village","Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON051001,Brant,"Bruce, East—Est",ON,ON048001,Brant,"Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON051002,Carrick,"Bruce, East—Est",ON,ON048002,Carrick,"Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON051003,Culross,"Bruce, East—Est",ON,ON048003,Culross,"Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON052006,Elderslie,"Bruce, North—Nord",ON,ON049006,Elderslie,"Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON051004,Greenock,"Bruce, East—Est",ON,ON048004,Greenock,"Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON053002,Huron,"Bruce, West—Ouest",ON,ON050002,Huron,"Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON053005,Kinloss,"Bruce, West—Ouest",ON,ON050005,Kinloss,"Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON052004,"Chesley, Village","Bruce, North—Nord",ON,ON049004,"Chesley, Village","Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON051006,"Walkerton, Town—Ville","Bruce, East—Est",ON,ON048006,"Walkerton, Town—Ville","Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON053006,"Lucknow, Village","Bruce, West—Ouest",ON,ON050006,"Lucknow, Village","Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON052008,"Paisley, Village","Bruce, North—Nord",ON,ON049008,"Paisley, Village","Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON051005,"Teeswater, Village","Bruce, East—Est",ON,ON048005,"Teeswater, Village","Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON083004,Fitzroy,"Lanark, North—Nord",ON,ON080004,Fitzroy,"Lanark, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON055001,Goulburn,Carleton,ON,ON052001,Goulburn,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON055005,North Gower,Carleton,ON,ON052006,North Gower,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON083005,Huntley,"Lanark, North—Nord",ON,ON080005,Huntley,"Lanark, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON055002,March,Carleton,ON,ON052003,March,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON055003,Marlborough,Carleton,ON,ON052004,Marlborough,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON055004,Nepean,Carleton,ON,ON052005,Nepean,Carleton,ON,SAME_AS,0.9916,0.9916,1.0,100.0
ON055004,Nepean,Carleton,ON,ON052002,"Hintonburg, Village",Carleton,ON,CONTAINS,0.0084,0.0084,1.0,41.2
ON055008,Torbolton,Carleton,ON,ON052009,Torbolton,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON055006,"Ottawa E, Village",Carleton,ON,ON052007,"Ottawa East, Village",Carleton,ON,SAME_AS,1.0,1.0,1.0,94.32
ON055007,"Richmond, Village",Carleton,ON,ON052008,"Richmond, Village",Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON127001,Amaranth,"Wellington, North—Nord",ON,ON125001,Amaranth,"Wellington, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON126004,Garafraxa E,"Wellington, Centre",ON,ON124004,"Garafraxa, East—Est","Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,81.33
ON127006,Luther E & W-O,"Wellington, North—Nord",ON,ON125005,"Grand Valley, Village","Wellington, North—Nord",ON,CONTAINS,0.0067,0.0067,1.0,46.0
ON127006,Luther E & W-O,"Wellington, North—Nord",ON,ON125008,"Luther, West—Ouest","Wellington, North—Nord",ON,CONTAINS,0.563,0.563,1.0,69.38
ON127006,Luther E & W-O,"Wellington, North—Nord",ON,ON125007,"Luther, East—Est","Wellington, North—Nord",ON,CONTAINS,0.4303,0.4303,1.0,67.33
ON067005,Melancthon,"Grey, East—Est",ON,ON064005,Melancthon,"Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON054005,Mono,Cardwell,ON,ON051005,Mono,Cardwell,ON,SAME_AS,1.0,1.0,1.0,100.0
ON119005,Mulmur,"Simcoe, South—Sud",ON,ON115006,Mulmur,"Simcoe, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON126008,"Orangeville, Town—Ville","Wellington, Centre",ON,ON124008,"Orangeville, Town—Ville","Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,100.0
ON067009,"Shelburne, Village","Grey, East—Est",ON,ON064009,"Shelburne, Village","Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON057003,Matilda,Dundas,ON,ON054003,Matilda,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON057005,Mountain,Dundas,ON,ON054005,Mountain,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON057006,Williamsburg,Dundas,ON,ON054006,Williamsburg,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON057007,Winchester,Dundas,ON,ON054007,Winchester,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON057001,"Chesterville, Village",Dundas,ON,ON054001,"Chesterville, Village",Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON057002,"Iroquois, Village",Dundas,ON,ON054002,"Iroquois, Village",Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON057004,"Morrisburg, Village",Dundas,ON,ON054004,"Morrisburg, Village",Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON057008,"Winchester, Village",Dundas,ON,ON054008,"Winchester, Village",Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON059002,Cartwright,"Durham, West—Ouest",ON,ON056002,Cartwright,"Durham, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON058001,Cavan,"Durham, East—Est",ON,ON055001,Cavan,"Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON059003,Clarke,"Durham, West—Ouest",ON,ON056003,Clarke,"Durham, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON059004,Darlington,"Durham, West—Ouest",ON,ON056004,Darlington,"Durham, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON058002,Hope,"Durham, East—Est",ON,ON055002,Hope,"Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON058003,Manvers,"Durham, East—Est",ON,ON055003,Manvers,"Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON059001,"Bowmanville, Town—Ville","Durham, West—Ouest",ON,ON056001,"Bowmanville, Town—Ville","Durham, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON058005,"Port Hope, Town—Ville","Durham, East—Est",ON,ON055005,"Port Hope, Town—Ville","Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON058004,"Millbrook, Village","Durham, East—Est",ON,ON055004,"Millbrook, Village","Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON059005,"Newcastle, Village","Durham, West—Ouest",ON,ON056005,"Newcastle, Village","Durham, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON060002,Bayham,"Elgin, East—Est",ON,ON057002,Bayham,"Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON090002,Dorchester S,"Middlesex, East—Est",ON,ON087002,"Dorchester, South—Sud","Middlesex, East—Est",ON,SAME_AS,0.9999,1.0,0.9999,80.91
ON060003,Malahide,"Elgin, East—Est",ON,ON057003,Malahide,"Elgin, East—Est",ON,SAME_AS,0.9958,0.9979,0.9979,100.0
ON060007,Yarmouth,"Elgin, East—Est",ON,ON057007,Yarmouth,"Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON060001,"Aylmer, Town—Ville","Elgin, East—Est",ON,ON057001,"Aylmer, Town—Ville","Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON060004,"Port Stanley, Village","Elgin, East—Est",ON,ON057004,"Port Stanley, Village","Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON060006,"Vienna, Village","Elgin, East—Est",ON,ON057006,"Vienna, Town—Ville","Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,85.15
ON061001,Aldborough,"Elgin, West—Ouest",ON,ON058001,Aldborough,"Elgin, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON061002,Dunwich,"Elgin, West—Ouest",ON,ON058002,Dunwich,"Elgin, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON061007,Southwold,"Elgin, West—Ouest",ON,ON058007,Southwold,"Elgin, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON060005,"St. Thomas, City—Cité","Elgin, East—Est",ON,ON057005,"St. Thomas, City—Cité","Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON061003,"Dutton, Village","Elgin, West—Ouest",ON,ON058003,"Dutton, Village","Elgin, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON062002,Maidstone,"Essex, North—Nord",ON,ON059002,Maidstone,"Essex, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON062003,Rochester,"Essex, North—Nord",ON,ON059003,Rochester,"Essex, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON062004,Sandwich E,"Essex, North—Nord",ON,ON059005,"Sandwich, South—Sud","Essex, North—Nord",ON,CONTAINS,0.5447,0.5447,1.0,73.45
ON062005,Sandwich W-O,"Essex, North—Nord",ON,ON059007,"Sandwich, West—Ouest","Essex, North—Nord",ON,CONTAINS,0.7948,0.7948,1.0,78.12
ON062006,"Sandwich, Town—Ville","Essex, North—Nord",ON,ON059006,"Sandwich, Town—Ville","Essex, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON062001,"Belle River, Village","Essex, North—Nord",ON,ON059001,"Belle River, Village","Essex, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON063002,Anderdon,"Essex, South—Sud",ON,ON060002,Anderdon,"Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON063004,Colchester S,"Essex, South—Sud",ON,ON060004,"Colchester, South—Sud","Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,80.91
ON063006,Gosfield,"Essex, South—Sud",ON,ON060007,"Gosfield, South—Sud","Essex, South—Sud",ON,CONTAINS,0.5181,0.5181,1.0,71.48
ON063006,Gosfield,"Essex, South—Sud",ON,ON060006,"Gosfield, North—Nord","Essex, South—Sud",ON,CONTAINS,0.4819,0.4819,1.0,70.0
ON063009,Malden,"Essex, South—Sud",ON,ON060010,Malden,"Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON063010,Mersea,"Essex, South—Sud",ON,ON060011,Mersea,"Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON063011,Pelee Island,"Essex, South—Sud",ON,ON060012,Pelee Island,"Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON062007,Tilbury,"Essex, North—Nord",ON,ON059010,"Tilbury, West—Ouest","Essex, North—Nord",ON,CONTAINS,0.423,0.423,1.0,67.69
ON062007,Tilbury,"Essex, North—Nord",ON,ON059008,"Tilbury, North—Nord","Essex, North—Nord",ON,CONTAINS,0.577,0.577,1.0,67.69
ON063001,"Amherstburg, Town—Ville","Essex, South—Sud",ON,ON060001,"Amherstburg, Town—Ville","Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON063007,"Kingsville, Village","Essex, South—Sud",ON,ON060008,"Kingsville, Village","Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON063008,"Leamington, Village","Essex, South—Sud",ON,ON060009,"Leamington, Town—Ville","Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,88.05
ON045002,Barrie,Addington,ON,ON043002,Barrie,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON045003,Bedford,Addington,ON,ON043003,Bedford,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON045005,Clarendon & Miller,Addington,ON,ON043005,Clarendon & Miller,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON045006,Hinchinbrooke,Addington,ON,ON043006,Hinchinbrooke,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064002,Howe Island,Frontenac,ON,ON061002,Howe Island,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON045008,Kennebec,Addington,ON,ON043008,Kennebec,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064003,Kingston,Frontenac,ON,ON061003,Kingston ,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON045009,Loughborough,Addington,ON,ON043009,Loughborough,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON045011,Olden,Addington,ON,ON043011,Olden,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON045012,Oso,Addington,ON,ON043012,Oso,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON045013,Palmerston & Canonto,Addington,ON,ON043013,Palmerston & Canonto,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064004,Pittsburg,Frontenac,ON,ON061004,Pittsburg,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON045014,Portland,Addington,ON,ON043014,Portland,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064006,Storrington,Frontenac,ON,ON061006,Storrington,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064007,Wolfe Island,Frontenac,ON,ON061007,Wolfe Island,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064001,"Garden Island, Village",Frontenac,ON,ON061001,"Garden Island, Village",Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON065002,Charlottenburg,Glengarry,ON,ON062002,Charlottenburg,Glengarry,ON,SAME_AS,1.0,1.0,1.0,100.0
ON065003,Kenyon,Glengarry,ON,ON062007,"Maxville, Village",Glengarry,ON,CONTAINS,0.0074,0.0074,1.0,36.09
ON065003,Kenyon,Glengarry,ON,ON062003,Kenyon,Glengarry,ON,SAME_AS,0.9926,0.9926,1.0,100.0
ON065004,Lancaster,Glengarry,ON,ON062004,Lancaster,Glengarry,ON,SAME_AS,1.0,1.0,1.0,100.0
ON065006,Lochiel,Glengarry,ON,ON062006,Lochiel,Glengarry,ON,SAME_AS,1.0,1.0,1.0,100.0
ON065001,"Alexandria, Village",Glengarry,ON,ON062001,"Alexandria, Village",Glengarry,ON,SAME_AS,1.0,1.0,1.0,100.0
ON065005,"Lancaster, Village",Glengarry,ON,ON062005,"Lancaster, Village",Glengarry,ON,SAME_AS,1.0,1.0,1.0,100.0
ON066001,Augusta,"Grenville, South—Sud",ON,ON063001,Augusta,"Grenville, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON066003,Edwardsburg,"Grenville, South—Sud",ON,ON063003,Edwardsburg,"Grenville, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON085005,Oxford,"Leeds & Grenville, North—Nord",ON,ON082005,Oxford,"Leeds & Grenville, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON085007,Wolford,"Leeds & Grenville, North—Nord",ON,ON082007,Wolford,"Leeds & Grenville, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON066004,"Prescott, Town—Ville","Grenville, South—Sud",ON,ON063004,"Prescott, Town—Ville","Grenville, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON066002,"Cardinal, Village","Grenville, South—Sud",ON,ON063002,"Cardinal, Village","Grenville, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON085004,"Merrickville, Village","Leeds & Grenville, North—Nord",ON,ON082004,"Merrickville, Village","Leeds & Grenville, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON069001,Artemesia,"Grey, South—Sud",ON,ON066001,Artemesia,"Grey, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON067001,Collingwood,"Grey, East—Est",ON,ON064001,Collingwood,"Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON067003,Euphrasia,"Grey, East—Est",ON,ON064003,Euphrasia,"Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON068002,Holland,"Grey, North—Nord",ON,ON065002,Holland,"Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON067006,Osprey,"Grey, East—Est",ON,ON064006,Osprey,"Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON067007,Proton,"Grey, East—Est",ON,ON064007,Proton,"Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON067010,"Thornbury, Town—Ville","Grey, East—Est",ON,ON064010,"Thornbury, Town—Ville","Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON067002,"Dundalk, Village","Grey, East—Est",ON,ON064002,"Dundalk, Village","Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON069006,"Markdale, Village","Grey, South—Sud",ON,ON066007,"Markdale, Village","Grey, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON068001,Derby,"Grey, North—Nord",ON,ON065001,Derby,"Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON068003,Keppel,"Grey, North—Nord",ON,ON065003,Keppel,"Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON067008,St. Vincent,"Grey, East—Est",ON,ON064008,St. Vincent,"Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON068005,Sarawak,"Grey, North—Nord",ON,ON065005,Sarawak,"Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON068007,Sydenham,"Grey, North—Nord",ON,ON065007,Sydenham,"Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON067004,"Meaford, Town—Ville","Grey, East—Est",ON,ON064004,"Meaford, Town—Ville","Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON068004,"Owen Sound, Town—Ville","Grey, North—Nord",ON,ON065004,"Owen Sound, Town—Ville","Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON069002,Bentinck,"Grey, South—Sud",ON,ON066003,"Hanover, Village","Grey, South—Sud",ON,CONTAINS,0.0079,0.0079,1.0,41.67
ON069002,Bentinck,"Grey, South—Sud",ON,ON066002,Bentinck,"Grey, South—Sud",ON,SAME_AS,0.9921,0.9921,1.0,100.0
ON069004,Egremont,"Grey, South—Sud",ON,ON066005,Egremont,"Grey, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
