tcpuid_1871,csd_name_1871,cd_name_1871,pr_1871,tcpuid_1881,csd_name_1881,cd_name_1881,pr_1881,relationship,iou,frac_from,frac_to,name_similarity
ON078001,Nepean,Carleton,ON,ON108001,Nepean,Carleton,ON,SAME_AS,0.9842,0.9842,1.0,100.0
ON078008,Torbolton,Carleton,ON,ON108008,Torbolton,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON078005,"Richmond, Village",Carleton,ON,ON108005,"Richmond, Village",Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON035007,Amaranth,"Wellington, North—Nord",ON,ON153009,Amaranth,"Wellington, North—Nord",ON,SAME_AS,0.9955,0.9955,1.0,100.0
ON035007,Amaranth,"Wellington, North—Nord",ON,ON153011,"Shelburne, Village","Wellington, North—Nord",ON,CONTAINS,0.0045,0.0045,1.0,40.77
ON034008,"Garafraxa, E","Wellington, Centre",ON,ON152009,Garafraxa E,"Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,96.96
ON036004,Melancthon,"Grey, South—Sud",ON,ON155006,"Shelburne, Village","Grey, East—Est",ON,CONTAINS,0.0041,0.0041,1.0,35.69
ON036004,Melancthon,"Grey, South—Sud",ON,ON155005,Melancthon,"Grey, East—Est",ON,SAME_AS,0.9959,0.9959,1.0,90.69
ON040003,Mono,Cardwell,ON,ON141005,Mono,Cardwell,ON,SAME_AS,1.0,1.0,1.0,100.0
ON041004,Mulmur,"Simcoe, South—Sud",ON,ON138004,Mulmur,"Simcoe, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON034009,"Orangeville, Village","Wellington, Centre",ON,ON152001,"Orangeville, Town—Ville","Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,88.6
ON071001,Matilda,Dundas,ON,ON102001,Matilda,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON071005,Mountain,Dundas,ON,ON102005,Mountain,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON071003,Williamsburg,Dundas,ON,ON102003,Williamsburg,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON071006,Winchester,Dundas,ON,ON102006,Winchester,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON071004,"Morrisburg, Village",Dundas,ON,ON102004,"Morrisburg, Village",Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON050003,Cartwright,"Durham, West—Ouest",ON,ON128004,Cartwright,"Durham, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON051003,Cavan,"Durham, East—Est",ON,ON127005,"Millbrook, Village","Durham, East—Est",ON,CONTAINS,0.0093,0.0093,1.0,42.17
ON051003,Cavan,"Durham, East—Est",ON,ON127003,Cavan,"Durham, East—Est",ON,SAME_AS,0.9907,0.9907,1.0,100.0
ON050004,Clarke,"Durham, West—Ouest",ON,ON128003,Clarke,"Durham, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON050001,Darlington,"Durham, West—Ouest",ON,ON128001,Darlington,"Durham, West—Ouest",ON,SAME_AS,0.996,0.996,1.0,100.0
ON051001,Hope,"Durham, East—Est",ON,ON127001,Hope,"Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON051004,Manvers,"Durham, East—Est",ON,ON127004,Manvers,"Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON050002,"Bowmanville, Town—Ville","Durham, West—Ouest",ON,ON128005,"Bowmanville, Town—Ville","Durham, West—Ouest",ON,WITHIN,0.9323,1.0,0.9323,100.0
ON051002,"Port Hope, Town—Ville","Durham, East—Est",ON,ON127002,"Port Hope, Town—Ville","Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON050005,"Newcastle, Village","Durham, West—Ouest",ON,ON128002,"Newcastle, Village","Durham, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON006005,Bayham,"Elgin, East—Est",ON,ON163008,Bayham,"Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON006004,"Dorchester, S","Elgin, East—Est",ON,ON163006,Dorchester S,"Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,97.2
ON006003,Malahide,"Elgin, East—Est",ON,ON163004,Malahide,"Elgin, East—Est",ON,SAME_AS,0.9816,0.9816,1.0,100.0
ON006003,Malahide,"Elgin, East—Est",ON,ON163005,"Aylmer, Village","Elgin, East—Est",ON,CONTAINS,0.0091,0.0091,1.0,54.35
ON006003,Malahide,"Elgin, East—Est",ON,ON163007,"Springfield, Village","Elgin, East—Est",ON,CONTAINS,0.0092,0.0092,1.0,45.0
ON006001,Yarmouth,"Elgin, East—Est",ON,ON163002,"Port Stanley, Village","Elgin, East—Est",ON,CONTAINS,0.0083,0.0083,1.0,39.66
ON006006,"Vienna, Village","Elgin, East—Est",ON,ON163009,"Vienna, Village","Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON005001,Aidborough,"Elgin, West—Ouest",ON,ON164001,Aldborough,"Elgin, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,93.0
ON005002,Dunwich,"Elgin, West—Ouest",ON,ON164002,Dunwich,"Elgin, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON005003,Southwold,"Elgin, West—Ouest",ON,ON164003,Southwold,"Elgin, West—Ouest",ON,SAME_AS,0.9992,0.9992,1.0,100.0
ON001012,Maidstone,Essex,ON,ON181014,Maidstone,Essex,ON,SAME_AS,1.0,1.0,1.0,100.0
ON001013,Rochester,Essex,ON,ON181015,Rochester,Essex,ON,SAME_AS,0.9827,0.9827,1.0,100.0
ON001013,Rochester,Essex,ON,ON181016,"Belle River, Village",Essex,ON,CONTAINS,0.0173,0.0173,1.0,44.48
ON001010,"Sandwich, E",Essex,ON,ON181012,Sandwich E,Essex,ON,SAME_AS,1.0,1.0,1.0,96.67
ON001008,"Sandwich, W-O",Essex,ON,ON181010,Sandwich W-O,Essex,ON,SAME_AS,1.0,1.0,1.0,97.2
ON001009,"Sandwich, Town—Ville",Essex,ON,ON181011,"Sandwich, Town—Ville",Essex,ON,SAME_AS,1.0,1.0,1.0,100.0
ON001003,Anderdon,Essex,ON,ON181003,Anderdon,Essex,ON,SAME_AS,1.0,1.0,1.0,100.0
ON001004,Colchester,Essex,ON,ON181005,Colchester S,Essex,ON,CONTAINS,0.5271,0.5271,1.0,93.64
ON001004,Colchester,Essex,ON,ON181004,Colchester N,Essex,ON,CONTAINS,0.4729,0.4729,1.0,93.64
ON001005,Gosfield,Essex,ON,ON181007,"Kingsville, Village",Essex,ON,CONTAINS,0.0098,0.0098,1.0,55.93
ON001005,Gosfield,Essex,ON,ON181006,Gosfield,Essex,ON,SAME_AS,0.9902,0.9902,1.0,100.0
ON001006,Mersea,Essex,ON,ON181008,Mersea,Essex,ON,SAME_AS,0.9909,0.9909,1.0,100.0
ON001006,Mersea,Essex,ON,ON181018,"Leamington, Village",Essex,ON,CONTAINS,0.0091,0.0091,1.0,41.2
ON001014,"Tilbury, W-O",Essex,ON,ON181017,Tilbury W-O,Essex,ON,SAME_AS,1.0,1.0,1.0,96.96
ON001002,"Amherstburg, Town—Ville",Essex,ON,ON181002,"Amherstburg, Town—Ville",Essex,ON,CONTAINS,0.4103,0.4103,1.0,100.0
ON064006,Barrie,Addington,ON,ON118012,Barrie,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064011,Bedford,Addington,ON,ON118010,Bedford,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064015,"Clarendon, Miller",Addington,ON,ON118014,"Clarendon, Miller",Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064008,Hinchinbrooke,Addington,ON,ON118008,Hinchinbrooke,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064007,Kenebec,Addington,ON,ON118013,Kennebec,Addington,ON,SAME_AS,1.0,1.0,1.0,95.33
ON064010,Loughborough,Addington,ON,ON118001,Loughborough,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064013,Olden,Addington,ON,ON118009,Olden,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064012,Oso,Addington,ON,ON118011,Oso,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON064014,"Palmerston, Canonto",Addington,ON,ON118015,"Palmerston, Canonto",Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON065005,"Pittsburg, Howe Island",Frontenac,ON,ON115006,Howe Island,Frontenac,ON,CONTAINS,0.144,0.144,1.0,76.67
ON065005,"Pittsburg, Howe Island",Frontenac,ON,ON115005,Pittsburg,Frontenac,ON,CONTAINS,0.856,0.856,1.0,70.65
ON064009,Portland,Addington,ON,ON118002,Portland,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON065006,Storrington,Frontenac,ON,ON115007,Storrington,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON065004,Wolfe Island,Frontenac,ON,ON115004,Wolfe Island,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON065003,Garden Island,Frontenac,ON,ON115003,"Garden Island, Village",Frontenac,ON,SAME_AS,1.0,1.0,1.0,82.0
ON074001,Charlottenburg,Glengarry,ON,ON099001,Charlottenburg,Glengarry,ON,SAME_AS,1.0,1.0,1.0,100.0
