tcpuid_1901,csd_name_1901,cd_name_1901,pr_1901,tcpuid_1911,csd_name_1911,cd_name_1911,pr_1911,relationship,iou,frac_from,frac_to,name_similarity
MB009014,Hamiota,Marquette,MB,MB019001,128 townships,Marquette,MB,WITHIN,0.0478,0.9955,0.0478,44.0
MB009022,Russell,Marquette,MB,MB019001,128 townships,Marquette,MB,WITHIN,0.0479,0.9955,0.0479,44.0
MB009022,Russell,Marquette,MB,MB019007,Russell vl (T21 R28 MW1),Marquette,MB,CONTAINS,0.0045,0.0045,1.0,61.61
MB008008,Norfolk North—Nord,Macdonald,MB,MB020001,74 townships,Portage La Prairie,MB,WITHIN,0.1568,1.0,0.1568,20.67
MB008002,"Cypress, North—Nord",Macdonald,MB,MB020001,74 townships,Portage La Prairie,MB,WITHIN,0.1566,1.0,0.1566,20.22
MB008003,"Cypress, South—Sud",Macdonald,MB,MB020001,74 townships,Portage La Prairie,MB,WITHIN,0.1565,1.0,0.1565,25.33
MB008005,Langford,Macdonald,MB,MB020001,74 townships,Portage La Prairie,MB,WITHIN,0.0758,1.0,0.0758,13.67
MB008004,"Gladstone, Town—Ville",Macdonald,MB,MB020005,Gladstone t-v,Portage La Prairie,MB,CONTAINS,0.1031,0.1031,1.0,56.08
MB008012,"Portage la Prairie, Town—Ville",Macdonald,MB,MB020007,Portage la Prairie t-v,Portage La Prairie,MB,CONTAINS,0.0595,0.0595,1.0,63.21
MB010007,Morris,Provencher,MB,MB021004,Lorette pr,Provencher,MB,CONTAINS,0.0955,0.0955,1.0,56.25
MB010007,Morris,Provencher,MB,MB021016,Emerson t-v,Provencher,MB,CONTAINS,0.0553,0.0553,1.0,54.71
MB010007,Morris,Provencher,MB,MB021002,Roseau I R,Provencher,MB,CONTAINS,0.0945,0.0945,1.0,47.5
MB010007,Morris,Provencher,MB,MB021005,St. Agathe pr,Provencher,MB,CONTAINS,0.0948,0.0948,1.0,37.37
MB010007,Morris,Provencher,MB,MB021017,Morris t-v,Provencher,MB,CONTAINS,0.0381,0.0381,1.0,82.5
MB010007,Morris,Provencher,MB,MB021003,Letellier pr,Provencher,MB,CONTAINS,0.0948,0.0948,1.0,45.56
MB010007,Morris,Provencher,MB,MB021006,Ste. Anne pr,Provencher,MB,CONTAINS,0.0952,0.0952,1.0,37.78
MB010003,Franklin,Provencher,MB,MB021001,104 townships,Provencher,MB,WITHIN,0.2984,0.9996,0.2984,43.33
MB010001,De Salaberry,Provencher,MB,MB021009,St. Malo pr,Provencher,MB,CONTAINS,0.0327,0.0327,1.0,54.35
MB010001,De Salaberry,Provencher,MB,MB021011,St. Pierre pr,Provencher,MB,CONTAINS,0.0749,0.0749,1.0,52.4
MB010004,Hanover,Provencher,MB,MB021001,104 townships,Provencher,MB,WITHIN,0.0849,0.9993,0.0849,37.0
MB010013,Taché,Provencher,MB,MB021001,104 townships,Provencher,MB,WITHIN,0.0741,0.9997,0.0741,45.56
MB010014,Unorganized Territory—Territoire non-organisé,Provencher,MB,MB021999,NO DATA,Provencher,MB,CONTAINS,0.6529,0.6733,0.9557,43.46
MB010011,"St. Boniface, Town—Ville",Provencher,MB,MB021001,104 townships,Provencher,MB,WITHIN,0.0012,1.0,0.0012,52.7
MB010002,"Emerson, Town—Ville",Provencher,MB,MB021001,104 townships,Provencher,MB,WITHIN,0.0019,1.0,0.0019,56.25
MB010008,"Morris, Town—Ville",Provencher,MB,MB021001,104 townships,Provencher,MB,WITHIN,0.003,1.0,0.003,57.1
MB011009,Rockwood,Selkirk,MB,MB022012,Stonewall t-v,Selkirk,MB,CONTAINS,0.0018,0.0018,1.0,43.33
MB011009,Rockwood,Selkirk,MB,MB022001,134 townships,Selkirk,MB,WITHIN,0.1125,0.9982,0.1125,43.33
MB011018,Unorganized Territory—Territoire non-organisé,Selkirk,MB,MB022999,NO DATA,Selkirk,MB,CONTAINS,0.5386,0.5526,0.9553,43.46
MB011018,Unorganized Territory—Territoire non-organisé,Selkirk,MB,MB022008,Fisher River I R,Selkirk,MB,CONTAINS,0.0008,0.0008,1.0,52.95
MB011018,Unorganized Territory—Territoire non-organisé,Selkirk,MB,MB022009,Unorganized parts,Selkirk,MB,CONTAINS,0.0006,0.0006,1.0,63.87
MB011005,Kildonan (part),Selkirk,MB,MB022010,Winnipeg c pt,Selkirk,MB,CONTAINS,0.0547,0.0547,1.0,60.0
MB011005,Kildonan (part),Selkirk,MB,MB022002,Kildonan,Selkirk,MB,CONTAINS,0.8954,0.8954,1.0,78.7
MB011013,St. Andrews,Selkirk,MB,MB022003,St. Andrews,Selkirk,MB,CONTAINS,0.1911,0.1911,1.0,100.0
MB011013,St. Andrews,Selkirk,MB,MB022015,Winnipeg Beach vl (T17 R4 ME1),Selkirk,MB,CONTAINS,0.0032,0.0032,1.0,43.66
MB011014,St. Clements,Selkirk,MB,MB022004,St. Clements,Selkirk,MB,CONTAINS,0.0315,0.0315,0.9952,100.0
MB011006,St. Paul,Selkirk,MB,MB022005,St. Pauls,Selkirk,MB,CONTAINS,0.7125,0.7125,1.0,95.88
MB011004,Gimli,Selkirk,MB,MB022014,Gimli vl (T27 R4 ME1),Selkirk,MB,CONTAINS,0.0006,0.0006,1.0,56.92
MB007001,Argyle,Lisgar,MB,MB023001,103 townships,Souris,MB,WITHIN,0.1427,1.0,0.1427,10.0
MB007014,Turtle Mountain,Lisgar,MB,MB023005,Killarney t-v,Souris,MB,CONTAINS,0.0021,0.0021,1.0,30.0
MB007014,Turtle Mountain,Lisgar,MB,MB023001,103 townships,Souris,MB,WITHIN,0.1242,0.9979,0.1243,30.0
MB006017,Whitewater,Brandon,MB,MB023999,NO DATA,Souris,MB,CONTAINS,0.1615,0.1615,1.0,21.09
MB006009,Morton,Brandon,MB,MB023001,103 townships,Souris,MB,WITHIN,0.1163,1.0,0.1163,26.72
MB006003,Brenda,Brandon,MB,MB023001,103 townships,Souris,MB,WITHIN,0.0785,1.0,0.0785,11.98
MB006018,Winchester,Brandon,MB,MB023003,Deloraine t-v,Souris,MB,CONTAINS,0.0033,0.0033,1.0,28.96
MB006018,Winchester,Brandon,MB,MB023001,103 townships,Souris,MB,WITHIN,0.0778,0.9933,0.0779,28.96
MB006018,Winchester,Brandon,MB,MB023007,Napinka vl (T4 R25 MW1),Souris,MB,CONTAINS,0.0033,0.0033,1.0,21.59
MB006004,Cameron ,Brandon,MB,MB023001,103 townships,Souris,MB,WITHIN,0.0779,0.9966,0.0779,18.62
MB006004,Cameron ,Brandon,MB,MB023004,Hartney t-v,Souris,MB,CONTAINS,0.0034,0.0034,1.0,27.95
MB006001,Arthur,Brandon,MB,MB023001,103 townships,Souris,MB,WITHIN,0.2342,0.9989,0.2343,19.35
MB006001,Arthur,Brandon,MB,MB023006,Melita t-v,Souris,MB,CONTAINS,0.0011,0.0011,1.0,22.12
MB012006,"Winnipeg, Ward—Quartier No. 6","Winnipeg, City—Cité",MB,MB018007,St. Charles pr,Macdonald,MB,WITHIN,0.0963,0.9916,0.0964,18.42
MB007011,Riverside,Lisgar,MB,MB023001,103 townships,Souris,MB,WITHIN,0.0583,1.0,0.0583,22.73
MB009013,Grandview,Marquette,MB,MB016004,Grand View t-v,Dauphin,MB,CONTAINS,0.0024,0.0024,1.0,62.28
MB010006,Montcalm,Provencher,MB,MB021013,St. Vital pr,Provencher,MB,CONTAINS,0.0524,0.0524,1.0,51.0
MB010006,Montcalm,Provencher,MB,MB021007,St. Boniface pr,Provencher,MB,CONTAINS,0.1869,0.1869,1.0,48.26
MB010006,Montcalm,Provencher,MB,MB021014,Thibeauville pr,Provencher,MB,CONTAINS,0.0956,0.0956,1.0,48.26
MB010006,Montcalm,Provencher,MB,MB021008,St. Jean Baptiste pr,Provencher,MB,CONTAINS,0.1628,0.1629,0.997,40.0
MB010006,Montcalm,Provencher,MB,MB021015,St. Boniface c,Provencher,MB,CONTAINS,0.1612,0.1612,1.0,49.09
MB010012,Kildonan (part),Provencher,MB,MB021001,104 townships,Provencher,MB,WITHIN,0.0003,1.0,0.0003,45.0
MB011015,St. François-Xavier,Selkirk,MB,MB018008,St. Francois Xavier pr,Macdonald,MB,CONTAINS,0.2804,0.2829,0.9686,61.8
MB011015,St. François-Xavier,Selkirk,MB,MB018002,Baie St. Paul pr,Macdonald,MB,CONTAINS,0.1866,0.1866,0.9992,27.75
MB011008,Posen,Selkirk,MB,MB016001,282 townships,Dauphin,MB,WITHIN,0.0994,1.0,0.0994,19.84
MB011002,Brokenhead,Selkirk,MB,MB022013,Beausejour vl (T12 R7 ME1),Selkirk,MB,CONTAINS,0.0034,0.0034,1.0,41.67
MB011002,Brokenhead,Selkirk,MB,MB022001,134 townships,Selkirk,MB,WITHIN,0.06,0.9966,0.0601,48.26
MB012003,"Winnipeg, Ward—Quartier No. 3","Winnipeg, City—Cité",MB,MB018007,St. Charles pr,Macdonald,MB,WITHIN,0.1,1.0,0.1,18.42
MB012002,"Winnipeg, Ward—Quartier No. 2","Winnipeg, City—Cité",MB,MB018007,St. Charles pr,Macdonald,MB,WITHIN,0.0191,0.981,0.0191,18.42
MB012004,"Winnipeg, Ward—Quartier No. 4","Winnipeg, City—Cité",MB,MB018007,St. Charles pr,Macdonald,MB,WITHIN,0.0333,0.9786,0.0333,18.42
MB012005,"Winnipeg, Ward—Quartier No. 5","Winnipeg, City—Cité",MB,MB018007,St. Charles pr,Macdonald,MB,WITHIN,0.059,0.9634,0.0591,18.42
ON092001,Aird Island,Nipissing,ON,ON054001,Aird Island & Shedden,Algoma E,ON,WITHIN,0.1227,1.0,0.1227,51.65
ON044080,Assiginack,Algoma,ON,ON054003,Assiginack,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON092005,"Balfour, Chelmsford & unorganized territory— Ter. non-organisé",Nipissing,ON,ON054062,Chelmsford t-v,Algoma E,ON,CONTAINS,0.0136,0.0136,1.0,27.48
ON044081,Barrie Island,Algoma,ON,ON054006,Barrie Island,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044082,Billings,Algoma,ON,ON054008,Billings,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044083,Burpee,Algoma,ON,ON054010,Burpee,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044084,Campbell,Algoma,ON,ON054011,Campbell,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044085,Carnarvon,Algoma,ON,ON054012,Carnarvon,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON092013,Cartier,Nipissing,ON,ON054013,"Cartier, Ermatinger, etc",Algoma E,ON,WITHIN,0.3313,1.0,0.3313,35.14
ON044038,Chapleau ,Algoma,ON,ON054014,Chapleau District,Algoma E,ON,CONTAINS,0.8999,0.8999,1.0,70.51
ON044038,Chapleau ,Algoma,ON,ON054056,Chapleau I R,Algoma E,ON,CONTAINS,0.1001,0.1001,1.0,81.71
ON092027,"Gertrude, Mine & Creighton",Nipissing,ON,ON054019,"Creighton, Snider & Waters",Algoma E,ON,WITHIN,0.4061,1.0,0.4061,30.45
ON044006,Day,Algoma,ON,ON054009,Bright & Day,Algoma E,ON,WITHIN,0.5631,1.0,0.5631,53.71
ON092021,"Drury, Denison & Graham",Nipissing,ON,ON054021,"Denison, Drury, Graham & Trill",Algoma E,ON,WITHIN,0.7412,1.0,0.7412,43.15
ON044009,Galbraith ,Algoma,ON,ON054027,Galbraith,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044011,Gladstone,Algoma,ON,ON054028,Gladstone,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044087,Gordon,Algoma,ON,ON054057,Gore Bay I R,Algoma E,ON,CONTAINS,0.0227,0.0227,1.0,49.05
ON092030,Hallam,Nipissing,ON,ON054067,Webbwood t-v,Algoma E,ON,CONTAINS,0.0273,0.0273,1.0,3.53
ON044089,Howland,Algoma,ON,ON054034,Howland,Algoma E,ON,CONTAINS,0.927,0.927,1.0,95.71
ON044014,John Island,Algoma,ON,ON054035,John Island,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044015,Kirkwood,Algoma,ON,ON054036,Kirk wood & Lefroy,Algoma E,ON,WITHIN,0.3791,1.0,0.3791,68.79
ON092042,"May, Salter & Township 116",Nipissing,ON,ON054033,"Harrow, May & Salter",Algoma E,ON,WITHIN,0.6737,0.9876,0.6795,33.96
ON092042,"May, Salter & Township 116",Nipissing,ON,ON054065,Massey t-v,Algoma E,ON,CONTAINS,0.0124,0.0124,1.0,26.86
ON044092,Mills,Algoma,ON,ON054041,Mills,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044020,Parkinson,Algoma,ON,ON054031,Grassett & Parkinson,Algoma E,ON,WITHIN,0.5225,1.0,0.5225,69.16
ON044021,Patton ,Algoma,ON,ON054043,Patton,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044094,Robinson,Algoma,ON,ON054023,Duck Island & Robinson,Algoma E,ON,WITHIN,0.944,1.0,0.944,63.05
ON044095,Sandfield,Algoma,ON,ON054048,Sandfield,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON092052,Snider & Waters,Nipissing,ON,ON054019,"Creighton, Snider & Waters",Algoma E,ON,WITHIN,0.5939,1.0,0.5939,54.75
ON044096,Tehkummah,Algoma,ON,ON054050,Tehkummah,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044030,Thessalon,Algoma,ON,ON054051,Thessalon,Algoma E,ON,CONTAINS,0.9027,0.9027,1.0,95.71
ON044031,Thompson,Algoma,ON,ON054052,Thompson,Algoma E,ON,SAME_AS,1.0,1.0,1.0,95.71
ON044032,Wells,Algoma,ON,ON054030,"Gould, Haughton & Wells",Algoma E,ON,WITHIN,0.3389,1.0,0.3389,50.71
ON044001,Aberdeen ,Algoma,ON,ON055002,Aberdeen,Algoma W-O,ON,SAME_AS,1.0,1.0,1.0,92.5
ON044008,Fenwick,Algoma,ON,ON055005,Fenwick,Algoma W-O,ON,SAME_AS,1.0,1.0,1.0,92.5
ON044012,Hilton,Algoma,ON,ON055009,Hilton,Algoma W-O,ON,SAME_AS,1.0,1.0,1.0,92.5
ON044013,Jocelyn,Algoma,ON,ON055011,Jocelyn,Algoma W-O,ON,SAME_AS,1.0,1.0,1.0,92.5
ON044016,Macdonald,Algoma,ON,ON055016,Macdonald,Algoma W-O,ON,SAME_AS,1.0,1.0,1.0,92.5
ON044018,Michipicoten Harbour,Algoma,ON,ON055018,Michipicoten Harbour,Algoma W-O,ON,SAME_AS,1.0,1.0,1.0,92.5
ON044022,Prince,Algoma,ON,ON055021,Prince,Algoma W-O,ON,SAME_AS,1.0,1.0,1.0,92.5
ON044028,Tarbutt,Algoma,ON,ON055024,Tarbutt,Algoma W-O,ON,SAME_AS,1.0,1.0,1.0,92.5
ON044003,Batchawana,Algoma,ON,ON055030,Batchewana I R,Algoma W-O,ON,CONTAINS,0.0279,0.0279,1.0,75.0
ON044003,Batchawana,Algoma,ON,ON055006,Fisher,Algoma W-O,ON,CONTAINS,0.5302,0.5302,1.0,31.25
ON044017,Michipicoten River,Algoma,ON,ON055033,Michipicoten I R,Algoma W-O,ON,SAME_AS,1.0,1.0,1.0,84.26
ON044025,"Sault Ste. Marie, Town—Ville",Algoma,ON,ON055035,Sault Ste. Marie t-v,Algoma W-O,ON,CONTAINS,0.1537,0.1537,1.0,77.92
ON044025,"Sault Ste. Marie, Town—Ville",Algoma,ON,ON055036,Steelton t-v,Algoma W-O,ON,CONTAINS,0.1537,0.1537,1.0,50.5
ON046005,Tuscarora,"Brant, South—Sud",ON,ON056005,Tuscarora,Brant,ON,SAME_AS,1.0,1.0,1.0,84.29
ON047006,Elizabethtown,Brockville,ON,ON058001,Elizabethtown,Brockville,ON,SAME_AS,0.9968,0.9982,0.9986,100.0
ON047002,"Brockville Town, East Ward—Quartier Est",Brockville,ON,ON058004,Brockville t-v,Brockville,ON,WITHIN,0.2541,1.0,0.2541,61.7
ON049002,Amabel & Saugeen Ind. Reserve,"Bruce, North—Nord",ON,ON059012,Hepworth vl,Bruce N,ON,CONTAINS,0.0073,0.0073,1.0,28.0
ON049003,Arran,"Bruce, North—Nord",ON,ON059003,Arran,Bruce N,ON,SAME_AS,1.0,1.0,1.0,87.5
ON050001,Bruce,"Bruce, West—Ouest",ON,ON059004,Bruce,Bruce N,ON,SAME_AS,1.0,1.0,1.0,85.0
ON049005,Eastnor,"Bruce, North—Nord",ON,ON059005,Eastnor,Bruce N,ON,SAME_AS,1.0,1.0,1.0,87.5
ON050003,Kincardine,"Bruce, West—Ouest",ON,ON059006,Kincardine,Bruce N,ON,SAME_AS,1.0,1.0,1.0,85.0
ON049007,Lindsay,"Bruce, North—Nord",ON,ON059007,Lindsay,Bruce N,ON,SAME_AS,1.0,1.0,1.0,87.5
ON049009,St. Edmunds,"Bruce, North—Nord",ON,ON059008,St. Edmunds,Bruce N,ON,SAME_AS,1.0,1.0,1.0,87.5
ON050008,Saugeen,"Bruce, West—Ouest",ON,ON059009,Saugeen,Bruce N,ON,SAME_AS,1.0,1.0,1.0,85.0
ON048001,Brant,"Bruce, East—Est",ON,ON060001,Brant,Bruce S,ON,SAME_AS,1.0,1.0,1.0,89.09
ON048002,Carrick,"Bruce, East—Est",ON,ON060002,Carrick,Bruce S,ON,SAME_AS,1.0,1.0,1.0,89.09
ON048003,Culross,"Bruce, East—Est",ON,ON060003,Culross,Bruce S,ON,SAME_AS,1.0,1.0,1.0,89.09
ON048004,Greenock,"Bruce, East—Est",ON,ON060005,Greenock,Bruce S,ON,SAME_AS,1.0,1.0,1.0,89.09
ON050002,Huron,"Bruce, West—Ouest",ON,ON060006,Huron,Bruce S,ON,SAME_AS,1.0,1.0,1.0,87.5
ON050005,Kinloss,"Bruce, West—Ouest",ON,ON060007,Kinloss,Bruce S,ON,SAME_AS,1.0,1.0,1.0,87.5
ON052001,Goulburn,Carleton,ON,ON061002,Goulburn,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON052003,March,Carleton,ON,ON061005,March,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON052004,Marlborough,Carleton,ON,ON061006,Marlborough,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON052005,Nepean,Carleton,ON,ON061007,Nepean,Carleton,ON,SAME_AS,0.9846,0.9846,1.0,100.0
ON052005,Nepean,Carleton,ON,ON061013,Bayswater Ottawa city part,Carleton,ON,CONTAINS,0.0056,0.0056,1.0,43.12
ON052005,Nepean,Carleton,ON,ON061011,Ottawa S Ottawa city part,Carleton,ON,CONTAINS,0.0074,0.0074,1.0,39.03
ON052005,Nepean,Carleton,ON,ON061012,Mechanicsville Ottawa city part,Carleton,ON,CONTAINS,0.0023,0.0023,1.0,45.14
ON052009,Torbolton,Carleton,ON,ON061008,Torbolton,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON052008,"Richmond, Village",Carleton,ON,ON061014,Richmond vl,Carleton,ON,SAME_AS,1.0,1.0,1.0,85.0
ON054003,Matilda,Dundas,ON,ON063001,Matilda,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON054005,Mountain,Dundas,ON,ON063002,Mountain,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
