tcpuid_1881,csd_name_1881,cd_name_1881,pr_1881,tcpuid_1891,csd_name_1891,cd_name_1891,pr_1891,relationship,iou,frac_from,frac_to,name_similarity
ON182003,Assiginack,Algoma,ON,ON046045,Assiginack,Algoma,ON,SAME_AS,1.0,1.0,1.0,100.0
ON182010,"Burpee, Robinson, Barrie Island",Algoma,ON,ON046049,Burpee,Algoma,ON,CONTAINS,0.2688,0.2688,1.0,52.7
ON182010,"Burpee, Robinson, Barrie Island",Algoma,ON,ON046059,Robinson,Algoma,ON,CONTAINS,0.5672,0.5672,1.0,58.72
ON182010,"Burpee, Robinson, Barrie Island",Algoma,ON,ON046046,Barrie Island,Algoma,ON,CONTAINS,0.164,0.164,1.0,71.36
ON182007,"Billings, Campbell",Algoma,ON,ON046050,Campbell,Algoma,ON,CONTAINS,0.4795,0.4795,1.0,73.08
ON182007,"Billings, Campbell",Algoma,ON,ON046048,Billings,Algoma,ON,CONTAINS,0.5205,0.5205,1.0,73.08
ON182006,Carnavon,Algoma,ON,ON046051,Carnarvon,Algoma,ON,SAME_AS,1.0,1.0,1.0,95.88
ON182999,NO DATA,Algoma,ON,ON046054,Duck Islands,Algoma,ON,CONTAINS,0.0,0.0,1.0,44.74
ON182999,NO DATA,Algoma,ON,ON096011,Finlayson & Peck,Nipissing,ON,CONTAINS,0.0013,0.0013,1.0,22.26
ON182999,NO DATA,Algoma,ON,ON096004,"Calvin, Lauder, Ballantyne, Wilkes, Pentland, Paxton, Biggar, Osler, Lyster & Boyd",Nipissing,ON,CONTAINS,0.0063,0.0063,1.0,13.44
ON182999,NO DATA,Algoma,ON,ON096003,Papineau & Mattawa,Nipissing,ON,CONTAINS,0.0013,0.0013,1.0,32.0
ON182999,NO DATA,Algoma,ON,ON096006,"North Bay (Town—Ville), Widdifield, Phelps & Olrig",Nipissing,ON,CONTAINS,0.002,0.002,1.0,16.28
ON182999,NO DATA,Algoma,ON,ON096002,"Mattawa, Village",Nipissing,ON,CONTAINS,0.0,0.0,1.0,22.26
ON182999,NO DATA,Algoma,ON,ON096001,"Cameron, Deacon & Fitzgerald",Nipissing,ON,CONTAINS,0.0026,0.0026,0.9997,28.0
ON182999,NO DATA,Algoma,ON,ON096009,"Appleby, Hagar, Awrey, Hawley, Dryden, Dill & Nelson",Nipissing,ON,CONTAINS,0.0024,0.0024,1.0,11.12
ON182999,NO DATA,Algoma,ON,ON096008,"Kirkpatrick, Hugel, Ratter & Dunnett",Nipissing,ON,CONTAINS,0.0011,0.0011,1.0,13.77
ON182999,NO DATA,Algoma,ON,ON096007,"Nipissing, Indian Reserve, Springer, Field, Badgerow & Caldwell",Nipissing,ON,CONTAINS,0.0043,0.0043,1.0,14.0
ON182999,NO DATA,Algoma,ON,ON046001,Algoma Mills,Nipissing,ON,CONTAINS,0.0,0.0,1.0,18.74
ON182999,NO DATA,Algoma,ON,ON046003,Day,Algoma,ON,CONTAINS,0.0002,0.0002,1.0,58.0
ON182999,NO DATA,Algoma,ON,ON046011,Kirkwood,Algoma,ON,CONTAINS,0.0002,0.0002,1.0,48.67
ON182999,NO DATA,Algoma,ON,ON046007,Grande Pointe,Algoma,ON,CONTAINS,0.0004,0.0004,0.9988,51.0
ON182999,NO DATA,Algoma,ON,ON046008,Hallam & Graham,Nipissing,ON,CONTAINS,0.0025,0.0025,1.0,23.09
ON182999,NO DATA,Algoma,ON,ON046004,Echo River,Algoma,ON,CONTAINS,0.0009,0.0009,1.0,46.47
ON182999,NO DATA,Algoma,ON,ON046027,Chelmsford & Cartier,Algoma,ON,CONTAINS,0.0035,0.0035,1.0,50.74
ON182999,NO DATA,Algoma,ON,ON096010,"Blezard, McKim (including Sudbury & Broder)",Nipissing,ON,CONTAINS,0.0009,0.0009,1.0,12.4
ON182999,NO DATA,Algoma,ON,ON046012,Mamainse,Algoma,ON,CONTAINS,0.0011,0.0011,1.0,48.67
ON182999,NO DATA,Algoma,ON,ON046036,Norman,Algoma,ON,CONTAINS,0.0009,0.0009,1.0,62.31
ON182999,NO DATA,Algoma,ON,ON046025,Beaver & Silver Mountain,Algoma,ON,CONTAINS,0.0039,0.0039,1.0,43.55
ON182999,NO DATA,Algoma,ON,ON046034,Neebing N,Algoma,ON,CONTAINS,0.0001,0.0001,1.0,47.5
ON182999,NO DATA,Algoma,ON,ON046026,"Biscotasing, Chapleau, Missanabi, White River, Peninsula & Schreiber",Algoma,ON,CONTAINS,0.0017,0.0017,1.0,39.33
ON182999,NO DATA,Algoma,ON,ON046033,Neebing Centre & S,Algoma,ON,CONTAINS,0.0001,0.0001,1.0,46.8
ON182999,NO DATA,Algoma,ON,ON046032,Murillo,Algoma,ON,CONTAINS,0.0005,0.0005,1.0,40.0
ON182011,"Dawson, Cockburn Island",Algoma,ON,ON046052,Cockburn Island,Algoma,ON,CONTAINS,0.4948,0.4948,1.0,85.26
ON182011,"Dawson, Cockburn Island",Algoma,ON,ON046053,Dawson,Algoma,ON,CONTAINS,0.5052,0.5052,1.0,58.97
ON182009,"Gordon, Mills",Algoma,ON,ON046058,Mills,Algoma,ON,CONTAINS,0.4769,0.4769,1.0,68.89
ON182009,"Gordon, Mills",Algoma,ON,ON046055,Gordon,Algoma,ON,CONTAINS,0.5114,0.5114,1.0,74.21
ON182009,"Gordon, Mills",Algoma,ON,ON046056,"Gore Bay, Town—Ville",Algoma,ON,CONTAINS,0.0116,0.0116,1.0,63.94
ON182001,"Howland, Strawberry, Lacloche, Haywood Island",Algoma,ON,ON046057,Howland,Algoma,ON,CONTAINS,0.3827,0.3827,1.0,48.85
ON182004,Sandfield,Algoma,ON,ON046060,Sandfield,Algoma,ON,SAME_AS,1.0,1.0,1.0,100.0
ON182005,Tehkumnah,Algoma,ON,ON046062,Tehkummah,Algoma,ON,SAME_AS,1.0,1.0,1.0,92.22
ON182015,Mississagua River,Algoma,ON,ON046014,Mississagua,Algoma,ON,WITHIN,0.6306,1.0,0.6306,85.0
ON182026,Michipicotin,Algoma,ON,ON046013,Michipicoten,Algoma,ON,SAME_AS,1.0,1.0,1.0,94.17
ON182033,St. Joseph,Algoma,ON,ON046023,Tenby Bay,Algoma,ON,CONTAINS,0.0062,0.0062,1.0,44.74
ON182033,St. Joseph,Algoma,ON,ON046022,St. Joseph,Algoma,ON,SAME_AS,0.9876,0.9876,1.0,100.0
ON182033,St. Joseph,Algoma,ON,ON046009,Hilton,Algoma,ON,CONTAINS,0.0062,0.0062,1.0,47.5
ON182022,Sault Ste. Marie,Algoma,ON,ON046018,"Sault Ste. Marie, Center",Algoma,ON,CONTAINS,0.1807,0.1807,1.0,86.0
ON182022,Sault Ste. Marie,Algoma,ON,ON046020,"Sault Ste. Marie, W-O",Algoma,ON,CONTAINS,0.3981,0.3981,1.0,90.54
ON182022,Sault Ste. Marie,Algoma,ON,ON046019,"Sault Ste. Marie, E",Algoma,ON,CONTAINS,0.3856,0.3856,1.0,94.0
ON160001,Brantford E,"Brant, North—Nord",ON,ON048003,Brantford,"Brant, North—Nord",ON,SAME_AS,0.9981,0.9998,0.9983,93.0
ON159002,Burford,"Brant, South—Sud",ON,ON106001,Burford,"Oxford, South—Sud",ON,SAME_AS,1.0,1.0,1.0,91.82
ON160003,Dumfries S,"Brant, North—Nord",ON,ON048004,Dumfries S,"Brant, North—Nord",ON,SAME_AS,0.985,0.9916,0.9933,100.0
ON159005,Tuscarora,"Brant, South—Sud",ON,ON049005,Tuscarora,"Brant, South—Sud",ON,CONTAINS,0.1178,0.1178,1.0,100.0
ON159003,Oakland,"Brant, South—Sud",ON,ON106006,Oakland,"Oxford, South—Sud",ON,SAME_AS,1.0,1.0,1.0,91.82
ON159004,Brantford W-O,"Brant, South—Sud",ON,ON049001,Brantford W-O,"Brant, South—Sud",ON,WITHIN,0.9474,1.0,0.9474,100.0
ON159001,"Brantford, Town—Ville","Brant, South—Sud",ON,ON049002,"Brantford, City—Cité","Brant, South—Sud",ON,CONTAINS,0.2301,0.2301,1.0,77.8
ON109006,Elizabethtown,Brockville,ON,ON050006,Elizabethtown,Brockville,ON,SAME_AS,1.0,1.0,1.0,100.0
ON109005,"Brockville, East Ward—Quartier",Brockville,ON,ON050002,"Brockville, East, Ward—Quartier",Brockville,ON,SAME_AS,1.0,1.0,1.0,98.85
ON177006,Albermarle,"Bruce, North—Nord",ON,ON052001,Albemarle & Cape Croker,"Bruce, North—Nord",ON,WITHIN,0.7921,1.0,0.7921,68.18
ON177002,Arran,"Bruce, North—Nord",ON,ON052003,Arran,"Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON177001,Bruce,"Bruce, North—Nord",ON,ON053001,Bruce,"Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,87.65
ON177007,"Eastnor, Lindsay, St. Edmund's","Bruce, North—Nord",ON,ON052005,Eastnor,"Bruce, North—Nord",ON,CONTAINS,0.288,0.288,1.0,56.49
ON177007,"Eastnor, Lindsay, St. Edmund's","Bruce, North—Nord",ON,ON052007,Lindsay,"Bruce, North—Nord",ON,CONTAINS,0.3645,0.3645,1.0,56.49
ON177007,"Eastnor, Lindsay, St. Edmund's","Bruce, North—Nord",ON,ON052010,St. Edmund's,"Bruce, North—Nord",ON,CONTAINS,0.3474,0.3474,1.0,70.0
ON176005,Kincardine,"Bruce, South—Sud",ON,ON053003,Kincardine,"Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,90.0
ON176006,"Kincardine, Town—Ville","Bruce, South—Sud",ON,ON053004,"Kincardine, Town—Ville","Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,90.0
ON177009,"Wiarton, Village","Bruce, North—Nord",ON,ON052013,"Wiarton, Village","Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON177008,"Port Elgin, Village","Bruce, North—Nord",ON,ON052009,"Port Elgin, Village","Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON177004,"Southampton, Village","Bruce, North—Nord",ON,ON052011,"Southampton, Village","Bruce, North—Nord",ON,CONTAINS,0.1937,0.1937,1.0,100.0
ON177011,"Tara, Village","Bruce, North—Nord",ON,ON052012,"Tara, Village","Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON176011,"Tiverton, Village","Bruce, South—Sud",ON,ON053008,"Tiverton, Village","Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,90.0
ON176008,Brant,"Bruce, South—Sud",ON,ON051001,Brant,"Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,91.29
ON176004,Carrick,"Bruce, South—Sud",ON,ON051002,Carrick,"Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,91.29
ON176003,Culross,"Bruce, South—Sud",ON,ON051003,Culross,"Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,91.29
ON177013,Elderslie,"Bruce, North—Nord",ON,ON052006,Elderslie,"Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON176007,Greenock,"Bruce, South—Sud",ON,ON051004,Greenock,"Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,91.29
ON176001,Huron,"Bruce, South—Sud",ON,ON053002,Huron,"Bruce, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,90.0
ON176002,Kinloss,"Bruce, South—Sud",ON,ON053005,Kinloss,"Bruce, West—Ouest",ON,SAME_AS,0.9968,0.9994,0.9974,90.0
ON177010,"Chesley, Village","Bruce, North—Nord",ON,ON052004,"Chesley, Village","Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON176009,"Walkerton, Town—Ville","Bruce, South—Sud",ON,ON051006,"Walkerton, Town—Ville","Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,91.29
ON176012,"Lucknow, Village","Bruce, South—Sud",ON,ON053006,"Lucknow, Village","Bruce, West—Ouest",ON,CONTAINS,0.7909,0.824,0.9518,90.0
ON177012,"Paisley, Village","Bruce, North—Nord",ON,ON052008,"Paisley, Village","Bruce, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON176010,"Teeswater, Village","Bruce, South—Sud",ON,ON051005,"Teeswater, Village","Bruce, East—Est",ON,SAME_AS,1.0,1.0,1.0,91.29
ON108004,Goulburn,Carleton,ON,ON055001,Goulburn,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON108006,March,Carleton,ON,ON055002,March,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON108003,Marlborough,Carleton,ON,ON055003,Marlborough,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON108001,Nepean,Carleton,ON,ON055004,Nepean,Carleton,ON,SAME_AS,0.9925,0.9925,1.0,100.0
ON108001,Nepean,Carleton,ON,ON055006,"Ottawa E, Village",Carleton,ON,CONTAINS,0.0075,0.0075,1.0,42.17
ON108008,Torbolton,Carleton,ON,ON055008,Torbolton,Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON108005,"Richmond, Village",Carleton,ON,ON055007,"Richmond, Village",Carleton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON153009,Amaranth,"Wellington, North—Nord",ON,ON127001,Amaranth,"Wellington, North—Nord",ON,SAME_AS,0.9955,1.0,0.9955,100.0
ON152009,Garafraxa E,"Wellington, Centre",ON,ON126004,Garafraxa E,"Wellington, Centre",ON,SAME_AS,0.9838,0.9954,0.9882,100.0
ON153008,Luther E & W-O,"Wellington, North—Nord",ON,ON127006,Luther E & W-O,"Wellington, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON155005,Melancthon,"Grey, East—Est",ON,ON067005,Melancthon,"Grey, East—Est",ON,SAME_AS,0.9933,0.9948,0.9985,100.0
ON141005,Mono,Cardwell,ON,ON054005,Mono,Cardwell,ON,SAME_AS,0.9904,1.0,0.9904,100.0
ON138004,Mulmur,"Simcoe, South—Sud",ON,ON119005,Mulmur,"Simcoe, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON102001,Matilda,Dundas,ON,ON057003,Matilda,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON102005,Mountain,Dundas,ON,ON057005,Mountain,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON102003,Williamsburg,Dundas,ON,ON057006,Williamsburg,Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON102006,Winchester,Dundas,ON,ON057008,"Winchester, Village",Dundas,ON,CONTAINS,0.0099,0.0099,1.0,78.28
ON102006,Winchester,Dundas,ON,ON057001,"Chesterville, Village",Dundas,ON,CONTAINS,0.0099,0.0099,1.0,61.61
ON102006,Winchester,Dundas,ON,ON057007,Winchester,Dundas,ON,SAME_AS,0.9801,0.9801,1.0,100.0
ON102004,"Morrisburg, Village",Dundas,ON,ON057004,"Morrisburg, Village",Dundas,ON,SAME_AS,1.0,1.0,1.0,100.0
ON128004,Cartwright,"Durham, West—Ouest",ON,ON059002,Cartwright,"Durham, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON127003,Cavan,"Durham, East—Est",ON,ON058001,Cavan,"Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON128003,Clarke,"Durham, West—Ouest",ON,ON059003,Clarke,"Durham, West—Ouest",ON,SAME_AS,0.9822,1.0,0.9822,100.0
ON127004,Manvers,"Durham, East—Est",ON,ON058003,Manvers,"Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON128005,"Bowmanville, Town—Ville","Durham, West—Ouest",ON,ON059001,"Bowmanville, Town—Ville","Durham, West—Ouest",ON,CONTAINS,0.1436,0.1436,1.0,100.0
ON127005,"Millbrook, Village","Durham, East—Est",ON,ON058004,"Millbrook, Village","Durham, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON128002,"Newcastle, Village","Durham, West—Ouest",ON,ON059005,"Newcastle, Village","Durham, West—Ouest",ON,CONTAINS,0.3158,0.3158,1.0,100.0
ON163008,Bayham,"Elgin, East—Est",ON,ON060002,Bayham,"Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON163006,Dorchester S,"Elgin, East—Est",ON,ON090002,Dorchester S,"Middlesex, East—Est",ON,SAME_AS,1.0,1.0,1.0,89.41
ON163004,Malahide,"Elgin, East—Est",ON,ON060003,Malahide,"Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON163001,Yarmouth,"Elgin, East—Est",ON,ON060007,Yarmouth,"Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON163005,"Aylmer, Village","Elgin, East—Est",ON,ON060001,"Aylmer, Town—Ville","Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,85.15
ON163002,"Port Stanley, Village","Elgin, East—Est",ON,ON060004,"Port Stanley, Village","Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON163007,"Springfield, Village","Elgin, East—Est",ON,ON090007,"Springfield, Village","Middlesex, East—Est",ON,SAME_AS,0.9991,0.9991,1.0,89.41
ON163009,"Vienna, Village","Elgin, East—Est",ON,ON060006,"Vienna, Village","Elgin, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON164001,Aldborough,"Elgin, West—Ouest",ON,ON061001,Aldborough,"Elgin, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON164002,Dunwich,"Elgin, West—Ouest",ON,ON061003,"Dutton, Village","Elgin, West—Ouest",ON,CONTAINS,0.0083,0.0083,1.0,55.45
ON164002,Dunwich,"Elgin, West—Ouest",ON,ON061002,Dunwich,"Elgin, West—Ouest",ON,SAME_AS,0.9917,0.9917,1.0,100.0
ON164003,Southwold,"Elgin, West—Ouest",ON,ON061007,Southwold,"Elgin, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,100.0
ON181014,Maidstone,Essex,ON,ON062002,Maidstone,"Essex, North—Nord",ON,SAME_AS,1.0,1.0,1.0,83.64
ON181015,Rochester,Essex,ON,ON062003,Rochester,"Essex, North—Nord",ON,SAME_AS,1.0,1.0,1.0,83.64
ON181012,Sandwich E,Essex,ON,ON062004,Sandwich E,"Essex, North—Nord",ON,SAME_AS,0.9882,0.9902,0.9979,83.64
ON181010,Sandwich W-O,Essex,ON,ON062005,Sandwich W-O,"Essex, North—Nord",ON,WITHIN,0.8634,0.9814,0.8778,83.64
ON181011,"Sandwich, Town—Ville",Essex,ON,ON062006,"Sandwich, Town—Ville","Essex, North—Nord",ON,CONTAINS,0.2215,0.2215,1.0,83.64
ON181016,"Belle River, Village",Essex,ON,ON062001,"Belle River, Village","Essex, North—Nord",ON,SAME_AS,1.0,1.0,1.0,83.64
ON181003,Anderdon,Essex,ON,ON063002,Anderdon,"Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON181004,Colchester N,Essex,ON,ON063003,Colchester N,"Essex, South—Sud",ON,SAME_AS,0.9814,0.9814,1.0,84.29
ON181004,Colchester N,Essex,ON,ON063005,"Essex Centre, Village","Essex, South—Sud",ON,CONTAINS,0.0186,0.0186,1.0,35.5
ON181005,Colchester S,Essex,ON,ON063004,Colchester S,"Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON181006,Gosfield,Essex,ON,ON063006,Gosfield,"Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON181001,Malden,Essex,ON,ON063009,Malden,"Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON181008,Mersea,Essex,ON,ON063010,Mersea,"Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON181009,Pelee Island,Essex,ON,ON063011,Pelee Island,"Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON181017,Tilbury W-O,Essex,ON,ON062008,"Tilbury Centre (Village), part","Essex, North—Nord",ON,CONTAINS,0.011,0.011,1.0,40.95
ON181002,"Amherstburg, Town—Ville",Essex,ON,ON063001,"Amherstburg, Town—Ville","Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON181007,"Kingsville, Village",Essex,ON,ON063007,"Kingsville, Village","Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON181018,"Leamington, Village",Essex,ON,ON063008,"Leamington, Village","Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON118012,Barrie,Addington,ON,ON045002,Barrie,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON118010,Bedford,Addington,ON,ON045003,Bedford,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON118014,"Clarendon, Miller",Addington,ON,ON045005,Clarendon & Miller,Addington,ON,SAME_AS,1.0,1.0,1.0,94.0
ON118008,Hinchinbrooke,Addington,ON,ON045006,Hinchinbrooke,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON115006,Howe Island,Frontenac,ON,ON064002,Howe Island,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON118013,Kennebec,Addington,ON,ON045008,Kennebec,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON115001,Kingston,Frontenac,ON,ON064003,Kingston,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON118001,Loughborough,Addington,ON,ON045009,Loughborough,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON118009,Olden,Addington,ON,ON045011,Olden,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON118011,Oso,Addington,ON,ON045012,Oso,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON118015,"Palmerston, Canonto",Addington,ON,ON045013,Palmerston & Canonto,Addington,ON,SAME_AS,1.0,1.0,1.0,94.62
ON115005,Pittsburg,Frontenac,ON,ON064004,Pittsburg,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON118002,Portland,Addington,ON,ON045014,Portland,Addington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON115007,Storrington,Frontenac,ON,ON064006,Storrington,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON115004,Wolfe Island,Frontenac,ON,ON064007,Wolfe Island,Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON115003,"Garden Island, Village",Frontenac,ON,ON064001,"Garden Island, Village",Frontenac,ON,SAME_AS,1.0,1.0,1.0,100.0
ON099001,Charlottenburg,Glengarry,ON,ON065002,Charlottenburg,Glengarry,ON,SAME_AS,1.0,1.0,1.0,100.0
ON099003,Kenyon,Glengarry,ON,ON065003,Kenyon,Glengarry,ON,SAME_AS,1.0,1.0,1.0,100.0
ON099002,Lancaster,Glengarry,ON,ON065005,"Lancaster, Village",Glengarry,ON,CONTAINS,0.01,0.01,1.0,76.67
ON099002,Lancaster,Glengarry,ON,ON065004,Lancaster,Glengarry,ON,SAME_AS,0.99,0.99,1.0,100.0
ON099004,Lochiel,Glengarry,ON,ON065001,"Alexandria, Village",Glengarry,ON,CONTAINS,0.0081,0.0081,1.0,46.15
ON099004,Lochiel,Glengarry,ON,ON065006,Lochiel,Glengarry,ON,SAME_AS,0.9919,0.9919,1.0,100.0
ON106001,Augusta,"Grenville, South—Sud",ON,ON066001,Augusta,"Grenville, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON106003,Edwardsburg,"Grenville, South—Sud",ON,ON066002,"Cardinal, Village","Grenville, South—Sud",ON,CONTAINS,0.008,0.008,1.0,50.0
ON106003,Edwardsburg,"Grenville, South—Sud",ON,ON066003,Edwardsburg,"Grenville, South—Sud",ON,SAME_AS,0.992,0.992,1.0,100.0
ON107007,Gower S,"Leeds & Grenville, North—Nord",ON,ON085002,Gower S,"Leeds & Grenville, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON107005,Oxford,"Leeds & Grenville, North—Nord",ON,ON085005,Oxford,"Leeds & Grenville, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON107003,Wolford,"Leeds & Grenville, North—Nord",ON,ON085007,Wolford,"Leeds & Grenville, North—Nord",ON,SAME_AS,0.9964,1.0,0.9964,100.0
ON106002,"Prescott, Town—Ville","Grenville, South—Sud",ON,ON066004,"Prescott, Town—Ville","Grenville, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON107004,"Merrickville, Village","Leeds & Grenville, North—Nord",ON,ON085004,"Merrickville, Village","Leeds & Grenville, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON155001,Artemisia,"Grey, East—Est",ON,ON069001,Artemesia,"Grey, South—Sud",ON,SAME_AS,1.0,1.0,1.0,82.91
ON155002,Collingwood,"Grey, East—Est",ON,ON067001,Collingwood,"Grey, East—Est",ON,SAME_AS,0.9913,0.9913,1.0,100.0
ON155002,Collingwood,"Grey, East—Est",ON,ON067010,"Thornbury, Town—Ville","Grey, East—Est",ON,CONTAINS,0.0087,0.0087,1.0,43.12
ON155003,Euphrasia,"Grey, East—Est",ON,ON067003,Euphrasia,"Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON156003,Holland,"Grey, North—Nord",ON,ON068002,Holland,"Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON155004,Osprey,"Grey, East—Est",ON,ON067006,Osprey,"Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON155007,Proton,"Grey, East—Est",ON,ON067002,"Dundalk, Village","Grey, East—Est",ON,CONTAINS,0.0073,0.0073,1.0,36.36
ON155007,Proton,"Grey, East—Est",ON,ON067007,Proton,"Grey, East—Est",ON,SAME_AS,0.9927,0.9927,1.0,100.0
ON156005,Derby,"Grey, North—Nord",ON,ON068001,Derby,"Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON156006,Keppel,"Grey, North—Nord",ON,ON068003,Keppel,"Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON155009,St. Vincent,"Grey, East—Est",ON,ON067008,St. Vincent,"Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON156008,Sarawack,"Grey, North—Nord",ON,ON068005,Sarawak,"Grey, North—Nord",ON,WITHIN,0.8732,1.0,0.8732,95.33
ON156002,Sydenham,"Grey, North—Nord",ON,ON068007,Sydenham,"Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON155008,"Meaford, Town—Ville","Grey, East—Est",ON,ON067004,"Meaford, Town—Ville","Grey, East—Est",ON,SAME_AS,1.0,1.0,1.0,100.0
ON156001,"Owen Sound, Town—Ville","Grey, North—Nord",ON,ON068004,"Owen Sound, Town—Ville","Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON154002,Bentinck,"Grey, South—Sud",ON,ON069002,Bentinck,"Grey, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON154005,Egremont,"Grey, South—Sud",ON,ON069004,Egremont,"Grey, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON154004,Glenelg,"Grey, South—Sud",ON,ON069005,Glenelg,"Grey, South—Sud",ON,SAME_AS,0.9916,0.9916,1.0,100.0
ON154004,Glenelg,"Grey, South—Sud",ON,ON069006,"Markdale, Village","Grey, South—Sud",ON,CONTAINS,0.0084,0.0084,1.0,53.33
ON154003,Normanby,"Grey, South—Sud",ON,ON069007,Normanby,"Grey, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON156004,Sullivan,"Grey, North—Nord",ON,ON068006,Sullivan,"Grey, North—Nord",ON,SAME_AS,1.0,1.0,1.0,100.0
ON154001,"Durham, Town—Ville","Grey, South—Sud",ON,ON069003,"Durham, Town—Ville","Grey, South—Sud",ON,SAME_AS,1.0,1.0,1.0,100.0
ON144006,Canborough,Monck,ON,ON094001,Canboro',Monck,ON,SAME_AS,1.0,1.0,1.0,84.44
