presence_id:ID,csd_tcpuid,census_year:int,area_sqm:float,:LABEL
ON031005_1851,ON031005,1851,190335261.12,E93_Presence
ON031001_1851,ON031001,1851,196388847.96,E93_Presence
ON032001_1851,ON032001,1851,205561564.85,E93_Presence
ON032002_1851,ON032002,1851,125598853.39,E93_Presence
ON032003_1851,ON032003,1851,219286563.16,E93_Presence
ON032004_1851,ON032004,1851,162810188.69,E93_Presence
ON032006_1851,ON032006,1851,209296176.99,E93_Presence
ON033004_1851,ON033004,1851,216884689.68,E93_Presence
ON033006_1851,ON033006,1851,240727908.18,E93_Presence
ON033010_1851,ON033010,1851,97295191.37,E93_Presence
ON033008_1851,ON033008,1851,324709710.95,E93_Presence
ON033013_1851,ON033013,1851,301372183.59,E93_Presence
ON033001_1851,ON033001,1851,328077505.03,E93_Presence
ON033012_1851,ON033012,1851,300231813.27,E93_Presence
ON033005_1851,ON033005,1851,178278837.51,E93_Presence
ON034003_1851,ON034003,1851,277561709.65,E93_Presence
ON034002_1851,ON034002,1851,307143604.58,E93_Presence
ON034001_1851,ON034001,1851,327849616.51,E93_Presence
ON004002_1851,ON004002,1851,383337268.8,E93_Presence
ON034004_1851,ON034004,1851,206469094.71,E93_Presence
ON035003_1851,ON035003,1851,303603507.93,E93_Presence
ON035006_1851,ON035006,1851,297259914.77,E93_Presence
ON035009_1851,ON035009,1851,421045657.67,E93_Presence
ON035004_1851,ON035004,1851,421377278.31,E93_Presence
ON035008_1851,ON035008,1851,244506043.57,E93_Presence
ON035005_1851,ON035005,1851,289617722.64,E93_Presence
ON038005_1851,ON038005,1851,292737061.11,E93_Presence
ON038004_1851,ON038004,1851,240900796.25,E93_Presence
ON039009_1851,ON039009,1851,246429219.44,E93_Presence
ON039008_1851,ON039008,1851,327650423.86,E93_Presence
ON039007_1851,ON039007,1851,196796145.2,E93_Presence
ON039001_1851,ON039001,1851,314122477.22,E93_Presence
ON039003_1851,ON039003,1851,168881199.75,E93_Presence
ON039005_1851,ON039005,1851,126296143.12,E93_Presence
ON039012_1851,ON039012,1851,131017661.94,E93_Presence
ON039002_1851,ON039002,1851,264671384.68,E93_Presence
ON041004_1851,ON041004,1851,201783249.71,E93_Presence
ON041008_1851,ON041008,1851,67993107.89,E93_Presence
ON041001_1851,ON041001,1851,311809903.9,E93_Presence
ON041007_1851,ON041007,1851,133407967.78,E93_Presence
ON040008_1851,ON040008,1851,168477777.89,E93_Presence
ON040004_1851,ON040004,1851,93973090.16,E93_Presence
ON040001_1851,ON040001,1851,131562728.1,E93_Presence
ON040003_1851,ON040003,1851,107726456.18,E93_Presence
ON040002_1851,ON040002,1851,112281475.91,E93_Presence
ON040006_1851,ON040006,1851,231855999.36,E93_Presence
ON040005_1851,ON040005,1851,85067515.56,E93_Presence
ON002006_1851,ON002006,1851,100868064.83,E93_Presence
ON035011_1851,ON035011,1851,297091366.24,E93_Presence
ON035017_1851,ON035017,1851,363084665.45,E93_Presence
ON035012_1851,ON035012,1851,302491061.76,E93_Presence
ON036003_1851,ON036003,1851,224235495.56,E93_Presence
ON036004_1851,ON036004,1851,309693310.54,E93_Presence
ON037006_1851,ON037006,1851,470533965.7,E93_Presence
ON037004_1851,ON037004,1851,280416553.88,E93_Presence
ON037003_1851,ON037003,1851,277711219.59,E93_Presence
ON037005_1851,ON037005,1851,291629147.7,E93_Presence
ON037001_1851,ON037001,1851,248836229.2,E93_Presence
ON037002_1851,ON037002,1851,271610209.41,E93_Presence
ON042003_1851,ON042003,1851,298739318.03,E93_Presence
ON042004_1851,ON042004,1851,192094424.41,E93_Presence
ON020008_1851,ON020008,1851,238170919.48,E93_Presence
ON033009_1851,ON033009,1851,38459415.7,E93_Presence
ON033007_1851,ON033007,1851,293666616.25,E93_Presence
ON026010_1851,ON026010,1851,346984785.05,E93_Presence
ON020007_1851,ON020007,1851,136254263.24,E93_Presence
ON020011_1851,ON020011,1851,264596605.58,E93_Presence
ON035013_1851,ON035013,1851,197749461.96,E93_Presence
ON040010_1851,ON040010,1851,3865041.79,E93_Presence
ON020009_1851,ON020009,1851,256844574.43,E93_Presence
ON020010_1851,ON020010,1851,312625193.24,E93_Presence
ON002004_1851,ON002004,1851,251408547.91,E93_Presence
ON002008_1851,ON002008,1851,180074350.78,E93_Presence
ON004004_1851,ON004004,1851,155288450.79,E93_Presence
ON011009_1851,ON011009,1851,687311580.75,E93_Presence
ON006007_1851,ON006007,1851,8519295.12,E93_Presence
ON007004_1851,ON007004,1851,141760355.14,E93_Presence
ON007008_1851,ON007008,1851,6333362.16,E93_Presence
ON008005_1851,ON008005,1851,200546493.13,E93_Presence
ON008008_1851,ON008008,1851,323448190.35,E93_Presence
ON008003_1851,ON008003,1851,295617846.07,E93_Presence
ON008999_1851,ON008999,1851,44184502.59,E93_Presence
ON008010_1851,ON008010,1851,222889262.61,E93_Presence
ON008001_1851,ON008001,1851,6332634.23,E93_Presence
ON009003_1851,ON009003,1851,320281390.6,E93_Presence
ON009999_1851,ON009999,1851,1122775265.27,E93_Presence
ON009001_1851,ON009001,1851,250998528.26,E93_Presence
ON009004_1851,ON009004,1851,144886908.64,E93_Presence
ON010002_1851,ON010002,1851,371615192.22,E93_Presence
ON012001_1851,ON012001,1851,327406450.46,E93_Presence
ON012003_1851,ON012003,1851,94823977.58,E93_Presence
ON012005_1851,ON012005,1851,237674518.51,E93_Presence
ON012006_1851,ON012006,1851,4556174.12,E93_Presence
ON011015_1851,ON011015,1851,1998648180.34,E93_Presence
ON011002_1851,ON011002,1851,332606916.48,E93_Presence
ON011013_1851,ON011013,1851,321225035.98,E93_Presence
ON013001_1851,ON013001,1851,97291540.98,E93_Presence
ON013003_1851,ON013003,1851,158156594.58,E93_Presence
ON013002_1851,ON013002,1851,62336206.39,E93_Presence
ON013005_1851,ON013005,1851,130853797.31,E93_Presence
ON014001_1851,ON014001,1851,303391130.22,E93_Presence
ON044005_1851,ON044005,1851,3351141.77,E93_Presence
ON015007_1851,ON015007,1851,237201445.22,E93_Presence
ON015008_1851,ON015008,1851,405687091.78,E93_Presence
ON015006_1851,ON015006,1851,313896340.7,E93_Presence
ON015001_1851,ON015001,1851,8977045.39,E93_Presence
ON016014_1851,ON016014,1851,202555518.98,E93_Presence
ON016013_1851,ON016013,1851,183423765.69,E93_Presence
ON016005_1851,ON016005,1851,192155867.18,E93_Presence
ON016009_1851,ON016009,1851,285488962.71,E93_Presence
ON016015_1851,ON016015,1851,244671134.9,E93_Presence
ON016012_1851,ON016012,1851,238112442.08,E93_Presence
ON016016_1851,ON016016,1851,8260782.93,E93_Presence
ON017001_1851,ON017001,1851,319280813.67,E93_Presence
ON017002_1851,ON017002,1851,388313865.97,E93_Presence
ON017003_1851,ON017003,1851,297514835.58,E93_Presence
ON017007_1851,ON017007,1851,369205505.19,E93_Presence
ON017008_1851,ON017008,1851,7439117.71,E93_Presence
ON045003_1851,ON045003,1851,1620560.36,E93_Presence
ON018002_1851,ON018002,1851,330179057.27,E93_Presence
ON019013_1851,ON019013,1851,3060810.18,E93_Presence
ON020003_1851,ON020003,1851,229307570.69,E93_Presence
ON020004_1851,ON020004,1851,229225513.83,E93_Presence
ON001003_1851,ON001003,1851,290679363.0,E93_Presence
ON021002_1851,ON021002,1851,207774227.33,E93_Presence
ON001004_1851,ON001004,1851,371431134.25,E93_Presence
ON022007_1851,ON022007,1851,104833027.84,E93_Presence
ON022009_1851,ON022009,1851,6283917.06,E93_Presence
ON022008_1851,ON022008,1851,5137546.89,E93_Presence
ON023009_1851,ON023009,1851,236043417.8,E93_Presence
ON023006_1851,ON023006,1851,334811179.55,E93_Presence
ON023003_1851,ON023003,1851,332805383.72,E93_Presence
ON025006_1851,ON025006,1851,140385443.19,E93_Presence
ON025009_1851,ON025009,1851,4807259.39,E93_Presence
ON024004_1851,ON024004,1851,113085541.86,E93_Presence
ON026008_1851,ON026008,1851,66935667.2,E93_Presence
ON026001_1851,ON026001,1851,304490619.15,E93_Presence
ON046001_1851,ON046001,1851,4480068.08,E93_Presence
ON046003_1851,ON046003,1851,2416854.63,E93_Presence
ON027010_1851,ON027010,1851,211978790.6,E93_Presence
ON027001_1851,ON027001,1851,261368904.77,E93_Presence
ON027002_1851,ON027002,1851,255668575.16,E93_Presence
ON027011_1851,ON027011,1851,9205571.47,E93_Presence
ON027007_1851,ON027007,1851,316459136.46,E93_Presence
ON027004_1851,ON027004,1851,152162694.78,E93_Presence
ON027003_1851,ON027003,1851,97977516.72,E93_Presence
ON027005_1851,ON027005,1851,122569871.03,E93_Presence
ON027012_1851,ON027012,1851,2601123.16,E93_Presence
ON028005_1851,ON028005,1851,84228133.97,E93_Presence
ON029007_1851,ON029007,1851,192293378.0,E93_Presence
ON029008_1851,ON029008,1851,109725791.58,E93_Presence
ON030001_1851,ON030001,1851,623291027.54,E93_Presence
ON030005_1851,ON030005,1851,59754578.88,E93_Presence
ON024008_1851,ON024008,1851,92354916.99,E93_Presence
ON031003_1851,ON031003,1851,244612708.27,E93_Presence
ON031002_1851,ON031002,1851,134385949.7,E93_Presence
ON031004_1851,ON031004,1851,90494849.68,E93_Presence
ON031006_1851,ON031006,1851,218260167.69,E93_Presence
ON031007_1851,ON031007,1851,215046955.21,E93_Presence
ON032005_1851,ON032005,1851,250376202.42,E93_Presence
ON032007_1851,ON032007,1851,4833313.49,E93_Presence
ON033003_1851,ON033003,1851,314055530.86,E93_Presence
ON033011_1851,ON033011,1851,286052167.28,E93_Presence
ON004009_1851,ON004009,1851,398701920.8,E93_Presence
ON035001_1851,ON035001,1851,706037993.11,E93_Presence
ON035007_1851,ON035007,1851,426387443.88,E93_Presence
ON047001_1851,ON047001,1851,1398594.75,E93_Presence
ON047003_1851,ON047003,1851,1502843.18,E93_Presence
ON047004_1851,ON047004,1851,1357981.48,E93_Presence
ON047002_1851,ON047002,1851,1556453.83,E93_Presence
ON038002_1851,ON038002,1851,400250195.95,E93_Presence
ON038001_1851,ON038001,1851,199826702.12,E93_Presence
ON038003_1851,ON038003,1851,279988364.05,E93_Presence
ON038006_1851,ON038006,1851,5991329.98,E93_Presence
ON038007_1851,ON038007,1851,2598010.15,E93_Presence
ON041006_1851,ON041006,1851,118102620.2,E93_Presence
ON041002_1851,ON041002,1851,150347925.11,E93_Presence
ON041003_1851,ON041003,1851,136703181.45,E93_Presence
ON041005_1851,ON041005,1851,103160068.6,E93_Presence
ON044001_1851,ON044001,1851,1831469.4,E93_Presence
ON044004_1851,ON044004,1851,3215714.97,E93_Presence
ON044002_1851,ON044002,1851,3409511.59,E93_Presence
ON040007_1851,ON040007,1851,144070566.48,E93_Presence
ON040009_1851,ON040009,1851,3215623.11,E93_Presence
ON039004_1851,ON039004,1851,12189157.76,E93_Presence
ON035014_1851,ON035014,1851,194033247.07,E93_Presence
ON035018_1851,ON035018,1851,14523090.4,E93_Presence
ON036001_1851,ON036001,1851,289265596.71,E93_Presence
ON036002_1851,ON036002,1851,248185262.81,E93_Presence
ON036005_1851,ON036005,1851,1796175.43,E93_Presence
ON043001_1851,ON043001,1851,19882249.56,E93_Presence
ON042005_1851,ON042005,1851,302683893.76,E93_Presence
ON037007_1851,ON037007,1851,276214385.53,E93_Presence
ON042001_1851,ON042001,1851,131635784.54,E93_Presence
ON042002_1851,ON042002,1851,304196393.4,E93_Presence
ON042006_1851,ON042006,1851,392654897.02,E93_Presence
ON042009_1851,ON042009,1851,273949066.94,E93_Presence
ON042007_1851,ON042007,1851,298236719.74,E93_Presence
ON030009_1851,ON030009,1851,10190897.26,E93_Presence
ON041009_1851,ON041009,1851,4807433.09,E93_Presence
ON044003_1851,ON044003,1851,1009559.45,E93_Presence
ON024010_1851,ON024010,1851,5810344.47,E93_Presence
ON045007_1851,ON045007,1851,1154809.29,E93_Presence
ON045001_1851,ON045001,1851,485533.8,E93_Presence
ON045002_1851,ON045002,1851,1877097.57,E93_Presence
ON045004_1851,ON045004,1851,1800678.55,E93_Presence
ON045005_1851,ON045005,1851,213273.08,E93_Presence
ON045006_1851,ON045006,1851,114521.54,E93_Presence
ON020012_1851,ON020012,1851,1323382.11,E93_Presence
ON019003_1851,ON019003,1851,180052736.57,E93_Presence
ON002007_1851,ON002007,1851,2594913.31,E93_Presence
ON019005_1851,ON019005,1851,244676689.92,E93_Presence
ON020002_1851,ON020002,1851,58076772.93,E93_Presence
ON026011_1851,ON026011,1851,2590150.77,E93_Presence
ON045009_1851,ON045009,1851,113016.9,E93_Presence
ON045008_1851,ON045008,1851,20269.97,E93_Presence
ON045010_1851,ON045010,1851,391706.79,E93_Presence
ON045013_1851,ON045013,1851,48337.62,E93_Presence
ON045011_1851,ON045011,1851,1345.98,E93_Presence
ON045012_1851,ON045012,1851,98729.2,E93_Presence
ON018011_1851,ON018011,1851,171426749.87,E93_Presence
ON018009_1851,ON018009,1851,366175640.2,E93_Presence
ON025008_1851,ON025008,1851,34764939.4,E93_Presence
ON013008_1851,ON013008,1851,27549836.52,E93_Presence
ON044006_1851,ON044006,1851,34657.06,E93_Presence
ON029004_1851,ON029004,1851,225592844.53,E93_Presence
ON015010_1851,ON015010,1851,288993492.13,E93_Presence
ON015004_1851,ON015004,1851,303465771.87,E93_Presence
ON015011_1851,ON015011,1851,309141442.03,E93_Presence
ON035002_1851,ON035002,1851,234570645.58,E93_Presence
ON035010_1851,ON035010,1851,227800787.56,E93_Presence
ON042008_1851,ON042008,1851,270983282.7,E93_Presence
ON043002_1851,ON043002,1851,507894.87,E93_Presence
ON043004_1851,ON043004,1851,53614.87,E93_Presence
ON043007_1851,ON043007,1851,15979.01,E93_Presence
ON043009_1851,ON043009,1851,8652.75,E93_Presence
ON043008_1851,ON043008,1851,16284.66,E93_Presence
ON043006_1851,ON043006,1851,14443.54,E93_Presence
ON043003_1851,ON043003,1851,176388.64,E93_Presence
ON043005_1851,ON043005,1851,7434.42,E93_Presence
ON043010_1851,ON043010,1851,13032.93,E93_Presence
ON046002_1851,ON046002,1851,1302836.22,E93_Presence
ON033002_1851,ON033002,1851,155038500.68,E93_Presence
NT999999_1851,NT999999,1851,8528809667079.11,E93_Presence
ON011004_1851,ON011004,1851,182097546.01,E93_Presence
NL998999_1851,NL998999,1851,111661003634.19,E93_Presence
PE997999_1851,PE997999,1851,6024954067.65,E93_Presence
NS996999_1851,NS996999,1851,58128852440.01,E93_Presence
NB995999_1851,NB995999,1851,74118400927.67,E93_Presence
QC080013_1851,QC080013,1851,275073413.6,E93_Presence
QC080017_1851,QC080017,1851,100286391.56,E93_Presence
QC080015_1851,QC080015,1851,337653420.95,E93_Presence
QC080999_1851,QC080999,1851,1067937412.08,E93_Presence
QC080011_1851,QC080011,1851,73434751.56,E93_Presence
QC055002_1851,QC055002,1851,262757574.23,E93_Presence
QC078009_1851,QC078009,1851,77551100.92,E93_Presence
QC078008_1851,QC078008,1851,108223374.76,E93_Presence
QC078010_1851,QC078010,1851,57534041.39,E93_Presence
QC078011_1851,QC078011,1851,139849526.54,E93_Presence
QC054012_1851,QC054012,1851,113711889.16,E93_Presence
QC054016_1851,QC054016,1851,306230886.92,E93_Presence
QC054015_1851,QC054015,1851,64171916.86,E93_Presence
QC054017_1851,QC054017,1851,232644346.16,E93_Presence
QC054014_1851,QC054014,1851,235567834.53,E93_Presence
QC054013_1851,QC054013,1851,173751733.55,E93_Presence
QC062009_1851,QC062009,1851,266305754.58,E93_Presence
QC062999_1851,QC062999,1851,1203106650.44,E93_Presence
QC062010_1851,QC062010,1851,279347599.31,E93_Presence
QC062012_1851,QC062012,1851,116962979.98,E93_Presence
QC048011_1851,QC048011,1851,94373104.28,E93_Presence
QC048010_1851,QC048010,1851,138618472.15,E93_Presence
QC048005_1851,QC048005,1851,1863931.18,E93_Presence
QC049011_1851,QC049011,1851,201354003.26,E93_Presence
QC049007_1851,QC049007,1851,199738437.57,E93_Presence
QC049006_1851,QC049006,1851,105738444.32,E93_Presence
QC049005_1851,QC049005,1851,44782367.67,E93_Presence
QC049009_1851,QC049009,1851,123850102.87,E93_Presence
QC049010_1851,QC049010,1851,210808009.93,E93_Presence
QC049999_1851,QC049999,1851,934033686.58,E93_Presence
QC049004_1851,QC049004,1851,101503731.82,E93_Presence
QC049003_1851,QC049003,1851,105069102.6,E93_Presence
QC050005_1851,QC050005,1851,109615786.3,E93_Presence
QC050006_1851,QC050006,1851,69940961.49,E93_Presence
QC050002_1851,QC050002,1851,107897360.59,E93_Presence
QC050003_1851,QC050003,1851,135907257.01,E93_Presence
QC050013_1851,QC050013,1851,76948806.09,E93_Presence
QC051007_1851,QC051007,1851,167686470.84,E93_Presence
QC051004_1851,QC051004,1851,356423093.8,E93_Presence
QC051002_1851,QC051002,1851,272019256.68,E93_Presence
QC051006_1851,QC051006,1851,192973663.18,E93_Presence
QC051011_1851,QC051011,1851,310543591.71,E93_Presence
QC051003_1851,QC051003,1851,333685482.92,E93_Presence
QC051005_1851,QC051005,1851,295356304.3,E93_Presence
QC051008_1851,QC051008,1851,415771120.22,E93_Presence
QC051001_1851,QC051001,1851,321395008.46,E93_Presence
QC051010_1851,QC051010,1851,306837033.16,E93_Presence
QC051999_1851,QC051999,1851,5686354817.42,E93_Presence
QC077004_1851,QC077004,1851,338458762.34,E93_Presence
QC075008_1851,QC075008,1851,275422822.33,E93_Presence
QC075007_1851,QC075007,1851,251716315.15,E93_Presence
QC077005_1851,QC077005,1851,273594049.34,E93_Presence
QC063001_1851,QC063001,1851,284426975.14,E93_Presence
QC052004_1851,QC052004,1851,77566086.0,E93_Presence
QC052002_1851,QC052002,1851,117727802.31,E93_Presence
QC052005_1851,QC052005,1851,42247455.32,E93_Presence
QC082004_1851,QC082004,1851,99186503.67,E93_Presence
