:START_ID,:END_ID,during_period,shared_border_length_m:float,:TYPE
ON108009,ON113001,CENSUS_1881,3092.18,P122_borders_with
ON108009,ON113013,CENSUS_1881,1087.17,P122_borders_with
ON108009,QC098001,CENSUS_1881,40.51,P122_borders_with
ON108004,ON111004,CENSUS_1881,16568.04,P122_borders_with
ON108004,ON108005,CENSUS_1881,5257.22,P122_borders_with
ON108004,ON108007,CENSUS_1881,16536.58,P122_borders_with
ON108004,ON108006,CENSUS_1881,4133.18,P122_borders_with
ON108002,ON108003,CENSUS_1881,16804.57,P122_borders_with
ON108002,ON108004,CENSUS_1881,1425.16,P122_borders_with
ON108007,ON112001,CENSUS_1881,16594.65,P122_borders_with
ON108007,ON108009,CENSUS_1881,16007.2,P122_borders_with
ON108006,ON108007,CENSUS_1881,16439.06,P122_borders_with
ON108006,ON108008,CENSUS_1881,10323.34,P122_borders_with
ON108003,ON111010,CENSUS_1881,16356.59,P122_borders_with
ON108003,ON111004,CENSUS_1881,1287.43,P122_borders_with
ON108003,ON108004,CENSUS_1881,15364.51,P122_borders_with
ON108001,ON108002,CENSUS_1881,12173.36,P122_borders_with
ON108001,ON108004,CENSUS_1881,16063.66,P122_borders_with
ON108001,ON108006,CENSUS_1881,8175.7,P122_borders_with
ON108008,ON108009,CENSUS_1881,18016.6,P122_borders_with
ON153009,ON153011,CENSUS_1881,2920.12,P122_borders_with
ON153009,ON155005,CENSUS_1881,12352.94,P122_borders_with
ON152009,ON153008,CENSUS_1881,7902.19,P122_borders_with
ON152009,ON153009,CENSUS_1881,14159.59,P122_borders_with
ON153008,ON153009,CENSUS_1881,19609.29,P122_borders_with
ON153008,ON155007,CENSUS_1881,16601.1,P122_borders_with
ON153008,ON155005,CENSUS_1881,3318.11,P122_borders_with
ON155005,ON155007,CENSUS_1881,22133.83,P122_borders_with
ON155005,ON155006,CENSUS_1881,3080.05,P122_borders_with
ON141005,ON152009,CENSUS_1881,323.98,P122_borders_with
ON141005,ON152001,CENSUS_1881,5916.29,P122_borders_with
ON141005,ON153009,CENSUS_1881,19764.72,P122_borders_with
ON138004,ON141005,CENSUS_1881,15223.32,P122_borders_with
ON138004,ON141001,CENSUS_1881,127.35,P122_borders_with
ON138004,ON155005,CENSUS_1881,19991.29,P122_borders_with
ON138004,ON138005,CENSUS_1881,19732.35,P122_borders_with
ON138004,ON139001,CENSUS_1881,15184.82,P122_borders_with
ON152001,ON152009,CENSUS_1881,2281.23,P122_borders_with
ON102001,ON106003,CENSUS_1881,20193.94,P122_borders_with
ON102001,ON102002,CENSUS_1881,6001.41,P122_borders_with
ON102001,ON102003,CENSUS_1881,17922.74,P122_borders_with
ON102001,ON102005,CENSUS_1881,14975.1,P122_borders_with
ON102005,ON106003,CENSUS_1881,23.5,P122_borders_with
ON102005,ON107007,CENSUS_1881,16948.0,P122_borders_with
ON102005,ON102006,CENSUS_1881,16982.53,P122_borders_with
ON102005,ON104007,CENSUS_1881,15411.3,P122_borders_with
ON102003,ON102004,CENSUS_1881,5998.81,P122_borders_with
ON102003,ON102006,CENSUS_1881,15307.9,P122_borders_with
ON102006,ON104007,CENSUS_1881,6908.55,P122_borders_with
ON102006,ON104004,CENSUS_1881,8655.45,P122_borders_with
ON128004,ON132004,CENSUS_1881,871.74,P122_borders_with
ON128004,ON133002,CENSUS_1881,5645.09,P122_borders_with
ON128004,ON133003,CENSUS_1881,10031.97,P122_borders_with
ON128004,ON129003,CENSUS_1881,8891.82,P122_borders_with
ON127003,ON128003,CENSUS_1881,1818.19,P122_borders_with
ON127003,ON127005,CENSUS_1881,5999.91,P122_borders_with
ON127003,ON127004,CENSUS_1881,18349.34,P122_borders_with
ON127003,ON129004,CENSUS_1881,13673.42,P122_borders_with
ON128001,ON128005,CENSUS_1881,15489.68,P122_borders_with
ON128001,ON132004,CENSUS_1881,20630.52,P122_borders_with
ON128001,ON128003,CENSUS_1881,19415.41,P122_borders_with
ON128001,ON128004,CENSUS_1881,14561.51,P122_borders_with
ON127001,ON128003,CENSUS_1881,20379.84,P122_borders_with
ON127001,ON127002,CENSUS_1881,8169.23,P122_borders_with
ON127001,ON127003,CENSUS_1881,13942.24,P122_borders_with
ON127004,ON128001,CENSUS_1881,2657.32,P122_borders_with
ON127004,ON128003,CENSUS_1881,15150.69,P122_borders_with
ON127004,ON128004,CENSUS_1881,17555.46,P122_borders_with
ON127004,ON129003,CENSUS_1881,437.29,P122_borders_with
ON127004,ON129001,CENSUS_1881,15216.97,P122_borders_with
ON127004,ON129004,CENSUS_1881,2251.57,P122_borders_with
ON128002,ON128003,CENSUS_1881,9127.77,P122_borders_with
ON163008,ON163009,CENSUS_1881,5999.91,P122_borders_with
ON163008,ON165001,CENSUS_1881,8132.32,P122_borders_with
ON163006,ON163007,CENSUS_1881,1769.19,P122_borders_with
ON163006,ON167001,CENSUS_1881,762.54,P122_borders_with
ON163006,ON165001,CENSUS_1881,8667.88,P122_borders_with
ON163006,ON167002,CENSUS_1881,16230.18,P122_borders_with
ON163004,ON163008,CENSUS_1881,20380.82,P122_borders_with
ON163004,ON163005,CENSUS_1881,5999.91,P122_borders_with
ON163004,ON163007,CENSUS_1881,4754.64,P122_borders_with
ON163004,ON163006,CENSUS_1881,11444.13,P122_borders_with
ON163004,ON165001,CENSUS_1881,2774.07,P122_borders_with
ON163001,ON163002,CENSUS_1881,5999.91,P122_borders_with
ON163001,ON164003,CENSUS_1881,20098.89,P122_borders_with
ON163001,ON163003,CENSUS_1881,4423.47,P122_borders_with
ON163001,ON163004,CENSUS_1881,17849.31,P122_borders_with
ON163001,ON163006,CENSUS_1881,11189.01,P122_borders_with
ON163001,ON167001,CENSUS_1881,10946.08,P122_borders_with
ON164001,ON178002,CENSUS_1881,20928.71,P122_borders_with
ON164001,ON164002,CENSUS_1881,20051.21,P122_borders_with
ON164001,ON168001,CENSUS_1881,31258.59,P122_borders_with
ON164002,ON168001,CENSUS_1881,5032.18,P122_borders_with
ON164002,ON168003,CENSUS_1881,27048.93,P122_borders_with
ON164002,ON164003,CENSUS_1881,17293.66,P122_borders_with
ON164003,ON168005,CENSUS_1881,15345.16,P122_borders_with
ON164003,ON168007,CENSUS_1881,11062.21,P122_borders_with
ON164003,ON167001,CENSUS_1881,8103.62,P122_borders_with
ON163003,ON164003,CENSUS_1881,1576.41,P122_borders_with
ON181014,ON181015,CENSUS_1881,19345.68,P122_borders_with
ON181015,ON181017,CENSUS_1881,15910.12,P122_borders_with
ON181015,ON181016,CENSUS_1881,5999.91,P122_borders_with
ON181012,ON181014,CENSUS_1881,16971.4,P122_borders_with
ON181012,ON181013,CENSUS_1881,4369.74,P122_borders_with
ON181010,ON181012,CENSUS_1881,13478.21,P122_borders_with
ON181010,ON181011,CENSUS_1881,9436.64,P122_borders_with
ON181010,ON181013,CENSUS_1881,4128.92,P122_borders_with
ON181003,ON181004,CENSUS_1881,8782.11,P122_borders_with
ON181003,ON181010,CENSUS_1881,8720.21,P122_borders_with
ON181003,ON181012,CENSUS_1881,2830.56,P122_borders_with
ON181004,ON181005,CENSUS_1881,13134.55,P122_borders_with
ON181004,ON181006,CENSUS_1881,10622.77,P122_borders_with
ON181004,ON181014,CENSUS_1881,5496.47,P122_borders_with
ON181004,ON181012,CENSUS_1881,7677.72,P122_borders_with
ON181005,ON181006,CENSUS_1881,10117.89,P122_borders_with
ON181006,ON181007,CENSUS_1881,5999.91,P122_borders_with
ON181006,ON181008,CENSUS_1881,15617.06,P122_borders_with
ON181006,ON181014,CENSUS_1881,7908.03,P122_borders_with
ON181006,ON181015,CENSUS_1881,7229.1,P122_borders_with
ON181001,ON181005,CENSUS_1881,10396.2,P122_borders_with
ON181001,ON181002,CENSUS_1881,5999.91,P122_borders_with
ON181001,ON181003,CENSUS_1881,12072.51,P122_borders_with
ON181001,ON181004,CENSUS_1881,1827.21,P122_borders_with
ON181008,ON181018,CENSUS_1881,5999.95,P122_borders_with
ON181008,ON181015,CENSUS_1881,2962.41,P122_borders_with
ON181008,ON181017,CENSUS_1881,12222.99,P122_borders_with
ON118012,ON118013,CENSUS_1881,11761.11,P122_borders_with
ON118012,ON118014,CENSUS_1881,18209.66,P122_borders_with
ON118010,ON118011,CENSUS_1881,10885.05,P122_borders_with
ON118014,ON118015,CENSUS_1881,35457.13,P122_borders_with
ON118008,ON118013,CENSUS_1881,6975.83,P122_borders_with
ON118008,ON118010,CENSUS_1881,19912.64,P122_borders_with
ON118008,ON118009,CENSUS_1881,14334.09,P122_borders_with
ON118013,ON118014,CENSUS_1881,4940.44,P122_borders_with
ON115001,ON115002,CENSUS_1881,3047.35,P122_borders_with
ON115001,ON116002,CENSUS_1881,2518.18,P122_borders_with
ON115001,ON116003,CENSUS_1881,2280.72,P122_borders_with
ON115001,ON116007,CENSUS_1881,266.57,P122_borders_with
ON115001,ON117004,CENSUS_1881,15989.33,P122_borders_with
ON115001,ON118002,CENSUS_1881,7679.54,P122_borders_with
ON115001,ON115005,CENSUS_1881,7892.04,P122_borders_with
ON115001,ON118001,CENSUS_1881,4280.21,P122_borders_with
ON115001,ON115007,CENSUS_1881,15794.72,P122_borders_with
ON118001,ON118002,CENSUS_1881,19978.1,P122_borders_with
ON118001,ON118010,CENSUS_1881,15543.29,P122_borders_with
ON118009,ON118013,CENSUS_1881,20110.96,P122_borders_with
ON118009,ON118010,CENSUS_1881,651.96,P122_borders_with
ON118009,ON118011,CENSUS_1881,19660.65,P122_borders_with
ON118009,ON118014,CENSUS_1881,10354.17,P122_borders_with
ON118009,ON118015,CENSUS_1881,4859.67,P122_borders_with
ON118011,ON118015,CENSUS_1881,10481.63,P122_borders_with
ON115005,ON115007,CENSUS_1881,35452.76,P122_borders_with
ON118002,ON118003,CENSUS_1881,19270.63,P122_borders_with
ON118002,ON118008,CENSUS_1881,16684.29,P122_borders_with
ON115007,ON118001,CENSUS_1881,26765.94,P122_borders_with
ON115007,ON118010,CENSUS_1881,9487.19,P122_borders_with
ON099001,ON100004,CENSUS_1881,20883.85,P122_borders_with
ON099001,ON099002,CENSUS_1881,18715.15,P122_borders_with
ON099001,ON101002,CENSUS_1881,126.47,P122_borders_with
ON099001,ON099003,CENSUS_1881,17210.12,P122_borders_with
ON099003,ON099004,CENSUS_1881,17833.71,P122_borders_with
ON099003,ON101002,CENSUS_1881,20606.65,P122_borders_with
ON099003,ON103009,CENSUS_1881,3854.7,P122_borders_with
ON099003,ON103006,CENSUS_1881,14456.69,P122_borders_with
ON099002,QC074003,CENSUS_1881,3817.08,P122_borders_with
ON099002,QC074002,CENSUS_1881,11468.87,P122_borders_with
ON099002,QC075004,CENSUS_1881,5959.56,P122_borders_with
ON099002,ON099004,CENSUS_1881,15506.77,P122_borders_with
ON099002,ON099003,CENSUS_1881,2230.49,P122_borders_with
ON099004,QC075004,CENSUS_1881,4426.11,P122_borders_with
ON099004,ON103001,CENSUS_1881,21011.17,P122_borders_with
ON099004,ON103006,CENSUS_1881,2712.54,P122_borders_with
ON099004,ON103002,CENSUS_1881,11902.27,P122_borders_with
ON106001,ON109006,CENSUS_1881,23236.85,P122_borders_with
ON106001,ON106002,CENSUS_1881,5997.89,P122_borders_with
ON106001,ON107003,CENSUS_1881,9316.59,P122_borders_with
ON106001,ON106003,CENSUS_1881,21745.36,P122_borders_with
ON106001,ON107005,CENSUS_1881,5324.58,P122_borders_with
ON106003,ON107005,CENSUS_1881,11673.76,P122_borders_with
ON106003,ON107007,CENSUS_1881,4314.29,P122_borders_with
ON107007,ON108002,CENSUS_1881,7242.64,P122_borders_with
ON107005,ON107006,CENSUS_1881,6000.58,P122_borders_with
ON107005,ON108003,CENSUS_1881,17563.73,P122_borders_with
ON107005,ON107007,CENSUS_1881,16851.47,P122_borders_with
ON107005,ON108002,CENSUS_1881,392.41,P122_borders_with
ON107003,ON109006,CENSUS_1881,6028.75,P122_borders_with
ON107003,ON107004,CENSUS_1881,6001.57,P122_borders_with
ON107003,ON111010,CENSUS_1881,36014.25,P122_borders_with
ON107003,ON107005,CENSUS_1881,17011.94,P122_borders_with
ON107003,ON108003,CENSUS_1881,948.99,P122_borders_with
ON155001,ON155007,CENSUS_1881,18802.1,P122_borders_with
ON155001,ON155005,CENSUS_1881,2172.37,P122_borders_with
ON155001,ON155004,CENSUS_1881,18907.2,P122_borders_with
ON155001,ON156003,CENSUS_1881,287.76,P122_borders_with
ON155001,ON155003,CENSUS_1881,16788.71,P122_borders_with
ON155002,ON155004,CENSUS_1881,16817.65,P122_borders_with
ON155002,ON155003,CENSUS_1881,18931.03,P122_borders_with
ON155002,ON155009,CENSUS_1881,6529.98,P122_borders_with
ON155003,ON156003,CENSUS_1881,19132.51,P122_borders_with
ON155003,ON155009,CENSUS_1881,16978.43,P122_borders_with
ON156003,ON156004,CENSUS_1881,19144.53,P122_borders_with
ON155004,ON155005,CENSUS_1881,15532.78,P122_borders_with
ON156005,ON177002,CENSUS_1881,10559.45,P122_borders_with
ON156005,ON156007,CENSUS_1881,1166.46,P122_borders_with
ON156005,ON156008,CENSUS_1881,1173.33,P122_borders_with
ON156005,ON156006,CENSUS_1881,11231.41,P122_borders_with
ON156006,ON177005,CENSUS_1881,24575.59,P122_borders_with
ON156006,ON156008,CENSUS_1881,19123.56,P122_borders_with
ON155009,ON156002,CENSUS_1881,25767.25,P122_borders_with
ON156002,ON156003,CENSUS_1881,16712.93,P122_borders_with
ON156002,ON156005,CENSUS_1881,9605.31,P122_borders_with
ON155008,ON155009,CENSUS_1881,5999.91,P122_borders_with
ON156001,ON156005,CENSUS_1881,4893.0,P122_borders_with
ON156001,ON156007,CENSUS_1881,1362.44,P122_borders_with
ON156001,ON156002,CENSUS_1881,9354.96,P122_borders_with
ON154002,ON154003,CENSUS_1881,17380.42,P122_borders_with
ON154002,ON176008,CENSUS_1881,19047.97,P122_borders_with
ON154002,ON154004,CENSUS_1881,19021.53,P122_borders_with
ON154002,ON156004,CENSUS_1881,17526.52,P122_borders_with
ON154005,ON155007,CENSUS_1881,20157.07,P122_borders_with
ON154004,ON154005,CENSUS_1881,15749.38,P122_borders_with
ON154004,ON155001,CENSUS_1881,20321.51,P122_borders_with
ON154004,ON156003,CENSUS_1881,17824.42,P122_borders_with
ON154003,ON154005,CENSUS_1881,20378.7,P122_borders_with
ON154003,ON176004,CENSUS_1881,15824.03,P122_borders_with
ON154003,ON176008,CENSUS_1881,26.06,P122_borders_with
ON156004,ON177013,CENSUS_1881,14465.76,P122_borders_with
ON156004,ON177002,CENSUS_1881,4433.99,P122_borders_with
ON156004,ON156005,CENSUS_1881,16336.13,P122_borders_with
ON154001,ON154002,CENSUS_1881,5999.91,P122_borders_with
ON144006,ON144008,CENSUS_1881,7314.37,P122_borders_with
ON144006,ON146004,CENSUS_1881,8993.16,P122_borders_with
ON144006,ON146007,CENSUS_1881,3506.99,P122_borders_with
ON146004,ON146006,CENSUS_1881,9390.3,P122_borders_with
ON146004,ON146005,CENSUS_1881,5999.91,P122_borders_with
ON146004,ON146007,CENSUS_1881,15029.97,P122_borders_with
ON146003,ON146004,CENSUS_1881,13653.2,P122_borders_with
ON144008,ON146003,CENSUS_1881,7473.84,P122_borders_with
ON144003,ON144004,CENSUS_1881,8636.15,P122_borders_with
ON144003,ON144008,CENSUS_1881,7024.82,P122_borders_with
ON144003,ON144009,CENSUS_1881,5999.88,P122_borders_with
ON144003,ON144006,CENSUS_1881,10818.5,P122_borders_with
ON144003,ON144005,CENSUS_1881,18104.38,P122_borders_with
ON146006,ON159005,CENSUS_1881,14745.66,P122_borders_with
ON146006,ON146007,CENSUS_1881,20406.82,P122_borders_with
ON146002,ON146003,CENSUS_1881,8814.44,P122_borders_with
ON146002,ON146004,CENSUS_1881,12757.83,P122_borders_with
ON146007,ON146008,CENSUS_1881,5999.91,P122_borders_with
ON146007,ON160002,CENSUS_1881,5212.98,P122_borders_with
ON146007,ON147005,CENSUS_1881,1787.72,P122_borders_with
ON146007,ON147002,CENSUS_1881,9976.78,P122_borders_with
ON146007,ON147004,CENSUS_1881,9606.86,P122_borders_with
ON144004,ON144008,CENSUS_1881,2982.11,P122_borders_with
ON146001,ON157004,CENSUS_1881,9811.61,P122_borders_with
ON146001,ON158002,CENSUS_1881,16292.27,P122_borders_with
ON146001,ON146006,CENSUS_1881,8817.06,P122_borders_with
ON146001,ON159005,CENSUS_1881,9776.98,P122_borders_with
ON146001,ON146002,CENSUS_1881,13631.7,P122_borders_with
ON146001,ON146004,CENSUS_1881,1567.68,P122_borders_with
ON150007,ON150008,CENSUS_1881,5999.91,P122_borders_with
ON150007,ON151004,CENSUS_1881,23.94,P122_borders_with
ON150007,ON150009,CENSUS_1881,5999.91,P122_borders_with
ON150007,ON151005,CENSUS_1881,15377.26,P122_borders_with
ON150006,ON151001,CENSUS_1881,14640.7,P122_borders_with
ON150006,ON151004,CENSUS_1881,9907.61,P122_borders_with
ON150006,ON150007,CENSUS_1881,20131.39,P122_borders_with
ON150001,ON150006,CENSUS_1881,9979.09,P122_borders_with
ON150001,ON150002,CENSUS_1881,5999.91,P122_borders_with
ON150001,ON150003,CENSUS_1881,21765.13,P122_borders_with
ON150003,ON150005,CENSUS_1881,5999.91,P122_borders_with
ON150003,ON150007,CENSUS_1881,15020.31,P122_borders_with
ON150003,ON150004,CENSUS_1881,8440.18,P122_borders_with
ON149003,ON149004,CENSUS_1881,2425.65,P122_borders_with
ON122011,ON122015,CENSUS_1881,12744.92,P122_borders_with
ON122011,ON122013,CENSUS_1881,17031.27,P122_borders_with
ON122013,ON122015,CENSUS_1881,13656.99,P122_borders_with
ON122013,ON122014,CENSUS_1881,19026.05,P122_borders_with
ON122012,ON122016,CENSUS_1881,20669.82,P122_borders_with
ON122012,ON122015,CENSUS_1881,13853.25,P122_borders_with
ON120003,ON122001,CENSUS_1881,19922.8,P122_borders_with
ON120003,ON122005,CENSUS_1881,2663.83,P122_borders_with
ON120003,ON122012,CENSUS_1881,15008.0,P122_borders_with
ON122015,ON122016,CENSUS_1881,13152.95,P122_borders_with
ON122005,ON122006,CENSUS_1881,19857.95,P122_borders_with
ON122005,ON122012,CENSUS_1881,20709.26,P122_borders_with
ON122005,ON122016,CENSUS_1881,13321.02,P122_borders_with
ON122008,ON125011,CENSUS_1881,8870.7,P122_borders_with
ON122008,ON125015,CENSUS_1881,7704.79,P122_borders_with
ON122008,ON122014,CENSUS_1881,14935.67,P122_borders_with
ON122008,ON122013,CENSUS_1881,13369.86,P122_borders_with
ON122008,ON122011,CENSUS_1881,16644.08,P122_borders_with
ON122008,ON122009,CENSUS_1881,28157.33,P122_borders_with
ON120001,ON121003,CENSUS_1881,5955.56,P122_borders_with
ON120001,ON121001,CENSUS_1881,16909.08,P122_borders_with
ON120001,ON120002,CENSUS_1881,21039.2,P122_borders_with
ON120001,ON122003,CENSUS_1881,161.57,P122_borders_with
ON120001,ON122001,CENSUS_1881,12024.6,P122_borders_with
ON120002,ON120004,CENSUS_1881,6000.32,P122_borders_with
ON120002,ON122001,CENSUS_1881,220.71,P122_borders_with
ON120002,ON120003,CENSUS_1881,16590.46,P122_borders_with
ON122004,ON122005,CENSUS_1881,5999.26,P122_borders_with
ON122009,ON125011,CENSUS_1881,14958.73,P122_borders_with
ON122009,ON122010,CENSUS_1881,14771.79,P122_borders_with
ON122009,ON122017,CENSUS_1881,28049.53,P122_borders_with
ON122009,ON182999,CENSUS_1881,126.93,P122_borders_with
ON122014,ON125003,CENSUS_1881,687.01,P122_borders_with
ON122014,ON125015,CENSUS_1881,16647.33,P122_borders_with
ON122014,ON122015,CENSUS_1881,32.15,P122_borders_with
ON122001,ON122003,CENSUS_1881,19656.72,P122_borders_with
ON122001,ON122005,CENSUS_1881,12060.4,P122_borders_with
ON122006,ON125006,CENSUS_1881,19891.12,P122_borders_with
ON122006,ON125007,CENSUS_1881,20022.54,P122_borders_with
ON122006,ON125003,CENSUS_1881,254.17,P122_borders_with
ON122006,ON122016,CENSUS_1881,20398.24,P122_borders_with
ON122006,ON122007,CENSUS_1881,14115.02,P122_borders_with
ON122003,ON123007,CENSUS_1881,19788.34,P122_borders_with
ON122003,ON122005,CENSUS_1881,273.14,P122_borders_with
ON122003,ON122006,CENSUS_1881,14743.75,P122_borders_with
ON121001,ON121002,CENSUS_1881,6000.23,P122_borders_with
ON121001,ON123005,CENSUS_1881,19648.23,P122_borders_with
ON121001,ON121003,CENSUS_1881,2613.49,P122_borders_with
ON121001,ON123007,CENSUS_1881,1003.06,P122_borders_with
ON121001,ON122003,CENSUS_1881,14932.01,P122_borders_with
ON122007,ON125003,CENSUS_1881,16550.99,P122_borders_with
ON122007,ON122015,CENSUS_1881,18543.51,P122_borders_with
ON122007,ON122014,CENSUS_1881,14541.99,P122_borders_with
ON122002,ON122003,CENSUS_1881,5999.64,P122_borders_with
ON174007,ON174008,CENSUS_1881,3001.19,P122_borders_with
ON174007,ON175003,CENSUS_1881,17662.42,P122_borders_with
ON174007,ON175002,CENSUS_1881,2084.73,P122_borders_with
ON174007,ON175001,CENSUS_1881,6250.84,P122_borders_with
ON175001,ON175010,CENSUS_1881,5999.89,P122_borders_with
ON175001,ON175002,CENSUS_1881,16632.94,P122_borders_with
ON175001,ON176003,CENSUS_1881,100.14,P122_borders_with
ON175001,ON176004,CENSUS_1881,16181.25,P122_borders_with
ON175003,ON175009,CENSUS_1881,5999.91,P122_borders_with
ON175003,ON175007,CENSUS_1881,2998.46,P122_borders_with
ON175003,ON175004,CENSUS_1881,19463.86,P122_borders_with
ON175002,ON175003,CENSUS_1881,12481.96,P122_borders_with
ON175002,ON175004,CENSUS_1881,6241.27,P122_borders_with
ON175002,ON175008,CENSUS_1881,5999.91,P122_borders_with
ON175002,ON176003,CENSUS_1881,15349.02,P122_borders_with
ON175002,ON176002,CENSUS_1881,2536.63,P122_borders_with
ON175004,ON175005,CENSUS_1881,19568.46,P122_borders_with
ON175004,ON176002,CENSUS_1881,3207.22,P122_borders_with
ON174008,ON175007,CENSUS_1881,1811.18,P122_borders_with
ON173002,ON173003,CENSUS_1881,6299.71,P122_borders_with
ON173002,ON174001,CENSUS_1881,6289.74,P122_borders_with
ON173002,ON173005,CENSUS_1881,17816.7,P122_borders_with
ON174005,ON174006,CENSUS_1881,3665.36,P122_borders_with
ON174005,ON174007,CENSUS_1881,11280.42,P122_borders_with
ON174005,ON175003,CENSUS_1881,3232.85,P122_borders_with
ON173005,ON174001,CENSUS_1881,15339.09,P122_borders_with
ON173005,ON173006,CENSUS_1881,5999.91,P122_borders_with
