:START_ID,:END_ID,:TYPE
CD_ON_Addington_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Beauharnois_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Bellechasse_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Berthier_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Bonaventure_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Brant_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Bruce_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Bytown_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Carleton_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Chambly_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Champlain_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Dorchester_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Drummond_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Dundas_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Durham_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Elgin_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Essex_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Frontenac_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Gaspé_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Glengary_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Grenville_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Grey_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Haldimand_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Halton_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Hamilton_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Hastings_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Huntingdon_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Huron_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Kamouraska_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Kent_1851,CENSUS_1851,P164_is_temporally_specified_by
"CD_ON_Kingston,_City_1851",CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Lambton_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Lanark_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Leeds_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Leinster_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Lennox_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Lincoln_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_London_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Lotbinière_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_L’Islet_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Megantic_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Middlesex_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Missisquoi_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Montmorenci_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Montréal_1851,CENSUS_1851,P164_is_temporally_specified_by
"CD_QC_Montréal,_cité_1851",CENSUS_1851,P164_is_temporally_specified_by
CD_NB_New_Brunswick_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_NL_Newfoundland_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Nicolet_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Norfolk_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Northumberland_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_NS_Nova_Scotia_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Ontario_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Outaouais_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Oxford_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Peel_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Perth_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Peterboro_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Portneuf_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Prescott_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Prince_Edward_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_PE_Prince_Edward_Island_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Québec_1851,CENSUS_1851,P164_is_temporally_specified_by
"CD_QC_Québec,_cité_1851",CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Renfrew_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Richelieu_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Rimouski_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Rouville_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Russell_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Saguenay_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Shefford_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Sherbrooke_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Simcoe_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_St._Hyacinthe_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_St._Maurice_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Stanstead_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Stormont_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Terrebonne_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_NT_The_Territories_1851,CENSUS_1851,P164_is_temporally_specified_by
"CD_ON_Toronto,_City_1851",CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Two_Mountains_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Vaudreuil_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Verchères_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Victoria_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Waterloo_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Welland_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Wellington_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_Wentworth_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_QC_Yamaska_1851,CENSUS_1851,P164_is_temporally_specified_by
CD_ON_York_1851,CENSUS_1851,P164_is_temporally_specified_by
