:START_ID,:END_ID,during_period,:TYPE
ON065002_1861,CD_ON_Brant_1861,CENSUS_1861,P10_falls_within
ON065003_1861,CD_ON_Brant__1861,CENSUS_1861,P10_falls_within
ON065004_1861,CD_ON_Brant__1861,CENSUS_1861,P10_falls_within
ON065008_1861,CD_ON_Brant__1861,CENSUS_1861,P10_falls_within
ON065005_1861,CD_ON_Brant__1861,CENSUS_1861,P10_falls_within
ON065001_1861,CD_ON_Brant_1861,CENSUS_1861,P10_falls_within
ON083007_1861,CD_ON_Leeds_1861,CENSUS_1861,P10_falls_within
ON066001_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066002_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066003_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066005_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066011_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066014_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066012_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066015_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066004_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066006_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066007_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066008_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066009_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066010_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON066013_1861,CD_ON_Bruce_1861,CENSUS_1861,P10_falls_within
ON067001_1861,CD_ON_Carleton_1861,CENSUS_1861,P10_falls_within
ON067003_1861,CD_ON_Carleton_1861,CENSUS_1861,P10_falls_within
ON067004_1861,CD_ON_Carleton_1861,CENSUS_1861,P10_falls_within
ON067005_1861,CD_ON_Carleton_1861,CENSUS_1861,P10_falls_within
ON067007_1861,CD_ON_Carleton_1861,CENSUS_1861,P10_falls_within
ON067006_1861,CD_ON_Carleton_1861,CENSUS_1861,P10_falls_within
ON067008_1861,CD_ON_Carleton_1861,CENSUS_1861,P10_falls_within
ON067011_1861,CD_ON_Carleton_1861,CENSUS_1861,P10_falls_within
ON067010_1861,CD_ON_Carleton_1861,CENSUS_1861,P10_falls_within
ON103001_1861,CD_ON_Wellington_1861,CENSUS_1861,P10_falls_within
ON103007_1861,CD_ON_Wellington_1861,CENSUS_1861,P10_falls_within
ON103010_1861,CD_ON_Wellington_1861,CENSUS_1861,P10_falls_within
ON075010_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON098010_1861,CD_ON_Simcoe_1861,CENSUS_1861,P10_falls_within
ON098012_1861,CD_ON_Simcoe_1861,CENSUS_1861,P10_falls_within
ON068002_1861,CD_ON_Dundas_1861,CENSUS_1861,P10_falls_within
ON068004_1861,CD_ON_Dundas_1861,CENSUS_1861,P10_falls_within
ON068005_1861,CD_ON_Dundas_1861,CENSUS_1861,P10_falls_within
ON068006_1861,CD_ON_Dundas_1861,CENSUS_1861,P10_falls_within
ON068001_1861,CD_ON_Dundas_1861,CENSUS_1861,P10_falls_within
ON068003_1861,CD_ON_Dundas_1861,CENSUS_1861,P10_falls_within
ON069003_1861,CD_ON_Durham__1861,CENSUS_1861,P10_falls_within
ON069002_1861,CD_ON_Durham__1861,CENSUS_1861,P10_falls_within
ON069004_1861,CD_ON_Durham__1861,CENSUS_1861,P10_falls_within
ON069005_1861,CD_ON_Durham__1861,CENSUS_1861,P10_falls_within
ON069006_1861,CD_ON_Durham__1861,CENSUS_1861,P10_falls_within
ON069007_1861,CD_ON_Durham__1861,CENSUS_1861,P10_falls_within
ON069001_1861,CD_ON_Durham__1861,CENSUS_1861,P10_falls_within
ON069009_1861,CD_ON_Durham__1861,CENSUS_1861,P10_falls_within
ON069008_1861,CD_ON_Durham__1861,CENSUS_1861,P10_falls_within
ON070002_1861,CD_ON_Elgin_1861,CENSUS_1861,P10_falls_within
ON070003_1861,CD_ON_Elgin_1861,CENSUS_1861,P10_falls_within
ON070005_1861,CD_ON_Elgin_1861,CENSUS_1861,P10_falls_within
ON070009_1861,CD_ON_Elgin_1861,CENSUS_1861,P10_falls_within
ON070008_1861,CD_ON_Elgin_1861,CENSUS_1861,P10_falls_within
ON070001_1861,CD_ON_Elgin_1861,CENSUS_1861,P10_falls_within
ON070004_1861,CD_ON_Elgin_1861,CENSUS_1861,P10_falls_within
ON070006_1861,CD_ON_Elgin_1861,CENSUS_1861,P10_falls_within
ON070007_1861,CD_ON_Elgin_1861,CENSUS_1861,P10_falls_within
ON071005_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071011_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071008_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071009_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071010_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071002_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071003_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071004_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071006_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071007_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071999_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071012_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON071001_1861,CD_ON_Essex_1861,CENSUS_1861,P10_falls_within
ON072001_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072002_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072003_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072004_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072005_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072006_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072008_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072009_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072011_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072012_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072014_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON072015_1861,CD_ON_Frontenac_1861,CENSUS_1861,P10_falls_within
ON073001_1861,CD_ON_Glengary__1861,CENSUS_1861,P10_falls_within
ON073002_1861,CD_ON_Glengary__1861,CENSUS_1861,P10_falls_within
ON073003_1861,CD_ON_Glengary__1861,CENSUS_1861,P10_falls_within
ON073004_1861,CD_ON_Glengary__1861,CENSUS_1861,P10_falls_within
ON074001_1861,CD_ON_Grenville__1861,CENSUS_1861,P10_falls_within
ON074002_1861,CD_ON_Grenville__1861,CENSUS_1861,P10_falls_within
ON074003_1861,CD_ON_Grenville__1861,CENSUS_1861,P10_falls_within
ON074006_1861,CD_ON_Grenville__1861,CENSUS_1861,P10_falls_within
ON074008_1861,CD_ON_Grenville__1861,CENSUS_1861,P10_falls_within
ON074007_1861,CD_ON_Grenville__1861,CENSUS_1861,P10_falls_within
ON074004_1861,CD_ON_Grenville__1861,CENSUS_1861,P10_falls_within
ON074005_1861,CD_ON_Grenville__1861,CENSUS_1861,P10_falls_within
ON075001_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075003_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075006_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075008_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075012_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075014_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075004_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075009_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075017_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075016_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075013_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075002_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075005_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075007_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075011_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON075015_1861,CD_ON_Grey_1861,CENSUS_1861,P10_falls_within
ON076001_1861,CD_ON_Haldimand_1861,CENSUS_1861,P10_falls_within
ON076002_1861,CD_ON_Haldimand_1861,CENSUS_1861,P10_falls_within
ON076003_1861,CD_ON_Haldimand_1861,CENSUS_1861,P10_falls_within
ON076004_1861,CD_ON_Haldimand_1861,CENSUS_1861,P10_falls_within
ON076006_1861,CD_ON_Haldimand_1861,CENSUS_1861,P10_falls_within
ON076007_1861,CD_ON_Haldimand_1861,CENSUS_1861,P10_falls_within
ON076008_1861,CD_ON_Haldimand_1861,CENSUS_1861,P10_falls_within
