:START_ID,:END_ID,during_period,shared_border_length_m:float,:TYPE
ON046018,ON046019,CENSUS_1891,6406.81,P122_borders_with
ON048003,ON049003,CENSUS_1891,13279.25,P122_borders_with
ON048003,ON049001,CENSUS_1891,39593.4,P122_borders_with
ON048003,ON048004,CENSUS_1891,14602.41,P122_borders_with
ON106001,ON106003,CENSUS_1891,8306.7,P122_borders_with
ON106001,ON106007,CENSUS_1891,11506.81,P122_borders_with
ON106001,ON106006,CENSUS_1891,8894.14,P122_borders_with
ON048004,ON049001,CENSUS_1891,5339.87,P122_borders_with
ON048004,ON049004,CENSUS_1891,5999.89,P122_borders_with
ON048004,ON124002,CENSUS_1891,19941.1,P122_borders_with
ON048004,ON129001,CENSUS_1891,10462.91,P122_borders_with
ON049003,ON070008,CENSUS_1891,4720.2,P122_borders_with
ON049003,ON097004,CENSUS_1891,5406.93,P122_borders_with
ON049003,ON049005,CENSUS_1891,9264.56,P122_borders_with
ON049003,ON070005,CENSUS_1891,10554.14,P122_borders_with
ON049003,ON070007,CENSUS_1891,5212.98,P122_borders_with
ON049005,ON070008,CENSUS_1891,5056.78,P122_borders_with
ON049005,ON070005,CENSUS_1891,4191.52,P122_borders_with
ON049001,ON097004,CENSUS_1891,56.72,P122_borders_with
ON049001,ON106006,CENSUS_1891,14542.51,P122_borders_with
ON049001,ON106001,CENSUS_1891,10856.45,P122_borders_with
ON049001,ON049003,CENSUS_1891,19127.57,P122_borders_with
ON049001,ON049002,CENSUS_1891,5999.91,P122_borders_with
ON050006,ON086009,CENSUS_1891,11126.92,P122_borders_with
ON050006,ON086010,CENSUS_1891,13116.98,P122_borders_with
ON050006,ON050007,CENSUS_1891,9935.94,P122_borders_with
ON050006,ON066001,CENSUS_1891,23236.85,P122_borders_with
ON050006,ON085007,CENSUS_1891,6028.75,P122_borders_with
ON086009,ON086010,CENSUS_1891,16619.91,P122_borders_with
ON050002,ON050003,CENSUS_1891,1049.9,P122_borders_with
ON050002,ON050006,CENSUS_1891,1116.2,P122_borders_with
ON086001,ON086010,CENSUS_1891,6001.0,P122_borders_with
ON052001,ON052005,CENSUS_1891,15831.87,P122_borders_with
ON052001,ON052002,CENSUS_1891,12496.39,P122_borders_with
ON052002,ON052003,CENSUS_1891,17652.98,P122_borders_with
ON052002,ON053007,CENSUS_1891,4048.12,P122_borders_with
ON052002,ON068003,CENSUS_1891,24575.59,P122_borders_with
ON052002,ON052013,CENSUS_1891,5999.91,P122_borders_with
ON052003,ON052006,CENSUS_1891,17067.56,P122_borders_with
ON052003,ON068006,CENSUS_1891,4433.99,P122_borders_with
ON052003,ON052012,CENSUS_1891,5999.92,P122_borders_with
ON052003,ON068001,CENSUS_1891,10559.45,P122_borders_with
ON052003,ON053007,CENSUS_1891,16713.15,P122_borders_with
ON053001,ON053003,CENSUS_1891,19536.09,P122_borders_with
ON053001,ON053007,CENSUS_1891,20057.55,P122_borders_with
ON052005,ON052007,CENSUS_1891,11156.74,P122_borders_with
ON053003,ON053004,CENSUS_1891,5999.91,P122_borders_with
ON053003,ON053008,CENSUS_1891,5999.92,P122_borders_with
ON053003,ON053005,CENSUS_1891,7837.91,P122_borders_with
ON052007,ON052010,CENSUS_1891,22725.61,P122_borders_with
ON052009,ON053007,CENSUS_1891,5999.91,P122_borders_with
ON052011,ON053007,CENSUS_1891,5999.91,P122_borders_with
ON051001,ON069002,CENSUS_1891,19047.97,P122_borders_with
ON051001,ON052006,CENSUS_1891,16404.97,P122_borders_with
ON051001,ON051002,CENSUS_1891,16513.84,P122_borders_with
ON051001,ON069007,CENSUS_1891,26.06,P122_borders_with
ON051001,ON051006,CENSUS_1891,5999.94,P122_borders_with
ON051001,ON051004,CENSUS_1891,18801.46,P122_borders_with
ON051002,ON076004,CENSUS_1891,16181.25,P122_borders_with
ON051002,ON127007,CENSUS_1891,221.57,P122_borders_with
ON051002,ON051003,CENSUS_1891,15930.98,P122_borders_with
ON051002,ON069007,CENSUS_1891,15824.03,P122_borders_with
ON051003,ON076006,CENSUS_1891,15349.02,P122_borders_with
ON051003,ON076004,CENSUS_1891,100.14,P122_borders_with
ON051003,ON051005,CENSUS_1891,5999.94,P122_borders_with
ON051003,ON053005,CENSUS_1891,16305.88,P122_borders_with
ON051003,ON051004,CENSUS_1891,15564.32,P122_borders_with
ON052006,ON052008,CENSUS_1891,5999.91,P122_borders_with
ON052006,ON068006,CENSUS_1891,14465.76,P122_borders_with
ON052006,ON053007,CENSUS_1891,7796.06,P122_borders_with
ON051004,ON052006,CENSUS_1891,6882.0,P122_borders_with
ON051004,ON053003,CENSUS_1891,7251.23,P122_borders_with
ON051004,ON053001,CENSUS_1891,14590.94,P122_borders_with
ON051004,ON053005,CENSUS_1891,9462.47,P122_borders_with
ON051004,ON053007,CENSUS_1891,2095.89,P122_borders_with
ON053002,ON078001,CENSUS_1891,17541.63,P122_borders_with
ON053002,ON053003,CENSUS_1891,16816.68,P122_borders_with
ON053002,ON053005,CENSUS_1891,14198.96,P122_borders_with
ON053005,ON076006,CENSUS_1891,2536.63,P122_borders_with
ON053005,ON078004,CENSUS_1891,3207.22,P122_borders_with
ON053005,ON078007,CENSUS_1891,9384.19,P122_borders_with
ON053005,ON078001,CENSUS_1891,4130.8,P122_borders_with
ON053005,ON053006,CENSUS_1891,5999.91,P122_borders_with
ON052004,ON052006,CENSUS_1891,5999.91,P122_borders_with
ON083004,ON083010,CENSUS_1891,345.23,P122_borders_with
ON083004,ON083009,CENSUS_1891,16658.5,P122_borders_with
ON083004,ON083005,CENSUS_1891,16007.2,P122_borders_with
ON083004,ON115013,CENSUS_1891,3092.18,P122_borders_with
ON083004,ON115002,CENSUS_1891,1087.17,P122_borders_with
ON083004,QC177017,CENSUS_1891,40.51,P122_borders_with
ON055001,ON084002,CENSUS_1891,16568.04,P122_borders_with
ON055001,ON055003,CENSUS_1891,15364.51,P122_borders_with
ON055001,ON055005,CENSUS_1891,1425.16,P122_borders_with
ON055001,ON055007,CENSUS_1891,5257.22,P122_borders_with
ON055001,ON083005,CENSUS_1891,16536.58,P122_borders_with
ON055001,ON055004,CENSUS_1891,16063.66,P122_borders_with
ON055001,ON055002,CENSUS_1891,4133.18,P122_borders_with
ON055005,ON085005,CENSUS_1891,392.41,P122_borders_with
ON055005,ON085002,CENSUS_1891,7242.64,P122_borders_with
ON055005,ON116006,CENSUS_1891,16738.16,P122_borders_with
ON083005,ON083010,CENSUS_1891,16594.65,P122_borders_with
ON055002,ON083005,CENSUS_1891,16439.06,P122_borders_with
ON055002,ON055004,CENSUS_1891,8175.7,P122_borders_with
ON055002,ON055008,CENSUS_1891,10323.34,P122_borders_with
ON055003,ON084007,CENSUS_1891,16342.01,P122_borders_with
ON055003,ON085007,CENSUS_1891,963.57,P122_borders_with
ON055003,ON085005,CENSUS_1891,17563.73,P122_borders_with
ON055003,ON084002,CENSUS_1891,1287.43,P122_borders_with
ON055003,ON055005,CENSUS_1891,16804.57,P122_borders_with
ON055004,ON055005,CENSUS_1891,12173.36,P122_borders_with
ON055004,ON116004,CENSUS_1891,23293.75,P122_borders_with
ON055004,ON104005,CENSUS_1891,5106.03,P122_borders_with
ON055004,ON104004,CENSUS_1891,801.31,P122_borders_with
ON055004,ON055006,CENSUS_1891,936.85,P122_borders_with
ON055008,ON083004,CENSUS_1891,18016.6,P122_borders_with
ON055006,ON116004,CENSUS_1891,2695.0,P122_borders_with
ON055006,ON104005,CENSUS_1891,2145.84,P122_borders_with
ON055006,ON104003,CENSUS_1891,1150.13,P122_borders_with
ON127001,ON127006,CENSUS_1891,19609.29,P122_borders_with
ON126004,ON128002,CENSUS_1891,14612.31,P122_borders_with
ON126004,ON126005,CENSUS_1891,15778.43,P122_borders_with
ON126004,ON126008,CENSUS_1891,5999.91,P122_borders_with
ON126004,ON127001,CENSUS_1891,14159.59,P122_borders_with
ON126004,ON127006,CENSUS_1891,7902.19,P122_borders_with
ON067005,ON127001,CENSUS_1891,14085.0,P122_borders_with
ON067005,ON067009,CENSUS_1891,5999.92,P122_borders_with
ON067005,ON069001,CENSUS_1891,2172.37,P122_borders_with
ON067005,ON119005,CENSUS_1891,19991.29,P122_borders_with
ON067005,ON127006,CENSUS_1891,3318.11,P122_borders_with
ON067005,ON067007,CENSUS_1891,22133.83,P122_borders_with
ON067005,ON067006,CENSUS_1891,15532.78,P122_borders_with
ON067005,ON118005,CENSUS_1891,1401.38,P122_borders_with
ON054005,ON126004,CENSUS_1891,4241.4,P122_borders_with
ON054005,ON127001,CENSUS_1891,19764.72,P122_borders_with
ON054005,ON119005,CENSUS_1891,15223.32,P122_borders_with
ON119005,ON119007,CENSUS_1891,19732.35,P122_borders_with
ON057003,ON066003,CENSUS_1891,20193.94,P122_borders_with
ON057003,ON057006,CENSUS_1891,17922.74,P122_borders_with
ON057003,ON057005,CENSUS_1891,14975.1,P122_borders_with
ON057005,ON066003,CENSUS_1891,23.5,P122_borders_with
ON057005,ON085002,CENSUS_1891,16948.0,P122_borders_with
ON057005,ON057007,CENSUS_1891,16982.53,P122_borders_with
ON057005,ON116006,CENSUS_1891,15411.3,P122_borders_with
ON057006,ON057007,CENSUS_1891,15307.9,P122_borders_with
ON057007,ON057008,CENSUS_1891,6001.4,P122_borders_with
ON057007,ON116006,CENSUS_1891,6908.55,P122_borders_with
ON057007,ON116008,CENSUS_1891,8655.45,P122_borders_with
ON057001,ON057007,CENSUS_1891,5999.95,P122_borders_with
ON057002,ON057003,CENSUS_1891,6001.41,P122_borders_with
ON057004,ON057006,CENSUS_1891,5998.81,P122_borders_with
ON059002,ON102004,CENSUS_1891,871.74,P122_borders_with
ON059002,ON059004,CENSUS_1891,14561.51,P122_borders_with
ON059002,ON102003,CENSUS_1891,5645.09,P122_borders_with
ON059002,ON101015,CENSUS_1891,10031.97,P122_borders_with
ON059002,ON122004,CENSUS_1891,8891.82,P122_borders_with
ON058001,ON059003,CENSUS_1891,1818.19,P122_borders_with
ON058001,ON058002,CENSUS_1891,13942.24,P122_borders_with
ON058001,ON058003,CENSUS_1891,18349.34,P122_borders_with
ON058001,ON058004,CENSUS_1891,5999.91,P122_borders_with
ON058001,ON111003,CENSUS_1891,10147.96,P122_borders_with
ON058001,ON111002,CENSUS_1891,10260.41,P122_borders_with
ON058001,ON122002,CENSUS_1891,13673.42,P122_borders_with
ON059003,ON059005,CENSUS_1891,5999.91,P122_borders_with
ON059003,ON059004,CENSUS_1891,19415.41,P122_borders_with
ON059004,ON102004,CENSUS_1891,20630.52,P122_borders_with
ON058002,ON058005,CENSUS_1891,5999.89,P122_borders_with
ON058002,ON059003,CENSUS_1891,20379.84,P122_borders_with
ON058002,ON100004,CENSUS_1891,20336.07,P122_borders_with
ON058003,ON059004,CENSUS_1891,2657.32,P122_borders_with
ON058003,ON059003,CENSUS_1891,15150.69,P122_borders_with
ON058003,ON059002,CENSUS_1891,17555.46,P122_borders_with
ON058003,ON122004,CENSUS_1891,437.29,P122_borders_with
ON058003,ON122006,CENSUS_1891,15216.97,P122_borders_with
ON058003,ON122002,CENSUS_1891,2251.57,P122_borders_with
ON059001,ON059004,CENSUS_1891,5999.91,P122_borders_with
ON060002,ON060006,CENSUS_1891,5999.91,P122_borders_with
ON060002,ON098002,CENSUS_1891,19269.63,P122_borders_with
ON060002,ON060003,CENSUS_1891,20380.82,P122_borders_with
ON060002,ON097002,CENSUS_1891,7648.83,P122_borders_with
ON060002,ON097001,CENSUS_1891,8132.32,P122_borders_with
ON090002,ON090007,CENSUS_1891,1769.19,P122_borders_with
ON090002,ON092004,CENSUS_1891,762.54,P122_borders_with
ON090002,ON097001,CENSUS_1891,8667.88,P122_borders_with
ON060003,ON060007,CENSUS_1891,17849.31,P122_borders_with
ON060003,ON090007,CENSUS_1891,4750.95,P122_borders_with
ON060003,ON090002,CENSUS_1891,11444.13,P122_borders_with
ON060003,ON097001,CENSUS_1891,2774.07,P122_borders_with
ON060007,ON061007,CENSUS_1891,20098.89,P122_borders_with
ON060007,ON090002,CENSUS_1891,11189.01,P122_borders_with
ON060007,ON092004,CENSUS_1891,10946.08,P122_borders_with
ON060001,ON060003,CENSUS_1891,5999.91,P122_borders_with
ON060004,ON060007,CENSUS_1891,5999.91,P122_borders_with
ON061001,ON061005,CENSUS_1891,20928.71,P122_borders_with
ON061001,ON061002,CENSUS_1891,20051.21,P122_borders_with
ON061001,ON093006,CENSUS_1891,31258.59,P122_borders_with
ON061002,ON061003,CENSUS_1891,5999.94,P122_borders_with
ON061002,ON093006,CENSUS_1891,5032.18,P122_borders_with
ON061002,ON093002,CENSUS_1891,27048.93,P122_borders_with
ON061002,ON061007,CENSUS_1891,17293.66,P122_borders_with
ON061007,ON092001,CENSUS_1891,15345.16,P122_borders_with
ON061007,ON092002,CENSUS_1891,11062.21,P122_borders_with
ON061007,ON092004,CENSUS_1891,8103.62,P122_borders_with
ON060005,ON061007,CENSUS_1891,1576.41,P122_borders_with
ON060005,ON060007,CENSUS_1891,4423.47,P122_borders_with
ON062002,ON063006,CENSUS_1891,7908.03,P122_borders_with
ON062002,ON063003,CENSUS_1891,5496.47,P122_borders_with
ON062002,ON062004,CENSUS_1891,16971.4,P122_borders_with
ON062002,ON062003,CENSUS_1891,19345.68,P122_borders_with
ON062003,ON063010,CENSUS_1891,2962.41,P122_borders_with
ON062003,ON063006,CENSUS_1891,7229.1,P122_borders_with
ON062003,ON062007,CENSUS_1891,15910.12,P122_borders_with
ON062004,ON063002,CENSUS_1891,2830.56,P122_borders_with
ON062004,ON063003,CENSUS_1891,7677.72,P122_borders_with
ON062004,ON062005,CENSUS_1891,15701.73,P122_borders_with
ON062004,ON062009,CENSUS_1891,2940.33,P122_borders_with
ON062005,ON063002,CENSUS_1891,8720.21,P122_borders_with
ON062005,ON062006,CENSUS_1891,5999.91,P122_borders_with
ON062005,ON062010,CENSUS_1891,5999.91,P122_borders_with
ON062005,ON062009,CENSUS_1891,3059.58,P122_borders_with
ON062001,ON062003,CENSUS_1891,5999.91,P122_borders_with
ON063002,ON063009,CENSUS_1891,12072.51,P122_borders_with
ON063002,ON063003,CENSUS_1891,8782.11,P122_borders_with
ON063003,ON063004,CENSUS_1891,13134.55,P122_borders_with
ON063003,ON063009,CENSUS_1891,1827.21,P122_borders_with
ON063003,ON063006,CENSUS_1891,10622.77,P122_borders_with
ON063003,ON063005,CENSUS_1891,5999.91,P122_borders_with
ON063004,ON063009,CENSUS_1891,10396.2,P122_borders_with
ON063004,ON063006,CENSUS_1891,10117.89,P122_borders_with
ON063006,ON063007,CENSUS_1891,5999.91,P122_borders_with
ON063006,ON063010,CENSUS_1891,15617.06,P122_borders_with
ON063010,ON079006,CENSUS_1891,11482.02,P122_borders_with
ON062007,ON063010,CENSUS_1891,12222.99,P122_borders_with
ON062007,ON079006,CENSUS_1891,4959.59,P122_borders_with
ON062007,ON062008,CENSUS_1891,4758.24,P122_borders_with
ON062007,ON079007,CENSUS_1891,257.34,P122_borders_with
ON062007,ON079008,CENSUS_1891,13935.02,P122_borders_with
ON062007,ON079003,CENSUS_1891,1354.05,P122_borders_with
ON063001,ON063009,CENSUS_1891,5999.91,P122_borders_with
ON063008,ON063010,CENSUS_1891,5999.95,P122_borders_with
ON062008,ON079007,CENSUS_1891,925.27,P122_borders_with
ON062008,ON079008,CENSUS_1891,162.52,P122_borders_with
ON045002,ON045007,CENSUS_1891,22468.54,P122_borders_with
ON045002,ON045008,CENSUS_1891,11761.11,P122_borders_with
ON045002,ON045005,CENSUS_1891,18209.66,P122_borders_with
ON045003,ON045009,CENSUS_1891,15543.29,P122_borders_with
ON045003,ON064006,CENSUS_1891,9487.19,P122_borders_with
ON045003,ON045006,CENSUS_1891,19912.64,P122_borders_with
ON045003,ON086004,CENSUS_1891,8510.55,P122_borders_with
ON045003,ON086008,CENSUS_1891,662.64,P122_borders_with
ON045003,ON045011,CENSUS_1891,651.96,P122_borders_with
ON045003,ON086003,CENSUS_1891,16567.2,P122_borders_with
ON045003,ON045012,CENSUS_1891,10885.05,P122_borders_with
ON045003,ON084009,CENSUS_1891,3475.85,P122_borders_with
ON045005,ON045008,CENSUS_1891,4940.44,P122_borders_with
ON045005,ON045011,CENSUS_1891,10354.17,P122_borders_with
ON045005,ON045013,CENSUS_1891,35457.13,P122_borders_with
ON045005,ON115012,CENSUS_1891,14319.51,P122_borders_with
ON045006,ON045014,CENSUS_1891,16684.29,P122_borders_with
ON045006,ON045015,CENSUS_1891,14602.86,P122_borders_with
ON045006,ON045008,CENSUS_1891,6975.83,P122_borders_with
ON045006,ON045011,CENSUS_1891,14334.09,P122_borders_with
ON045008,ON045015,CENSUS_1891,9203.76,P122_borders_with
ON045008,ON045011,CENSUS_1891,20110.96,P122_borders_with
ON064003,ON080004,CENSUS_1891,2518.18,P122_borders_with
ON064003,ON080002,CENSUS_1891,2280.72,P122_borders_with
ON064003,ON080001,CENSUS_1891,266.57,P122_borders_with
ON064003,ON087004,CENSUS_1891,15989.33,P122_borders_with
ON064003,ON064005,CENSUS_1891,3047.35,P122_borders_with
ON064003,ON064004,CENSUS_1891,7892.04,P122_borders_with
ON064003,ON064006,CENSUS_1891,15794.72,P122_borders_with
ON045009,ON064003,CENSUS_1891,4280.21,P122_borders_with
ON045009,ON045014,CENSUS_1891,19978.1,P122_borders_with
ON045009,ON064006,CENSUS_1891,26765.94,P122_borders_with
ON045011,ON045013,CENSUS_1891,4859.67,P122_borders_with
ON045011,ON045012,CENSUS_1891,19660.65,P122_borders_with
ON045012,ON083002,CENSUS_1891,5105.55,P122_borders_with
ON045012,ON045013,CENSUS_1891,10481.63,P122_borders_with
ON045012,ON084009,CENSUS_1891,14220.16,P122_borders_with
ON045013,ON083002,CENSUS_1891,12285.49,P122_borders_with
ON045013,ON083008,CENSUS_1891,17282.68,P122_borders_with
ON045013,ON115012,CENSUS_1891,4881.11,P122_borders_with
ON045013,ON115004,CENSUS_1891,17406.35,P122_borders_with
ON045013,ON115003,CENSUS_1891,9831.75,P122_borders_with
ON064004,ON064006,CENSUS_1891,35452.76,P122_borders_with
ON064004,ON086007,CENSUS_1891,4897.03,P122_borders_with
ON064004,ON086006,CENSUS_1891,14502.64,P122_borders_with
ON045014,ON064003,CENSUS_1891,7679.54,P122_borders_with
ON045014,ON087004,CENSUS_1891,2840.31,P122_borders_with
ON064006,ON086007,CENSUS_1891,2148.17,P122_borders_with
ON064006,ON086004,CENSUS_1891,9115.16,P122_borders_with
ON065002,ON065004,CENSUS_1891,18715.15,P122_borders_with
ON065002,ON065003,CENSUS_1891,17210.12,P122_borders_with
ON065003,ON065004,CENSUS_1891,2230.49,P122_borders_with
ON065003,ON112009,CENSUS_1891,3854.7,P122_borders_with
ON065003,ON065006,CENSUS_1891,17833.71,P122_borders_with
ON065003,ON112002,CENSUS_1891,14456.69,P122_borders_with
ON065004,ON065005,CENSUS_1891,5999.46,P122_borders_with
ON065004,QC190011,CENSUS_1891,3817.08,P122_borders_with
ON065004,QC190010,CENSUS_1891,11468.87,P122_borders_with
ON065004,QC195006,CENSUS_1891,5959.56,P122_borders_with
ON065004,ON065006,CENSUS_1891,15506.77,P122_borders_with
ON065006,QC195006,CENSUS_1891,4426.11,P122_borders_with
ON065006,ON112002,CENSUS_1891,2712.54,P122_borders_with
ON065006,ON112004,CENSUS_1891,11902.27,P122_borders_with
ON065006,ON112003,CENSUS_1891,21011.17,P122_borders_with
ON065001,ON065006,CENSUS_1891,5999.67,P122_borders_with
ON066001,ON066004,CENSUS_1891,5997.89,P122_borders_with
ON066001,ON085007,CENSUS_1891,9316.59,P122_borders_with
ON066001,ON066003,CENSUS_1891,21745.36,P122_borders_with
ON066001,ON085005,CENSUS_1891,5324.58,P122_borders_with
ON066003,ON085005,CENSUS_1891,11673.76,P122_borders_with
ON066003,ON085002,CENSUS_1891,4314.29,P122_borders_with
ON085002,ON085005,CENSUS_1891,16851.47,P122_borders_with
ON085002,ON116006,CENSUS_1891,4274.86,P122_borders_with
ON085005,ON085007,CENSUS_1891,17011.94,P122_borders_with
ON066002,ON066003,CENSUS_1891,5998.92,P122_borders_with
ON085003,ON085005,CENSUS_1891,6000.58,P122_borders_with
ON085004,ON085007,CENSUS_1891,6001.57,P122_borders_with
ON069001,ON069005,CENSUS_1891,19748.08,P122_borders_with
ON069001,ON069006,CENSUS_1891,573.43,P122_borders_with
ON067001,ON067006,CENSUS_1891,16817.65,P122_borders_with
ON067001,ON067003,CENSUS_1891,18931.03,P122_borders_with
ON067001,ON067010,CENSUS_1891,5999.94,P122_borders_with
ON067001,ON067008,CENSUS_1891,6529.98,P122_borders_with
ON067001,ON118005,CENSUS_1891,13450.25,P122_borders_with
ON067003,ON069001,CENSUS_1891,16788.71,P122_borders_with
ON067003,ON068002,CENSUS_1891,19132.51,P122_borders_with
ON067003,ON067008,CENSUS_1891,16978.43,P122_borders_with
ON068002,ON069005,CENSUS_1891,17824.42,P122_borders_with
ON068002,ON069001,CENSUS_1891,287.76,P122_borders_with
ON068002,ON068006,CENSUS_1891,19144.53,P122_borders_with
ON068002,ON068007,CENSUS_1891,16712.93,P122_borders_with
ON067006,ON069001,CENSUS_1891,18907.2,P122_borders_with
ON067006,ON118005,CENSUS_1891,18713.29,P122_borders_with
ON067007,ON069001,CENSUS_1891,18802.1,P122_borders_with
ON067007,ON127006,CENSUS_1891,16601.1,P122_borders_with
ON067007,ON069004,CENSUS_1891,20157.07,P122_borders_with
ON067002,ON067007,CENSUS_1891,5999.91,P122_borders_with
ON068001,ON068006,CENSUS_1891,16336.13,P122_borders_with
ON068001,ON068004,CENSUS_1891,4893.0,P122_borders_with
ON068001,ON068007,CENSUS_1891,9605.31,P122_borders_with
ON068001,ON068005,CENSUS_1891,2339.79,P122_borders_with
ON068001,ON068003,CENSUS_1891,11231.41,P122_borders_with
ON068003,ON068005,CENSUS_1891,19123.56,P122_borders_with
ON067008,ON068007,CENSUS_1891,25767.25,P122_borders_with
ON067004,ON067008,CENSUS_1891,5999.91,P122_borders_with
ON068004,ON068007,CENSUS_1891,9354.96,P122_borders_with
ON068004,ON068005,CENSUS_1891,1362.44,P122_borders_with
ON069002,ON069003,CENSUS_1891,5999.91,P122_borders_with
ON069002,ON069005,CENSUS_1891,19021.53,P122_borders_with
ON069002,ON069007,CENSUS_1891,17380.42,P122_borders_with
ON069004,ON127002,CENSUS_1891,18525.1,P122_borders_with
ON069004,ON069005,CENSUS_1891,15749.38,P122_borders_with
ON069004,ON069007,CENSUS_1891,20378.7,P122_borders_with
ON069005,ON069006,CENSUS_1891,5338.61,P122_borders_with
ON069007,ON127007,CENSUS_1891,21616.78,P122_borders_with
ON069007,ON127002,CENSUS_1891,33.18,P122_borders_with
ON068006,ON069002,CENSUS_1891,17526.52,P122_borders_with
ON094001,ON094003,CENSUS_1891,7314.37,P122_borders_with
ON094001,ON094006,CENSUS_1891,10818.5,P122_borders_with
ON094001,ON094009,CENSUS_1891,496.72,P122_borders_with
ON094001,ON130003,CENSUS_1891,11941.97,P122_borders_with
ON070002,ON070008,CENSUS_1891,1567.68,P122_borders_with
ON070002,ON070006,CENSUS_1891,12757.83,P122_borders_with
ON070002,ON094002,CENSUS_1891,13653.2,P122_borders_with
ON070002,ON070003,CENSUS_1891,5999.91,P122_borders_with
ON070002,ON070005,CENSUS_1891,9390.3,P122_borders_with
ON070002,ON094001,CENSUS_1891,8993.16,P122_borders_with
ON070002,ON070007,CENSUS_1891,15029.97,P122_borders_with
ON094002,ON094003,CENSUS_1891,7473.84,P122_borders_with
ON094003,ON094008,CENSUS_1891,2982.11,P122_borders_with
ON094003,ON094006,CENSUS_1891,7024.82,P122_borders_with
ON094006,ON094008,CENSUS_1891,8636.15,P122_borders_with
ON094006,ON094009,CENSUS_1891,18104.38,P122_borders_with
ON070005,ON070008,CENSUS_1891,8817.06,P122_borders_with
ON070005,ON070007,CENSUS_1891,20406.82,P122_borders_with
ON070006,ON070008,CENSUS_1891,13631.7,P122_borders_with
ON070006,ON094002,CENSUS_1891,8814.44,P122_borders_with
ON070007,ON094001,CENSUS_1891,3506.99,P122_borders_with
ON070007,ON130003,CENSUS_1891,3928.55,P122_borders_with
ON070007,ON130002,CENSUS_1891,9976.78,P122_borders_with
ON070007,ON130004,CENSUS_1891,9606.86,P122_borders_with
ON070008,ON098007,CENSUS_1891,9811.61,P122_borders_with
ON070008,ON097004,CENSUS_1891,16292.27,P122_borders_with
ON094004,ON094006,CENSUS_1891,5999.88,P122_borders_with
ON070001,ON070007,CENSUS_1891,5999.91,P122_borders_with
ON070004,ON070008,CENSUS_1891,5999.91,P122_borders_with
ON071003,ON071009,CENSUS_1891,15020.31,P122_borders_with
ON071003,ON071006,CENSUS_1891,20131.39,P122_borders_with
ON071003,ON128001,CENSUS_1891,23.94,P122_borders_with
ON071003,ON071004,CENSUS_1891,5999.91,P122_borders_with
ON071003,ON128002,CENSUS_1891,15377.26,P122_borders_with
ON071003,ON107002,CENSUS_1891,20062.82,P122_borders_with
ON071006,ON129003,CENSUS_1891,5571.17,P122_borders_with
ON071006,ON071007,CENSUS_1891,9979.09,P122_borders_with
ON071006,ON128006,CENSUS_1891,14640.7,P122_borders_with
ON071006,ON128001,CENSUS_1891,9907.61,P122_borders_with
