:START_ID,:END_ID,:TYPE
MB008010_1901,MB008010,P166_was_a_presence_of
MB006011_1901,MB006011,P166_was_a_presence_of
MB006005_1901,MB006005,P166_was_a_presence_of
MB006007_1901,MB006007,P166_was_a_presence_of
MB006008_1901,MB006008,P166_was_a_presence_of
MB006016_1901,MB006016,P166_was_a_presence_of
MB006006_1901,MB006006,P166_was_a_presence_of
MB006013_1901,MB006013,P166_was_a_presence_of
MB006019_1901,MB006019,P166_was_a_presence_of
MB006012_1901,MB006012,P166_was_a_presence_of
MB006014_1901,MB006014,P166_was_a_presence_of
MB006002_1901,MB006002,P166_was_a_presence_of
MB006015_1901,MB006015,P166_was_a_presence_of
MB011016_1901,MB011016,P166_was_a_presence_of
MB008014_1901,MB008014,P166_was_a_presence_of
MB008015_1901,MB008015,P166_was_a_presence_of
MB008006_1901,MB008006,P166_was_a_presence_of
MB008013_1901,MB008013,P166_was_a_presence_of
MB009018_1901,MB009018,P166_was_a_presence_of
MB009028_1901,MB009028,P166_was_a_presence_of
MB009010_1901,MB009010,P166_was_a_presence_of
MB009027_1901,MB009027,P166_was_a_presence_of
MB009011_1901,MB009011,P166_was_a_presence_of
MB009012_1901,MB009012,P166_was_a_presence_of
MB007008_1901,MB007008,P166_was_a_presence_of
MB007012_1901,MB007012,P166_was_a_presence_of
MB007006_1901,MB007006,P166_was_a_presence_of
MB007005_1901,MB007005,P166_was_a_presence_of
MB007013_1901,MB007013,P166_was_a_presence_of
MB007010_1901,MB007010,P166_was_a_presence_of
MB007007_1901,MB007007,P166_was_a_presence_of
MB007009_1901,MB007009,P166_was_a_presence_of
MB011007_1901,MB011007,P166_was_a_presence_of
MB011001_1901,MB011001,P166_was_a_presence_of
MB011017_1901,MB011017,P166_was_a_presence_of
MB007002_1901,MB007002,P166_was_a_presence_of
MB008011_1901,MB008011,P166_was_a_presence_of
MB007004_1901,MB007004,P166_was_a_presence_of
MB008009_1901,MB008009,P166_was_a_presence_of
MB007003_1901,MB007003,P166_was_a_presence_of
MB009019_1901,MB009019,P166_was_a_presence_of
MB009009_1901,MB009009,P166_was_a_presence_of
MB009006_1901,MB009006,P166_was_a_presence_of
MB009015_1901,MB009015,P166_was_a_presence_of
MB009005_1901,MB009005,P166_was_a_presence_of
MB009025_1901,MB009025,P166_was_a_presence_of
MB009024_1901,MB009024,P166_was_a_presence_of
MB009021_1901,MB009021,P166_was_a_presence_of
MB009016_1901,MB009016,P166_was_a_presence_of
MB009003_1901,MB009003,P166_was_a_presence_of
MB009023_1901,MB009023,P166_was_a_presence_of
MB009007_1901,MB009007,P166_was_a_presence_of
MB009001_1901,MB009001,P166_was_a_presence_of
MB009002_1901,MB009002,P166_was_a_presence_of
MB009008_1901,MB009008,P166_was_a_presence_of
MB009004_1901,MB009004,P166_was_a_presence_of
MB009017_1901,MB009017,P166_was_a_presence_of
MB009020_1901,MB009020,P166_was_a_presence_of
MB009014_1901,MB009014,P166_was_a_presence_of
MB009022_1901,MB009022,P166_was_a_presence_of
MB008008_1901,MB008008,P166_was_a_presence_of
MB008002_1901,MB008002,P166_was_a_presence_of
MB008003_1901,MB008003,P166_was_a_presence_of
MB008005_1901,MB008005,P166_was_a_presence_of
MB008001_1901,MB008001,P166_was_a_presence_of
MB008004_1901,MB008004,P166_was_a_presence_of
MB008007_1901,MB008007,P166_was_a_presence_of
MB008012_1901,MB008012,P166_was_a_presence_of
MB010007_1901,MB010007,P166_was_a_presence_of
MB010003_1901,MB010003,P166_was_a_presence_of
MB010001_1901,MB010001,P166_was_a_presence_of
MB010004_1901,MB010004,P166_was_a_presence_of
MB010013_1901,MB010013,P166_was_a_presence_of
MB010005_1901,MB010005,P166_was_a_presence_of
MB010014_1901,MB010014,P166_was_a_presence_of
MB010010_1901,MB010010,P166_was_a_presence_of
MB010009_1901,MB010009,P166_was_a_presence_of
MB010011_1901,MB010011,P166_was_a_presence_of
MB010002_1901,MB010002,P166_was_a_presence_of
MB010008_1901,MB010008,P166_was_a_presence_of
