:START_ID,:END_ID,during_period,shared_border_length_m:float,:TYPE
ON072005,ON072012,CENSUS_1861,7679.54,P122_borders_with
ON072005,ON072006,CENSUS_1861,4280.21,P122_borders_with
ON072005,ON072014,CENSUS_1861,15794.72,P122_borders_with
ON072006,ON072012,CENSUS_1861,19978.1,P122_borders_with
ON072006,ON072014,CENSUS_1861,26765.94,P122_borders_with
ON072008,ON072009,CENSUS_1861,19660.65,P122_borders_with
ON072008,ON072010,CENSUS_1861,4859.67,P122_borders_with
ON072009,ON072010,CENSUS_1861,10481.63,P122_borders_with
ON072009,ON082014,CENSUS_1861,5105.55,P122_borders_with
ON072009,ON082015,CENSUS_1861,14220.16,P122_borders_with
ON072011,ON072016,CENSUS_1861,6001.33,P122_borders_with
ON072011,ON072014,CENSUS_1861,35452.76,P122_borders_with
ON072011,ON083011,CENSUS_1861,19399.67,P122_borders_with
ON072012,ON084006,CENSUS_1861,2840.31,P122_borders_with
ON072012,ON084004,CENSUS_1861,19270.63,P122_borders_with
ON072014,ON083011,CENSUS_1861,2148.17,P122_borders_with
ON072014,ON083005,CENSUS_1861,9115.16,P122_borders_with
ON073001,ON073003,CENSUS_1861,18715.15,P122_borders_with
ON073001,ON073002,CENSUS_1861,17210.12,P122_borders_with
ON073001,ON099002,CENSUS_1861,20883.85,P122_borders_with
ON073001,ON099005,CENSUS_1861,126.47,P122_borders_with
ON073002,ON073003,CENSUS_1861,2230.49,P122_borders_with
ON073002,ON094008,CENSUS_1861,3854.7,P122_borders_with
ON073002,ON099005,CENSUS_1861,20606.65,P122_borders_with
ON073002,ON073004,CENSUS_1861,17833.71,P122_borders_with
ON073002,ON094002,CENSUS_1861,14456.69,P122_borders_with
ON073003,QC049008,CENSUS_1861,3817.08,P122_borders_with
ON073003,QC049007,CENSUS_1861,11468.87,P122_borders_with
ON073003,QC057002,CENSUS_1861,5959.56,P122_borders_with
ON073003,ON073004,CENSUS_1861,15506.77,P122_borders_with
ON073004,ON094004,CENSUS_1861,11902.27,P122_borders_with
ON073004,ON094003,CENSUS_1861,21011.17,P122_borders_with
ON073004,QC057002,CENSUS_1861,4426.11,P122_borders_with
ON073004,ON094002,CENSUS_1861,2712.54,P122_borders_with
ON074001,ON083007,CENSUS_1861,23236.85,P122_borders_with
ON074001,ON074008,CENSUS_1861,9316.59,P122_borders_with
ON074001,ON074006,CENSUS_1861,5324.58,P122_borders_with
ON074001,ON074007,CENSUS_1861,4391.01,P122_borders_with
ON074001,ON074002,CENSUS_1861,19238.98,P122_borders_with
ON074002,ON074006,CENSUS_1861,11673.76,P122_borders_with
ON074002,ON074007,CENSUS_1861,2506.38,P122_borders_with
ON074002,ON074003,CENSUS_1861,4314.29,P122_borders_with
ON074003,ON074006,CENSUS_1861,16851.47,P122_borders_with
ON074006,ON074008,CENSUS_1861,17011.94,P122_borders_with
ON074008,ON083007,CENSUS_1861,6028.75,P122_borders_with
ON074008,ON083009,CENSUS_1861,15691.24,P122_borders_with
ON074008,ON083006,CENSUS_1861,1637.72,P122_borders_with
ON074008,ON082010,CENSUS_1861,36014.25,P122_borders_with
ON074004,ON074006,CENSUS_1861,6000.58,P122_borders_with
ON074005,ON074008,CENSUS_1861,6001.57,P122_borders_with
ON075001,ON075014,CENSUS_1861,17153.76,P122_borders_with
ON075001,ON075007,CENSUS_1861,18599.0,P122_borders_with
ON075001,ON075012,CENSUS_1861,18726.28,P122_borders_with
ON075001,ON075008,CENSUS_1861,287.76,P122_borders_with
ON075001,ON075006,CENSUS_1861,16788.71,P122_borders_with
ON075003,ON075012,CENSUS_1861,16817.65,P122_borders_with
ON075003,ON075006,CENSUS_1861,18931.03,P122_borders_with
ON075003,ON098013,CENSUS_1861,13450.25,P122_borders_with
ON075003,ON075017,CENSUS_1861,6529.98,P122_borders_with
ON075006,ON075008,CENSUS_1861,19132.51,P122_borders_with
ON075006,ON075017,CENSUS_1861,16978.43,P122_borders_with
ON075008,ON075015,CENSUS_1861,19144.53,P122_borders_with
ON075008,ON075016,CENSUS_1861,16712.93,P122_borders_with
ON075012,ON098013,CENSUS_1861,18713.29,P122_borders_with
ON075014,ON103010,CENSUS_1861,16601.1,P122_borders_with
ON075004,ON075015,CENSUS_1861,16336.13,P122_borders_with
ON075004,ON075013,CENSUS_1861,4893.0,P122_borders_with
ON075004,ON075016,CENSUS_1861,9605.31,P122_borders_with
ON075004,ON075009,CENSUS_1861,13571.21,P122_borders_with
ON075009,ON075013,CENSUS_1861,1362.44,P122_borders_with
ON075016,ON075017,CENSUS_1861,25767.25,P122_borders_with
ON075013,ON075016,CENSUS_1861,9354.96,P122_borders_with
ON075002,ON075011,CENSUS_1861,17380.42,P122_borders_with
ON075002,ON075007,CENSUS_1861,19021.53,P122_borders_with
ON075002,ON075015,CENSUS_1861,17526.52,P122_borders_with
ON075005,ON103002,CENSUS_1861,18525.1,P122_borders_with
ON075005,ON075011,CENSUS_1861,20378.7,P122_borders_with
ON075005,ON075014,CENSUS_1861,20157.07,P122_borders_with
ON075005,ON075007,CENSUS_1861,15749.38,P122_borders_with
ON075007,ON075008,CENSUS_1861,17824.42,P122_borders_with
ON075011,ON103012,CENSUS_1861,21616.78,P122_borders_with
ON075011,ON103002,CENSUS_1861,33.18,P122_borders_with
ON076001,ON076004,CENSUS_1861,7314.37,P122_borders_with
ON076001,ON076006,CENSUS_1861,10818.5,P122_borders_with
ON076001,ON076002,CENSUS_1861,8993.16,P122_borders_with
ON076001,ON102011,CENSUS_1861,496.72,P122_borders_with
ON076001,ON076009,CENSUS_1861,3506.99,P122_borders_with
ON076001,ON085001,CENSUS_1861,11941.97,P122_borders_with
ON076002,ON076010,CENSUS_1861,1567.68,P122_borders_with
ON076002,ON076008,CENSUS_1861,12757.83,P122_borders_with
ON076002,ON076003,CENSUS_1861,13653.2,P122_borders_with
ON076002,ON076007,CENSUS_1861,9390.3,P122_borders_with
ON076002,ON076009,CENSUS_1861,15029.97,P122_borders_with
ON076003,ON076008,CENSUS_1861,8814.44,P122_borders_with
ON076003,ON076004,CENSUS_1861,7473.84,P122_borders_with
ON076004,ON076006,CENSUS_1861,10006.93,P122_borders_with
ON076006,ON102011,CENSUS_1861,18104.38,P122_borders_with
ON076007,ON076010,CENSUS_1861,8817.06,P122_borders_with
ON076007,ON076009,CENSUS_1861,20406.82,P122_borders_with
ON076008,ON076010,CENSUS_1861,13631.7,P122_borders_with
ON076009,ON085001,CENSUS_1861,3928.55,P122_borders_with
ON076009,ON104003,CENSUS_1861,9976.78,P122_borders_with
ON076009,ON104001,CENSUS_1861,1787.72,P122_borders_with
ON076009,ON104008,CENSUS_1861,9606.86,P122_borders_with
ON076010,ON087008,CENSUS_1861,9811.61,P122_borders_with
ON076010,ON087005,CENSUS_1861,16292.27,P122_borders_with
ON076005,ON076006,CENSUS_1861,5999.88,P122_borders_with
ON077001,ON077007,CENSUS_1861,15020.31,P122_borders_with
ON077001,ON077004,CENSUS_1861,20131.39,P122_borders_with
ON077001,ON103004,CENSUS_1861,23.94,P122_borders_with
ON077001,ON091004,CENSUS_1861,20062.82,P122_borders_with
ON077001,ON077002,CENSUS_1861,5999.91,P122_borders_with
ON077001,ON103005,CENSUS_1861,15377.26,P122_borders_with
ON077004,ON104006,CENSUS_1861,5571.17,P122_borders_with
ON077004,ON103016,CENSUS_1861,14640.7,P122_borders_with
ON077004,ON077005,CENSUS_1861,9979.09,P122_borders_with
ON077004,ON103004,CENSUS_1861,9907.61,P122_borders_with
ON077005,ON104006,CENSUS_1861,20159.63,P122_borders_with
ON077005,ON077007,CENSUS_1861,21765.13,P122_borders_with
ON077007,ON091006,CENSUS_1861,20309.42,P122_borders_with
ON077007,ON091004,CENSUS_1861,152.05,P122_borders_with
ON077003,ON077007,CENSUS_1861,5999.91,P122_borders_with
ON077006,ON077007,CENSUS_1861,8440.18,P122_borders_with
ON108002,ON108005,CENSUS_1861,1219.0,P122_borders_with
ON108002,ON108004,CENSUS_1861,2602.81,P122_borders_with
ON108002,ON108003,CENSUS_1861,1.04,P122_borders_with
ON078002,ON078004,CENSUS_1861,15008.0,P122_borders_with
ON078002,ON078006,CENSUS_1861,20709.26,P122_borders_with
ON078002,ON084008,CENSUS_1861,19637.82,P122_borders_with
ON078002,ON078013,CENSUS_1861,34523.07,P122_borders_with
ON078002,ON084003,CENSUS_1861,21141.75,P122_borders_with
ON078002,ON084005,CENSUS_1861,2298.48,P122_borders_with
ON078004,ON078014,CENSUS_1861,16590.46,P122_borders_with
ON078004,ON084010,CENSUS_1861,7218.51,P122_borders_with
ON078004,ON078005,CENSUS_1861,19922.8,P122_borders_with
ON078004,ON084004,CENSUS_1861,761.83,P122_borders_with
ON078004,ON078006,CENSUS_1861,2663.83,P122_borders_with
ON078004,ON084011,CENSUS_1861,19706.44,P122_borders_with
ON078004,ON084008,CENSUS_1861,1497.44,P122_borders_with
ON078006,ON078013,CENSUS_1861,13319.61,P122_borders_with
ON078999,ON093999,CENSUS_1861,48868.56,P122_borders_with
ON078999,ON084005,CENSUS_1861,13476.03,P122_borders_with
ON078999,ON096008,CENSUS_1861,36573.22,P122_borders_with
ON078999,ON107000,CENSUS_1861,41439.82,P122_borders_with
ON078011,ON078014,CENSUS_1861,21039.2,P122_borders_with
ON078014,ON084010,CENSUS_1861,24105.0,P122_borders_with
ON078005,ON078011,CENSUS_1861,11850.35,P122_borders_with
ON078005,ON078014,CENSUS_1861,220.71,P122_borders_with
ON078005,ON078006,CENSUS_1861,11968.52,P122_borders_with
ON078008,ON078010,CENSUS_1861,14739.62,P122_borders_with
ON078008,ON088012,CENSUS_1861,19788.34,P122_borders_with
ON078008,ON078009,CENSUS_1861,5999.64,P122_borders_with
ON078010,ON078012,CENSUS_1861,6000.23,P122_borders_with
ON078010,ON088010,CENSUS_1861,19648.23,P122_borders_with
ON078010,ON078011,CENSUS_1861,16909.08,P122_borders_with
ON078010,ON088012,CENSUS_1861,1003.06,P122_borders_with
ON078001,ON078010,CENSUS_1861,2613.49,P122_borders_with
ON078001,ON078011,CENSUS_1861,5955.56,P122_borders_with
ON079007,ON092009,CENSUS_1861,3396.67,P122_borders_with
ON079007,ON079012,CENSUS_1861,11280.42,P122_borders_with
ON079007,ON092006,CENSUS_1861,19543.01,P122_borders_with
ON079007,ON079013,CENSUS_1861,19473.6,P122_borders_with
ON079007,ON079017,CENSUS_1861,2084.73,P122_borders_with
ON079007,ON079009,CENSUS_1861,6250.84,P122_borders_with
ON079007,ON092014,CENSUS_1861,6255.57,P122_borders_with
ON079009,ON079017,CENSUS_1861,16632.94,P122_borders_with
ON079009,ON092014,CENSUS_1861,13064.44,P122_borders_with
ON079009,ON103012,CENSUS_1861,18927.07,P122_borders_with
ON079013,ON079019,CENSUS_1861,19463.86,P122_borders_with
ON079013,ON079017,CENSUS_1861,12481.96,P122_borders_with
ON079017,ON079019,CENSUS_1861,6241.27,P122_borders_with
ON079008,ON079015,CENSUS_1861,21681.99,P122_borders_with
ON079008,ON079018,CENSUS_1861,6299.71,P122_borders_with
ON079008,ON079016,CENSUS_1861,6289.74,P122_borders_with
ON079008,ON079014,CENSUS_1861,17816.7,P122_borders_with
ON079012,ON092008,CENSUS_1861,6296.2,P122_borders_with
ON079012,ON079016,CENSUS_1861,8403.82,P122_borders_with
ON079012,ON092009,CENSUS_1861,16273.12,P122_borders_with
ON079012,ON079013,CENSUS_1861,3232.85,P122_borders_with
ON079014,ON079016,CENSUS_1861,15339.09,P122_borders_with
ON079015,ON081001,CENSUS_1861,11503.23,P122_borders_with
ON079015,ON079018,CENSUS_1861,8386.13,P122_borders_with
ON079016,ON079018,CENSUS_1861,4491.49,P122_borders_with
ON079016,ON092008,CENSUS_1861,14777.49,P122_borders_with
ON079018,ON092001,CENSUS_1861,12309.49,P122_borders_with
ON079018,ON092007,CENSUS_1861,3408.87,P122_borders_with
ON079018,ON092008,CENSUS_1861,13299.35,P122_borders_with
ON079001,ON079004,CENSUS_1861,8812.31,P122_borders_with
ON079001,ON079019,CENSUS_1861,19523.53,P122_borders_with
ON079004,ON079005,CENSUS_1861,33771.42,P122_borders_with
ON079004,ON079010,CENSUS_1861,9329.91,P122_borders_with
ON079004,ON079006,CENSUS_1861,4867.31,P122_borders_with
ON079004,ON079019,CENSUS_1861,8833.82,P122_borders_with
ON079005,ON079014,CENSUS_1861,28887.88,P122_borders_with
ON079005,ON079010,CENSUS_1861,11404.83,P122_borders_with
ON079005,ON079006,CENSUS_1861,3695.9,P122_borders_with
ON079010,ON079016,CENSUS_1861,8583.39,P122_borders_with
ON079010,ON079012,CENSUS_1861,15878.77,P122_borders_with
ON079010,ON079013,CENSUS_1861,9285.31,P122_borders_with
ON079010,ON079019,CENSUS_1861,9911.5,P122_borders_with
ON080001,ON080006,CENSUS_1861,18131.71,P122_borders_with
ON080001,ON080003,CENSUS_1861,17667.95,P122_borders_with
ON080001,ON080007,CENSUS_1861,16368.46,P122_borders_with
ON080001,ON080011,CENSUS_1861,14792.41,P122_borders_with
ON080001,ON081003,CENSUS_1861,17397.66,P122_borders_with
ON080001,ON086009,CENSUS_1861,468.1,P122_borders_with
