:START_ID,:END_ID,:TYPE
ON065002_1861,CENSUS_1861,P164_is_temporally_specified_by
ON065003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON065004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON065008_1861,CENSUS_1861,P164_is_temporally_specified_by
ON065005_1861,CENSUS_1861,P164_is_temporally_specified_by
ON065001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON083007_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066002_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066005_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066011_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066014_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066012_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066015_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066006_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066007_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066008_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066009_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066010_1861,CENSUS_1861,P164_is_temporally_specified_by
ON066013_1861,CENSUS_1861,P164_is_temporally_specified_by
ON067001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON067003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON067004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON067005_1861,CENSUS_1861,P164_is_temporally_specified_by
ON067007_1861,CENSUS_1861,P164_is_temporally_specified_by
ON067006_1861,CENSUS_1861,P164_is_temporally_specified_by
ON067008_1861,CENSUS_1861,P164_is_temporally_specified_by
ON067011_1861,CENSUS_1861,P164_is_temporally_specified_by
ON067010_1861,CENSUS_1861,P164_is_temporally_specified_by
ON103001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON103007_1861,CENSUS_1861,P164_is_temporally_specified_by
ON103010_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075010_1861,CENSUS_1861,P164_is_temporally_specified_by
ON098010_1861,CENSUS_1861,P164_is_temporally_specified_by
ON098012_1861,CENSUS_1861,P164_is_temporally_specified_by
ON068002_1861,CENSUS_1861,P164_is_temporally_specified_by
ON068004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON068005_1861,CENSUS_1861,P164_is_temporally_specified_by
ON068006_1861,CENSUS_1861,P164_is_temporally_specified_by
ON068001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON068003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON069003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON069002_1861,CENSUS_1861,P164_is_temporally_specified_by
ON069004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON069005_1861,CENSUS_1861,P164_is_temporally_specified_by
ON069006_1861,CENSUS_1861,P164_is_temporally_specified_by
ON069007_1861,CENSUS_1861,P164_is_temporally_specified_by
ON069001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON069009_1861,CENSUS_1861,P164_is_temporally_specified_by
ON069008_1861,CENSUS_1861,P164_is_temporally_specified_by
ON070002_1861,CENSUS_1861,P164_is_temporally_specified_by
ON070003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON070005_1861,CENSUS_1861,P164_is_temporally_specified_by
ON070009_1861,CENSUS_1861,P164_is_temporally_specified_by
ON070008_1861,CENSUS_1861,P164_is_temporally_specified_by
ON070001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON070004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON070006_1861,CENSUS_1861,P164_is_temporally_specified_by
ON070007_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071005_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071011_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071008_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071009_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071010_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071002_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071006_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071007_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071999_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071012_1861,CENSUS_1861,P164_is_temporally_specified_by
ON071001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072002_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072005_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072006_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072008_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072009_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072011_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072012_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072014_1861,CENSUS_1861,P164_is_temporally_specified_by
ON072015_1861,CENSUS_1861,P164_is_temporally_specified_by
ON073001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON073002_1861,CENSUS_1861,P164_is_temporally_specified_by
ON073003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON073004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON074001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON074002_1861,CENSUS_1861,P164_is_temporally_specified_by
ON074003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON074006_1861,CENSUS_1861,P164_is_temporally_specified_by
ON074008_1861,CENSUS_1861,P164_is_temporally_specified_by
ON074007_1861,CENSUS_1861,P164_is_temporally_specified_by
ON074004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON074005_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075001_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075003_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075006_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075008_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075012_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075014_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075004_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075009_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075017_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075016_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075013_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075002_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075005_1861,CENSUS_1861,P164_is_temporally_specified_by
ON075007_1861,CENSUS_1861,P164_is_temporally_specified_by
