presence_id:ID,cd_id,census_year:int,area_sqm:float,num_csds:int,:LABEL
"CD_ON_Middlesex,_West—Ouest_1881","CD_ON_Middlesex,_West—Ouest",1881,1087371491.1,9,E93_Presence
CD_QC_Missisquoi_1881,CD_QC_Missisquoi,1881,968139299.81,12,E93_Presence
CD_ON_Monck_1881,CD_ON_Monck,1881,1022845572.41,9,E93_Presence
CD_QC_Montcalm_1881,CD_QC_Montcalm,1881,10920079287.19,10,E93_Presence
CD_QC_Montmagny_1881,CD_QC_Montmagny,1881,1752933351.2,8,E93_Presence
CD_QC_Montmorency_1881,CD_QC_Montmorency,1881,5776776371.43,14,E93_Presence
"CD_QC_Montréal,_(City-Ville)_1881","CD_QC_Montréal,_(City-Ville)",1881,16524865.17,10,E93_Presence
CD_ON_Muskoka_1881,CD_ON_Muskoka,1881,15504186936.5,27,E93_Presence
CD_QC_Napierville_1881,CD_QC_Napierville,1881,413562197.62,7,E93_Presence
CD_BC_New_Westminster_1881,CD_BC_New_Westminster,1881,424436212188.34,4,E93_Presence
CD_NL_Newfoundland_1881,CD_NL_Newfoundland,1881,111661003634.19,1,E93_Presence
CD_ON_Niagara_1881,CD_ON_Niagara,1881,109970574.74,2,E93_Presence
CD_QC_Nicolet_1881,CD_QC_Nicolet,1881,1585424814.2,16,E93_Presence
"CD_ON_Norfolk,_North—Nord_1881","CD_ON_Norfolk,_North—Nord",1881,789235683.06,6,E93_Presence
"CD_ON_Norfolk,_South—Sud_1881","CD_ON_Norfolk,_South—Sud",1881,957784531.69,5,E93_Presence
CD_NB_Northumberland_1881,CD_NB_Northumberland,1881,12450091202.6,12,E93_Presence
"CD_ON_Northumberland,_East—Est_1881","CD_ON_Northumberland,_East—Est",1881,1236423586.64,9,E93_Presence
"CD_ON_Northumberland,_West—Ouest_1881","CD_ON_Northumberland,_West—Ouest",1881,778812150.36,4,E93_Presence
"CD_ON_Ontario,_North—Nord_1881","CD_ON_Ontario,_North—Nord",1881,1893824477.03,11,E93_Presence
"CD_ON_Ontario,_South—Sud_1881","CD_ON_Ontario,_South—Sud",1881,625766183.29,5,E93_Presence
CD_QC_Ottawa_1881,CD_QC_Ottawa,1881,16852893852.97,46,E93_Presence
"CD_ON_Ottawa,_City—Cité_1881","CD_ON_Ottawa,_City—Cité",1881,13823400.57,5,E93_Presence
"CD_ON_Oxford,_North—Nord_1881","CD_ON_Oxford,_North—Nord",1881,1166291874.57,7,E93_Presence
"CD_ON_Oxford,_South—Sud_1881","CD_ON_Oxford,_South—Sud",1881,988465582.29,9,E93_Presence
CD_ON_Peel_1881,CD_ON_Peel,1881,738313536.21,5,E93_Presence
"CD_ON_Perth,_North—Nord_1881","CD_ON_Perth,_North—Nord",1881,1425977232.71,10,E93_Presence
"CD_ON_Perth,_South—Sud_1881","CD_ON_Perth,_South—Sud",1881,914218928.14,7,E93_Presence
"CD_ON_Peterborough,_East—Est_1881","CD_ON_Peterborough,_East—Est",1881,6388753139.54,19,E93_Presence
"CD_ON_Peterborough,_West—Ouest_1881","CD_ON_Peterborough,_West—Ouest",1881,611039072.21,5,E93_Presence
CD_NS_Pictou_1881,CD_NS_Pictou,1881,2975327435.95,27,E93_Presence
CD_QC_Pontiac_1881,CD_QC_Pontiac,1881,53721204419.95,20,E93_Presence
CD_QC_Portneuf_1881,CD_QC_Portneuf,1881,3918669564.73,17,E93_Presence
CD_ON_Prescott_1881,CD_ON_Prescott,1881,1289524739.63,9,E93_Presence
CD_PE_Prince_1881,CD_PE_Prince,1881,2123672437.72,24,E93_Presence
CD_ON_Prince_Edward_1881,CD_ON_Prince_Edward,1881,1177762862.99,9,E93_Presence
CD_MB_Provencher_1881,CD_MB_Provencher,1881,7896314658.46,6,E93_Presence
CD_MB_Provencher__1881,CD_MB_Provencher_,1881,686336370.69,1,E93_Presence
"CD_QC_Quebec,_(City-Ville)_1881","CD_QC_Quebec,_(City-Ville)",1881,33736992.51,13,E93_Presence
"CD_QC_Quebec,_(County-Comté)_1881","CD_QC_Quebec,_(County-Comté)",1881,7099886415.26,12,E93_Presence
CD_NB_Queen's_1881,CD_NB_Queen's,1881,4027513316.5,10,E93_Presence
CD_PE_Queen's_1881,CD_PE_Queen's,1881,2139794822.46,24,E93_Presence
CD_NS_Queens_1881,CD_NS_Queens,1881,1474546142.03,13,E93_Presence
"CD_ON_Renfrew,_North—Nord_1881","CD_ON_Renfrew,_North—Nord",1881,4223153447.1,13,E93_Presence
"CD_ON_Renfrew,_South—Sud_1881","CD_ON_Renfrew,_South—Sud",1881,5294292103.04,15,E93_Presence
CD_NB_Restigouche_1881,CD_NB_Restigouche,1881,8843304894.88,5,E93_Presence
CD_QC_Richelieu_1881,CD_QC_Richelieu,1881,506164097.89,12,E93_Presence
CD_NS_Richmond_1881,CD_NS_Richmond,1881,1407741366.01,13,E93_Presence
CD_QC_Richmond_&_Wolfe_1881,CD_QC_Richmond_&_Wolfe,1881,3314122915.79,22,E93_Presence
CD_QC_Rimouski_1881,CD_QC_Rimouski,1881,14585881195.12,27,E93_Presence
CD_QC_Rouville_1881,CD_QC_Rouville,1881,613876657.37,12,E93_Presence
CD_ON_Russell_1881,CD_ON_Russell,1881,1901063215.05,7,E93_Presence
CD_MB_Selkirk_1881,CD_MB_Selkirk,1881,2728404473.11,5,E93_Presence
CD_QC_Shefford_1881,CD_QC_Shefford,1881,1507194594.07,13,E93_Presence
CD_NS_Shelburne_1881,CD_NS_Shelburne,1881,4198177697.48,12,E93_Presence
CD_QC_Sherbrooke_1881,CD_QC_Sherbrooke,1881,621025105.66,7,E93_Presence
"CD_ON_Simcoe,_North—Nord_1881","CD_ON_Simcoe,_North—Nord",1881,3358929297.87,15,E93_Presence
"CD_ON_Simcoe,_South—Sud_1881","CD_ON_Simcoe,_South—Sud",1881,1733738148.44,8,E93_Presence
CD_QC_Soulanges_1881,CD_QC_Soulanges,1881,364409449.59,8,E93_Presence
CD_QC_St._Hyacinthe_1881,CD_QC_St._Hyacinthe,1881,738724362.78,11,E93_Presence
CD_QC_St._Jean_1881,CD_QC_St._Jean,1881,474935642.26,6,E93_Presence
"CD_NB_St._John,_(City-Ville)_1881","CD_NB_St._John,_(City-Ville)",1881,4564327.27,9,E93_Presence
"CD_NB_St._John,_(County-Comté)_1881","CD_NB_St._John,_(County-Comté)",1881,1600616461.44,9,E93_Presence
CD_QC_St._Maurice_1881,CD_QC_St._Maurice,1881,6725396729.33,10,E93_Presence
CD_QC_Stanstead_1881,CD_QC_Stanstead,1881,1167999401.88,9,E93_Presence
CD_ON_Stormont_1881,CD_ON_Stormont,1881,782114068.91,3,E93_Presence
CD_NB_Sunbury_1881,CD_NB_Sunbury,1881,2811724644.02,7,E93_Presence
CD_QC_Temiscouata_1881,CD_QC_Temiscouata,1881,4958852738.43,22,E93_Presence
CD_QC_Terrebonne_1881,CD_QC_Terrebonne,1881,1710101803.83,17,E93_Presence
CD_NT_The_Territories_1881,CD_NT_The_Territories,1881,7031595022980.18,19,E93_Presence
"CD_ON_Toronto,_City—Cité_1881","CD_ON_Toronto,_City—Cité",1881,21489705.79,9,E93_Presence
CD_QC_Trois-Rivières_1881,CD_QC_Trois-Rivières,1881,87097169.9,5,E93_Presence
CD_BC_Vancouver_1881,CD_BC_Vancouver,1881,33219432824.79,6,E93_Presence
CD_QC_Vaudreuil_1881,CD_QC_Vaudreuil,1881,518975343.58,8,E93_Presence
CD_QC_Verchères_1881,CD_QC_Verchères,1881,552864627.21,9,E93_Presence
CD_BC_Victoria_1881,CD_BC_Victoria,1881,186369334.69,5,E93_Presence
CD_NB_Victoria_1881,CD_NB_Victoria,1881,9204550196.34,13,E93_Presence
CD_NS_Victoria_1881,CD_NS_Victoria,1881,3014254590.15,15,E93_Presence
"CD_ON_Victoria,_North—Nord_1881","CD_ON_Victoria,_North—Nord",1881,2515957971.19,10,E93_Presence
"CD_ON_Victoria,_South—Sud_1881","CD_ON_Victoria,_South—Sud",1881,1186745627.62,7,E93_Presence
"CD_ON_Waterloo,_North—Nord_1881","CD_ON_Waterloo,_North—Nord",1881,736430770.38,5,E93_Presence
"CD_ON_Waterloo,_South—Sud_1881","CD_ON_Waterloo,_South—Sud",1881,685861689.25,7,E93_Presence
CD_ON_Welland_1881,CD_ON_Welland,1881,718677547.08,12,E93_Presence
"CD_ON_Wellington,_Centre_1881","CD_ON_Wellington,_Centre",1881,978439135.92,9,E93_Presence
"CD_ON_Wellington,_North—Nord_1881","CD_ON_Wellington,_North—Nord",1881,1519641112.27,11,E93_Presence
"CD_ON_Wellington,_South—Sud_1881","CD_ON_Wellington,_South—Sud",1881,956660364.6,5,E93_Presence
"CD_ON_Wentworth,_North—Nord_1881","CD_ON_Wentworth,_North—Nord",1881,603109473.25,4,E93_Presence
"CD_ON_Wentworth,_South—Sud_1881","CD_ON_Wentworth,_South—Sud",1881,620388102.75,5,E93_Presence
CD_NB_Westmoreland_1881,CD_NB_Westmoreland,1881,3820192248.24,8,E93_Presence
CD_BC_Yale_1881,CD_BC_Yale,1881,131257724808.39,5,E93_Presence
CD_QC_Yamaska_1881,CD_QC_Yamaska,1881,713494186.35,8,E93_Presence
CD_NS_Yarmouth_1881,CD_NS_Yarmouth,1881,2473884091.87,11,E93_Presence
CD_NB_York_1881,CD_NB_York,1881,9387830223.36,18,E93_Presence
"CD_ON_York,_East—Est_1881","CD_ON_York,_East—Est",1881,622131929.94,6,E93_Presence
"CD_ON_York,_North—Nord_1881","CD_ON_York,_North—Nord",1881,1534267562.78,9,E93_Presence
"CD_ON_York,_West—Ouest_1881","CD_ON_York,_West—Ouest",1881,606424153.68,6,E93_Presence
