space_id:ID,latitude:float,longitude:float,crs,:LABEL
AB001001_1911_centroid,51.293854,-114.16465,EPSG:4326,E94_Space_Primitive
AB001002_1911_centroid,50.965107,-114.350166,EPSG:4326,E94_Space_Primitive
AB001003_1911_centroid,51.166933,-114.895613,EPSG:4326,E94_Space_Primitive
AB001004_1911_centroid,51.046909,-115.242594,EPSG:4326,E94_Space_Primitive
AB001005_1911_centroid,51.32914,-115.598586,EPSG:4326,E94_Space_Primitive
AB001006_1911_centroid,51.051609,-114.071542,EPSG:4326,E94_Space_Primitive
AB001007_1911_centroid,51.496081,-113.506041,EPSG:4326,E94_Space_Primitive
AB001008_1911_centroid,51.292751,-114.036128,EPSG:4326,E94_Space_Primitive
AB001009_1911_centroid,51.195742,-115.483765,EPSG:4326,E94_Space_Primitive
AB001010_1911_centroid,51.1797,-115.576934,EPSG:4326,E94_Space_Primitive
AB001011_1911_centroid,51.23807,-115.531402,EPSG:4326,E94_Space_Primitive
AB001012_1911_centroid,51.086664,-115.348619,EPSG:4326,E94_Space_Primitive
AB001013_1911_centroid,51.56325,-114.099078,EPSG:4326,E94_Space_Primitive
AB001014_1911_centroid,51.193388,-114.435772,EPSG:4326,E94_Space_Primitive
AB001015_1911_centroid,51.430423,-114.031832,EPSG:4326,E94_Space_Primitive
AB001016_1911_centroid,51.059731,-115.159251,EPSG:4326,E94_Space_Primitive
AB001017_1911_centroid,50.973151,-113.670108,EPSG:4326,E94_Space_Primitive
AB001018_1911_centroid,51.049098,-113.387337,EPSG:4326,E94_Space_Primitive
AB001999_1911_centroid,51.086769,-114.823518,EPSG:4326,E94_Space_Primitive
AB002001_1911_centroid,54.066385,-114.775483,EPSG:4326,E94_Space_Primitive
AB002002_1911_centroid,54.321494,-116.980281,EPSG:4326,E94_Space_Primitive
AB002003_1911_centroid,56.144453,-115.740197,EPSG:4326,E94_Space_Primitive
AB002004_1911_centroid,54.296832,-114.709222,EPSG:4326,E94_Space_Primitive
AB002005_1911_centroid,52.862518,-117.984435,EPSG:4326,E94_Space_Primitive
AB002006_1911_centroid,53.554766,-113.512633,EPSG:4326,E94_Space_Primitive
AB002007_1911_centroid,53.643888,-113.634664,EPSG:4326,E94_Space_Primitive
AB002008_1911_centroid,53.530683,-114.029657,EPSG:4326,E94_Space_Primitive
AB002009_1911_centroid,54.712706,-113.280226,EPSG:4326,E94_Space_Primitive
AB002010_1911_centroid,53.550536,-116.624405,EPSG:4326,E94_Space_Primitive
AB002011_1911_centroid,53.772176,-113.598894,EPSG:4326,E94_Space_Primitive
AB002012_1911_centroid,53.584002,-116.43736,EPSG:4326,E94_Space_Primitive
