:START_ID,:END_ID,during_period,:TYPE
ON182003,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182010,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182007,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182006,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182999,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182011,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182009,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182001,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182004,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182005,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182016,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182015,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182026,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182033,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON182022,CD_ON_Algoma,CENSUS_1881,P89_falls_within
ON160001,"CD_ON_Brant,_North—Nord",CENSUS_1881,P89_falls_within
ON159002,"CD_ON_Brant,_South—Sud",CENSUS_1881,P89_falls_within
ON160003,"CD_ON_Brant,_North—Nord",CENSUS_1881,P89_falls_within
ON159005,"CD_ON_Brant,_South—Sud",CENSUS_1881,P89_falls_within
ON159003,"CD_ON_Brant,_South—Sud",CENSUS_1881,P89_falls_within
ON159004,"CD_ON_Brant,_South—Sud",CENSUS_1881,P89_falls_within
ON159001,"CD_ON_Brant,_South—Sud",CENSUS_1881,P89_falls_within
ON109006,CD_ON_Brockville,CENSUS_1881,P89_falls_within
ON109005,CD_ON_Brockville,CENSUS_1881,P89_falls_within
ON177006,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON177005,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON177002,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON177001,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON177007,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON176005,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON177003,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON176006,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON177009,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON177008,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON177004,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON177011,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON176011,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON176008,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON176004,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON176003,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON177013,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON176007,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON176001,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON176002,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON177010,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON176009,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON176012,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON177012,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
ON176010,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
ON108009,CD_ON_Carleton,CENSUS_1881,P89_falls_within
ON108004,CD_ON_Carleton,CENSUS_1881,P89_falls_within
ON108002,CD_ON_Carleton,CENSUS_1881,P89_falls_within
ON108007,CD_ON_Carleton,CENSUS_1881,P89_falls_within
ON108006,CD_ON_Carleton,CENSUS_1881,P89_falls_within
ON108003,CD_ON_Carleton,CENSUS_1881,P89_falls_within
ON108001,CD_ON_Carleton,CENSUS_1881,P89_falls_within
ON108008,CD_ON_Carleton,CENSUS_1881,P89_falls_within
ON108005,CD_ON_Carleton,CENSUS_1881,P89_falls_within
ON153009,"CD_ON_Wellington,_North—Nord",CENSUS_1881,P89_falls_within
ON152009,"CD_ON_Wellington,_Centre",CENSUS_1881,P89_falls_within
ON153008,"CD_ON_Wellington,_North—Nord",CENSUS_1881,P89_falls_within
ON155005,"CD_ON_Grey,_East—Est",CENSUS_1881,P89_falls_within
ON141005,CD_ON_Cardwell,CENSUS_1881,P89_falls_within
ON138004,"CD_ON_Simcoe,_South—Sud",CENSUS_1881,P89_falls_within
ON152001,"CD_ON_Wellington,_Centre",CENSUS_1881,P89_falls_within
ON155006,"CD_ON_Grey,_East—Est",CENSUS_1881,P89_falls_within
ON102001,CD_ON_Dundas,CENSUS_1881,P89_falls_within
ON102005,CD_ON_Dundas,CENSUS_1881,P89_falls_within
ON102003,CD_ON_Dundas,CENSUS_1881,P89_falls_within
ON102006,CD_ON_Dundas,CENSUS_1881,P89_falls_within
ON102002,CD_ON_Dundas,CENSUS_1881,P89_falls_within
ON102004,CD_ON_Dundas,CENSUS_1881,P89_falls_within
ON128004,"CD_ON_Durham,_West—Ouest",CENSUS_1881,P89_falls_within
ON127003,"CD_ON_Durham,_East—Est",CENSUS_1881,P89_falls_within
ON128003,"CD_ON_Durham,_West—Ouest",CENSUS_1881,P89_falls_within
ON128001,"CD_ON_Durham,_West—Ouest",CENSUS_1881,P89_falls_within
ON127001,"CD_ON_Durham,_East—Est",CENSUS_1881,P89_falls_within
ON127004,"CD_ON_Durham,_East—Est",CENSUS_1881,P89_falls_within
ON128005,"CD_ON_Durham,_West—Ouest",CENSUS_1881,P89_falls_within
ON127002,"CD_ON_Durham,_East—Est",CENSUS_1881,P89_falls_within
ON127005,"CD_ON_Durham,_East—Est",CENSUS_1881,P89_falls_within
ON128002,"CD_ON_Durham,_West—Ouest",CENSUS_1881,P89_falls_within
ON163008,"CD_ON_Elgin,_East—Est",CENSUS_1881,P89_falls_within
ON163006,"CD_ON_Elgin,_East—Est",CENSUS_1881,P89_falls_within
ON163004,"CD_ON_Elgin,_East—Est",CENSUS_1881,P89_falls_within
ON163001,"CD_ON_Elgin,_East—Est",CENSUS_1881,P89_falls_within
ON163005,"CD_ON_Elgin,_East—Est",CENSUS_1881,P89_falls_within
ON163002,"CD_ON_Elgin,_East—Est",CENSUS_1881,P89_falls_within
ON163007,"CD_ON_Elgin,_East—Est",CENSUS_1881,P89_falls_within
ON163009,"CD_ON_Elgin,_East—Est",CENSUS_1881,P89_falls_within
ON164001,"CD_ON_Elgin,_West—Ouest",CENSUS_1881,P89_falls_within
ON164002,"CD_ON_Elgin,_West—Ouest",CENSUS_1881,P89_falls_within
ON164003,"CD_ON_Elgin,_West—Ouest",CENSUS_1881,P89_falls_within
ON163003,"CD_ON_Elgin,_East—Est",CENSUS_1881,P89_falls_within
ON181014,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181015,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181012,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181010,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181011,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181016,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181003,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181004,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181005,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181006,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181001,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181008,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181009,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181017,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181002,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181007,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON181018,CD_ON_Essex,CENSUS_1881,P89_falls_within
ON118012,CD_ON_Addington,CENSUS_1881,P89_falls_within
ON118010,CD_ON_Addington,CENSUS_1881,P89_falls_within
ON118014,CD_ON_Addington,CENSUS_1881,P89_falls_within
ON118008,CD_ON_Addington,CENSUS_1881,P89_falls_within
ON115006,CD_ON_Frontenac,CENSUS_1881,P89_falls_within
ON118013,CD_ON_Addington,CENSUS_1881,P89_falls_within
ON115001,CD_ON_Frontenac,CENSUS_1881,P89_falls_within
ON118001,CD_ON_Addington,CENSUS_1881,P89_falls_within
ON118009,CD_ON_Addington,CENSUS_1881,P89_falls_within
ON118011,CD_ON_Addington,CENSUS_1881,P89_falls_within
ON118015,CD_ON_Addington,CENSUS_1881,P89_falls_within
ON115005,CD_ON_Frontenac,CENSUS_1881,P89_falls_within
ON118002,CD_ON_Addington,CENSUS_1881,P89_falls_within
ON115007,CD_ON_Frontenac,CENSUS_1881,P89_falls_within
ON115004,CD_ON_Frontenac,CENSUS_1881,P89_falls_within
ON115003,CD_ON_Frontenac,CENSUS_1881,P89_falls_within
ON099001,CD_ON_Glengarry,CENSUS_1881,P89_falls_within
ON099003,CD_ON_Glengarry,CENSUS_1881,P89_falls_within
ON099002,CD_ON_Glengarry,CENSUS_1881,P89_falls_within
ON099004,CD_ON_Glengarry,CENSUS_1881,P89_falls_within
ON106001,"CD_ON_Grenville,_South—Sud",CENSUS_1881,P89_falls_within
ON106003,"CD_ON_Grenville,_South—Sud",CENSUS_1881,P89_falls_within
ON107007,"CD_ON_Leeds_&_Grenville,_North—Nord",CENSUS_1881,P89_falls_within
ON107005,"CD_ON_Leeds_&_Grenville,_North—Nord",CENSUS_1881,P89_falls_within
ON107003,"CD_ON_Leeds_&_Grenville,_North—Nord",CENSUS_1881,P89_falls_within
ON106002,"CD_ON_Grenville,_South—Sud",CENSUS_1881,P89_falls_within
ON107006,"CD_ON_Leeds_&_Grenville,_North—Nord",CENSUS_1881,P89_falls_within
ON107004,"CD_ON_Leeds_&_Grenville,_North—Nord",CENSUS_1881,P89_falls_within
ON155001,"CD_ON_Grey,_East—Est",CENSUS_1881,P89_falls_within
ON155002,"CD_ON_Grey,_East—Est",CENSUS_1881,P89_falls_within
ON155003,"CD_ON_Grey,_East—Est",CENSUS_1881,P89_falls_within
ON156003,"CD_ON_Grey,_North—Nord",CENSUS_1881,P89_falls_within
ON155004,"CD_ON_Grey,_East—Est",CENSUS_1881,P89_falls_within
ON155007,"CD_ON_Grey,_East—Est",CENSUS_1881,P89_falls_within
ON156005,"CD_ON_Grey,_North—Nord",CENSUS_1881,P89_falls_within
ON156006,"CD_ON_Grey,_North—Nord",CENSUS_1881,P89_falls_within
ON155009,"CD_ON_Grey,_East—Est",CENSUS_1881,P89_falls_within
ON156008,"CD_ON_Grey,_North—Nord",CENSUS_1881,P89_falls_within
ON156002,"CD_ON_Grey,_North—Nord",CENSUS_1881,P89_falls_within
ON155008,"CD_ON_Grey,_East—Est",CENSUS_1881,P89_falls_within
ON156001,"CD_ON_Grey,_North—Nord",CENSUS_1881,P89_falls_within
ON154002,"CD_ON_Grey,_South—Sud",CENSUS_1881,P89_falls_within
ON154005,"CD_ON_Grey,_South—Sud",CENSUS_1881,P89_falls_within
ON154004,"CD_ON_Grey,_South—Sud",CENSUS_1881,P89_falls_within
ON154003,"CD_ON_Grey,_South—Sud",CENSUS_1881,P89_falls_within
ON156004,"CD_ON_Grey,_North—Nord",CENSUS_1881,P89_falls_within
ON154001,"CD_ON_Grey,_South—Sud",CENSUS_1881,P89_falls_within
ON144006,CD_ON_Monck,CENSUS_1881,P89_falls_within
ON146004,CD_ON_Haldimand,CENSUS_1881,P89_falls_within
ON146003,CD_ON_Haldimand,CENSUS_1881,P89_falls_within
ON144008,CD_ON_Monck,CENSUS_1881,P89_falls_within
ON144003,CD_ON_Monck,CENSUS_1881,P89_falls_within
ON146006,CD_ON_Haldimand,CENSUS_1881,P89_falls_within
ON146002,CD_ON_Haldimand,CENSUS_1881,P89_falls_within
ON146007,CD_ON_Haldimand,CENSUS_1881,P89_falls_within
ON144004,CD_ON_Monck,CENSUS_1881,P89_falls_within
ON146001,CD_ON_Haldimand,CENSUS_1881,P89_falls_within
ON144009,CD_ON_Monck,CENSUS_1881,P89_falls_within
ON146008,CD_ON_Haldimand,CENSUS_1881,P89_falls_within
ON146005,CD_ON_Haldimand,CENSUS_1881,P89_falls_within
ON150007,CD_ON_Halton,CENSUS_1881,P89_falls_within
ON150006,CD_ON_Halton,CENSUS_1881,P89_falls_within
ON150001,CD_ON_Halton,CENSUS_1881,P89_falls_within
ON150003,CD_ON_Halton,CENSUS_1881,P89_falls_within
ON150005,CD_ON_Halton,CENSUS_1881,P89_falls_within
ON150004,CD_ON_Halton,CENSUS_1881,P89_falls_within
ON150008,CD_ON_Halton,CENSUS_1881,P89_falls_within
ON150002,CD_ON_Halton,CENSUS_1881,P89_falls_within
ON150009,CD_ON_Halton,CENSUS_1881,P89_falls_within
ON149007,"CD_ON_Hamilton,_City—Cité",CENSUS_1881,P89_falls_within
ON149003,"CD_ON_Hamilton,_City—Cité",CENSUS_1881,P89_falls_within
ON122011,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON122013,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON122012,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON120003,"CD_ON_Hastings,_East—Est",CENSUS_1881,P89_falls_within
ON122015,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON122005,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON122008,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON120001,"CD_ON_Hastings,_East—Est",CENSUS_1881,P89_falls_within
ON120002,"CD_ON_Hastings,_East—Est",CENSUS_1881,P89_falls_within
ON122004,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON122009,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON122014,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON122001,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON122006,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON122003,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON121001,"CD_ON_Hastings,_West—Ouest",CENSUS_1881,P89_falls_within
ON122007,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON121003,"CD_ON_Hastings,_West—Ouest",CENSUS_1881,P89_falls_within
ON121002,"CD_ON_Hastings,_West—Ouest",CENSUS_1881,P89_falls_within
ON122002,"CD_ON_Hastings,_North—Nord",CENSUS_1881,P89_falls_within
ON174007,"CD_ON_Huron,_Centre",CENSUS_1881,P89_falls_within
ON175001,"CD_ON_Huron,_North—Nord",CENSUS_1881,P89_falls_within
ON175003,"CD_ON_Huron,_North—Nord",CENSUS_1881,P89_falls_within
ON175002,"CD_ON_Huron,_North—Nord",CENSUS_1881,P89_falls_within
ON175004,"CD_ON_Huron,_North—Nord",CENSUS_1881,P89_falls_within
ON175008,"CD_ON_Huron,_North—Nord",CENSUS_1881,P89_falls_within
ON175009,"CD_ON_Huron,_North—Nord",CENSUS_1881,P89_falls_within
ON174008,"CD_ON_Huron,_Centre",CENSUS_1881,P89_falls_within
ON175010,"CD_ON_Huron,_North—Nord",CENSUS_1881,P89_falls_within
ON173002,"CD_ON_Huron,_South—Sud",CENSUS_1881,P89_falls_within
ON174005,"CD_ON_Huron,_Centre",CENSUS_1881,P89_falls_within
ON173005,"CD_ON_Huron,_South—Sud",CENSUS_1881,P89_falls_within
ON173001,"CD_ON_Huron,_South—Sud",CENSUS_1881,P89_falls_within
ON174001,"CD_ON_Huron,_Centre",CENSUS_1881,P89_falls_within
ON173003,"CD_ON_Huron,_South—Sud",CENSUS_1881,P89_falls_within
ON173006,"CD_ON_Huron,_South—Sud",CENSUS_1881,P89_falls_within
ON173004,"CD_ON_Huron,_South—Sud",CENSUS_1881,P89_falls_within
ON175006,"CD_ON_Huron,_North—Nord",CENSUS_1881,P89_falls_within
ON174003,"CD_ON_Huron,_Centre",CENSUS_1881,P89_falls_within
ON173007,"CD_ON_Huron,_South—Sud",CENSUS_1881,P89_falls_within
ON174004,"CD_ON_Huron,_Centre",CENSUS_1881,P89_falls_within
ON175005,"CD_ON_Huron,_North—Nord",CENSUS_1881,P89_falls_within
ON174002,"CD_ON_Huron,_Centre",CENSUS_1881,P89_falls_within
ON178003,CD_ON_Bothwell,CENSUS_1881,P89_falls_within
ON180007,CD_ON_Kent,CENSUS_1881,P89_falls_within
ON178001,CD_ON_Bothwell,CENSUS_1881,P89_falls_within
ON178002,CD_ON_Bothwell,CENSUS_1881,P89_falls_within
ON178004,CD_ON_Bothwell,CENSUS_1881,P89_falls_within
ON178008,CD_ON_Bothwell,CENSUS_1881,P89_falls_within
ON178010,CD_ON_Bothwell,CENSUS_1881,P89_falls_within
ON178009,CD_ON_Bothwell,CENSUS_1881,P89_falls_within
ON180008,CD_ON_Kent,CENSUS_1881,P89_falls_within
ON178011,CD_ON_Bothwell,CENSUS_1881,P89_falls_within
ON180006,CD_ON_Kent,CENSUS_1881,P89_falls_within
ON180004,CD_ON_Kent,CENSUS_1881,P89_falls_within
ON180003,CD_ON_Kent,CENSUS_1881,P89_falls_within
ON180001,CD_ON_Kent,CENSUS_1881,P89_falls_within
ON180002,CD_ON_Kent,CENSUS_1881,P89_falls_within
ON180009,CD_ON_Kent,CENSUS_1881,P89_falls_within
