space_id:ID,latitude:float,longitude:float,crs,:LABEL
ON182003_1881_centroid,45.70071,-81.890421,EPSG:4326,E94_Space_Primitive
ON182010_1881_centroid,45.865767,-82.776816,EPSG:4326,E94_Space_Primitive
ON182007_1881_centroid,45.812583,-82.271775,EPSG:4326,E94_Space_Primitive
ON182006_1881_centroid,45.691242,-82.189815,EPSG:4326,E94_Space_Primitive
ON182999_1881_centroid,48.910169,-83.959322,EPSG:4326,E94_Space_Primitive
ON182011_1881_centroid,45.911669,-83.231684,EPSG:4326,E94_Space_Primitive
ON182009_1881_centroid,45.827501,-82.486669,EPSG:4326,E94_Space_Primitive
ON182001_1881_centroid,45.997207,-81.843423,EPSG:4326,E94_Space_Primitive
ON182004_1881_centroid,45.720772,-82.0404,EPSG:4326,E94_Space_Primitive
ON182005_1881_centroid,45.619312,-82.040579,EPSG:4326,E94_Space_Primitive
ON182016_1881_centroid,46.275738,-83.492714,EPSG:4326,E94_Space_Primitive
ON182015_1881_centroid,46.261411,-83.018818,EPSG:4326,E94_Space_Primitive
ON182026_1881_centroid,47.95947,-84.85365,EPSG:4326,E94_Space_Primitive
ON182033_1881_centroid,46.208314,-83.945878,EPSG:4326,E94_Space_Primitive
ON182022_1881_centroid,46.529147,-84.348206,EPSG:4326,E94_Space_Primitive
ON160001_1881_centroid,43.170051,-80.222499,EPSG:4326,E94_Space_Primitive
ON159002_1881_centroid,43.081704,-80.489497,EPSG:4326,E94_Space_Primitive
ON160003_1881_centroid,43.243176,-80.336907,EPSG:4326,E94_Space_Primitive
ON159005_1881_centroid,43.047868,-80.121483,EPSG:4326,E94_Space_Primitive
ON159003_1881_centroid,43.04477,-80.337974,EPSG:4326,E94_Space_Primitive
ON159004_1881_centroid,43.110355,-80.321685,EPSG:4326,E94_Space_Primitive
ON159001_1881_centroid,43.139558,-80.262077,EPSG:4326,E94_Space_Primitive
ON109006_1881_centroid,44.656364,-75.788467,EPSG:4326,E94_Space_Primitive
ON109005_1881_centroid,44.59569,-75.68097,EPSG:4326,E94_Space_Primitive
ON177006_1881_centroid,44.834235,-81.189249,EPSG:4326,E94_Space_Primitive
ON177005_1881_centroid,44.638878,-81.219064,EPSG:4326,E94_Space_Primitive
