:START_ID,:END_ID,during_period,shared_border_length_m:float,:TYPE
ON028005,ON037005,CENSUS_1871,10559.45,P122_borders_with
ON028005,ON028006,CENSUS_1871,17652.98,P122_borders_with
ON028001,ON028002,CENSUS_1871,20057.55,P122_borders_with
ON027005,ON027006,CENSUS_1871,5999.91,P122_borders_with
ON027005,ON027007,CENSUS_1871,7251.23,P122_borders_with
ON027005,ON028001,CENSUS_1871,19536.09,P122_borders_with
ON028002,ON028004,CENSUS_1871,7796.06,P122_borders_with
ON028002,ON028005,CENSUS_1871,13690.88,P122_borders_with
ON028002,ON028003,CENSUS_1871,7387.94,P122_borders_with
ON028003,ON028005,CENSUS_1871,3022.27,P122_borders_with
ON028003,ON028006,CENSUS_1871,4691.32,P122_borders_with
ON027008,ON036005,CENSUS_1871,19047.97,P122_borders_with
ON027008,ON028004,CENSUS_1871,16404.97,P122_borders_with
ON027008,ON036001,CENSUS_1871,26.06,P122_borders_with
ON027004,ON035003,CENSUS_1871,221.57,P122_borders_with
ON027004,ON027008,CENSUS_1871,16513.84,P122_borders_with
ON027004,ON036001,CENSUS_1871,15824.03,P122_borders_with
ON027003,ON027004,CENSUS_1871,15930.98,P122_borders_with
ON027003,ON027007,CENSUS_1871,15564.32,P122_borders_with
ON028004,ON037001,CENSUS_1871,14465.76,P122_borders_with
ON028004,ON028005,CENSUS_1871,17067.56,P122_borders_with
ON027007,ON027008,CENSUS_1871,18801.46,P122_borders_with
ON027007,ON028001,CENSUS_1871,14590.94,P122_borders_with
ON027007,ON028004,CENSUS_1871,6882.0,P122_borders_with
ON027007,ON028002,CENSUS_1871,2095.89,P122_borders_with
ON027001,ON027002,CENSUS_1871,14198.96,P122_borders_with
ON027001,ON027005,CENSUS_1871,16816.68,P122_borders_with
ON027002,ON027003,CENSUS_1871,16305.88,P122_borders_with
ON027002,ON027005,CENSUS_1871,7837.91,P122_borders_with
ON027002,ON027007,CENSUS_1871,9462.47,P122_borders_with
ON078009,ON080001,CENSUS_1871,345.23,P122_borders_with
ON078009,ON080003,CENSUS_1871,16658.5,P122_borders_with
ON078009,ON081001,CENSUS_1871,4179.36,P122_borders_with
ON078009,QC091001,CENSUS_1871,40.51,P122_borders_with
ON078004,ON079009,CENSUS_1871,16568.04,P122_borders_with
ON078004,ON078005,CENSUS_1871,5257.22,P122_borders_with
ON078004,ON078007,CENSUS_1871,16536.58,P122_borders_with
ON078004,ON078006,CENSUS_1871,4133.18,P122_borders_with
ON078002,ON078003,CENSUS_1871,16804.57,P122_borders_with
ON078002,ON078004,CENSUS_1871,1425.16,P122_borders_with
ON078007,ON080001,CENSUS_1871,16594.65,P122_borders_with
ON078007,ON078009,CENSUS_1871,16007.2,P122_borders_with
ON078006,ON078007,CENSUS_1871,16439.06,P122_borders_with
ON078006,ON078008,CENSUS_1871,10323.34,P122_borders_with
ON078003,ON079001,CENSUS_1871,16356.59,P122_borders_with
ON078003,ON079009,CENSUS_1871,1287.43,P122_borders_with
ON078003,ON078004,CENSUS_1871,15364.51,P122_borders_with
ON078001,ON078002,CENSUS_1871,12173.36,P122_borders_with
ON078001,ON078004,CENSUS_1871,16063.66,P122_borders_with
ON078001,ON078006,CENSUS_1871,8175.7,P122_borders_with
ON078008,ON078009,CENSUS_1871,18016.6,P122_borders_with
ON035007,ON040003,CENSUS_1871,19764.72,P122_borders_with
ON035007,ON036004,CENSUS_1871,14085.0,P122_borders_with
ON034008,ON040001,CENSUS_1871,5461.83,P122_borders_with
ON034008,ON035006,CENSUS_1871,7902.19,P122_borders_with
ON034008,ON034009,CENSUS_1871,2281.23,P122_borders_with
ON034008,ON035007,CENSUS_1871,14159.59,P122_borders_with
ON034008,ON040003,CENSUS_1871,323.98,P122_borders_with
ON035006,ON035007,CENSUS_1871,19609.29,P122_borders_with
ON035006,ON036003,CENSUS_1871,16601.1,P122_borders_with
ON035006,ON036004,CENSUS_1871,3318.11,P122_borders_with
ON036004,ON041004,CENSUS_1871,19991.29,P122_borders_with
ON036004,ON036007,CENSUS_1871,2172.37,P122_borders_with
ON036004,ON036008,CENSUS_1871,15532.78,P122_borders_with
ON036004,ON042001,CENSUS_1871,1401.38,P122_borders_with
ON040003,ON040004,CENSUS_1871,19834.78,P122_borders_with
ON040003,ON041004,CENSUS_1871,15223.32,P122_borders_with
ON041004,ON041005,CENSUS_1871,19732.35,P122_borders_with
ON041004,ON042001,CENSUS_1871,15184.82,P122_borders_with
ON034009,ON040001,CENSUS_1871,3425.13,P122_borders_with
ON034009,ON040003,CENSUS_1871,5916.29,P122_borders_with
ON071001,ON071002,CENSUS_1871,6001.41,P122_borders_with
ON071001,ON071003,CENSUS_1871,17922.74,P122_borders_with
ON071001,ON071005,CENSUS_1871,14975.1,P122_borders_with
ON071005,ON071006,CENSUS_1871,16982.53,P122_borders_with
ON071005,ON076007,CENSUS_1871,15411.3,P122_borders_with
ON071003,ON071004,CENSUS_1871,5998.81,P122_borders_with
ON071003,ON071006,CENSUS_1871,15307.9,P122_borders_with
ON071003,ON072001,CENSUS_1871,17828.16,P122_borders_with
ON071006,ON076007,CENSUS_1871,6908.55,P122_borders_with
ON071006,ON072002,CENSUS_1871,17011.84,P122_borders_with
ON071006,ON076004,CENSUS_1871,8655.45,P122_borders_with
ON050003,ON051004,CENSUS_1871,17555.46,P122_borders_with
ON050003,ON052001,CENSUS_1871,8891.82,P122_borders_with
ON051003,ON051004,CENSUS_1871,18349.34,P122_borders_with
ON051003,ON056001,CENSUS_1871,10147.96,P122_borders_with
ON051003,ON056002,CENSUS_1871,10260.41,P122_borders_with
ON051003,ON052004,CENSUS_1871,13673.42,P122_borders_with
ON050004,ON050005,CENSUS_1871,9127.77,P122_borders_with
ON050004,ON051001,CENSUS_1871,20379.84,P122_borders_with
ON050004,ON051004,CENSUS_1871,15150.69,P122_borders_with
ON050004,ON051003,CENSUS_1871,1818.19,P122_borders_with
ON050001,ON050002,CENSUS_1871,16235.21,P122_borders_with
ON050001,ON050004,CENSUS_1871,19415.41,P122_borders_with
ON050001,ON051004,CENSUS_1871,2657.32,P122_borders_with
ON050001,ON050003,CENSUS_1871,14561.51,P122_borders_with
ON051001,ON051002,CENSUS_1871,8169.23,P122_borders_with
ON051001,ON054001,CENSUS_1871,20336.07,P122_borders_with
ON051001,ON051003,CENSUS_1871,13942.24,P122_borders_with
ON051004,ON052004,CENSUS_1871,2251.57,P122_borders_with
ON051004,ON052001,CENSUS_1871,437.29,P122_borders_with
ON051004,ON052002,CENSUS_1871,15216.97,P122_borders_with
ON006005,ON006006,CENSUS_1871,5999.91,P122_borders_with
ON006005,ON011001,CENSUS_1871,19269.63,P122_borders_with
ON006005,ON012001,CENSUS_1871,7648.83,P122_borders_with
ON006005,ON013001,CENSUS_1871,8132.32,P122_borders_with
ON006004,ON009001,CENSUS_1871,762.54,P122_borders_with
ON006004,ON013001,CENSUS_1871,8667.88,P122_borders_with
ON006004,ON009002,CENSUS_1871,16230.18,P122_borders_with
ON006003,ON006005,CENSUS_1871,20380.82,P122_borders_with
ON006003,ON006004,CENSUS_1871,13213.32,P122_borders_with
ON006003,ON013001,CENSUS_1871,2774.07,P122_borders_with
ON006001,ON006003,CENSUS_1871,17849.31,P122_borders_with
ON006001,ON006002,CENSUS_1871,10091.56,P122_borders_with
ON006001,ON006004,CENSUS_1871,11189.01,P122_borders_with
ON006001,ON009001,CENSUS_1871,10946.08,P122_borders_with
ON005001,ON005002,CENSUS_1871,20051.21,P122_borders_with
ON005001,ON007001,CENSUS_1871,31258.59,P122_borders_with
ON005002,ON007001,CENSUS_1871,5032.18,P122_borders_with
ON005002,ON007003,CENSUS_1871,27048.93,P122_borders_with
ON005002,ON005003,CENSUS_1871,17293.66,P122_borders_with
ON005003,ON006001,CENSUS_1871,21458.54,P122_borders_with
ON005003,ON007005,CENSUS_1871,15345.16,P122_borders_with
ON005003,ON007007,CENSUS_1871,11062.21,P122_borders_with
ON005003,ON009001,CENSUS_1871,8103.62,P122_borders_with
ON001012,ON001013,CENSUS_1871,19345.68,P122_borders_with
ON001013,ON001014,CENSUS_1871,15910.12,P122_borders_with
ON001010,ON001012,CENSUS_1871,16971.4,P122_borders_with
ON001010,ON001011,CENSUS_1871,4369.74,P122_borders_with
ON001008,ON001010,CENSUS_1871,13478.21,P122_borders_with
ON001008,ON001009,CENSUS_1871,9436.64,P122_borders_with
ON001008,ON001011,CENSUS_1871,4128.92,P122_borders_with
ON001003,ON001004,CENSUS_1871,8782.11,P122_borders_with
ON001003,ON001008,CENSUS_1871,8720.21,P122_borders_with
ON001003,ON001010,CENSUS_1871,2830.56,P122_borders_with
ON001004,ON001005,CENSUS_1871,20740.66,P122_borders_with
ON001004,ON001012,CENSUS_1871,5496.47,P122_borders_with
ON001004,ON001010,CENSUS_1871,7677.72,P122_borders_with
ON001005,ON001006,CENSUS_1871,15617.06,P122_borders_with
ON001005,ON001012,CENSUS_1871,7908.03,P122_borders_with
ON001005,ON001013,CENSUS_1871,7229.1,P122_borders_with
ON001001,ON001002,CENSUS_1871,4826.55,P122_borders_with
ON001001,ON001004,CENSUS_1871,12223.42,P122_borders_with
ON001001,ON001003,CENSUS_1871,9673.09,P122_borders_with
ON001006,ON002001,CENSUS_1871,11482.02,P122_borders_with
ON001006,ON001013,CENSUS_1871,2962.41,P122_borders_with
ON001006,ON001014,CENSUS_1871,12222.99,P122_borders_with
ON001014,ON002001,CENSUS_1871,4959.59,P122_borders_with
ON001014,ON002002,CENSUS_1871,15280.15,P122_borders_with
ON001014,ON002005,CENSUS_1871,1354.05,P122_borders_with
ON001002,ON001003,CENSUS_1871,2399.42,P122_borders_with
ON064006,ON064007,CENSUS_1871,11761.11,P122_borders_with
ON064006,ON064015,CENSUS_1871,18209.66,P122_borders_with
ON064011,ON065006,CENSUS_1871,9487.19,P122_borders_with
ON064011,ON067007,CENSUS_1871,8510.55,P122_borders_with
ON064011,ON067008,CENSUS_1871,17229.84,P122_borders_with
ON064011,ON064013,CENSUS_1871,651.96,P122_borders_with
ON064011,ON064012,CENSUS_1871,10885.05,P122_borders_with
ON064011,ON079005,CENSUS_1871,3475.85,P122_borders_with
ON064015,ON081005,CENSUS_1871,14319.51,P122_borders_with
ON064008,ON064009,CENSUS_1871,16684.29,P122_borders_with
ON064008,ON064011,CENSUS_1871,19912.64,P122_borders_with
ON064008,ON064013,CENSUS_1871,14334.09,P122_borders_with
ON064007,ON064008,CENSUS_1871,6975.83,P122_borders_with
ON064007,ON064013,CENSUS_1871,20110.96,P122_borders_with
ON064007,ON064015,CENSUS_1871,4940.44,P122_borders_with
ON065001,ON065002,CENSUS_1871,3047.35,P122_borders_with
ON065001,ON066002,CENSUS_1871,2518.18,P122_borders_with
ON065001,ON066003,CENSUS_1871,2280.72,P122_borders_with
ON065001,ON066007,CENSUS_1871,266.57,P122_borders_with
ON065001,ON065005,CENSUS_1871,7892.04,P122_borders_with
ON065001,ON065006,CENSUS_1871,15794.72,P122_borders_with
ON064010,ON065001,CENSUS_1871,4280.21,P122_borders_with
ON064010,ON065006,CENSUS_1871,26765.94,P122_borders_with
ON064010,ON064011,CENSUS_1871,15543.29,P122_borders_with
ON064013,ON064015,CENSUS_1871,10354.17,P122_borders_with
ON064013,ON064014,CENSUS_1871,4859.67,P122_borders_with
ON064012,ON064013,CENSUS_1871,19660.65,P122_borders_with
ON064012,ON079005,CENSUS_1871,14220.16,P122_borders_with
ON064012,ON064014,CENSUS_1871,10481.63,P122_borders_with
ON064012,ON080007,CENSUS_1871,5105.55,P122_borders_with
ON064014,ON064015,CENSUS_1871,35457.13,P122_borders_with
ON064014,ON080007,CENSUS_1871,29568.17,P122_borders_with
ON064014,ON081005,CENSUS_1871,4881.11,P122_borders_with
ON064014,ON081004,CENSUS_1871,17406.35,P122_borders_with
ON064014,ON081003,CENSUS_1871,9831.75,P122_borders_with
ON065005,ON065006,CENSUS_1871,35452.76,P122_borders_with
ON065005,ON067001,CENSUS_1871,14502.64,P122_borders_with
ON065005,ON067003,CENSUS_1871,4897.03,P122_borders_with
ON064009,ON065001,CENSUS_1871,7679.54,P122_borders_with
ON064009,ON064010,CENSUS_1871,19978.1,P122_borders_with
ON065006,ON067003,CENSUS_1871,2148.17,P122_borders_with
ON065006,ON067007,CENSUS_1871,9115.16,P122_borders_with
ON074001,ON074002,CENSUS_1871,18715.15,P122_borders_with
ON074001,ON074003,CENSUS_1871,17210.12,P122_borders_with
ON074003,ON075008,CENSUS_1871,3854.7,P122_borders_with
ON074003,ON074004,CENSUS_1871,17833.71,P122_borders_with
ON074003,ON075005,CENSUS_1871,14456.69,P122_borders_with
ON074002,ON074003,CENSUS_1871,2230.49,P122_borders_with
ON074002,QC110001,CENSUS_1871,3817.08,P122_borders_with
ON074002,QC110002,CENSUS_1871,11468.87,P122_borders_with
ON074002,QC109006,CENSUS_1871,5959.56,P122_borders_with
ON074002,ON074004,CENSUS_1871,15506.77,P122_borders_with
ON074004,QC109006,CENSUS_1871,4426.11,P122_borders_with
ON074004,ON075005,CENSUS_1871,2712.54,P122_borders_with
ON074004,ON075002,CENSUS_1871,11902.27,P122_borders_with
ON074004,ON075001,CENSUS_1871,21011.17,P122_borders_with
ON069001,ON069002,CENSUS_1871,4391.01,P122_borders_with
ON069001,ON070003,CENSUS_1871,9316.59,P122_borders_with
ON069001,ON069003,CENSUS_1871,19238.98,P122_borders_with
ON069001,ON070005,CENSUS_1871,5324.58,P122_borders_with
ON069003,ON070005,CENSUS_1871,11673.76,P122_borders_with
ON069003,ON071001,CENSUS_1871,20193.94,P122_borders_with
ON069003,ON070007,CENSUS_1871,4314.29,P122_borders_with
ON069003,ON071005,CENSUS_1871,23.5,P122_borders_with
ON070007,ON071005,CENSUS_1871,16948.0,P122_borders_with
ON070007,ON078002,CENSUS_1871,7242.64,P122_borders_with
ON070007,ON076007,CENSUS_1871,4274.86,P122_borders_with
ON070005,ON070006,CENSUS_1871,6000.58,P122_borders_with
ON070005,ON078003,CENSUS_1871,17563.73,P122_borders_with
ON070005,ON070007,CENSUS_1871,16851.47,P122_borders_with
ON070005,ON078002,CENSUS_1871,392.41,P122_borders_with
ON070003,ON070004,CENSUS_1871,6001.57,P122_borders_with
ON070003,ON079001,CENSUS_1871,36014.25,P122_borders_with
ON070003,ON070005,CENSUS_1871,17011.94,P122_borders_with
ON070003,ON078003,CENSUS_1871,948.99,P122_borders_with
ON069002,ON069003,CENSUS_1871,2506.38,P122_borders_with
ON036007,ON036008,CENSUS_1871,18907.2,P122_borders_with
ON036007,ON037002,CENSUS_1871,287.76,P122_borders_with
ON036007,ON037003,CENSUS_1871,16788.71,P122_borders_with
ON037004,ON042001,CENSUS_1871,13450.25,P122_borders_with
ON037004,ON037008,CENSUS_1871,6529.98,P122_borders_with
ON037003,ON037004,CENSUS_1871,18931.03,P122_borders_with
ON037003,ON037008,CENSUS_1871,16978.43,P122_borders_with
ON037002,ON037003,CENSUS_1871,19132.51,P122_borders_with
ON037002,ON037006,CENSUS_1871,16712.93,P122_borders_with
ON036008,ON042001,CENSUS_1871,18713.29,P122_borders_with
ON036008,ON037004,CENSUS_1871,16817.65,P122_borders_with
ON036003,ON036004,CENSUS_1871,22133.83,P122_borders_with
ON036003,ON036007,CENSUS_1871,18802.1,P122_borders_with
ON037005,ON037007,CENSUS_1871,4893.0,P122_borders_with
ON037005,ON037010,CENSUS_1871,2339.79,P122_borders_with
ON037005,ON037009,CENSUS_1871,11231.41,P122_borders_with
ON037005,ON037006,CENSUS_1871,9605.31,P122_borders_with
ON037009,ON037010,CENSUS_1871,19123.56,P122_borders_with
ON037006,ON037007,CENSUS_1871,9354.96,P122_borders_with
ON037006,ON037008,CENSUS_1871,25767.25,P122_borders_with
ON037007,ON037010,CENSUS_1871,1362.44,P122_borders_with
ON036005,ON036006,CENSUS_1871,19021.53,P122_borders_with
ON036005,ON037001,CENSUS_1871,17526.52,P122_borders_with
ON036002,ON036003,CENSUS_1871,20157.07,P122_borders_with
ON036002,ON036006,CENSUS_1871,15749.38,P122_borders_with
ON036006,ON036007,CENSUS_1871,20321.51,P122_borders_with
ON036006,ON037002,CENSUS_1871,17824.42,P122_borders_with
ON036001,ON036005,CENSUS_1871,17380.42,P122_borders_with
ON036001,ON036002,CENSUS_1871,20378.7,P122_borders_with
ON037001,ON037002,CENSUS_1871,19144.53,P122_borders_with
ON037001,ON037005,CENSUS_1871,16336.13,P122_borders_with
ON018003,ON018007,CENSUS_1871,496.72,P122_borders_with
ON018003,ON018004,CENSUS_1871,11941.97,P122_borders_with
ON017004,ON017005,CENSUS_1871,5999.91,P122_borders_with
ON017004,ON017006,CENSUS_1871,9390.3,P122_borders_with
ON017004,ON018003,CENSUS_1871,8993.16,P122_borders_with
ON017004,ON017007,CENSUS_1871,15029.97,P122_borders_with
ON017003,ON017009,CENSUS_1871,7473.84,P122_borders_with
ON017003,ON017004,CENSUS_1871,13653.2,P122_borders_with
ON017009,ON018001,CENSUS_1871,10006.93,P122_borders_with
ON017009,ON018003,CENSUS_1871,7314.37,P122_borders_with
ON018001,ON018002,CENSUS_1871,5999.88,P122_borders_with
ON018001,ON018003,CENSUS_1871,10818.5,P122_borders_with
ON018001,ON018007,CENSUS_1871,18104.38,P122_borders_with
ON017006,ON017007,CENSUS_1871,20406.82,P122_borders_with
ON017002,ON017003,CENSUS_1871,8814.44,P122_borders_with
ON017002,ON017004,CENSUS_1871,12757.83,P122_borders_with
ON017007,ON018003,CENSUS_1871,3506.99,P122_borders_with
ON017007,ON017008,CENSUS_1871,5999.91,P122_borders_with
ON017007,ON018004,CENSUS_1871,3928.55,P122_borders_with
ON017007,ON022002,CENSUS_1871,9976.78,P122_borders_with
ON017007,ON022004,CENSUS_1871,9606.86,P122_borders_with
ON017007,ON022005,CENSUS_1871,1787.72,P122_borders_with
ON017001,ON017002,CENSUS_1871,13631.7,P122_borders_with
ON017001,ON017004,CENSUS_1871,1567.68,P122_borders_with
ON017001,ON017006,CENSUS_1871,8817.06,P122_borders_with
ON038006,ON038007,CENSUS_1871,5999.91,P122_borders_with
ON038006,ON039004,CENSUS_1871,20062.82,P122_borders_with
ON038005,ON038006,CENSUS_1871,20131.39,P122_borders_with
ON038001,ON038002,CENSUS_1871,21765.13,P122_borders_with
ON038001,ON038005,CENSUS_1871,9979.09,P122_borders_with
ON038002,ON038003,CENSUS_1871,8440.18,P122_borders_with
ON038002,ON038004,CENSUS_1871,5999.91,P122_borders_with
ON038002,ON038006,CENSUS_1871,15020.31,P122_borders_with
ON038002,ON039001,CENSUS_1871,20309.42,P122_borders_with
ON038002,ON039004,CENSUS_1871,152.05,P122_borders_with
ON024001,ON024005,CENSUS_1871,1219.0,P122_borders_with
ON024001,ON024002,CENSUS_1871,2602.81,P122_borders_with
ON024001,ON024003,CENSUS_1871,477.48,P122_borders_with
ON024001,ON024004,CENSUS_1871,1.04,P122_borders_with
ON062008,ON062009,CENSUS_1871,17031.27,P122_borders_with
ON062008,ON064005,CENSUS_1871,13476.03,P122_borders_with
ON062008,ON062010,CENSUS_1871,28960.98,P122_borders_with
ON062008,ON081007,CENSUS_1871,20666.87,P122_borders_with
ON062006,ON064004,CENSUS_1871,40779.57,P122_borders_with
ON062006,ON062007,CENSUS_1871,34523.07,P122_borders_with
ON062006,ON064005,CENSUS_1871,2298.48,P122_borders_with
ON061003,ON063004,CENSUS_1871,7218.51,P122_borders_with
ON061003,ON062003,CENSUS_1871,19922.8,P122_borders_with
ON061003,ON064001,CENSUS_1871,761.83,P122_borders_with
ON061003,ON062005,CENSUS_1871,2663.83,P122_borders_with
ON061003,ON064003,CENSUS_1871,19706.44,P122_borders_with
ON061003,ON062006,CENSUS_1871,15008.0,P122_borders_with
ON061003,ON064004,CENSUS_1871,1497.44,P122_borders_with
ON062007,ON062009,CENSUS_1871,28231.12,P122_borders_with
ON062007,ON064005,CENSUS_1871,16269.86,P122_borders_with
ON062007,ON062008,CENSUS_1871,12744.92,P122_borders_with
ON062005,ON062006,CENSUS_1871,20709.26,P122_borders_with
ON062005,ON062007,CENSUS_1871,13321.02,P122_borders_with
ON062010,ON081007,CENSUS_1871,15906.35,P122_borders_with
ON062010,ON083001,CENSUS_1871,28049.53,P122_borders_with
ON062010,ON083003,CENSUS_1871,13263.36,P122_borders_with
ON062010,ON083002,CENSUS_1871,126.93,P122_borders_with
ON061001,ON061002,CENSUS_1871,21039.2,P122_borders_with
ON061001,ON062001,CENSUS_1871,161.57,P122_borders_with
ON061001,ON062003,CENSUS_1871,12024.6,P122_borders_with
ON061002,ON063004,CENSUS_1871,24105.0,P122_borders_with
ON061002,ON062003,CENSUS_1871,220.71,P122_borders_with
ON061002,ON061003,CENSUS_1871,16590.46,P122_borders_with
ON062009,ON062010,CENSUS_1871,28305.53,P122_borders_with
ON062003,ON062005,CENSUS_1871,12060.4,P122_borders_with
ON062004,ON062005,CENSUS_1871,19857.95,P122_borders_with
ON062004,ON062007,CENSUS_1871,34513.26,P122_borders_with
ON062001,ON062002,CENSUS_1871,5999.64,P122_borders_with
ON062001,ON062003,CENSUS_1871,19656.72,P122_borders_with
ON062001,ON062005,CENSUS_1871,273.14,P122_borders_with
ON062001,ON062004,CENSUS_1871,14743.75,P122_borders_with
ON060001,ON060002,CENSUS_1871,6000.23,P122_borders_with
ON060001,ON060003,CENSUS_1871,2613.49,P122_borders_with
ON060001,ON061001,CENSUS_1871,16909.08,P122_borders_with
ON060001,ON062001,CENSUS_1871,14932.01,P122_borders_with
ON060003,ON061001,CENSUS_1871,5955.56,P122_borders_with
ON026010,ON030001,CENSUS_1871,3396.67,P122_borders_with
ON026010,ON030005,CENSUS_1871,19543.01,P122_borders_with
ON026010,ON030007,CENSUS_1871,6255.57,P122_borders_with
ON026010,ON026011,CENSUS_1871,2084.73,P122_borders_with
ON026010,ON026012,CENSUS_1871,6250.84,P122_borders_with
ON026012,ON030007,CENSUS_1871,13064.44,P122_borders_with
ON026012,ON027003,CENSUS_1871,100.14,P122_borders_with
ON026012,ON035003,CENSUS_1871,18927.07,P122_borders_with
ON026012,ON027004,CENSUS_1871,16181.25,P122_borders_with
ON026007,ON026008,CENSUS_1871,3232.85,P122_borders_with
ON026007,ON026010,CENSUS_1871,19473.6,P122_borders_with
ON026007,ON026011,CENSUS_1871,12481.96,P122_borders_with
ON026011,ON026012,CENSUS_1871,16632.94,P122_borders_with
ON026011,ON027003,CENSUS_1871,15349.02,P122_borders_with
ON026011,ON027002,CENSUS_1871,2536.63,P122_borders_with
ON026004,ON026005,CENSUS_1871,9336.72,P122_borders_with
ON026004,ON026007,CENSUS_1871,19463.86,P122_borders_with
ON026004,ON026011,CENSUS_1871,6241.27,P122_borders_with
ON026004,ON027002,CENSUS_1871,3207.22,P122_borders_with
ON025002,ON025003,CENSUS_1871,6299.71,P122_borders_with
ON025002,ON025005,CENSUS_1871,6289.74,P122_borders_with
ON025002,ON025004,CENSUS_1871,17816.7,P122_borders_with
ON026008,ON029003,CENSUS_1871,6296.2,P122_borders_with
ON026008,ON026009,CENSUS_1871,3665.36,P122_borders_with
ON026008,ON030001,CENSUS_1871,16273.12,P122_borders_with
ON026008,ON026010,CENSUS_1871,11280.42,P122_borders_with
ON025004,ON025005,CENSUS_1871,15339.09,P122_borders_with
ON025004,ON026006,CENSUS_1871,450.91,P122_borders_with
ON025004,ON025006,CENSUS_1871,28887.88,P122_borders_with
ON025001,ON025003,CENSUS_1871,8386.13,P122_borders_with
ON025001,ON025002,CENSUS_1871,21681.99,P122_borders_with
ON025005,ON029003,CENSUS_1871,14777.49,P122_borders_with
ON025005,ON026009,CENSUS_1871,3721.93,P122_borders_with
ON025005,ON026006,CENSUS_1871,1138.32,P122_borders_with
ON025005,ON026008,CENSUS_1871,6885.61,P122_borders_with
ON025005,ON026005,CENSUS_1871,8583.39,P122_borders_with
ON025003,ON029001,CENSUS_1871,12309.49,P122_borders_with
ON025003,ON029004,CENSUS_1871,3408.87,P122_borders_with
ON025003,ON029003,CENSUS_1871,13299.35,P122_borders_with
ON025003,ON025005,CENSUS_1871,4491.49,P122_borders_with
ON026002,ON026003,CENSUS_1871,19523.53,P122_borders_with
ON026002,ON027002,CENSUS_1871,4130.8,P122_borders_with
ON026002,ON027001,CENSUS_1871,17541.63,P122_borders_with
ON026001,ON026005,CENSUS_1871,9329.91,P122_borders_with
ON026001,ON026003,CENSUS_1871,8833.82,P122_borders_with
ON026001,ON026002,CENSUS_1871,8812.31,P122_borders_with
