:START_ID,:END_ID,:TYPE
ON065002_1861,ON065002,P166_was_a_presence_of
ON065003_1861,ON065003,P166_was_a_presence_of
ON065004_1861,ON065004,P166_was_a_presence_of
ON065008_1861,ON065008,P166_was_a_presence_of
ON065005_1861,ON065005,P166_was_a_presence_of
ON065001_1861,ON065001,P166_was_a_presence_of
ON083007_1861,ON083007,P166_was_a_presence_of
ON066001_1861,ON066001,P166_was_a_presence_of
ON066002_1861,ON066002,P166_was_a_presence_of
ON066003_1861,ON066003,P166_was_a_presence_of
ON066005_1861,ON066005,P166_was_a_presence_of
ON066011_1861,ON066011,P166_was_a_presence_of
ON066014_1861,ON066014,P166_was_a_presence_of
ON066012_1861,ON066012,P166_was_a_presence_of
ON066015_1861,ON066015,P166_was_a_presence_of
ON066004_1861,ON066004,P166_was_a_presence_of
ON066006_1861,ON066006,P166_was_a_presence_of
ON066007_1861,ON066007,P166_was_a_presence_of
ON066008_1861,ON066008,P166_was_a_presence_of
ON066009_1861,ON066009,P166_was_a_presence_of
ON066010_1861,ON066010,P166_was_a_presence_of
ON066013_1861,ON066013,P166_was_a_presence_of
ON067001_1861,ON067001,P166_was_a_presence_of
ON067003_1861,ON067003,P166_was_a_presence_of
ON067004_1861,ON067004,P166_was_a_presence_of
ON067005_1861,ON067005,P166_was_a_presence_of
ON067007_1861,ON067007,P166_was_a_presence_of
ON067006_1861,ON067006,P166_was_a_presence_of
ON067008_1861,ON067008,P166_was_a_presence_of
ON067011_1861,ON067011,P166_was_a_presence_of
ON067010_1861,ON067010,P166_was_a_presence_of
ON103001_1861,ON103001,P166_was_a_presence_of
ON103007_1861,ON103007,P166_was_a_presence_of
ON103010_1861,ON103010,P166_was_a_presence_of
ON075010_1861,ON075010,P166_was_a_presence_of
ON098010_1861,ON098010,P166_was_a_presence_of
ON098012_1861,ON098012,P166_was_a_presence_of
ON068002_1861,ON068002,P166_was_a_presence_of
ON068004_1861,ON068004,P166_was_a_presence_of
ON068005_1861,ON068005,P166_was_a_presence_of
ON068006_1861,ON068006,P166_was_a_presence_of
ON068001_1861,ON068001,P166_was_a_presence_of
ON068003_1861,ON068003,P166_was_a_presence_of
ON069003_1861,ON069003,P166_was_a_presence_of
ON069002_1861,ON069002,P166_was_a_presence_of
