:START_ID,:END_ID,during_period,shared_border_length_m:float,:TYPE
AB002001,AB002008,CENSUS_1911,5999.97,P122_borders_with
AB002001,AB002007,CENSUS_1911,5999.97,P122_borders_with
AB002001,AB002011,CENSUS_1911,5999.95,P122_borders_with
AB002001,AB002015,CENSUS_1911,5999.95,P122_borders_with
AB002001,AB007001,CENSUS_1911,101301.06,P122_borders_with
AB002001,AB007002,CENSUS_1911,21539.1,P122_borders_with
AB002001,AB002014,CENSUS_1911,5999.97,P122_borders_with
AB002001,AB002012,CENSUS_1911,6000.0,P122_borders_with
AB002001,AB002010,CENSUS_1911,6000.0,P122_borders_with
AB002001,AB002009,CENSUS_1911,5999.95,P122_borders_with
AB002001,AB002002,CENSUS_1911,17999.92,P122_borders_with
AB002001,AB002004,CENSUS_1911,186158.81,P122_borders_with
AB002001,AB002999,CENSUS_1911,1901495.86,P122_borders_with
AB002002,AB002004,CENSUS_1911,5999.97,P122_borders_with
AB002002,AB002999,CENSUS_1911,23999.83,P122_borders_with
AB002003,AB002999,CENSUS_1911,149999.09,P122_borders_with
AB002004,AB002999,CENSUS_1911,108228.18,P122_borders_with
AB002005,BC009001,CENSUS_1911,56041.87,P122_borders_with
AB002005,AB005002,CENSUS_1911,62937.76,P122_borders_with
AB002005,AB002999,CENSUS_1911,354590.33,P122_borders_with
AB002005,BC014001,CENSUS_1911,255811.66,P122_borders_with
AB002006,AB006001,CENSUS_1911,1231.38,P122_borders_with
AB002006,AB006004,CENSUS_1911,10952.95,P122_borders_with
AB002999,AB006001,CENSUS_1911,8400.43,P122_borders_with
AB002999,AB005002,CENSUS_1911,60077.28,P122_borders_with
AB002999,AB006999,CENSUS_1911,180318.68,P122_borders_with
AB002999,AB007001,CENSUS_1911,12090.93,P122_borders_with
AB002999,AB007002,CENSUS_1911,607495.36,P122_borders_with
AB002999,BC014001,CENSUS_1911,797307.94,P122_borders_with
AB002999,NT218999,CENSUS_1911,343544.04,P122_borders_with
AB003001,AB003002,CENSUS_1911,158232.04,P122_borders_with
AB003001,AB003009,CENSUS_1911,5999.97,P122_borders_with
AB003001,AB004999,CENSUS_1911,28700.84,P122_borders_with
AB003001,AB003022,CENSUS_1911,5999.95,P122_borders_with
AB003001,AB003003,CENSUS_1911,116936.25,P122_borders_with
AB003001,AB003006,CENSUS_1911,5999.95,P122_borders_with
AB003001,AB003016,CENSUS_1911,5999.95,P122_borders_with
AB003001,AB003021,CENSUS_1911,5999.98,P122_borders_with
AB003001,AB003019,CENSUS_1911,5999.97,P122_borders_with
AB003001,AB003012,CENSUS_1911,5999.95,P122_borders_with
AB003001,AB003017,CENSUS_1911,3462.99,P122_borders_with
AB003001,AB003020,CENSUS_1911,5999.95,P122_borders_with
AB003001,AB003018,CENSUS_1911,5999.94,P122_borders_with
AB003001,AB003015,CENSUS_1911,5999.95,P122_borders_with
AB003001,AB003011,CENSUS_1911,5999.95,P122_borders_with
AB003001,AB004001,CENSUS_1911,115501.4,P122_borders_with
AB003001,AB003013,CENSUS_1911,5999.95,P122_borders_with
AB003001,AB003004,CENSUS_1911,5999.98,P122_borders_with
AB003001,BC009003,CENSUS_1911,9390.33,P122_borders_with
AB003001,AB003023,CENSUS_1911,5999.96,P122_borders_with
AB003001,AB003999,CENSUS_1911,397182.56,P122_borders_with
AB003001,AB003007,CENSUS_1911,5999.95,P122_borders_with
AB003001,AB003014,CENSUS_1911,5999.95,P122_borders_with
AB003001,AB003005,CENSUS_1911,5999.97,P122_borders_with
AB003001,AB004002,CENSUS_1911,40777.55,P122_borders_with
AB003001,AB003008,CENSUS_1911,5999.95,P122_borders_with
AB003002,AB004999,CENSUS_1911,6123.76,P122_borders_with
AB003002,AB004001,CENSUS_1911,165353.67,P122_borders_with
AB003002,AB003999,CENSUS_1911,15625.57,P122_borders_with
AB003003,AB003999,CENSUS_1911,6663.46,P122_borders_with
AB003010,AB003999,CENSUS_1911,5999.94,P122_borders_with
AB003017,AB003999,CENSUS_1911,2536.96,P122_borders_with
AB003999,AB004999,CENSUS_1911,3089.43,P122_borders_with
AB003999,AB004001,CENSUS_1911,9720.55,P122_borders_with
AB003999,BC009003,CENSUS_1911,295680.85,P122_borders_with
AB003999,BC009002,CENSUS_1911,26714.02,P122_borders_with
AB003999,BC009001,CENSUS_1911,48263.66,P122_borders_with
AB004001,SK211999,CENSUS_1911,62738.92,P122_borders_with
AB004001,SK211001,CENSUS_1911,155950.64,P122_borders_with
AB004001,AB004016,CENSUS_1911,5999.91,P122_borders_with
AB004001,AB004023,CENSUS_1911,5999.94,P122_borders_with
AB004001,AB004009,CENSUS_1911,5999.95,P122_borders_with
AB004001,AB004005,CENSUS_1911,5999.95,P122_borders_with
AB004001,AB004017,CENSUS_1911,5999.92,P122_borders_with
AB004001,AB004006,CENSUS_1911,5999.92,P122_borders_with
AB004001,AB004007,CENSUS_1911,5999.94,P122_borders_with
AB004001,AB004022,CENSUS_1911,5999.94,P122_borders_with
AB004001,AB004011,CENSUS_1911,5999.89,P122_borders_with
AB004001,AB004015,CENSUS_1911,5999.94,P122_borders_with
AB004001,AB004004,CENSUS_1911,17941.39,P122_borders_with
AB004001,AB004020,CENSUS_1911,5999.94,P122_borders_with
AB004001,AB004008,CENSUS_1911,5999.91,P122_borders_with
AB004001,AB004003,CENSUS_1911,5999.92,P122_borders_with
AB004001,AB004021,CENSUS_1911,5999.94,P122_borders_with
AB004001,AB004999,CENSUS_1911,1943962.31,P122_borders_with
AB004001,AB004013,CENSUS_1911,5999.95,P122_borders_with
AB004001,AB004010,CENSUS_1911,5999.92,P122_borders_with
AB004001,AB004002,CENSUS_1911,86454.63,P122_borders_with
AB004001,AB004014,CENSUS_1911,2676.72,P122_borders_with
AB004001,AB004018,CENSUS_1911,5999.95,P122_borders_with
AB004001,SK208001,CENSUS_1911,9657.73,P122_borders_with
AB004001,AB005001,CENSUS_1911,232045.1,P122_borders_with
AB004002,AB004999,CENSUS_1911,38704.02,P122_borders_with
AB004002,AB004014,CENSUS_1911,3323.23,P122_borders_with
AB004012,AB004999,CENSUS_1911,5999.94,P122_borders_with
AB004019,AB004999,CENSUS_1911,5999.95,P122_borders_with
AB004999,SK211999,CENSUS_1911,52379.26,P122_borders_with
AB004999,SK211001,CENSUS_1911,9625.7,P122_borders_with
AB005001,AB005021,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005004,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005014,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005020,CENSUS_1911,5999.97,P122_borders_with
AB005001,SK208001,CENSUS_1911,86430.4,P122_borders_with
AB005001,AB005007,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005013,CENSUS_1911,5999.92,P122_borders_with
AB005001,AB005017,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005005,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005010,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005015,CENSUS_1911,5999.97,P122_borders_with
AB005001,AB005019,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005011,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005009,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005018,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005012,CENSUS_1911,5999.94,P122_borders_with
AB005001,AB005016,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005006,CENSUS_1911,5999.95,P122_borders_with
AB005001,AB005008,CENSUS_1911,5999.94,P122_borders_with
AB005001,AB006001,CENSUS_1911,330000.03,P122_borders_with
AB005001,AB005002,CENSUS_1911,329274.24,P122_borders_with
AB005001,AB005003,CENSUS_1911,18662.34,P122_borders_with
AB005001,SK208999,CENSUS_1911,9568.05,P122_borders_with
AB005002,BC009001,CENSUS_1911,170773.54,P122_borders_with
AB005002,AB006001,CENSUS_1911,38174.62,P122_borders_with
AB005002,AB006999,CENSUS_1911,91615.83,P122_borders_with
AB005003,AB006001,CENSUS_1911,9964.71,P122_borders_with
AB006001,SK208001,CENSUS_1911,67049.07,P122_borders_with
AB006001,AB006013,CENSUS_1911,5999.95,P122_borders_with
AB006001,AB006010,CENSUS_1911,5999.94,P122_borders_with
AB006001,AB006020,CENSUS_1911,5999.95,P122_borders_with
AB006001,AB006021,CENSUS_1911,5999.97,P122_borders_with
AB006001,AB006007,CENSUS_1911,5999.98,P122_borders_with
AB006001,AB006012,CENSUS_1911,5999.95,P122_borders_with
AB006001,AB006011,CENSUS_1911,5999.92,P122_borders_with
AB006001,AB006015,CENSUS_1911,5999.96,P122_borders_with
AB006001,AB006022,CENSUS_1911,5999.95,P122_borders_with
AB006001,AB006017,CENSUS_1911,5999.95,P122_borders_with
AB006001,AB006018,CENSUS_1911,5999.95,P122_borders_with
AB006001,AB006002,CENSUS_1911,59457.51,P122_borders_with
AB006001,AB006999,CENSUS_1911,377163.18,P122_borders_with
AB006001,AB006006,CENSUS_1911,26088.91,P122_borders_with
AB006001,AB006005,CENSUS_1911,12980.65,P122_borders_with
AB006001,AB006014,CENSUS_1911,5999.95,P122_borders_with
AB006001,AB006019,CENSUS_1911,5999.95,P122_borders_with
AB006001,AB006016,CENSUS_1911,5999.94,P122_borders_with
AB006001,AB006009,CENSUS_1911,5999.94,P122_borders_with
AB006001,AB006008,CENSUS_1911,5999.95,P122_borders_with
AB006001,AB006004,CENSUS_1911,11198.37,P122_borders_with
AB006001,AB007001,CENSUS_1911,280736.24,P122_borders_with
AB006001,SK208999,CENSUS_1911,9627.32,P122_borders_with
AB007001,SK208001,CENSUS_1911,45483.72,P122_borders_with
AB007001,SK208026,CENSUS_1911,2287.47,P122_borders_with
AB007001,AB007012,CENSUS_1911,5999.94,P122_borders_with
AB007001,AB007009,CENSUS_1911,5999.95,P122_borders_with
AB007001,AB007006,CENSUS_1911,5999.91,P122_borders_with
AB007001,AB007013,CENSUS_1911,5999.95,P122_borders_with
AB007001,AB007008,CENSUS_1911,5999.95,P122_borders_with
AB007001,AB007011,CENSUS_1911,5999.95,P122_borders_with
AB007001,AB007005,CENSUS_1911,11169.94,P122_borders_with
AB007001,AB007014,CENSUS_1911,5999.95,P122_borders_with
AB007001,AB007010,CENSUS_1911,5999.95,P122_borders_with
AB007001,AB007004,CENSUS_1911,5999.95,P122_borders_with
AB007001,AB007007,CENSUS_1911,5999.95,P122_borders_with
AB007001,AB007003,CENSUS_1911,255371.5,P122_borders_with
AB007001,SK208999,CENSUS_1911,19926.74,P122_borders_with
AB007001,AB007002,CENSUS_1911,1301067.04,P122_borders_with
AB007002,AB007003,CENSUS_1911,182756.47,P122_borders_with
AB007002,SK208999,CENSUS_1911,665014.41,P122_borders_with
AB007002,NT218999,CENSUS_1911,198837.87,P122_borders_with
AB007003,SK208999,CENSUS_1911,8921.18,P122_borders_with
BC008001,BC010001,CENSUS_1911,24448.96,P122_borders_with
BC008001,BC010003,CENSUS_1911,68876.33,P122_borders_with
BC008001,BC010007,CENSUS_1911,2198.09,P122_borders_with
BC008001,BC008003,CENSUS_1911,263981.77,P122_borders_with
BC008002,BC008005,CENSUS_1911,309509.24,P122_borders_with
BC008002,BC014001,CENSUS_1911,325525.07,P122_borders_with
BC008002,YT217999,CENSUS_1911,599451.42,P122_borders_with
BC008003,BC008004,CENSUS_1911,32256.2,P122_borders_with
BC008003,BC008006,CENSUS_1911,5999.97,P122_borders_with
BC008003,BC014005,CENSUS_1911,125013.01,P122_borders_with
BC008003,BC008005,CENSUS_1911,161291.53,P122_borders_with
BC008004,BC012003,CENSUS_1911,63663.71,P122_borders_with
BC008004,BC014005,CENSUS_1911,106643.37,P122_borders_with
BC008005,BC014005,CENSUS_1911,108875.57,P122_borders_with
BC008005,BC014001,CENSUS_1911,847177.76,P122_borders_with
BC008005,BC008007,CENSUS_1911,5999.97,P122_borders_with
BC009001,BC009002,CENSUS_1911,153957.03,P122_borders_with
BC009001,BC009004,CENSUS_1911,186652.87,P122_borders_with
BC009001,BC009005,CENSUS_1911,222104.2,P122_borders_with
BC009001,BC014001,CENSUS_1911,80433.02,P122_borders_with
BC009002,BC009008,CENSUS_1911,5999.97,P122_borders_with
BC009002,BC009003,CENSUS_1911,202081.33,P122_borders_with
BC009002,BC009007,CENSUS_1911,135321.65,P122_borders_with
BC009002,BC009004,CENSUS_1911,67133.45,P122_borders_with
BC009003,BC009009,CENSUS_1911,5999.97,P122_borders_with
BC009004,BC009007,CENSUS_1911,57077.22,P122_borders_with
BC009004,BC009010,CENSUS_1911,5999.94,P122_borders_with
BC009004,BC009006,CENSUS_1911,108269.52,P122_borders_with
BC009004,BC009005,CENSUS_1911,114232.09,P122_borders_with
BC009005,BC009007,CENSUS_1911,30159.1,P122_borders_with
BC009005,BC009006,CENSUS_1911,43467.62,P122_borders_with
BC009005,BC014006,CENSUS_1911,75789.38,P122_borders_with
BC009005,BC009012,CENSUS_1911,6000.0,P122_borders_with
BC009005,BC014004,CENSUS_1911,222643.72,P122_borders_with
BC009005,BC014001,CENSUS_1911,56902.68,P122_borders_with
BC009006,BC009007,CENSUS_1911,205738.6,P122_borders_with
BC009006,BC009014,CENSUS_1911,5999.97,P122_borders_with
BC009007,BC009015,CENSUS_1911,5999.97,P122_borders_with
BC009007,BC009013,CENSUS_1911,5999.94,P122_borders_with
BC009007,BC009011,CENSUS_1911,5999.97,P122_borders_with
BC009007,BC014002,CENSUS_1911,110528.96,P122_borders_with
BC009007,BC014007,CENSUS_1911,16185.56,P122_borders_with
BC009007,BC014006,CENSUS_1911,44900.68,P122_borders_with
BC010001,BC010002,CENSUS_1911,97479.0,P122_borders_with
BC010001,BC010003,CENSUS_1911,59576.04,P122_borders_with
BC010002,BC010004,CENSUS_1911,12689.33,P122_borders_with
BC010003,BC010008,CENSUS_1911,5999.97,P122_borders_with
BC010003,BC010007,CENSUS_1911,20472.75,P122_borders_with
BC010004,BC013001,CENSUS_1911,12013.52,P122_borders_with
BC010006,BC010007,CENSUS_1911,5999.97,P122_borders_with
BC011001,BC011006,CENSUS_1911,6000.0,P122_borders_with
BC011001,BC011002,CENSUS_1911,18821.05,P122_borders_with
BC011001,BC011005,CENSUS_1911,23164.31,P122_borders_with
BC011001,BC011003,CENSUS_1911,57744.21,P122_borders_with
BC011002,BC011003,CENSUS_1911,35328.35,P122_borders_with
BC011003,BC011005,CENSUS_1911,113261.14,P122_borders_with
BC011003,BC011004,CENSUS_1911,8527.97,P122_borders_with
BC011003,BC012003,CENSUS_1911,84663.34,P122_borders_with
BC011003,BC014005,CENSUS_1911,73996.56,P122_borders_with
BC011004,BC011007,CENSUS_1911,5999.95,P122_borders_with
BC011004,BC012002,CENSUS_1911,4877.74,P122_borders_with
BC011004,BC011009,CENSUS_1911,5437.67,P122_borders_with
BC011005,BC014007,CENSUS_1911,66711.94,P122_borders_with
BC011005,BC014008,CENSUS_1911,106590.88,P122_borders_with
BC011005,BC014005,CENSUS_1911,6377.71,P122_borders_with
BC011008,BC012002,CENSUS_1911,3503.67,P122_borders_with
BC011008,BC012001,CENSUS_1911,1843.73,P122_borders_with
BC011009,BC012002,CENSUS_1911,3621.2,P122_borders_with
BC011009,BC012001,CENSUS_1911,4051.7,P122_borders_with
BC012001,BC012002,CENSUS_1911,2215.67,P122_borders_with
BC012001,BC012004,CENSUS_1911,7036.17,P122_borders_with
BC012002,BC012004,CENSUS_1911,6333.07,P122_borders_with
BC014001,BC014004,CENSUS_1911,108902.55,P122_borders_with
BC014001,BC014005,CENSUS_1911,303126.8,P122_borders_with
BC014001,YT217999,CENSUS_1911,228379.41,P122_borders_with
BC014001,NT218999,CENSUS_1911,205526.16,P122_borders_with
BC014002,BC014010,CENSUS_1911,5999.97,P122_borders_with
BC014002,BC014015,CENSUS_1911,5999.97,P122_borders_with
BC014002,BC014003,CENSUS_1911,69253.59,P122_borders_with
BC014002,BC014007,CENSUS_1911,59253.87,P122_borders_with
BC014003,BC014011,CENSUS_1911,5999.97,P122_borders_with
BC014003,BC014007,CENSUS_1911,81105.14,P122_borders_with
BC014004,BC014007,CENSUS_1911,58683.47,P122_borders_with
BC014004,BC014006,CENSUS_1911,197860.85,P122_borders_with
BC014004,BC014008,CENSUS_1911,182927.29,P122_borders_with
BC014004,BC014012,CENSUS_1911,5999.98,P122_borders_with
BC014004,BC014005,CENSUS_1911,152593.28,P122_borders_with
BC014005,BC014008,CENSUS_1911,108814.17,P122_borders_with
BC014006,BC014007,CENSUS_1911,222403.59,P122_borders_with
BC014006,BC014013,CENSUS_1911,5999.97,P122_borders_with
BC014006,BC014016,CENSUS_1911,5999.98,P122_borders_with
BC014006,BC014009,CENSUS_1911,5999.95,P122_borders_with
BC014007,BC014008,CENSUS_1911,36794.33,P122_borders_with
BC014008,BC014014,CENSUS_1911,5999.97,P122_borders_with
MB015001,MB023001,CENSUS_1911,126380.37,P122_borders_with
MB015001,MB020001,CENSUS_1911,59920.64,P122_borders_with
MB015001,MB015003,CENSUS_1911,41877.76,P122_borders_with
MB015001,MB015008,CENSUS_1911,6633.3,P122_borders_with
MB015001,MB015011,CENSUS_1911,5999.89,P122_borders_with
MB015001,MB015007,CENSUS_1911,5999.92,P122_borders_with
MB015001,MB015010,CENSUS_1911,5999.91,P122_borders_with
MB015001,MB015002,CENSUS_1911,12934.28,P122_borders_with
MB015001,SK207001,CENSUS_1911,53000.71,P122_borders_with
MB015001,MB015005,CENSUS_1911,6563.33,P122_borders_with
MB015001,MB015004,CENSUS_1911,5999.91,P122_borders_with
MB015001,MB015006,CENSUS_1911,5999.91,P122_borders_with
MB015001,MB015009,CENSUS_1911,6583.03,P122_borders_with
MB015001,SK213001,CENSUS_1911,9858.4,P122_borders_with
MB015001,MB019001,CENSUS_1911,127417.29,P122_borders_with
MB016001,MB018001,CENSUS_1911,79396.72,P122_borders_with
MB016001,MB020001,CENSUS_1911,98235.45,P122_borders_with
MB016001,MB016002,CENSUS_1911,299726.45,P122_borders_with
MB016001,MB016007,CENSUS_1911,5999.89,P122_borders_with
MB016001,MB019001,CENSUS_1911,48947.93,P122_borders_with
MB016001,MB019999,CENSUS_1911,30878.81,P122_borders_with
MB016001,MB016003,CENSUS_1911,5999.91,P122_borders_with
MB016001,MB016006,CENSUS_1911,6560.21,P122_borders_with
MB016001,MB016004,CENSUS_1911,7109.07,P122_borders_with
MB016001,MB016005,CENSUS_1911,23861.43,P122_borders_with
MB016001,SK210999,CENSUS_1911,28720.02,P122_borders_with
MB016001,MB016999,CENSUS_1911,2050735.1,P122_borders_with
MB016001,SK210001,CENSUS_1911,50530.09,P122_borders_with
MB016001,MB022001,CENSUS_1911,68546.03,P122_borders_with
MB016001,MB022999,CENSUS_1911,16230.87,P122_borders_with
MB016001,NT218999,CENSUS_1911,19215.1,P122_borders_with
MB016002,MB019001,CENSUS_1911,12977.24,P122_borders_with
MB016002,MB016005,CENSUS_1911,23249.07,P122_borders_with
MB016002,MB016999,CENSUS_1911,99482.56,P122_borders_with
MB016999,MB019001,CENSUS_1911,59926.32,P122_borders_with
MB016999,MB019999,CENSUS_1911,114286.5,P122_borders_with
MB016999,SK210999,CENSUS_1911,58595.12,P122_borders_with
MB016999,SK212002,CENSUS_1911,19123.33,P122_borders_with
MB016999,MB022999,CENSUS_1911,169447.57,P122_borders_with
MB016999,MB022008,CENSUS_1911,3299.29,P122_borders_with
MB016999,NT218999,CENSUS_1911,260613.01,P122_borders_with
MB017001,MB017003,CENSUS_1911,5999.91,P122_borders_with
MB017001,MB021007,CENSUS_1911,19691.66,P122_borders_with
MB017001,MB017007,CENSUS_1911,5999.89,P122_borders_with
MB017001,MB017006,CENSUS_1911,6335.99,P122_borders_with
MB017001,MB021008,CENSUS_1911,9819.7,P122_borders_with
MB017001,MB017002,CENSUS_1911,5999.91,P122_borders_with
MB017001,MB017004,CENSUS_1911,6922.67,P122_borders_with
MB017001,MB021004,CENSUS_1911,19777.49,P122_borders_with
MB017001,MB021001,CENSUS_1911,19741.46,P122_borders_with
MB017001,MB017005,CENSUS_1911,5999.91,P122_borders_with
MB017001,MB023001,CENSUS_1911,51745.56,P122_borders_with
MB017001,MB018011,CENSUS_1911,8177.21,P122_borders_with
MB017001,MB018001,CENSUS_1911,80583.47,P122_borders_with
MB018001,MB021001,CENSUS_1911,31916.97,P122_borders_with
MB018001,MB018015,CENSUS_1911,5999.91,P122_borders_with
MB018001,MB021005,CENSUS_1911,9856.9,P122_borders_with
MB018001,MB021017,CENSUS_1911,4770.7,P122_borders_with
MB018001,MB021003,CENSUS_1911,9855.14,P122_borders_with
MB018001,MB021006,CENSUS_1911,19789.23,P122_borders_with
MB018001,MB023001,CENSUS_1911,30310.9,P122_borders_with
MB018001,MB018011,CENSUS_1911,21385.08,P122_borders_with
MB018001,MB018013,CENSUS_1911,5999.91,P122_borders_with
MB018001,MB018012,CENSUS_1911,5999.91,P122_borders_with
MB018001,MB018010,CENSUS_1911,5999.92,P122_borders_with
MB018001,MB021010,CENSUS_1911,23450.54,P122_borders_with
MB018001,MB018004,CENSUS_1911,15567.68,P122_borders_with
MB018001,MB018007,CENSUS_1911,14097.56,P122_borders_with
MB018001,MB018009,CENSUS_1911,13904.1,P122_borders_with
MB018001,MB020003,CENSUS_1911,11387.92,P122_borders_with
MB018001,MB018008,CENSUS_1911,56444.92,P122_borders_with
MB018001,MB022002,CENSUS_1911,3393.04,P122_borders_with
MB018001,MB018002,CENSUS_1911,56770.56,P122_borders_with
MB018001,MB018005,CENSUS_1911,18292.9,P122_borders_with
MB018001,MB018003,CENSUS_1911,24439.09,P122_borders_with
MB018001,MB020001,CENSUS_1911,152596.38,P122_borders_with
MB018001,MB018999,CENSUS_1911,39154.88,P122_borders_with
MB018001,MB018016,CENSUS_1911,5999.88,P122_borders_with
MB018001,MB018014,CENSUS_1911,5999.89,P122_borders_with
MB018001,MB022001,CENSUS_1911,78557.49,P122_borders_with
MB018002,MB018008,CENSUS_1911,7943.23,P122_borders_with
MB018002,MB018003,CENSUS_1911,7241.4,P122_borders_with
MB018003,MB018005,CENSUS_1911,9273.12,P122_borders_with
MB018004,MB018007,CENSUS_1911,10777.06,P122_borders_with
MB018004,MB018009,CENSUS_1911,3186.42,P122_borders_with
MB018004,MB018008,CENSUS_1911,13305.05,P122_borders_with
MB018005,MB020002,CENSUS_1911,6798.33,P122_borders_with
MB018006,MB021001,CENSUS_1911,4308.69,P122_borders_with
MB018006,MB024001,CENSUS_1911,2712.08,P122_borders_with
MB018006,MB018007,CENSUS_1911,3331.33,P122_borders_with
MB018007,MB021001,CENSUS_1911,497.91,P122_borders_with
MB018007,MB024001,CENSUS_1911,17266.85,P122_borders_with
MB018007,MB018009,CENSUS_1911,17169.59,P122_borders_with
MB018007,MB022002,CENSUS_1911,6856.55,P122_borders_with
MB018009,MB024001,CENSUS_1911,761.67,P122_borders_with
MB019001,MB020001,CENSUS_1911,30666.73,P122_borders_with
MB019001,SK210010,CENSUS_1911,798.92,P122_borders_with
MB019001,MB019005,CENSUS_1911,5999.88,P122_borders_with
MB019001,MB019006,CENSUS_1911,5999.91,P122_borders_with
MB019001,MB019004,CENSUS_1911,5999.92,P122_borders_with
MB019001,MB019008,CENSUS_1911,6493.2,P122_borders_with
MB019001,MB019003,CENSUS_1911,5999.91,P122_borders_with
MB019001,SK213001,CENSUS_1911,48519.95,P122_borders_with
MB019001,MB019007,CENSUS_1911,5999.91,P122_borders_with
MB019001,MB019002,CENSUS_1911,133479.87,P122_borders_with
MB019001,MB019999,CENSUS_1911,220330.63,P122_borders_with
MB019001,SK215001,CENSUS_1911,75756.14,P122_borders_with
MB019001,SK210001,CENSUS_1911,40287.65,P122_borders_with
MB019002,MB019999,CENSUS_1911,5999.91,P122_borders_with
MB020001,MB023001,CENSUS_1911,39376.91,P122_borders_with
MB020001,MB020003,CENSUS_1911,24605.2,P122_borders_with
MB020001,MB020002,CENSUS_1911,20736.41,P122_borders_with
MB020001,MB020007,CENSUS_1911,5999.91,P122_borders_with
MB020001,MB020004,CENSUS_1911,6735.5,P122_borders_with
MB020001,MB020005,CENSUS_1911,6209.63,P122_borders_with
MB020001,MB020006,CENSUS_1911,16743.43,P122_borders_with
MB021001,MB021012,CENSUS_1911,5999.91,P122_borders_with
MB021001,MB021013,CENSUS_1911,18105.06,P122_borders_with
MB021001,MB021007,CENSUS_1911,2438.15,P122_borders_with
MB021001,MB021014,CENSUS_1911,22729.66,P122_borders_with
MB021001,MB021008,CENSUS_1911,18826.09,P122_borders_with
MB021001,MB021015,CENSUS_1911,22556.39,P122_borders_with
MB021001,MB021009,CENSUS_1911,25672.02,P122_borders_with
MB021001,MB021004,CENSUS_1911,9886.93,P122_borders_with
MB021001,MB021999,CENSUS_1911,360427.92,P122_borders_with
MB021001,MB021016,CENSUS_1911,34642.31,P122_borders_with
MB021001,MB021002,CENSUS_1911,19665.67,P122_borders_with
MB021001,MB021011,CENSUS_1911,57100.04,P122_borders_with
MB021001,MB021017,CENSUS_1911,37167.97,P122_borders_with
MB021001,MB021003,CENSUS_1911,9827.06,P122_borders_with
MB021001,ON123052,CENSUS_1911,9838.6,P122_borders_with
MB021001,MB021010,CENSUS_1911,41258.6,P122_borders_with
