:START_ID,:END_ID,:TYPE
NT999999,CD_NT_The_Territories,P89_falls_within
BC999999,CD_BC_British_Colombia,P89_falls_within
MB999999,CD_MB_Manitoba,P89_falls_within
ON087002,CD_ON_Manitoulin,P89_falls_within
ON087003,CD_ON_Manitoulin,P89_falls_within
ON088003,"CD_ON_Algoma,_East—Est",P89_falls_within
ON090002,"CD_ON_Algoma,_West—Ouest",P89_falls_within
ON016002,"CD_ON_Brant,_North_or_East—Nord_ou_Est",P89_falls_within
ON015001,"CD_ON_Brant,_South_or_West—Sud_ou_Ouest",P89_falls_within
ON016001,"CD_ON_Brant,_North_or_East—Nord_ou_Est",P89_falls_within
ON015005,"CD_ON_Brant,_North_or_East—Nord_ou_Est",P89_falls_within
ON015002,"CD_ON_Brant,_South_or_West—Sud_ou_Ouest",P89_falls_within
ON015003,"CD_ON_Brant,_South_or_West—Sud_ou_Ouest",P89_falls_within
ON015004,"CD_ON_Brant,_South_or_West—Sud_ou_Ouest",P89_falls_within
ON068004,CD_ON_Brockville,P89_falls_within
ON068003,CD_ON_Brockville,P89_falls_within
ON028007,"CD_ON_Bruce,_North—Nord",P89_falls_within
ON028006,"CD_ON_Bruce,_North—Nord",P89_falls_within
ON028005,"CD_ON_Bruce,_North—Nord",P89_falls_within
ON028001,"CD_ON_Bruce,_North—Nord",P89_falls_within
ON027005,"CD_ON_Bruce,_South—Sud",P89_falls_within
ON028002,"CD_ON_Bruce,_North—Nord",P89_falls_within
ON027006,"CD_ON_Bruce,_South—Sud",P89_falls_within
ON028003,"CD_ON_Bruce,_North—Nord",P89_falls_within
ON027008,"CD_ON_Bruce,_South—Sud",P89_falls_within
ON027004,"CD_ON_Bruce,_South—Sud",P89_falls_within
ON027003,"CD_ON_Bruce,_South—Sud",P89_falls_within
ON028004,"CD_ON_Bruce,_North—Nord",P89_falls_within
ON027007,"CD_ON_Bruce,_South—Sud",P89_falls_within
ON027001,"CD_ON_Bruce,_South—Sud",P89_falls_within
ON027002,"CD_ON_Bruce,_South—Sud",P89_falls_within
ON078009,CD_ON_Carleton,P89_falls_within
ON078004,CD_ON_Carleton,P89_falls_within
ON078002,CD_ON_Carleton,P89_falls_within
ON078007,CD_ON_Carleton,P89_falls_within
ON078006,CD_ON_Carleton,P89_falls_within
ON078003,CD_ON_Carleton,P89_falls_within
ON078001,CD_ON_Carleton,P89_falls_within
ON078008,CD_ON_Carleton,P89_falls_within
ON078005,CD_ON_Carleton,P89_falls_within
ON035007,"CD_ON_Wellington,_North—Nord",P89_falls_within
ON034008,"CD_ON_Wellington,_Centre",P89_falls_within
ON035006,"CD_ON_Wellington,_North—Nord",P89_falls_within
ON036004,"CD_ON_Grey,_South—Sud",P89_falls_within
ON040003,CD_ON_Cardwell,P89_falls_within
ON041004,"CD_ON_Simcoe,_South—Sud",P89_falls_within
ON034009,"CD_ON_Wellington,_Centre",P89_falls_within
ON071001,CD_ON_Dundas,P89_falls_within
ON071005,CD_ON_Dundas,P89_falls_within
ON071003,CD_ON_Dundas,P89_falls_within
ON071006,CD_ON_Dundas,P89_falls_within
ON071002,CD_ON_Dundas,P89_falls_within
ON071004,CD_ON_Dundas,P89_falls_within
ON050003,"CD_ON_Durham,_West—Ouest",P89_falls_within
ON051003,"CD_ON_Durham,_East—Est",P89_falls_within
ON050004,"CD_ON_Durham,_West—Ouest",P89_falls_within
ON050001,"CD_ON_Durham,_West—Ouest",P89_falls_within
ON051001,"CD_ON_Durham,_East—Est",P89_falls_within
ON051004,"CD_ON_Durham,_East—Est",P89_falls_within
ON050002,"CD_ON_Durham,_West—Ouest",P89_falls_within
ON051002,"CD_ON_Durham,_East—Est",P89_falls_within
ON050005,"CD_ON_Durham,_West—Ouest",P89_falls_within
ON006005,"CD_ON_Elgin,_East—Est",P89_falls_within
ON006004,"CD_ON_Elgin,_East—Est",P89_falls_within
ON006003,"CD_ON_Elgin,_East—Est",P89_falls_within
ON006001,"CD_ON_Elgin,_East—Est",P89_falls_within
ON006006,"CD_ON_Elgin,_East—Est",P89_falls_within
ON005001,"CD_ON_Elgin,_West—Ouest",P89_falls_within
ON005002,"CD_ON_Elgin,_West—Ouest",P89_falls_within
ON005003,"CD_ON_Elgin,_West—Ouest",P89_falls_within
ON006002,"CD_ON_Elgin,_East—Est",P89_falls_within
ON001012,CD_ON_Essex,P89_falls_within
ON001013,CD_ON_Essex,P89_falls_within
ON001010,CD_ON_Essex,P89_falls_within
ON001008,CD_ON_Essex,P89_falls_within
ON001009,CD_ON_Essex,P89_falls_within
ON001003,CD_ON_Essex,P89_falls_within
ON001004,CD_ON_Essex,P89_falls_within
ON001005,CD_ON_Essex,P89_falls_within
ON001001,CD_ON_Essex,P89_falls_within
ON001006,CD_ON_Essex,P89_falls_within
ON001007,CD_ON_Essex,P89_falls_within
ON001014,CD_ON_Essex,P89_falls_within
ON001002,CD_ON_Essex,P89_falls_within
ON064006,CD_ON_Addington,P89_falls_within
ON064011,CD_ON_Addington,P89_falls_within
ON064015,CD_ON_Addington,P89_falls_within
ON064008,CD_ON_Addington,P89_falls_within
ON064007,CD_ON_Addington,P89_falls_within
ON065001,CD_ON_Frontenac,P89_falls_within
ON064010,CD_ON_Addington,P89_falls_within
ON064013,CD_ON_Addington,P89_falls_within
ON064012,CD_ON_Addington,P89_falls_within
ON064014,CD_ON_Addington,P89_falls_within
ON065005,CD_ON_Frontenac,P89_falls_within
ON064009,CD_ON_Addington,P89_falls_within
ON065006,CD_ON_Frontenac,P89_falls_within
ON065004,CD_ON_Frontenac,P89_falls_within
ON065003,CD_ON_Frontenac,P89_falls_within
ON074001,CD_ON_Glengarry,P89_falls_within
ON074003,CD_ON_Glengarry,P89_falls_within
ON074002,CD_ON_Glengarry,P89_falls_within
ON074004,CD_ON_Glengarry,P89_falls_within
ON069001,"CD_ON_Grenville,_South—Sud",P89_falls_within
ON069003,"CD_ON_Grenville,_South—Sud",P89_falls_within
ON070007,"CD_ON_Leeds_&_Grenville,_North—Nord",P89_falls_within
ON070005,"CD_ON_Leeds_&_Grenville,_North—Nord",P89_falls_within
ON070003,"CD_ON_Leeds_&_Grenville,_North—Nord",P89_falls_within
ON069002,"CD_ON_Grenville,_South—Sud",P89_falls_within
ON070006,"CD_ON_Leeds_&_Grenville,_North—Nord",P89_falls_within
ON070004,"CD_ON_Leeds_&_Grenville,_North—Nord",P89_falls_within
ON036007,"CD_ON_Grey,_South—Sud",P89_falls_within
ON037004,"CD_ON_Grey,_North—Nord",P89_falls_within
ON037003,"CD_ON_Grey,_North—Nord",P89_falls_within
ON037002,"CD_ON_Grey,_North—Nord",P89_falls_within
ON036008,"CD_ON_Grey,_South—Sud",P89_falls_within
ON036003,"CD_ON_Grey,_South—Sud",P89_falls_within
ON037005,"CD_ON_Grey,_North—Nord",P89_falls_within
ON037009,"CD_ON_Grey,_North—Nord",P89_falls_within
ON037008,"CD_ON_Grey,_North—Nord",P89_falls_within
ON037010,"CD_ON_Grey,_North—Nord",P89_falls_within
ON037006,"CD_ON_Grey,_North—Nord",P89_falls_within
ON037007,"CD_ON_Grey,_North—Nord",P89_falls_within
ON036005,"CD_ON_Grey,_South—Sud",P89_falls_within
ON036002,"CD_ON_Grey,_South—Sud",P89_falls_within
ON036006,"CD_ON_Grey,_South—Sud",P89_falls_within
ON036001,"CD_ON_Grey,_South—Sud",P89_falls_within
ON037001,"CD_ON_Grey,_North—Nord",P89_falls_within
ON018003,CD_ON_Monck,P89_falls_within
ON017004,CD_ON_Haldimand,P89_falls_within
ON017003,CD_ON_Haldimand,P89_falls_within
ON017009,CD_ON_Haldimand,P89_falls_within
ON018001,CD_ON_Monck,P89_falls_within
ON017006,CD_ON_Haldimand,P89_falls_within
ON017002,CD_ON_Haldimand,P89_falls_within
ON017007,CD_ON_Haldimand,P89_falls_within
ON017001,CD_ON_Haldimand,P89_falls_within
ON018002,CD_ON_Monck,P89_falls_within
ON017008,CD_ON_Haldimand,P89_falls_within
ON017005,CD_ON_Haldimand,P89_falls_within
ON038006,CD_ON_Halton,P89_falls_within
ON038005,CD_ON_Halton,P89_falls_within
ON038001,CD_ON_Halton,P89_falls_within
ON038002,CD_ON_Halton,P89_falls_within
ON038004,CD_ON_Halton,P89_falls_within
ON038003,CD_ON_Halton,P89_falls_within
ON038007,CD_ON_Halton,P89_falls_within
ON024001,CD_ON_Hamilton,P89_falls_within
ON062008,"CD_ON_Hastings,_North—Nord",P89_falls_within
ON062006,"CD_ON_Hastings,_North—Nord",P89_falls_within
ON061003,"CD_ON_Hastings,_East—Est",P89_falls_within
ON062007,"CD_ON_Hastings,_North—Nord",P89_falls_within
ON062005,"CD_ON_Hastings,_North—Nord",P89_falls_within
ON062010,"CD_ON_Hastings,_North—Nord",P89_falls_within
ON061001,"CD_ON_Hastings,_East—Est",P89_falls_within
ON061002,"CD_ON_Hastings,_East—Est",P89_falls_within
ON062009,"CD_ON_Hastings,_North—Nord",P89_falls_within
ON062003,"CD_ON_Hastings,_North—Nord",P89_falls_within
ON062004,"CD_ON_Hastings,_North—Nord",P89_falls_within
ON062001,"CD_ON_Hastings,_North—Nord",P89_falls_within
ON060001,"CD_ON_Hastings,_West—Ouest",P89_falls_within
ON060003,"CD_ON_Hastings,_West—Ouest",P89_falls_within
ON060002,"CD_ON_Hastings,_West—Ouest",P89_falls_within
ON062002,"CD_ON_Hastings,_North—Nord",P89_falls_within
ON026010,"CD_ON_Huron,_North—Nord",P89_falls_within
ON026012,"CD_ON_Huron,_North—Nord",P89_falls_within
ON026007,"CD_ON_Huron,_North—Nord",P89_falls_within
ON026011,"CD_ON_Huron,_North—Nord",P89_falls_within
ON026004,"CD_ON_Huron,_North—Nord",P89_falls_within
ON025002,"CD_ON_Huron,_South—Sud",P89_falls_within
ON026008,"CD_ON_Huron,_North—Nord",P89_falls_within
ON025004,"CD_ON_Huron,_South—Sud",P89_falls_within
ON025001,"CD_ON_Huron,_South—Sud",P89_falls_within
ON025005,"CD_ON_Huron,_South—Sud",P89_falls_within
ON025003,"CD_ON_Huron,_South—Sud",P89_falls_within
ON026002,"CD_ON_Huron,_North—Nord",P89_falls_within
ON026001,"CD_ON_Huron,_North—Nord",P89_falls_within
ON025006,"CD_ON_Huron,_South—Sud",P89_falls_within
ON026005,"CD_ON_Huron,_North—Nord",P89_falls_within
ON026003,"CD_ON_Huron,_North—Nord",P89_falls_within
ON025007,"CD_ON_Huron,_South—Sud",P89_falls_within
ON003003,CD_ON_Bothwell,P89_falls_within
ON002006,CD_ON_Dover,P89_falls_within
ON003001,CD_ON_Bothwell,P89_falls_within
ON003002,CD_ON_Bothwell,P89_falls_within
ON003004,CD_ON_Bothwell,P89_falls_within
ON003005,CD_ON_Bothwell,P89_falls_within
ON002005,CD_ON_Dover,P89_falls_within
ON002004,CD_ON_Dover,P89_falls_within
ON002003,CD_ON_Dover,P89_falls_within
ON002001,CD_ON_Dover,P89_falls_within
ON002002,CD_ON_Dover,P89_falls_within
ON002007,CD_ON_Dover,P89_falls_within
ON066003,CD_ON_Kingston,P89_falls_within
ON065002,CD_ON_Frontenac,P89_falls_within
ON004010,CD_ON_Lambton,P89_falls_within
ON004005,CD_ON_Lambton,P89_falls_within
ON004002,CD_ON_Lambton,P89_falls_within
ON003008,CD_ON_Bothwell,P89_falls_within
ON004009,CD_ON_Lambton,P89_falls_within
ON004004,CD_ON_Lambton,P89_falls_within
ON004003,CD_ON_Lambton,P89_falls_within
ON003007,CD_ON_Bothwell,P89_falls_within
ON004001,CD_ON_Lambton,P89_falls_within
ON004008,CD_ON_Lambton,P89_falls_within
ON004006,CD_ON_Lambton,P89_falls_within
ON004007,CD_ON_Lambton,P89_falls_within
ON080007,"CD_ON_Lanark,_North—Nord",P89_falls_within
ON080006,"CD_ON_Lanark,_North—Nord",P89_falls_within
ON080004,"CD_ON_Lanark,_North—Nord",P89_falls_within
ON080003,"CD_ON_Lanark,_North—Nord",P89_falls_within
ON080001,"CD_ON_Lanark,_North—Nord",P89_falls_within
ON079010,"CD_ON_Lanark,_South—Sud",P89_falls_within
ON080005,"CD_ON_Lanark,_North—Nord",P89_falls_within
ON079006,"CD_ON_Lanark,_South—Sud",P89_falls_within
ON079009,"CD_ON_Lanark,_South—Sud",P89_falls_within
ON079007,"CD_ON_Lanark,_South—Sud",P89_falls_within
ON079003,"CD_ON_Lanark,_South—Sud",P89_falls_within
ON079001,"CD_ON_Lanark,_South—Sud",P89_falls_within
ON079005,"CD_ON_Lanark,_South—Sud",P89_falls_within
ON079008,"CD_ON_Lanark,_South—Sud",P89_falls_within
ON067009,"CD_ON_Leeds,_South—Sud",P89_falls_within
ON067008,"CD_ON_Leeds,_South—Sud",P89_falls_within
ON067007,"CD_ON_Leeds,_South—Sud",P89_falls_within
ON070002,"CD_ON_Leeds_&_Grenville,_North—Nord",P89_falls_within
ON067002,"CD_ON_Leeds,_South—Sud",P89_falls_within
ON064005,CD_ON_Addington,P89_falls_within
ON063001,CD_ON_Lennox,P89_falls_within
ON063006,CD_ON_Lennox,P89_falls_within
ON064004,CD_ON_Addington,P89_falls_within
ON064001,CD_ON_Addington,P89_falls_within
ON063007,CD_ON_Lennox,P89_falls_within
ON063003,CD_ON_Lennox,P89_falls_within
ON063002,CD_ON_Lennox,P89_falls_within
ON063004,CD_ON_Lennox,P89_falls_within
ON064003,CD_ON_Addington,P89_falls_within
ON063005,CD_ON_Lennox,P89_falls_within
ON063008,CD_ON_Lennox,P89_falls_within
ON018004,CD_ON_Monck,P89_falls_within
ON021005,CD_ON_Lincoln,P89_falls_within
ON018005,CD_ON_Monck,P89_falls_within
ON021001,CD_ON_Lincoln,P89_falls_within
ON021006,CD_ON_Lincoln,P89_falls_within
ON021004,CD_ON_Lincoln,P89_falls_within
ON020001,CD_ON_Niagara,P89_falls_within
ON021002,CD_ON_Lincoln,P89_falls_within
ON020004,CD_ON_Niagara,P89_falls_within
ON021003,CD_ON_Lincoln,P89_falls_within
ON009002,"CD_ON_Middlesex,_East—Est",P89_falls_within
ON009003,"CD_ON_Middlesex,_East—Est",P89_falls_within
ON009004,"CD_ON_Middlesex,_East—Est",P89_falls_within
ON009001,"CD_ON_Middlesex,_East—Est",P89_falls_within
ON008001,"CD_ON_Middlesex,_North—Nord",P89_falls_within
ON008006,"CD_ON_Middlesex,_North—Nord",P89_falls_within
ON008004,"CD_ON_Middlesex,_North—Nord",P89_falls_within
ON008005,"CD_ON_Middlesex,_North—Nord",P89_falls_within
ON008002,"CD_ON_Middlesex,_North—Nord",P89_falls_within
ON008003,"CD_ON_Middlesex,_North—Nord",P89_falls_within
ON007005,"CD_ON_Middlesex,_West—Ouest",P89_falls_within
