lineage_type,:START_ID,:END_ID,change_year:int,:TYPE
BRIDGE_NAME_MATCH,PLACE_QC143012,PLACE_QC148015,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC075007,PLACE_QC072014,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC033002,PLACE_QC072014,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC118009,PLACE_QC046001,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC118004,PLACE_QC046006_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC118002,PLACE_QC150003_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC145006_1881,PLACE_QC150003_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC052005,PLACE_QC046005,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC118008,PLACE_QC046005,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC149019,PLACE_QC063030,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC082004,PLACE_QC098001_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC061005_1851,PLACE_QC049008,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC082005,PLACE_QC098005,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC119006,PLACE_QC098008,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC150014,PLACE_QC098008,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC132001,PLACE_QC151001,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC053005,PLACE_QC047015,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC146011,PLACE_QC047015,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC146014,PLACE_QC047015,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC048014,PLACE_QC049003_1891,1891,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC071001,PLACE_QC049003_1891,1891,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC054003,PLACE_QC066006_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC164008,PLACE_QC066006_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC048016,PLACE_QC071004,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC160003,PLACE_QC053014,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC047009_1881,PLACE_QC053014,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC152011_1891,PLACE_QC053014,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC048017,PLACE_QC049006_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC071002,PLACE_QC049006_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC148007,PLACE_QC049006_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC015005,PLACE_QC050018,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC150005,PLACE_QC050018,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC074023,PLACE_QC149015,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC041007,PLACE_QC080010,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC143012_1871,PLACE_QC080010,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC097006,PLACE_QC052002_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC151006,PLACE_QC052006_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC156006_1911,PLACE_QC052006_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC158004,PLACE_QC040013,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC139016_1881,PLACE_QC040013,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC144016,PLACE_QC040013,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC097003,PLACE_QC052008_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC080003,PLACE_QC052011_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC097009,PLACE_QC052011_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC160001,PLACE_QC053001,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC157001_1881,PLACE_QC053001,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC159001,PLACE_QC053003_1901,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC152002,PLACE_QC053003_1901,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC152007,PLACE_QC053009_1901,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC017010,PLACE_QC160004,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC054010,PLACE_QC053015,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC159004,PLACE_QC053015,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC094016,PLACE_QC096013,1891,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC017002,PLACE_QC152012,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC056010,PLACE_QC056003,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC019002,PLACE_QC159002_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC154002,PLACE_QC159002_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC019010,PLACE_QC154015,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC021003,PLACE_QC058006_1871,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC162026,PLACE_QC076037,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC050014,PLACE_QC025005,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC069003,PLACE_QC190005,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC080006,PLACE_QC190005,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC185004,PLACE_QC190005,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC025007,PLACE_QC060005_1871,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC159007,PLACE_QC060008,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC158008,PLACE_QC060008,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC050011,PLACE_QC025010,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC025011,PLACE_QC060011,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC158013,PLACE_QC060013_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC158014,PLACE_QC060014,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC058003,PLACE_QC061002_1871,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC026004,PLACE_QC061002_1871,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC026011,PLACE_QC061013,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC159014,PLACE_QC061013,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC026008,PLACE_QC061007_1871,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC190007,PLACE_QC091006,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039012,PLACE_QC062008,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC176010,PLACE_QC062008,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC160003_1901,PLACE_QC062008,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC165008,PLACE_QC062008,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC097002,PLACE_QC062057,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC160002_1891,PLACE_QC062057,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC040019,PLACE_QC079007,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039014,PLACE_QC057006,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC176013,PLACE_QC057006,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC098009,PLACE_QC079014,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC040020,PLACE_QC079013,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC040021,PLACE_QC079010,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC098018,PLACE_QC079010,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC040012,PLACE_QC079019,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039019,PLACE_QC062018,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC160007,PLACE_QC062018,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039008,PLACE_QC062006,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039006,PLACE_QC062003_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC205016,PLACE_QC057019,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039007,PLACE_QC062004_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC165004_1911,PLACE_QC062004_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039032,PLACE_QC062044,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039001,PLACE_QC062001,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039016,PLACE_QC062016,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039024,PLACE_QC057013,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC093016,PLACE_QC057013,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039010,PLACE_QC062005_1901,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039018,PLACE_QC057008,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC205008,PLACE_QC057008,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC039002,PLACE_QC057001_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC067018,PLACE_QC039030,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC176040,PLACE_QC062049,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC094004,PLACE_QC165035,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC057001,PLACE_QC064001,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC057010,PLACE_QC166009,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC116004,PLACE_QC166009,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC057018,PLACE_QC077005,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC059001,PLACE_QC065002,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC162002,PLACE_QC065002,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC059002,PLACE_QC065011,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC001001,PLACE_QC065011,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC059004,PLACE_QC065004,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC162010,PLACE_QC065008_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC059007,PLACE_QC065007,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC088003,PLACE_QC065007,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC162008,PLACE_QC065007,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC059011,PLACE_QC162010_1871,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC001009,PLACE_QC162010_1871,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC060003_1851,PLACE_QC043005_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC164004,PLACE_QC043005_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC163006,PLACE_QC076046,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC054004,PLACE_QC169011_1861,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC164001,PLACE_QC170001,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC165003,PLACE_QC170001,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC060005,PLACE_QC067008,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC164006,PLACE_QC043007_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC171002,PLACE_QC068004_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC193003,PLACE_QC202003,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC030004,PLACE_QC068006,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC049009,PLACE_QC068006,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC171004,PLACE_QC068006,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC030006,PLACE_QC068026,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC166010_1871,PLACE_QC068026,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC171008,PLACE_QC068026,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC030007,PLACE_QC068011,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC155011,PLACE_QC068011,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC166009_1881,PLACE_QC068011,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC061002,PLACE_QC166012_1901,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC049001,PLACE_QC166012_1901,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC166010_1891,PLACE_QC166012_1901,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC155012,PLACE_QC068027,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC166017,PLACE_QC068027,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC171016,PLACE_QC068027,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC128008,PLACE_QC069001_1891,1891,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC085008,PLACE_QC069001_1891,1891,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC073012,PLACE_QC069006,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC031004,PLACE_QC069006,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC128006,PLACE_QC069006,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC173005,PLACE_QC069006,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC073013,PLACE_QC085003_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC128001,PLACE_QC085003_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC031005,PLACE_QC069010_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC128003,PLACE_QC069010_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC173007,PLACE_QC069010_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC128005,PLACE_QC069011_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC173008,PLACE_QC069011_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC128007,PLACE_QC168010,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC167010,PLACE_QC168010,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC085005,PLACE_QC069013,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC173010,PLACE_QC069013,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC156005,PLACE_QC071004_1891,1891,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC050010,PLACE_QC071007_1891,1891,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC156006,PLACE_QC071009,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC169010,PLACE_QC071009,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC156009,PLACE_QC050011_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC065008,PLACE_QC072001,1891,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC065012,PLACE_QC072011_1891,1891,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC059009,PLACE_QC073015_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC089001,PLACE_QC073015_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC176007,PLACE_QC073015_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC059014,PLACE_QC101006,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC060009,PLACE_QC074012,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC148002,PLACE_QC075011,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC078006,PLACE_QC085001,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC178003,PLACE_QC075002_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC160012,PLACE_QC062024,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC165018,PLACE_QC062024,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC148011,PLACE_QC075006_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC083003,PLACE_QC206007,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC197005,PLACE_QC206007,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC201007,PLACE_QC206007,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC158005,PLACE_QC139011,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC139015,PLACE_QC139011,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC015018,PLACE_QC149025,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC036009,PLACE_QC075009,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC092011,PLACE_QC162008_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC158009,PLACE_QC162008_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC157017,PLACE_QC162008_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC162019,PLACE_QC076032,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC085000,PLACE_QC076013_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC038001,PLACE_QC078001,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC179002,PLACE_QC078001,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC066006,PLACE_QC078002_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC038003,PLACE_QC078002_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC184002,PLACE_QC078002_1921,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC038005,PLACE_QC078008_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC179009,PLACE_QC078008_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC072007,PLACE_QC157007,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC135002,PLACE_QC179012_1881,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC038008_1851,PLACE_QC078015,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC135011,PLACE_QC078015,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC175014,PLACE_QC078015,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC179015,PLACE_QC078015,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC095003_1881,PLACE_QC052009_1891,1891,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC098004,PLACE_QC079005_1901,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC067011,PLACE_QC079015,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC177006,PLACE_QC079015,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC177018,PLACE_QC079027,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC041001,PLACE_QC080002_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC181002,PLACE_QC080002_1911,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC068003,PLACE_QC181003,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC041002,PLACE_QC181003,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC178003_1871,PLACE_QC181003,1901,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC186005,PLACE_QC080024,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC041005,PLACE_QC186007,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC163004,PLACE_QC076005,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC168001_1911,PLACE_QC076005,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC143002,PLACE_QC080031,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC178013,PLACE_QC080031,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC186013,PLACE_QC080031,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC041010,PLACE_QC080013,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC041011,PLACE_QC143009,1871,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC084000,PLACE_QC081017,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC080002,PLACE_QC081021,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC185003,PLACE_QC081021,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC190003,PLACE_QC081021,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC050012,PLACE_QC008009,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC070010,PLACE_QC082001,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC043001,PLACE_QC082001,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC120008,PLACE_QC082001,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC186001,PLACE_QC082001,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC191001,PLACE_QC082001,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC186005_1861,PLACE_QC082006,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC070005,PLACE_QC082010,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC043009,PLACE_QC082010,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC120004,PLACE_QC082010,1881,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC153036,PLACE_QC158027,1911,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC076015,PLACE_QC192017,1861,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC044002,PLACE_QC083002,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC192003,PLACE_QC083002,1921,BRIDGE_NAME_MATCH
BRIDGE_NAME_MATCH,PLACE_QC055016,PLACE_QC099015_1921,1921,BRIDGE_NAME_MATCH
