lineage_type,:START_ID,:END_ID,change_year:int,:TYPE
SPLIT_FROM,PLACE_ON033005,PLACE_ON111013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON035009,PLACE_ON098004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON039005,PLACE_ON124002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON039005,PLACE_ON124003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON040008,PLACE_ON142004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON040004,PLACE_ON142005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON040003,PLACE_ON142010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON040003,PLACE_ON142012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON037006,PLACE_ON149001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON037006,PLACE_ON149011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON037002,PLACE_ON100011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON033009,PLACE_ON114006_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON033009,PLACE_ON114007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON033007,PLACE_ON096004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011009,PLACE_ON075014,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011009,PLACE_ON075010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON008008,PLACE_ON181010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON008008,PLACE_ON181012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON008008,PLACE_ON181011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON008008,PLACE_ON071013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON009999,PLACE_ON084008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON009999,PLACE_ON111011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON009999,PLACE_ON072004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON009999,PLACE_ON111010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON009001,PLACE_ON109008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON012005,PLACE_ON074005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011015,PLACE_ON028006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011015,PLACE_ON075009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011015,PLACE_ON066001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011015,PLACE_ON066999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON013005,PLACE_ON076005,1861,SPLIT_FROM
MERGED_INTO,PLACE_ON013005,PLACE_ON076006,1861,MERGED_INTO
SPLIT_FROM,PLACE_ON014001,PLACE_ON117006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON015006,PLACE_ON072003_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON017001,PLACE_ON080001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON017001,PLACE_ON080011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON017007,PLACE_ON080009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON017007,PLACE_ON080010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON023006,PLACE_ON086012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON023006,PLACE_ON086013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON026001,PLACE_ON089011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON026001,PLACE_ON089013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON026001,PLACE_ON089012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON046001,PLACE_ON111003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON046001,PLACE_ON111001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON046001,PLACE_ON111002_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON027002,PLACE_ON101004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON027007,PLACE_ON090008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON027007,PLACE_ON090007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON031002,PLACE_ON139008,1861,SPLIT_FROM
MERGED_INTO,PLACE_ON033011,PLACE_ON096005,1861,MERGED_INTO
MERGED_INTO,PLACE_ON035007_1851,PLACE_ON098017,1861,MERGED_INTO
SPLIT_FROM,PLACE_ON047001,PLACE_ON110001_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON047001,PLACE_ON110003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON047002,PLACE_ON110002_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON047002,PLACE_ON110004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON038002,PLACE_ON122004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON038002,PLACE_ON101009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON038002,PLACE_ON101001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON038002,PLACE_ON162004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON038002,PLACE_ON101008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON038003,PLACE_ON101004_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON043001,PLACE_ON112003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON043001,PLACE_ON112001_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON043001,PLACE_ON112006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON043001,PLACE_ON112005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON043001,PLACE_ON112004_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON043001,PLACE_ON112002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON042005,PLACE_ON112008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON042005,PLACE_ON045002,1861,SPLIT_FROM
MERGED_INTO,PLACE_ON045007,PLACE_ON109007,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045005,PLACE_ON109003,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045009,PLACE_ON109007,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045008,PLACE_ON109003,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045010,PLACE_ON109007,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045013,PLACE_ON109002_1861,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045011,PLACE_ON109004,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045012,PLACE_ON061005,1861,MERGED_INTO
MERGED_INTO,PLACE_ON018011,PLACE_ON081010,1861,MERGED_INTO
MERGED_INTO,PLACE_ON018009,PLACE_ON081010,1861,MERGED_INTO
MERGED_INTO,PLACE_ON013008,PLACE_ON076006,1861,MERGED_INTO
MERGED_INTO,PLACE_ON044006,PLACE_ON108002_1861,1861,MERGED_INTO
MERGED_INTO,PLACE_ON015010,PLACE_ON078002,1861,MERGED_INTO
MERGED_INTO,PLACE_ON035002_1851,PLACE_ON098017,1861,MERGED_INTO
SPLIT_FROM,PLACE_ON035010,PLACE_ON138003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON042008,PLACE_ON105005,1861,SPLIT_FROM
MERGED_INTO,PLACE_ON043002,PLACE_ON112007,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043004,PLACE_ON112003,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043007,PLACE_ON112004_1861,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043009,PLACE_ON112004_1861,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043008,PLACE_ON112004_1861,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043006,PLACE_ON105011,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043003,PLACE_ON105011,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043005,PLACE_ON112005,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043010,PLACE_ON112006,1861,MERGED_INTO
MERGED_INTO,PLACE_ON033002,PLACE_ON096005,1861,MERGED_INTO
SPLIT_FROM,PLACE_NT999999,PLACE_ON093007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON084003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON093999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON072001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON072010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON084005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON078999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON072007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON096999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON096008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON096018,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON082008_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON096002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON098999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON098011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON107000,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON096014,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON096016,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON093014,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON093009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON106001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON106002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080999,PLACE_QC002008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080999,PLACE_QC002003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080999,PLACE_QC002999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080999,PLACE_QC055001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080999,PLACE_QC002001,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC080011,PLACE_QC096002,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC078009,PLACE_QC143003,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC078008,PLACE_QC004006,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC078011,PLACE_QC138011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062999,PLACE_QC005001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062999,PLACE_QC005005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062999,PLACE_QC005003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062999,PLACE_QC005011,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC048011,PLACE_QC006003,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC048010,PLACE_QC006002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC048010,PLACE_QC145006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC049011,PLACE_QC017001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC049011,PLACE_QC045009,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC049007,PLACE_QC162003,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC049999,PLACE_QC007999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC049004,PLACE_QC141009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC049003,PLACE_QC042017,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC075007,PLACE_QC033002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC075007,PLACE_QC144004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC052004,PLACE_QC046011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC052002,PLACE_QC118004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC052002,PLACE_QC011005,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC052005,PLACE_QC118008,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC082004,PLACE_QC145012,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC082005,PLACE_QC098005,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC053004,PLACE_QC132001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC053003,PLACE_QC012003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC053005,PLACE_QC133001,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC048014,PLACE_QC014002,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC048016,PLACE_QC112007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC048017,PLACE_QC112003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC074022,PLACE_QC015005,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC074023,PLACE_QC150006,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC080008,PLACE_QC056009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080008,PLACE_QC056007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080003,PLACE_QC056012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080003,PLACE_QC056013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC049012,PLACE_QC017011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC049012,PLACE_QC017010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC054010,PLACE_QC159004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC055006,PLACE_QC003007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC056010,PLACE_QC056003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC056999,PLACE_QC019999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC056999,PLACE_QC019010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC048012,PLACE_QC021003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC065006,PLACE_QC162026,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC050014,PLACE_QC087010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC050014,PLACE_QC025005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC050008,PLACE_QC025004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC050008,PLACE_QC025003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC050010,PLACE_QC025009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC050011,PLACE_QC025010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC050011,PLACE_QC025011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC058003,PLACE_QC026011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC058003,PLACE_QC026004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC058003,PLACE_QC159002_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC058005,PLACE_QC164017,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067004,PLACE_QC097002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC079021,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040019,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039014,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040017,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC176003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC091005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040020,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040021,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040018,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039019,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC176017,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039034,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC176032,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039037,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039032,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC176006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC176011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039027,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039016,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039024,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039018,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039022,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039023,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067018,PLACE_QC097014,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067018,PLACE_QC039030,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067018,PLACE_QC176038,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC057001,PLACE_QC027002,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC057010,PLACE_QC116004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC057018,PLACE_QC037004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC059001,PLACE_QC162002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC059004,PLACE_QC100006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC059004,PLACE_QC001010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC059007,PLACE_QC088003,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC059011,PLACE_QC001009,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC059002,PLACE_QC001003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC059002,PLACE_QC001001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC079011,PLACE_QC028006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC079011,PLACE_QC028005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC054003,PLACE_QC164008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC054003,PLACE_QC029008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC054004,PLACE_QC169011_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC060005,PLACE_QC023005,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC060004,PLACE_QC023001,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC060999,PLACE_QC035999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC060999,PLACE_QC023999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC060003,PLACE_QC164004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC061005,PLACE_QC030004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC061005,PLACE_QC049008,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC061002,PLACE_QC030008,1861,MERGED_INTO
MERGED_INTO,PLACE_QC073012,PLACE_QC031004,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC073013,PLACE_QC128001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC073013,PLACE_QC031005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062005,PLACE_QC050002,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC062007,PLACE_QC032005,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC062004,PLACE_QC032009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062004,PLACE_QC156003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC059009,PLACE_QC034007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC059009,PLACE_QC034002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC059014,PLACE_QC034004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC060009,PLACE_QC177010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085000,PLACE_QC061003_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085000,PLACE_QC061004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085000,PLACE_QC061009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085000,PLACE_QC061001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085000,PLACE_QC061006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085000,PLACE_QC061010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085000,PLACE_QC061002_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085000,PLACE_QC061007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085000,PLACE_QC061005_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085000,PLACE_QC061008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC066006,PLACE_QC038003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067011,PLACE_QC091007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067011,PLACE_QC091006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC068003,PLACE_QC041002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC084000,PLACE_QC062008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC084000,PLACE_QC062003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC084000,PLACE_QC062001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC084000,PLACE_QC062005_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC084000,PLACE_QC062002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC084000,PLACE_QC062006,1861,SPLIT_FROM
