cd_from,cd_to,relationship,iou,from_fraction,to_fraction,overlap_sqm
CD_ON_Bruce,"CD_ON_Bruce,_South—Sud",CONTAINS,0.4229,0.4229,1.0,1836898075.78
CD_ON_Bruce,"CD_ON_Bruce,_North—Nord",CONTAINS,0.5771,0.5771,1.0,2506892602.87
CD_ON_Carleton,CD_ON_Carleton,CONTAINS,0.6944,0.6951,0.9986,1782547805.79
CD_ON_Dundas,CD_ON_Dundas,SAME_AS,1.0,1.0,1.0,1062423486.58
CD_ON_Durham_,"CD_ON_Durham,_West—Ouest",CONTAINS,0.4521,0.4521,1.0,823788577.65
CD_ON_Durham_,"CD_ON_Durham,_East—Est",CONTAINS,0.4862,0.4862,1.0,885913445.98
CD_ON_Elgin,"CD_ON_Elgin,_West—Ouest",CONTAINS,0.4948,0.4948,1.0,986399491.75
CD_ON_Elgin,"CD_ON_Elgin,_East—Est",CONTAINS,0.5052,0.5052,1.0,1007192455.71
CD_ON_Essex,CD_ON_Essex,SAME_AS,1.0,1.0,1.0,1994187140.82
CD_ON_Frontenac,CD_ON_Frontenac,CONTAINS,0.2206,0.2208,0.9973,962797672.72
CD_ON_Glengary_,CD_ON_Glengarry,SAME_AS,1.0,1.0,1.0,1300967157.42
CD_ON_Grenville_,"CD_ON_Grenville,_South—Sud",CONTAINS,0.5195,0.5195,1.0,657967742.46
CD_ON_Grey,"CD_ON_Grey,_South—Sud",CONTAINS,0.5031,0.5031,1.0,2553702456.64
CD_ON_Grey,"CD_ON_Grey,_North—Nord",CONTAINS,0.4969,0.4969,1.0,2521955976.9
CD_ON_Haldimand,CD_ON_Haldimand,CONTAINS,0.8102,0.8102,1.0,1091269171.17
CD_ON_Halton,CD_ON_Halton,SAME_AS,1.0,1.0,1.0,1022520353.3
CD_ON_Hamilton,CD_ON_Hamilton,SAME_AS,1.0,1.0,1.0,12852054.23
CD_ON_Hastings,"CD_ON_Hastings,_West—Ouest",CONTAINS,0.0509,0.0509,1.0,322873392.86
CD_ON_Hastings,"CD_ON_Hastings,_East—Est",CONTAINS,0.1684,0.1684,1.0,1068763698.85
CD_ON_Hastings,"CD_ON_Hastings,_North—Nord",CONTAINS,0.7808,0.7808,1.0,4955668583.69
CD_ON_Huron,"CD_ON_Huron,_South—Sud",CONTAINS,0.3254,0.3254,1.0,1326732059.99
CD_ON_Huron,"CD_ON_Huron,_North—Nord",CONTAINS,0.5576,0.5576,1.0,2273659033.1
CD_ON_Kingston,CD_ON_Kingston,CONTAINS,0.751,0.751,1.0,7841151.45
CD_ON_Lambton,CD_ON_Lambton,CONTAINS,0.6978,0.6978,1.0,2246244313.53
CD_ON_Lanark,"CD_ON_Lanark,_South—Sud",CONTAINS,0.4352,0.4352,1.0,1436324263.14
CD_ON_Lanark,"CD_ON_Lanark,_North—Nord",CONTAINS,0.5103,0.5103,1.0,1684088108.13
CD_ON_Leeds,CD_ON_Brockville,CONTAINS,0.1493,0.1493,1.0,371180445.25
CD_ON_Lennox_and_Addington_,CD_ON_Lennox,CONTAINS,0.2729,0.2729,1.0,848955836.11
CD_ON_Lincoln,CD_ON_Lincoln,CONTAINS,0.5152,0.5152,1.0,466569096.08
CD_ON_Lincoln,CD_ON_Niagara,CONTAINS,0.1214,0.1214,1.0,109970574.73
CD_ON_London,CD_ON_London,SAME_AS,1.0,1.0,1.0,9108903.78
CD_ON_Middlesex,"CD_ON_Middlesex,_West—Ouest",CONTAINS,0.3574,0.3574,1.0,1087426083.49
CD_ON_Middlesex,"CD_ON_Middlesex,_East—Est",CONTAINS,0.399,0.399,1.0,1213970568.65
CD_ON_Nipissing,"CD_ON_Nipissing,_South—Sud",CONTAINS,0.181,0.181,1.0,9981312351.22
CD_ON_Nipissing,CD_ON_Parry_Sound,CONTAINS,0.2004,0.2004,1.0,11054538857.07
CD_ON_Nipissing,"CD_ON_Nipissing,_North—Nord",CONTAINS,0.6102,0.6102,1.0,33653681101.11
CD_ON_Norfolk,"CD_ON_Norfolk,_South—Sud",CONTAINS,0.5482,0.5482,1.0,957784531.69
CD_ON_Norfolk,"CD_ON_Norfolk,_North—Nord",CONTAINS,0.4518,0.4518,1.0,789235683.06
CD_ON_Northumberland,"CD_ON_Northumberland,_West—Ouest",CONTAINS,0.3695,0.3695,1.0,778812150.36
CD_ON_Northumberland,"CD_ON_Northumberland,_East—Est",CONTAINS,0.5867,0.5867,1.0,1236421609.97
CD_ON_Ontario,"CD_ON_Ontario,_South—Sud",CONTAINS,0.2484,0.2484,1.0,625766183.29
CD_ON_Ontario,"CD_ON_Ontario,_North—Nord",CONTAINS,0.7516,0.7516,1.0,1893824476.99
CD_ON_Ottawa,"CD_ON_Ottawa,_City—Cité",CONTAINS,0.7837,0.7837,1.0,9368354.29
CD_ON_Oxford,"CD_ON_Oxford,_South—Sud",CONTAINS,0.4587,0.4587,1.0,988465582.29
CD_ON_Oxford,"CD_ON_Oxford,_North—Nord",CONTAINS,0.5413,0.5413,1.0,1166291874.57
CD_ON_Peel,CD_ON_Peel,CONTAINS,0.5724,0.5724,1.0,738313536.21
CD_ON_Perth,"CD_ON_Perth,_South—Sud",CONTAINS,0.3902,0.3902,1.0,913243804.06
CD_ON_Perth,"CD_ON_Perth,_North—Nord",CONTAINS,0.6098,0.6098,1.0,1426952362.49
CD_ON_Prescott,CD_ON_Prescott,SAME_AS,1.0,1.0,1.0,1289524739.62
CD_ON_Prince_Edward,CD_ON_Prince_Edward,SAME_AS,1.0,1.0,1.0,1177762862.99
CD_ON_Renfew,"CD_ON_Renfrew,_South—Sud",WITHIN,0.001,1.0,0.001,3474298.51
CD_ON_Renfrew,"CD_ON_Renfrew,_South—Sud",CONTAINS,0.5043,0.5046,0.999,3406443065.29
CD_ON_Russell,CD_ON_Russell,WITHIN,0.5886,1.0,0.5886,1119024025.45
CD_ON_Simcoe,"CD_ON_Simcoe,_South—Sud",CONTAINS,0.2045,0.2045,1.0,1685196959.49
CD_ON_Simcoe,"CD_ON_Simcoe,_North—Nord",CONTAINS,0.4076,0.4076,1.0,3358929297.86
CD_ON_Stormont,CD_ON_Cornwall,CONTAINS,0.2712,0.2712,1.0,291061772.15
CD_ON_Stormont,CD_ON_Stormont,CONTAINS,0.7288,0.7288,1.0,782114068.91
CD_ON_Toronto,"CD_ON_Toronto,_West—Ouest",CONTAINS,0.6018,0.6018,1.0,13901138.08
CD_ON_Toronto,"CD_ON_Toronto,_East—Est",CONTAINS,0.2859,0.2859,1.0,6604004.98
CD_ON_Victoria,"CD_ON_Victoria,_North—Nord",CONTAINS,0.4289,0.4289,1.0,2515957971.19
CD_ON_Waterloo,"CD_ON_Waterloo,_South—Sud",CONTAINS,0.4822,0.4822,1.0,685861689.25
CD_ON_Waterloo,"CD_ON_Waterloo,_North—Nord",CONTAINS,0.5178,0.5178,1.0,736430770.38
CD_ON_Welland,CD_ON_Welland,CONTAINS,0.6642,0.6642,1.0,718677547.08
CD_ON_Wellington,"CD_ON_Wellington,_South—Sud",CONTAINS,0.1291,0.1291,1.0,445741742.18
CD_ON_Wellington,"CD_ON_Wellington,_Centre",CONTAINS,0.3354,0.3357,0.9975,1158805139.31
CD_ON_Wellington,"CD_ON_Wellington,_North—Nord",CONTAINS,0.5352,0.5352,1.0,1847291530.43
CD_ON_Wentworth,"CD_ON_Wentworth,_North—Nord",CONTAINS,0.4915,0.4915,1.0,603668443.55
CD_ON_Wentworth,"CD_ON_Wentworth,_South—Sud",CONTAINS,0.5085,0.5085,1.0,624447014.17
CD_ON_York,"CD_ON_York,_West—Ouest",CONTAINS,0.2149,0.2151,0.9957,604326464.55
CD_ON_York,"CD_ON_York,_East—Est",CONTAINS,0.2216,0.2216,1.0,622618224.22
CD_ON_York,"CD_ON_York,_North—Nord",CONTAINS,0.5633,0.5633,1.0,1582808751.76
CD_PE_Prince_Edward_Island,CD_PE_Queen's,CONTAINS,0.3552,0.3552,1.0,2139794822.46
CD_PE_Prince_Edward_Island,CD_PE_Prince,CONTAINS,0.3525,0.3525,1.0,2123672437.72
CD_PE_Prince_Edward_Island,CD_PE_King's,CONTAINS,0.2924,0.2924,1.0,1761486807.47
CD_QC_Argenteuil,CD_QC_Argenteuil,SAME_AS,1.0,1.0,1.0,2525113990.52
CD_QC_Arthabaska,CD_QC_Arthabaska,CONTAINS,0.8717,0.888,0.9794,1878113328.16
CD_QC_Bagot,CD_QC_Bagot,WITHIN,0.9648,0.9648,1.0,888754510.19
CD_QC_Beauce,CD_QC_Beauce_Est,CONTAINS,0.4729,0.4778,0.9788,2332248159.36
CD_QC_Beauharnois,CD_QC_Beauharnois,SAME_AS,1.0,1.0,1.0,393990597.35
CD_QC_Bellechasse,CD_QC_Bellechasse_Sud,CONTAINS,0.7099,0.7099,1.0,1246507493.72
CD_QC_Bellechasse,CD_QC_Bellechasse_Nord,CONTAINS,0.2901,0.2901,1.0,509279982.88
CD_QC_Berthier,CD_QC_Berthier,WITHIN,0.9677,0.9677,1.0,1387431650.0
CD_QC_Bonaventure,CD_QC_Bonaventure,SAME_AS,1.0,1.0,1.0,9014472416.9
CD_QC_Brome,CD_QC_Brome,SAME_AS,1.0,1.0,1.0,1323044135.99
CD_QC_Chambly,CD_QC_Chambly,SAME_AS,1.0,1.0,1.0,372076542.19
CD_QC_Champlain,CD_QC_Champlain_Sud,CONTAINS,0.1361,0.1361,1.0,771527886.48
CD_QC_Champlain,CD_QC_Champlain_Nord,CONTAINS,0.8639,0.8639,1.0,4896820925.85
CD_QC_Charlevoix,CD_QC_Charlevoix,SAME_AS,1.0,1.0,1.0,5886124590.53
CD_QC_Chateauguay,CD_QC_Chateauguay,SAME_AS,0.9957,0.9957,1.0,693171105.07
CD_QC_Chicoutimi,CD_QC_Chicoutimi,SAME_AS,0.9971,0.9971,1.0,103200247532.71
CD_QC_City_of_Montreal,CD_QC_Montreal_Ouest,CONTAINS,0.5501,0.5501,1.0,9331008.62
CD_QC_City_of_Montreal,CD_QC_Montreal_Centre,CONTAINS,0.0453,0.0453,1.0,768098.76
CD_QC_City_of_Montreal,CD_QC_Montreal_Est,CONTAINS,0.4046,0.4046,1.0,6863594.65
CD_QC_City_of_Three_Rivers,CD_QC_Trois_Rivieres,WITHIN,0.4834,1.0,0.4834,24309153.06
CD_QC_Compton,CD_QC_Compton,SAME_AS,1.0,1.0,1.0,3815927221.93
CD_QC_Dorchester,CD_QC_Dorchester_Ouest,CONTAINS,0.5363,0.5363,1.0,1355815418.99
CD_QC_Dorchester,CD_QC_Dorchester_Est,CONTAINS,0.4637,0.4637,1.0,1172231646.71
CD_QC_Drummond,CD_QC_Drummond,CONTAINS,0.9181,0.9319,0.9842,1645835498.18
CD_QC_Gaspé,CD_QC_Isles_de_la_Magdeleine,CONTAINS,0.0203,0.0203,1.0,246581431.4
CD_QC_Gaspé,CD_QC_Gaspé_Sud,CONTAINS,0.2355,0.2355,1.0,2857673649.31
CD_QC_Gaspé,CD_QC_Gaspé_Ouest,CONTAINS,0.4885,0.4885,1.0,5929195512.43
CD_QC_Gaspé,CD_QC_Gaspé_Centre,CONTAINS,0.2557,0.2557,1.0,3103008843.33
CD_QC_Hochelaga,CD_QC_Hochelaga,SAME_AS,1.0,1.0,1.0,235856415.84
CD_QC_Huntingdon,CD_QC_Huntingdon_Ouest,CONTAINS,0.4304,0.4304,1.0,424977752.21
CD_QC_Huntingdon,CD_QC_Huntingdon_Est,CONTAINS,0.5696,0.5696,1.0,562489175.47
CD_QC_Iberville,CD_QC_Iberville,SAME_AS,1.0,1.0,1.0,524661147.12
CD_QC_Jacques_Cartier,CD_QC_Jacques_Cartier,SAME_AS,1.0,1.0,1.0,257333014.06
CD_QC_Joliette,CD_QC_Joliette,WITHIN,0.9736,0.9985,0.975,1806854386.24
CD_QC_Kamouraska,CD_QC_Kamouraska,SAME_AS,1.0,1.0,1.0,2834514247.32
CD_QC_L'Assomption,CD_QC_L'Assomption,SAME_AS,0.9851,0.9851,1.0,671646424.43
CD_QC_L'Islet,CD_QC_L'Islet,SAME_AS,1.0,1.0,1.0,2134179762.94
CD_QC_Laprairie,CD_QC_Laprairie,SAME_AS,1.0,1.0,1.0,455369194.27
CD_QC_Laval,CD_QC_Laval,SAME_AS,1.0,1.0,1.0,251703807.49
CD_QC_Lotbiniere,CD_QC_Lotbiniere,SAME_AS,1.0,1.0,1.0,1969886012.32
CD_QC_Lévis,CD_QC_Lévis_(Comté),CONTAINS,0.8122,0.8122,1.0,567994264.22
CD_QC_Lévis,CD_QC_Lévis_(Ville),CONTAINS,0.1878,0.1878,1.0,131343302.53
CD_QC_Maskinonge,CD_QC_Maskinonge,SAME_AS,1.0,1.0,1.0,1968569672.57
CD_QC_Megantic,CD_QC_Megantic,SAME_AS,1.0,1.0,1.0,1999625257.37
CD_QC_Missisquoi,CD_QC_Missisquoi,SAME_AS,1.0,1.0,1.0,968139299.81
CD_QC_Montcalm,CD_QC_Montcalm,CONTAINS,0.7954,0.7987,0.9948,2489497717.9
CD_QC_Montmagny,CD_QC_Montmagny,SAME_AS,1.0,1.0,1.0,1683943281.03
CD_QC_Montmorency,CD_QC_Montmorency,SAME_AS,1.0,1.0,1.0,5776776371.43
CD_QC_Napierville,CD_QC_Napierville,SAME_AS,0.9927,1.0,0.9927,410550334.61
CD_QC_Nicolet,CD_QC_Nicolet,WITHIN,0.7784,1.0,0.7784,1248587288.37
CD_QC_Outaouais,CD_QC_Ottaoua_Est,CONTAINS,0.2158,0.2158,1.0,7547724876.57
CD_QC_Outaouais,CD_QC_Ottaoua_Centre,CONTAINS,0.5047,0.5047,1.0,17649844619.34
CD_QC_Pontiac,CD_QC_Pontiac_Sud,CONTAINS,0.0502,0.0502,1.0,2861117721.53
CD_QC_Pontiac,CD_QC_Pontiac_Nord,CONTAINS,0.7946,0.7946,1.0,45263090893.41
CD_QC_Portneuf,CD_QC_Portneuf,SAME_AS,0.9999,0.9999,1.0,3921385521.8
CD_QC_Quebec_(Comté),CD_QC_Quebec_Est,CONTAINS,0.0036,0.0036,0.9508,25769237.48
CD_QC_Quebec_(Comté),CD_QC_Quebec_(Comté),SAME_AS,0.9959,0.9959,1.0,7096895165.61
CD_QC_Richelieu,CD_QC_Richelieu,SAME_AS,1.0,1.0,1.0,521016811.56
CD_QC_Richmond,CD_QC_Richmond,SAME_AS,1.0,1.0,1.0,1454415642.48
CD_QC_Rimouski,CD_QC_Rimouski_Ouest,CONTAINS,0.3647,0.3647,1.0,5319841824.62
CD_QC_Rimouski,CD_QC_Rimouski_Est,CONTAINS,0.6353,0.6353,1.0,9266039370.5
CD_QC_Rouville,CD_QC_Rouville,SAME_AS,0.9904,1.0,0.9904,615357754.16
CD_QC_Saguenay,CD_QC_Saguenay,CONTAINS,0.1588,0.159,0.9926,39670809887.69
CD_QC_Saguenay,CD_QC_Labrador,CONTAINS,0.841,0.841,1.0,209904399518.66
CD_QC_Shefford,CD_QC_Shefford,SAME_AS,1.0,1.0,1.0,1507194594.07
CD_QC_Soulanges,CD_QC_Soulanges,SAME_AS,1.0,1.0,1.0,364409449.59
CD_QC_St._Hyacinthe,CD_QC_St._Hyacinthe,SAME_AS,1.0,1.0,1.0,730222551.99
CD_QC_St._Johns,CD_QC_St._Jean,SAME_AS,1.0,1.0,1.0,473275745.4
CD_QC_St._Maurice,CD_QC_Saint_Maurice_Sud,CONTAINS,0.0249,0.0249,1.0,866647079.95
CD_QC_St._Maurice,CD_QC_Saint_Maurice_Nord,WITHIN,0.9743,0.9743,1.0,33867787457.49
CD_QC_Stanstead,CD_QC_Stanstead,SAME_AS,1.0,1.0,1.0,1167999401.88
CD_QC_Temiscouata,CD_QC_Temiscouata,SAME_AS,1.0,1.0,1.0,4958852706.18
CD_QC_Terrebonne,CD_QC_Terrebonne,WITHIN,0.6294,1.0,0.6294,1082542645.58
CD_QC_Town_of_Sherbrooke,CD_QC_Sherbrooke,SAME_AS,1.0,1.0,1.0,621025105.66
CD_QC_Two_Mountains,CD_QC_Deux-Montagnes,SAME_AS,0.9865,0.9865,1.0,716136607.26
CD_QC_Vaudreuil,CD_QC_Vaudreuil,SAME_AS,1.0,1.0,1.0,518975343.58
CD_QC_Vercheres,CD_QC_Vercheres,SAME_AS,1.0,1.0,1.0,552864627.21
CD_QC_Wolfe,CD_QC_Wolfe,SAME_AS,0.9987,1.0,0.9987,1857200926.67
CD_QC_Yamaska,CD_QC_Yamaska,CONTAINS,0.9467,0.9467,1.0,713494186.4
