cd_from,cd_to,relationship,iou,from_fraction,to_fraction,overlap_sqm
CD_NS_Yarmouth,CD_NS_Yarmouth,SAME_AS,1.0,1.0,1.0,2473884091.87
CD_NT_The_Territories,CD_NL_Labrador,CONTAINS,0.0079,0.0079,1.0,55329484160.63
CD_NT_The_Territories,CD_NT_Assiniboia_East-Est,CONTAINS,0.0086,0.0086,1.0,60215938289.84
CD_NT_The_Territories,CD_NT_Assiniboia_West-Ouest,CONTAINS,0.0241,0.0241,1.0,169348758364.93
CD_NT_The_Territories,CD_NT_Saskatchewan,CONTAINS,0.0405,0.0405,1.0,284597419952.19
CD_NT_The_Territories,CD_NT_Alberta,CONTAINS,0.0371,0.0371,1.0,260674660909.97
CD_NT_The_Territories,CD_NT_The_Unorganized_Territories,CONTAINS,0.8666,0.8668,0.9998,6094842771282.0
CD_ON_Addington,CD_ON_Addington,SAME_AS,1.0,1.0,1.0,5660581327.99
CD_ON_Brockville,CD_ON_Brockville,WITHIN,0.6091,1.0,0.6091,371180445.25
"CD_ON_Bruce,_North—Nord","CD_ON_Bruce,_North—Nord",CONTAINS,0.8099,0.8099,1.0,2030298269.64
"CD_ON_Bruce,_South—Sud","CD_ON_Bruce,_East—Est",CONTAINS,0.6029,0.6029,1.0,1107404713.92
CD_ON_Cardwell,CD_ON_Cardwell,SAME_AS,0.9972,1.0,0.9972,1046316934.2
CD_ON_Carleton,CD_ON_Carleton,CONTAINS,0.6971,0.6971,1.0,1241223529.28
CD_ON_Cornwall,CD_ON_Cornwall_&_Stormont,WITHIN,0.2712,1.0,0.2712,291061772.15
CD_ON_Dundas,CD_ON_Dundas,SAME_AS,1.0,1.0,1.0,1062423684.66
"CD_ON_Durham,_East—Est","CD_ON_Durham,_East—Est",SAME_AS,1.0,1.0,1.0,885913445.98
"CD_ON_Durham,_West—Ouest","CD_ON_Durham,_West—Ouest",SAME_AS,1.0,1.0,1.0,823788577.65
"CD_ON_Elgin,_East—Est","CD_ON_Elgin,_East—Est",CONTAINS,0.8567,0.8567,1.0,863065425.15
"CD_ON_Elgin,_West—Ouest","CD_ON_Elgin,_West—Ouest",WITHIN,0.6603,1.0,0.6603,986138874.04
CD_ON_Essex,"CD_ON_Essex,_South—Sud",CONTAINS,0.5502,0.5502,1.0,1097290803.99
CD_ON_Essex,"CD_ON_Essex,_North—Nord",CONTAINS,0.4498,0.4498,1.0,896896336.81
CD_ON_Frontenac,CD_ON_Frontenac,SAME_AS,1.0,1.0,1.0,965396815.68
CD_ON_Glengarry,CD_ON_Glengarry,SAME_AS,1.0,1.0,1.0,1300967157.42
"CD_ON_Grenville,_South—Sud","CD_ON_Grenville,_South—Sud",SAME_AS,1.0,1.0,1.0,657967742.46
"CD_ON_Grey,_East—Est","CD_ON_Grey,_East—Est",CONTAINS,0.8638,0.8638,1.0,1906343115.87
"CD_ON_Grey,_North—Nord","CD_ON_Grey,_North—Nord",SAME_AS,1.0,1.0,1.0,1614238519.93
"CD_ON_Grey,_South—Sud","CD_ON_Grey,_South—Sud",WITHIN,0.8066,1.0,0.8066,1254370930.45
CD_ON_Haldimand,CD_ON_Haldimand,CONTAINS,0.9387,0.9387,1.0,954233765.84
CD_ON_Halton,CD_ON_Halton,SAME_AS,1.0,1.0,1.0,1022520353.28
"CD_ON_Hamilton,_City—Cité","CD_ON_Hamilton,_City—Cité",SAME_AS,1.0,1.0,1.0,17469935.97
"CD_ON_Hastings,_East—Est","CD_ON_Hastings,_East—Est",WITHIN,0.9763,1.0,0.9763,1068763698.85
"CD_ON_Hastings,_North—Nord","CD_ON_Hastings,_North—Nord",SAME_AS,1.0,1.0,1.0,5968107614.76
"CD_ON_Hastings,_West—Ouest","CD_ON_Hastings,_West—Ouest",WITHIN,0.9533,1.0,0.9533,322873392.84
CD_ON_Kent,CD_ON_Kent,CONTAINS,0.7107,0.7107,1.0,1413220280.29
"CD_ON_Kingston,_City—Cite","CD_ON_Kingston,_City—Cite",SAME_AS,1.0,1.0,1.0,1800678.56
"CD_ON_Kingston,_City—Cité","CD_ON_Kingston,_City—Cité",SAME_AS,1.0,1.0,1.0,6040472.89
CD_ON_Lambton,"CD_ON_Lambton,_West—Ouest",CONTAINS,0.3889,0.389,0.9991,873782939.67
CD_ON_Lambton,"CD_ON_Lambton,_East—Est",CONTAINS,0.611,0.611,1.0,1372461373.86
"CD_ON_Lanark,_North—Nord","CD_ON_Lanark,_North—Nord",WITHIN,0.7574,1.0,0.7574,1684088108.44
"CD_ON_Lanark,_South—Sud","CD_ON_Lanark,_South—Sud",SAME_AS,0.9984,0.9984,1.0,1613763594.4
"CD_ON_Leeds_&_Grenville,_North—Nord","CD_ON_Leeds_&_Grenville,_North—Nord",CONTAINS,0.7533,0.7553,0.9965,735145074.82
"CD_ON_Leeds,_South—Sud","CD_ON_Leeds,_South—Sud",SAME_AS,1.0,1.0,1.0,1750764747.99
CD_ON_Lennox,CD_ON_Lennox,WITHIN,0.9461,1.0,0.9461,848955836.05
"CD_ON_London,_City—Cité","CD_ON_London,_City—Cité",SAME_AS,0.9846,1.0,0.9846,9108903.78
CD_ON_Muskoka,CD_ON_Muskoka_&_Parry_Sound,CONTAINS,0.8473,0.8473,1.0,13136584741.31
CD_ON_Niagara,CD_ON_Lincoln_&_Niagara,WITHIN,0.2601,1.0,0.2601,109970574.74
"CD_ON_Norfolk,_North—Nord","CD_ON_Norfolk,_North—Nord",WITHIN,0.7228,0.9945,0.7257,784883900.35
"CD_ON_Norfolk,_South—Sud","CD_ON_Norfolk,_South—Sud",SAME_AS,0.9954,1.0,0.9954,957784531.69
"CD_ON_Northumberland,_East—Est","CD_ON_Northumberland,_East—Est",SAME_AS,0.9817,1.0,0.9817,1236423542.79
"CD_ON_Northumberland,_West—Ouest","CD_ON_Northumberland,_West—Ouest",SAME_AS,1.0,1.0,1.0,778812150.35
"CD_ON_Ottawa,_City—Cité","CD_ON_Ottawa,_City—Cité",SAME_AS,1.0,1.0,1.0,13823400.57
CD_ON_Peel,CD_ON_Peel,SAME_AS,1.0,1.0,1.0,738313536.21
"CD_ON_Perth,_North—Nord","CD_ON_Perth,_North—Nord",CONTAINS,0.7068,0.7085,0.9967,1010273033.7
"CD_ON_Peterborough,_West—Ouest","CD_ON_Peterborough,_West—Ouest",CONTAINS,0.9331,0.9332,0.9999,570199021.35
CD_ON_Prescott,CD_ON_Prescott,SAME_AS,1.0,1.0,1.0,1289524739.6
CD_ON_Prince_Edward,CD_ON_Prince_Edward,WITHIN,0.9206,1.0,0.9206,1177762862.99
"CD_ON_Renfrew,_North—Nord","CD_ON_Renfrew,_North—Nord",CONTAINS,0.8668,0.8668,1.0,3660559381.57
"CD_ON_Renfrew,_South—Sud","CD_ON_Renfrew,_South—Sud",CONTAINS,0.8386,0.8386,1.0,4439877314.01
CD_ON_Russell,CD_ON_Russell,SAME_AS,1.0,1.0,1.0,1901063215.05
"CD_ON_Simcoe,_North—Nord","CD_ON_Simcoe,_North—Nord",CONTAINS,0.3772,0.3772,1.0,1266952429.04
"CD_ON_Simcoe,_South—Sud","CD_ON_Simcoe,_South—Sud",CONTAINS,0.8406,0.8406,1.0,1457396172.23
CD_ON_Stormont,CD_ON_Cornwall_&_Stormont,WITHIN,0.7288,1.0,0.7288,782114068.91
"CD_ON_Toronto,_City—Cité","CD_ON_Toronto,_City—Cité",WITHIN,0.9173,0.9999,0.9174,21486591.43
"CD_ON_Victoria,_North—Nord","CD_ON_Victoria,_North—Nord",WITHIN,0.656,1.0,0.656,2515957971.19
"CD_ON_Victoria,_South—Sud","CD_ON_Victoria,_South—Sud",SAME_AS,1.0,1.0,1.0,1186745627.62
"CD_ON_Waterloo,_North—Nord","CD_ON_Waterloo,_North—Nord",SAME_AS,0.9893,0.9893,1.0,728550281.75
"CD_ON_Waterloo,_South—Sud","CD_ON_Waterloo,_South—Sud",SAME_AS,0.9886,1.0,0.9886,685861689.25
CD_ON_Welland,CD_ON_Welland,SAME_AS,0.9978,1.0,0.9978,718677547.01
"CD_ON_Wellington,_Centre","CD_ON_Wellington,_Centre",WITHIN,0.7964,0.997,0.7983,975545835.72
"CD_ON_Wellington,_South—Sud","CD_ON_Wellington,_South—Sud",SAME_AS,1.0,1.0,1.0,956660364.6
"CD_ON_Wentworth,_North—Nord","CD_ON_Wentworth,_North—Nord",SAME_AS,0.9979,0.9979,1.0,601834531.22
"CD_ON_York,_East—Est","CD_ON_York,_East—Est",SAME_AS,0.9945,0.9959,0.9987,619555860.1
"CD_ON_York,_West—Ouest","CD_ON_York,_West—Ouest",SAME_AS,0.9976,0.9986,0.9989,605603612.88
CD_PE_King's,CD_PE_King’s,SAME_AS,1.0,1.0,1.0,1761486807.47
CD_PE_Prince,CD_PE_Prince,SAME_AS,1.0,1.0,1.0,2123672437.72
CD_PE_Queen's,CD_PE_Queen’s,SAME_AS,1.0,1.0,1.0,2139794822.46
CD_QC_Argenteuil,CD_QC_Argenteuil,CONTAINS,0.8084,0.8084,1.0,2041411461.78
CD_QC_Bagot,CD_QC_Bagot_,SAME_AS,1.0,1.0,1.0,868466694.69
CD_QC_Beauce,CD_QC_Beauce,SAME_AS,1.0,1.0,1.0,5171571135.78
CD_QC_Beauharnois,CD_QC_Beauharnois,SAME_AS,1.0,1.0,1.0,393990597.35
CD_QC_Bellechasse,CD_QC_Bellechasse,WITHIN,0.9723,1.0,0.9723,1694022207.63
CD_QC_Berthier,CD_QC_Berthier,SAME_AS,1.0,1.0,1.0,5650794918.73
CD_QC_Bonaventure,CD_QC_Bonaventure,SAME_AS,0.9999,0.9999,1.0,9013414833.35
CD_QC_Brome,CD_QC_Brome,SAME_AS,1.0,1.0,1.0,1323044135.99
CD_QC_Chambly,CD_QC_Chambly,SAME_AS,1.0,1.0,1.0,370416645.33
CD_QC_Champlain,CD_QC_Champlain_,CONTAINS,0.1222,0.1222,1.0,3401031485.91
CD_QC_Champlain,CD_QC_Champlain,CONTAINS,0.8778,0.8778,1.0,24428514019.65
CD_QC_Charlevoix,CD_QC_Charlevoix,SAME_AS,0.9987,0.9987,1.0,5878218959.49
CD_QC_Chateauguay,CD_QC_Chateauguay,SAME_AS,1.0,1.0,1.0,693171105.07
CD_QC_Chicoutimi_&_Saguenay,CD_QC_Chicoutimi_and_Saguenay,SAME_AS,1.0,1.0,1.0,356287676634.06
CD_QC_Compton,CD_QC_Compton,SAME_AS,1.0,1.0,1.0,3815927221.92
CD_QC_Deux-Montagnes,CD_QC_Deux-Montagnes,SAME_AS,0.9925,1.0,0.9925,725927618.03
CD_QC_Dorchester,CD_QC_Dorchester,SAME_AS,0.9938,0.9938,1.0,2491903721.89
CD_QC_Drummond_&_Arthabaska,CD_QC_Drummond_&_Arthabaska_,SAME_AS,0.9865,0.9886,0.9978,3587673914.42
CD_QC_Gaspé,CD_QC_Gaspé,SAME_AS,0.9999,1.0,0.9999,12136452344.31
CD_QC_Hochelaga,CD_QC_Hochalaga,CONTAINS,0.0151,0.0151,1.0,3569452.71
CD_QC_Hochelaga,CD_QC_Hochelaga,SAME_AS,0.9849,0.9849,1.0,232745715.52
CD_QC_Huntingdon,CD_QC_Huntingdon,SAME_AS,1.0,1.0,1.0,987466927.68
CD_QC_Iberville,CD_QC_Iberville,SAME_AS,1.0,1.0,1.0,523606554.76
CD_QC_Jacques-Cartier,CD_QC_Jacques-Cartier_,CONTAINS,0.8728,0.8728,1.0,224607878.89
CD_QC_Jacques-Cartier,CD_QC_Jacques-Cartier,CONTAINS,0.1272,0.1272,1.0,32725135.16
CD_QC_Joliette,CD_QC_Joliette,SAME_AS,1.0,1.0,1.0,7863375806.8
CD_QC_Kamouraska,CD_QC_Kamouraska,SAME_AS,0.9972,1.0,0.9972,2834514247.32
CD_QC_L'Assomption,CD_QC_L’Assomption,SAME_AS,0.9993,1.0,0.9993,671646424.43
CD_QC_L'Islet,CD_QC_L’Islet,SAME_AS,1.0,1.0,1.0,2134179762.99
CD_QC_Laprairie,CD_QC_Laprairie,SAME_AS,1.0,1.0,1.0,455369194.27
CD_QC_Laval,CD_QC_Laval,SAME_AS,1.0,1.0,1.0,251703807.49
CD_QC_Lotbinière,CD_QC_Lotbinière,SAME_AS,1.0,1.0,1.0,1963875773.84
CD_QC_Lévis,CD_QC_Lévis,SAME_AS,1.0,1.0,1.0,694603560.89
CD_QC_Maskinongé,CD_QC_Maskinongé,SAME_AS,1.0,1.0,1.0,7783875212.79
CD_QC_Megantic,CD_QC_Mégantic,SAME_AS,0.9999,1.0,0.9999,1999625257.42
CD_QC_Missisquoi,CD_QC_Missisquoi,SAME_AS,1.0,1.0,1.0,968139299.81
CD_QC_Montcalm,CD_QC_Montcalm,SAME_AS,0.9916,1.0,0.9916,10920079287.15
CD_QC_Montmagny,CD_QC_Montmagny,SAME_AS,0.9814,0.9814,1.0,1720292380.31
CD_QC_Montmorency,CD_QC_Montmorency,SAME_AS,1.0,1.0,1.0,5776776371.43
"CD_QC_Montréal,_(City-Ville)",CD_QC_Montréal,SAME_AS,1.0,1.0,1.0,16524865.17
CD_QC_Napierville,CD_QC_Napierville,SAME_AS,1.0,1.0,1.0,413562197.62
CD_QC_Nicolet,CD_QC_Nicolet,WITHIN,0.9698,0.995,0.9746,1577532430.26
CD_QC_Ottawa,"CD_QC_Ottawa,_County—Comté",SAME_AS,1.0,1.0,1.0,16852893852.97
CD_QC_Pontiac,CD_QC_Pontiac,SAME_AS,1.0,1.0,1.0,53721204370.46
CD_QC_Portneuf,CD_QC_Portneuf,SAME_AS,1.0,1.0,1.0,3918669563.45
"CD_QC_Quebec,_(City-Ville)","CD_QC_Quebec,_City—Cité",SAME_AS,1.0,1.0,1.0,33736992.51
"CD_QC_Quebec,_(County-Comté)","CD_QC_Quebec,_County—Comté",SAME_AS,1.0,1.0,1.0,7099886415.26
CD_QC_Richelieu,CD_QC_Richelieu,SAME_AS,1.0,1.0,1.0,506164097.89
CD_QC_Richmond_&_Wolfe,CD_QC_Richmond_&_Wolfe,SAME_AS,1.0,1.0,1.0,3314122915.79
CD_QC_Rimouski,CD_QC_Rimouski,SAME_AS,1.0,1.0,1.0,14585881195.08
CD_QC_Rouville,CD_QC_Rouville,SAME_AS,0.9869,1.0,0.9869,613876657.37
CD_QC_Shefford,CD_QC_Shefford,SAME_AS,1.0,1.0,1.0,1507194594.07
CD_QC_Sherbrooke,CD_QC_Sherbrooke,SAME_AS,1.0,1.0,1.0,621025105.65
CD_QC_Soulanges,CD_QC_Soulanges,SAME_AS,1.0,1.0,1.0,364409449.59
CD_QC_St._Hyacinthe,CD_QC_St._Hyacinthe,SAME_AS,0.989,0.989,1.0,730582272.95
CD_QC_St._Jean,CD_QC_St._Jean,SAME_AS,1.0,1.0,1.0,474935642.26
CD_QC_St._Maurice,CD_QC_St._Maurice,CONTAINS,0.9157,0.9207,0.9941,6192127850.75
CD_QC_Stanstead,CD_QC_Stanstead,SAME_AS,1.0,1.0,1.0,1167999401.88
CD_QC_Temiscouata,CD_QC_Témiscouata,SAME_AS,1.0,1.0,1.0,4958852738.42
CD_QC_Trois-Rivières,CD_QC_Trois-Rivières,CONTAINS,0.5774,0.5774,1.0,50289511.97
CD_QC_Vaudreuil,CD_QC_Vaudreuil,SAME_AS,1.0,1.0,1.0,518975343.58
CD_QC_Verchères,CD_QC_Verchères,SAME_AS,0.9991,0.9991,1.0,552389693.62
CD_QC_Yamaska,CD_QC_Yamaska_,SAME_AS,1.0,1.0,1.0,713494186.35
