:START_ID,:END_ID,:TYPE
ON046045_1891,PLACE_ON127002_1881,P166_was_a_presence_of
ON046046_1891,PLACE_ON127003,P166_was_a_presence_of
ON046048_1891,PLACE_ON054008,P166_was_a_presence_of
ON046049_1891,PLACE_ON127006_1891,P166_was_a_presence_of
ON046050_1891,PLACE_ON127007,P166_was_a_presence_of
ON046051_1891,PLACE_ON127009,P166_was_a_presence_of
ON046027_1891,PLACE_ON046027,P166_was_a_presence_of
ON046052_1891,PLACE_ON127010,P166_was_a_presence_of
ON046003_1891,PLACE_ON102012,P166_was_a_presence_of
ON046055_1891,PLACE_ON127013,P166_was_a_presence_of
ON046008_1891,PLACE_ON046008,P166_was_a_presence_of
ON046057_1891,PLACE_ON054047,P166_was_a_presence_of
ON046011_1891,PLACE_ON102045,P166_was_a_presence_of
ON046058_1891,PLACE_ON127015,P166_was_a_presence_of
ON046059_1891,PLACE_ON127016,P166_was_a_presence_of
ON046060_1891,PLACE_ON127018,P166_was_a_presence_of
ON046062_1891,PLACE_ON127020,P166_was_a_presence_of
ON046024_1891,PLACE_ON046024,P166_was_a_presence_of
ON046014_1891,PLACE_ON046014,P166_was_a_presence_of
ON046056_1891,PLACE_ON127023,P166_was_a_presence_of
ON046006_1891,PLACE_ON046006,P166_was_a_presence_of
ON046013_1891,PLACE_ON046013,P166_was_a_presence_of
ON046017_1891,PLACE_ON046017,P166_was_a_presence_of
ON046022_1891,PLACE_ON046022,P166_was_a_presence_of
ON046016_1891,PLACE_ON046016,P166_was_a_presence_of
ON046018_1891,PLACE_ON102108,P166_was_a_presence_of
ON048003_1891,PLACE_ON056001,P166_was_a_presence_of
ON106001_1891,PLACE_ON103002,P166_was_a_presence_of
ON048004_1891,PLACE_ON103003,P166_was_a_presence_of
ON049003_1891,PLACE_ON103005,P166_was_a_presence_of
ON049005_1891,PLACE_ON103006,P166_was_a_presence_of
ON049004_1891,PLACE_ON103008,P166_was_a_presence_of
ON106006_1891,PLACE_ON103004,P166_was_a_presence_of
ON049001_1891,PLACE_ON057002,P166_was_a_presence_of
ON049002_1891,PLACE_ON103007_1891,P166_was_a_presence_of
ON050006_1891,PLACE_ON124004,P166_was_a_presence_of
ON086009_1891,PLACE_ON124009,P166_was_a_presence_of
ON086010_1891,PLACE_ON124010,P166_was_a_presence_of
ON050002_1891,PLACE_ON047002_1871,P166_was_a_presence_of
ON086001_1891,PLACE_ON124013,P166_was_a_presence_of
ON052001_1891,PLACE_ON059001,P166_was_a_presence_of
ON052002_1891,PLACE_ON104002_1921,P166_was_a_presence_of
ON052003_1891,PLACE_ON104003,P166_was_a_presence_of
ON053001_1891,PLACE_ON104005,P166_was_a_presence_of
ON052005_1891,PLACE_ON104008,P166_was_a_presence_of
ON053003_1891,PLACE_ON104012,P166_was_a_presence_of
ON052007_1891,PLACE_ON104014,P166_was_a_presence_of
ON052010_1891,PLACE_ON104015,P166_was_a_presence_of
ON053007_1891,PLACE_ON104016,P166_was_a_presence_of
ON053004_1891,PLACE_ON104019,P166_was_a_presence_of
ON052013_1891,PLACE_ON104022,P166_was_a_presence_of
ON052009_1891,PLACE_ON104028,P166_was_a_presence_of
ON052011_1891,PLACE_ON104020,P166_was_a_presence_of
ON052012_1891,PLACE_ON104029,P166_was_a_presence_of
ON053008_1891,PLACE_ON104031,P166_was_a_presence_of
ON051001_1891,PLACE_ON104004,P166_was_a_presence_of
ON051002_1891,PLACE_ON104006,P166_was_a_presence_of
ON051003_1891,PLACE_ON104007,P166_was_a_presence_of
ON052006_1891,PLACE_ON104009,P166_was_a_presence_of
ON051004_1891,PLACE_ON104010,P166_was_a_presence_of
ON053002_1891,PLACE_ON104011,P166_was_a_presence_of
ON053005_1891,PLACE_ON104013,P166_was_a_presence_of
ON052004_1891,PLACE_ON104018,P166_was_a_presence_of
ON051006_1891,PLACE_ON104021,P166_was_a_presence_of
ON053006_1891,PLACE_ON104025,P166_was_a_presence_of
ON052008_1891,PLACE_ON104027,P166_was_a_presence_of
ON051005_1891,PLACE_ON104030,P166_was_a_presence_of
ON083004_1891,PLACE_ON105001,P166_was_a_presence_of
ON055001_1891,PLACE_ON105003,P166_was_a_presence_of
ON055005_1891,PLACE_ON105004,P166_was_a_presence_of
ON083005_1891,PLACE_ON105005,P166_was_a_presence_of
ON055002_1891,PLACE_ON105006,P166_was_a_presence_of
ON055003_1891,PLACE_ON105007,P166_was_a_presence_of
ON055004_1891,PLACE_ON105008,P166_was_a_presence_of
