dimension_id:ID,:LABEL,value:float,dimension_type
BORDER_DIM_ON028006_ON037009_1871,E54_Dimension,24575.59,length
BORDER_DIM_ON028006_ON028007_1871,E54_Dimension,12496.39,length
BORDER_DIM_ON028005_ON037001_1871,E54_Dimension,4433.99,length
BORDER_DIM_ON028005_ON037005_1871,E54_Dimension,10559.45,length
BORDER_DIM_ON028005_ON028006_1871,E54_Dimension,17652.98,length
BORDER_DIM_ON028001_ON028002_1871,E54_Dimension,20057.55,length
BORDER_DIM_ON027005_ON027006_1871,E54_Dimension,5999.91,length
BORDER_DIM_ON027005_ON027007_1871,E54_Dimension,7251.23,length
BORDER_DIM_ON027005_ON028001_1871,E54_Dimension,19536.09,length
BORDER_DIM_ON028002_ON028004_1871,E54_Dimension,7796.06,length
BORDER_DIM_ON028002_ON028005_1871,E54_Dimension,13690.88,length
BORDER_DIM_ON028002_ON028003_1871,E54_Dimension,7387.94,length
BORDER_DIM_ON028003_ON028005_1871,E54_Dimension,3022.27,length
BORDER_DIM_ON028003_ON028006_1871,E54_Dimension,4691.32,length
BORDER_DIM_ON027008_ON036005_1871,E54_Dimension,19047.97,length
BORDER_DIM_ON027008_ON028004_1871,E54_Dimension,16404.97,length
BORDER_DIM_ON027008_ON036001_1871,E54_Dimension,26.06,length
BORDER_DIM_ON027004_ON035003_1871,E54_Dimension,221.57,length
BORDER_DIM_ON027004_ON027008_1871,E54_Dimension,16513.84,length
BORDER_DIM_ON027004_ON036001_1871,E54_Dimension,15824.03,length
BORDER_DIM_ON027003_ON027004_1871,E54_Dimension,15930.98,length
BORDER_DIM_ON027003_ON027007_1871,E54_Dimension,15564.32,length
BORDER_DIM_ON028004_ON037001_1871,E54_Dimension,14465.76,length
BORDER_DIM_ON028004_ON028005_1871,E54_Dimension,17067.56,length
BORDER_DIM_ON027007_ON027008_1871,E54_Dimension,18801.46,length
BORDER_DIM_ON027007_ON028001_1871,E54_Dimension,14590.94,length
BORDER_DIM_ON027007_ON028004_1871,E54_Dimension,6882.0,length
BORDER_DIM_ON027007_ON028002_1871,E54_Dimension,2095.89,length
BORDER_DIM_ON027001_ON027002_1871,E54_Dimension,14198.96,length
BORDER_DIM_ON027001_ON027005_1871,E54_Dimension,16816.68,length
BORDER_DIM_ON027002_ON027003_1871,E54_Dimension,16305.88,length
BORDER_DIM_ON027002_ON027005_1871,E54_Dimension,7837.91,length
BORDER_DIM_ON027002_ON027007_1871,E54_Dimension,9462.47,length
BORDER_DIM_ON078009_ON080001_1871,E54_Dimension,345.23,length
BORDER_DIM_ON078009_ON080003_1871,E54_Dimension,16658.5,length
BORDER_DIM_ON078009_ON081001_1871,E54_Dimension,4179.36,length
BORDER_DIM_ON078009_QC091001_1871,E54_Dimension,40.51,length
BORDER_DIM_ON078004_ON079009_1871,E54_Dimension,16568.04,length
BORDER_DIM_ON078004_ON078005_1871,E54_Dimension,5257.22,length
BORDER_DIM_ON078004_ON078007_1871,E54_Dimension,16536.58,length
BORDER_DIM_ON078004_ON078006_1871,E54_Dimension,4133.18,length
BORDER_DIM_ON078002_ON078003_1871,E54_Dimension,16804.57,length
BORDER_DIM_ON078002_ON078004_1871,E54_Dimension,1425.16,length
BORDER_DIM_ON078007_ON080001_1871,E54_Dimension,16594.65,length
BORDER_DIM_ON078007_ON078009_1871,E54_Dimension,16007.2,length
BORDER_DIM_ON078006_ON078007_1871,E54_Dimension,16439.06,length
BORDER_DIM_ON078006_ON078008_1871,E54_Dimension,10323.34,length
BORDER_DIM_ON078003_ON079001_1871,E54_Dimension,16356.59,length
BORDER_DIM_ON078003_ON079009_1871,E54_Dimension,1287.43,length
BORDER_DIM_ON078003_ON078004_1871,E54_Dimension,15364.51,length
BORDER_DIM_ON078001_ON078002_1871,E54_Dimension,12173.36,length
BORDER_DIM_ON078001_ON078004_1871,E54_Dimension,16063.66,length
BORDER_DIM_ON078001_ON078006_1871,E54_Dimension,8175.7,length
BORDER_DIM_ON078008_ON078009_1871,E54_Dimension,18016.6,length
BORDER_DIM_ON035007_ON040003_1871,E54_Dimension,19764.72,length
BORDER_DIM_ON035007_ON036004_1871,E54_Dimension,14085.0,length
BORDER_DIM_ON034008_ON040001_1871,E54_Dimension,5461.83,length
BORDER_DIM_ON034008_ON035006_1871,E54_Dimension,7902.19,length
BORDER_DIM_ON034008_ON034009_1871,E54_Dimension,2281.23,length
BORDER_DIM_ON034008_ON035007_1871,E54_Dimension,14159.59,length
BORDER_DIM_ON034008_ON040003_1871,E54_Dimension,323.98,length
BORDER_DIM_ON035006_ON035007_1871,E54_Dimension,19609.29,length
BORDER_DIM_ON035006_ON036003_1871,E54_Dimension,16601.1,length
BORDER_DIM_ON035006_ON036004_1871,E54_Dimension,3318.11,length
BORDER_DIM_ON036004_ON041004_1871,E54_Dimension,19991.29,length
BORDER_DIM_ON036004_ON036007_1871,E54_Dimension,2172.37,length
BORDER_DIM_ON036004_ON036008_1871,E54_Dimension,15532.78,length
BORDER_DIM_ON036004_ON042001_1871,E54_Dimension,1401.38,length
BORDER_DIM_ON040003_ON040004_1871,E54_Dimension,19834.78,length
BORDER_DIM_ON040003_ON041004_1871,E54_Dimension,15223.32,length
BORDER_DIM_ON041004_ON041005_1871,E54_Dimension,19732.35,length
BORDER_DIM_ON041004_ON042001_1871,E54_Dimension,15184.82,length
BORDER_DIM_ON034009_ON040001_1871,E54_Dimension,3425.13,length
BORDER_DIM_ON034009_ON040003_1871,E54_Dimension,5916.29,length
BORDER_DIM_ON071001_ON071002_1871,E54_Dimension,6001.41,length
BORDER_DIM_ON071001_ON071003_1871,E54_Dimension,17922.74,length
BORDER_DIM_ON071001_ON071005_1871,E54_Dimension,14975.1,length
BORDER_DIM_ON071005_ON071006_1871,E54_Dimension,16982.53,length
BORDER_DIM_ON071005_ON076007_1871,E54_Dimension,15411.3,length
BORDER_DIM_ON071003_ON071004_1871,E54_Dimension,5998.81,length
BORDER_DIM_ON071003_ON071006_1871,E54_Dimension,15307.9,length
BORDER_DIM_ON071003_ON072001_1871,E54_Dimension,17828.16,length
BORDER_DIM_ON071006_ON076007_1871,E54_Dimension,6908.55,length
BORDER_DIM_ON071006_ON072002_1871,E54_Dimension,17011.84,length
BORDER_DIM_ON071006_ON076004_1871,E54_Dimension,8655.45,length
BORDER_DIM_ON050003_ON051004_1871,E54_Dimension,17555.46,length
BORDER_DIM_ON050003_ON052001_1871,E54_Dimension,8891.82,length
BORDER_DIM_ON051003_ON051004_1871,E54_Dimension,18349.34,length
BORDER_DIM_ON051003_ON056001_1871,E54_Dimension,10147.96,length
BORDER_DIM_ON051003_ON056002_1871,E54_Dimension,10260.41,length
BORDER_DIM_ON051003_ON052004_1871,E54_Dimension,13673.42,length
BORDER_DIM_ON050004_ON050005_1871,E54_Dimension,9127.77,length
BORDER_DIM_ON050004_ON051001_1871,E54_Dimension,20379.84,length
BORDER_DIM_ON050004_ON051004_1871,E54_Dimension,15150.69,length
BORDER_DIM_ON050004_ON051003_1871,E54_Dimension,1818.19,length
BORDER_DIM_ON050001_ON050002_1871,E54_Dimension,16235.21,length
BORDER_DIM_ON050001_ON050004_1871,E54_Dimension,19415.41,length
BORDER_DIM_ON050001_ON051004_1871,E54_Dimension,2657.32,length
BORDER_DIM_ON050001_ON050003_1871,E54_Dimension,14561.51,length
BORDER_DIM_ON051001_ON051002_1871,E54_Dimension,8169.23,length
BORDER_DIM_ON051001_ON054001_1871,E54_Dimension,20336.07,length
BORDER_DIM_ON051001_ON051003_1871,E54_Dimension,13942.24,length
BORDER_DIM_ON051004_ON052004_1871,E54_Dimension,2251.57,length
BORDER_DIM_ON051004_ON052001_1871,E54_Dimension,437.29,length
BORDER_DIM_ON051004_ON052002_1871,E54_Dimension,15216.97,length
BORDER_DIM_ON006005_ON006006_1871,E54_Dimension,5999.91,length
BORDER_DIM_ON006005_ON011001_1871,E54_Dimension,19269.63,length
BORDER_DIM_ON006005_ON012001_1871,E54_Dimension,7648.83,length
BORDER_DIM_ON006005_ON013001_1871,E54_Dimension,8132.32,length
BORDER_DIM_ON006004_ON009001_1871,E54_Dimension,762.54,length
BORDER_DIM_ON006004_ON013001_1871,E54_Dimension,8667.88,length
BORDER_DIM_ON006004_ON009002_1871,E54_Dimension,16230.18,length
BORDER_DIM_ON006003_ON006005_1871,E54_Dimension,20380.82,length
BORDER_DIM_ON006003_ON006004_1871,E54_Dimension,13213.32,length
BORDER_DIM_ON006003_ON013001_1871,E54_Dimension,2774.07,length
BORDER_DIM_ON006001_ON006003_1871,E54_Dimension,17849.31,length
BORDER_DIM_ON006001_ON006002_1871,E54_Dimension,10091.56,length
BORDER_DIM_ON006001_ON006004_1871,E54_Dimension,11189.01,length
BORDER_DIM_ON006001_ON009001_1871,E54_Dimension,10946.08,length
BORDER_DIM_ON005001_ON005002_1871,E54_Dimension,20051.21,length
BORDER_DIM_ON005001_ON007001_1871,E54_Dimension,31258.59,length
BORDER_DIM_ON005002_ON007001_1871,E54_Dimension,5032.18,length
BORDER_DIM_ON005002_ON007003_1871,E54_Dimension,27048.93,length
BORDER_DIM_ON005002_ON005003_1871,E54_Dimension,17293.66,length
BORDER_DIM_ON005003_ON006001_1871,E54_Dimension,21458.54,length
BORDER_DIM_ON005003_ON007005_1871,E54_Dimension,15345.16,length
BORDER_DIM_ON005003_ON007007_1871,E54_Dimension,11062.21,length
BORDER_DIM_ON005003_ON009001_1871,E54_Dimension,8103.62,length
BORDER_DIM_ON001012_ON001013_1871,E54_Dimension,19345.68,length
BORDER_DIM_ON001013_ON001014_1871,E54_Dimension,15910.12,length
BORDER_DIM_ON001010_ON001012_1871,E54_Dimension,16971.4,length
BORDER_DIM_ON001010_ON001011_1871,E54_Dimension,4369.74,length
BORDER_DIM_ON001008_ON001010_1871,E54_Dimension,13478.21,length
BORDER_DIM_ON001008_ON001009_1871,E54_Dimension,9436.64,length
BORDER_DIM_ON001008_ON001011_1871,E54_Dimension,4128.92,length
BORDER_DIM_ON001003_ON001004_1871,E54_Dimension,8782.11,length
BORDER_DIM_ON001003_ON001008_1871,E54_Dimension,8720.21,length
BORDER_DIM_ON001003_ON001010_1871,E54_Dimension,2830.56,length
BORDER_DIM_ON001004_ON001005_1871,E54_Dimension,20740.66,length
BORDER_DIM_ON001004_ON001012_1871,E54_Dimension,5496.47,length
BORDER_DIM_ON001004_ON001010_1871,E54_Dimension,7677.72,length
BORDER_DIM_ON001005_ON001006_1871,E54_Dimension,15617.06,length
BORDER_DIM_ON001005_ON001012_1871,E54_Dimension,7908.03,length
BORDER_DIM_ON001005_ON001013_1871,E54_Dimension,7229.1,length
BORDER_DIM_ON001001_ON001002_1871,E54_Dimension,4826.55,length
BORDER_DIM_ON001001_ON001004_1871,E54_Dimension,12223.42,length
BORDER_DIM_ON001001_ON001003_1871,E54_Dimension,9673.09,length
BORDER_DIM_ON001006_ON002001_1871,E54_Dimension,11482.02,length
BORDER_DIM_ON001006_ON001013_1871,E54_Dimension,2962.41,length
BORDER_DIM_ON001006_ON001014_1871,E54_Dimension,12222.99,length
BORDER_DIM_ON001014_ON002001_1871,E54_Dimension,4959.59,length
BORDER_DIM_ON001014_ON002002_1871,E54_Dimension,15280.15,length
BORDER_DIM_ON001014_ON002005_1871,E54_Dimension,1354.05,length
BORDER_DIM_ON001002_ON001003_1871,E54_Dimension,2399.42,length
BORDER_DIM_ON064006_ON064007_1871,E54_Dimension,11761.11,length
BORDER_DIM_ON064006_ON064015_1871,E54_Dimension,18209.66,length
BORDER_DIM_ON064011_ON065006_1871,E54_Dimension,9487.19,length
BORDER_DIM_ON064011_ON067007_1871,E54_Dimension,8510.55,length
BORDER_DIM_ON064011_ON067008_1871,E54_Dimension,17229.84,length
BORDER_DIM_ON064011_ON064013_1871,E54_Dimension,651.96,length
BORDER_DIM_ON064011_ON064012_1871,E54_Dimension,10885.05,length
BORDER_DIM_ON064011_ON079005_1871,E54_Dimension,3475.85,length
BORDER_DIM_ON064015_ON081005_1871,E54_Dimension,14319.51,length
BORDER_DIM_ON064008_ON064009_1871,E54_Dimension,16684.29,length
BORDER_DIM_ON064008_ON064011_1871,E54_Dimension,19912.64,length
BORDER_DIM_ON064008_ON064013_1871,E54_Dimension,14334.09,length
BORDER_DIM_ON064007_ON064008_1871,E54_Dimension,6975.83,length
BORDER_DIM_ON064007_ON064013_1871,E54_Dimension,20110.96,length
BORDER_DIM_ON064007_ON064015_1871,E54_Dimension,4940.44,length
BORDER_DIM_ON065001_ON065002_1871,E54_Dimension,3047.35,length
BORDER_DIM_ON065001_ON066002_1871,E54_Dimension,2518.18,length
BORDER_DIM_ON065001_ON066003_1871,E54_Dimension,2280.72,length
BORDER_DIM_ON065001_ON066007_1871,E54_Dimension,266.57,length
BORDER_DIM_ON065001_ON065005_1871,E54_Dimension,7892.04,length
BORDER_DIM_ON065001_ON065006_1871,E54_Dimension,15794.72,length
BORDER_DIM_ON064010_ON065001_1871,E54_Dimension,4280.21,length
BORDER_DIM_ON064010_ON065006_1871,E54_Dimension,26765.94,length
BORDER_DIM_ON064010_ON064011_1871,E54_Dimension,15543.29,length
BORDER_DIM_ON064013_ON064015_1871,E54_Dimension,10354.17,length
BORDER_DIM_ON064013_ON064014_1871,E54_Dimension,4859.67,length
BORDER_DIM_ON064012_ON064013_1871,E54_Dimension,19660.65,length
BORDER_DIM_ON064012_ON079005_1871,E54_Dimension,14220.16,length
BORDER_DIM_ON064012_ON064014_1871,E54_Dimension,10481.63,length
BORDER_DIM_ON064012_ON080007_1871,E54_Dimension,5105.55,length
BORDER_DIM_ON064014_ON064015_1871,E54_Dimension,35457.13,length
BORDER_DIM_ON064014_ON080007_1871,E54_Dimension,29568.17,length
BORDER_DIM_ON064014_ON081005_1871,E54_Dimension,4881.11,length
BORDER_DIM_ON064014_ON081004_1871,E54_Dimension,17406.35,length
BORDER_DIM_ON064014_ON081003_1871,E54_Dimension,9831.75,length
BORDER_DIM_ON065005_ON065006_1871,E54_Dimension,35452.76,length
BORDER_DIM_ON065005_ON067001_1871,E54_Dimension,14502.64,length
BORDER_DIM_ON065005_ON067003_1871,E54_Dimension,4897.03,length
BORDER_DIM_ON064009_ON065001_1871,E54_Dimension,7679.54,length
BORDER_DIM_ON064009_ON064010_1871,E54_Dimension,19978.1,length
BORDER_DIM_ON065006_ON067003_1871,E54_Dimension,2148.17,length
BORDER_DIM_ON065006_ON067007_1871,E54_Dimension,9115.16,length
BORDER_DIM_ON074001_ON074002_1871,E54_Dimension,18715.15,length
BORDER_DIM_ON074001_ON074003_1871,E54_Dimension,17210.12,length
BORDER_DIM_ON074003_ON075008_1871,E54_Dimension,3854.7,length
BORDER_DIM_ON074003_ON074004_1871,E54_Dimension,17833.71,length
BORDER_DIM_ON074003_ON075005_1871,E54_Dimension,14456.69,length
BORDER_DIM_ON074002_ON074003_1871,E54_Dimension,2230.49,length
BORDER_DIM_ON074002_QC110001_1871,E54_Dimension,3817.08,length
BORDER_DIM_ON074002_QC110002_1871,E54_Dimension,11468.87,length
BORDER_DIM_ON074002_QC109006_1871,E54_Dimension,5959.56,length
BORDER_DIM_ON074002_ON074004_1871,E54_Dimension,15506.77,length
BORDER_DIM_ON074004_QC109006_1871,E54_Dimension,4426.11,length
BORDER_DIM_ON074004_ON075005_1871,E54_Dimension,2712.54,length
BORDER_DIM_ON074004_ON075002_1871,E54_Dimension,11902.27,length
BORDER_DIM_ON074004_ON075001_1871,E54_Dimension,21011.17,length
BORDER_DIM_ON069001_ON069002_1871,E54_Dimension,4391.01,length
BORDER_DIM_ON069001_ON070003_1871,E54_Dimension,9316.59,length
BORDER_DIM_ON069001_ON069003_1871,E54_Dimension,19238.98,length
BORDER_DIM_ON069001_ON070005_1871,E54_Dimension,5324.58,length
BORDER_DIM_ON069003_ON070005_1871,E54_Dimension,11673.76,length
BORDER_DIM_ON069003_ON071001_1871,E54_Dimension,20193.94,length
BORDER_DIM_ON069003_ON070007_1871,E54_Dimension,4314.29,length
BORDER_DIM_ON069003_ON071005_1871,E54_Dimension,23.5,length
BORDER_DIM_ON070007_ON071005_1871,E54_Dimension,16948.0,length
BORDER_DIM_ON070007_ON078002_1871,E54_Dimension,7242.64,length
BORDER_DIM_ON070007_ON076007_1871,E54_Dimension,4274.86,length
BORDER_DIM_ON070005_ON070006_1871,E54_Dimension,6000.58,length
BORDER_DIM_ON070005_ON078003_1871,E54_Dimension,17563.73,length
BORDER_DIM_ON070005_ON070007_1871,E54_Dimension,16851.47,length
BORDER_DIM_ON070005_ON078002_1871,E54_Dimension,392.41,length
BORDER_DIM_ON070003_ON070004_1871,E54_Dimension,6001.57,length
BORDER_DIM_ON070003_ON079001_1871,E54_Dimension,36014.25,length
BORDER_DIM_ON070003_ON070005_1871,E54_Dimension,17011.94,length
BORDER_DIM_ON070003_ON078003_1871,E54_Dimension,948.99,length
BORDER_DIM_ON069002_ON069003_1871,E54_Dimension,2506.38,length
BORDER_DIM_ON036007_ON036008_1871,E54_Dimension,18907.2,length
BORDER_DIM_ON036007_ON037002_1871,E54_Dimension,287.76,length
BORDER_DIM_ON036007_ON037003_1871,E54_Dimension,16788.71,length
BORDER_DIM_ON037004_ON042001_1871,E54_Dimension,13450.25,length
BORDER_DIM_ON037004_ON037008_1871,E54_Dimension,6529.98,length
BORDER_DIM_ON037003_ON037004_1871,E54_Dimension,18931.03,length
BORDER_DIM_ON037003_ON037008_1871,E54_Dimension,16978.43,length
BORDER_DIM_ON037002_ON037003_1871,E54_Dimension,19132.51,length
BORDER_DIM_ON037002_ON037006_1871,E54_Dimension,16712.93,length
BORDER_DIM_ON036008_ON042001_1871,E54_Dimension,18713.29,length
BORDER_DIM_ON036008_ON037004_1871,E54_Dimension,16817.65,length
BORDER_DIM_ON036003_ON036004_1871,E54_Dimension,22133.83,length
BORDER_DIM_ON036003_ON036007_1871,E54_Dimension,18802.1,length
BORDER_DIM_ON037005_ON037007_1871,E54_Dimension,4893.0,length
BORDER_DIM_ON037005_ON037010_1871,E54_Dimension,2339.79,length
BORDER_DIM_ON037005_ON037009_1871,E54_Dimension,11231.41,length
BORDER_DIM_ON037005_ON037006_1871,E54_Dimension,9605.31,length
BORDER_DIM_ON037009_ON037010_1871,E54_Dimension,19123.56,length
BORDER_DIM_ON037006_ON037007_1871,E54_Dimension,9354.96,length
BORDER_DIM_ON037006_ON037008_1871,E54_Dimension,25767.25,length
BORDER_DIM_ON037007_ON037010_1871,E54_Dimension,1362.44,length
BORDER_DIM_ON036005_ON036006_1871,E54_Dimension,19021.53,length
BORDER_DIM_ON036005_ON037001_1871,E54_Dimension,17526.52,length
BORDER_DIM_ON036002_ON036003_1871,E54_Dimension,20157.07,length
BORDER_DIM_ON036002_ON036006_1871,E54_Dimension,15749.38,length
BORDER_DIM_ON036006_ON036007_1871,E54_Dimension,20321.51,length
BORDER_DIM_ON036006_ON037002_1871,E54_Dimension,17824.42,length
BORDER_DIM_ON036001_ON036005_1871,E54_Dimension,17380.42,length
BORDER_DIM_ON036001_ON036002_1871,E54_Dimension,20378.7,length
BORDER_DIM_ON037001_ON037002_1871,E54_Dimension,19144.53,length
BORDER_DIM_ON037001_ON037005_1871,E54_Dimension,16336.13,length
BORDER_DIM_ON018003_ON018007_1871,E54_Dimension,496.72,length
BORDER_DIM_ON018003_ON018004_1871,E54_Dimension,11941.97,length
BORDER_DIM_ON017004_ON017005_1871,E54_Dimension,5999.91,length
BORDER_DIM_ON017004_ON017006_1871,E54_Dimension,9390.3,length
BORDER_DIM_ON017004_ON018003_1871,E54_Dimension,8993.16,length
BORDER_DIM_ON017004_ON017007_1871,E54_Dimension,15029.97,length
BORDER_DIM_ON017003_ON017009_1871,E54_Dimension,7473.84,length
BORDER_DIM_ON017003_ON017004_1871,E54_Dimension,13653.2,length
BORDER_DIM_ON017009_ON018001_1871,E54_Dimension,10006.93,length
BORDER_DIM_ON017009_ON018003_1871,E54_Dimension,7314.37,length
BORDER_DIM_ON018001_ON018002_1871,E54_Dimension,5999.88,length
BORDER_DIM_ON018001_ON018003_1871,E54_Dimension,10818.5,length
BORDER_DIM_ON018001_ON018007_1871,E54_Dimension,18104.38,length
BORDER_DIM_ON017006_ON017007_1871,E54_Dimension,20406.82,length
BORDER_DIM_ON017002_ON017003_1871,E54_Dimension,8814.44,length
BORDER_DIM_ON017002_ON017004_1871,E54_Dimension,12757.83,length
BORDER_DIM_ON017007_ON018003_1871,E54_Dimension,3506.99,length
BORDER_DIM_ON017007_ON017008_1871,E54_Dimension,5999.91,length
BORDER_DIM_ON017007_ON018004_1871,E54_Dimension,3928.55,length
BORDER_DIM_ON017007_ON022002_1871,E54_Dimension,9976.78,length
BORDER_DIM_ON017007_ON022004_1871,E54_Dimension,9606.86,length
BORDER_DIM_ON017007_ON022005_1871,E54_Dimension,1787.72,length
BORDER_DIM_ON017001_ON017002_1871,E54_Dimension,13631.7,length
BORDER_DIM_ON017001_ON017004_1871,E54_Dimension,1567.68,length
BORDER_DIM_ON017001_ON017006_1871,E54_Dimension,8817.06,length
BORDER_DIM_ON038006_ON038007_1871,E54_Dimension,5999.91,length
BORDER_DIM_ON038006_ON039004_1871,E54_Dimension,20062.82,length
BORDER_DIM_ON038005_ON038006_1871,E54_Dimension,20131.39,length
BORDER_DIM_ON038001_ON038002_1871,E54_Dimension,21765.13,length
BORDER_DIM_ON038001_ON038005_1871,E54_Dimension,9979.09,length
BORDER_DIM_ON038002_ON038003_1871,E54_Dimension,8440.18,length
BORDER_DIM_ON038002_ON038004_1871,E54_Dimension,5999.91,length
BORDER_DIM_ON038002_ON038006_1871,E54_Dimension,15020.31,length
BORDER_DIM_ON038002_ON039001_1871,E54_Dimension,20309.42,length
BORDER_DIM_ON038002_ON039004_1871,E54_Dimension,152.05,length
BORDER_DIM_ON024001_ON024005_1871,E54_Dimension,1219.0,length
BORDER_DIM_ON024001_ON024002_1871,E54_Dimension,2602.81,length
BORDER_DIM_ON024001_ON024003_1871,E54_Dimension,477.48,length
BORDER_DIM_ON024001_ON024004_1871,E54_Dimension,1.04,length
BORDER_DIM_ON062008_ON062009_1871,E54_Dimension,17031.27,length
BORDER_DIM_ON062008_ON064005_1871,E54_Dimension,13476.03,length
BORDER_DIM_ON062008_ON062010_1871,E54_Dimension,28960.98,length
BORDER_DIM_ON062008_ON081007_1871,E54_Dimension,20666.87,length
BORDER_DIM_ON062006_ON064004_1871,E54_Dimension,40779.57,length
BORDER_DIM_ON062006_ON062007_1871,E54_Dimension,34523.07,length
BORDER_DIM_ON062006_ON064005_1871,E54_Dimension,2298.48,length
BORDER_DIM_ON061003_ON063004_1871,E54_Dimension,7218.51,length
BORDER_DIM_ON061003_ON062003_1871,E54_Dimension,19922.8,length
BORDER_DIM_ON061003_ON064001_1871,E54_Dimension,761.83,length
BORDER_DIM_ON061003_ON062005_1871,E54_Dimension,2663.83,length
BORDER_DIM_ON061003_ON064003_1871,E54_Dimension,19706.44,length
BORDER_DIM_ON061003_ON062006_1871,E54_Dimension,15008.0,length
BORDER_DIM_ON061003_ON064004_1871,E54_Dimension,1497.44,length
BORDER_DIM_ON062007_ON062009_1871,E54_Dimension,28231.12,length
BORDER_DIM_ON062007_ON064005_1871,E54_Dimension,16269.86,length
BORDER_DIM_ON062007_ON062008_1871,E54_Dimension,12744.92,length
BORDER_DIM_ON062005_ON062006_1871,E54_Dimension,20709.26,length
BORDER_DIM_ON062005_ON062007_1871,E54_Dimension,13321.02,length
BORDER_DIM_ON062010_ON081007_1871,E54_Dimension,15906.35,length
BORDER_DIM_ON062010_ON083001_1871,E54_Dimension,28049.53,length
BORDER_DIM_ON062010_ON083003_1871,E54_Dimension,13263.36,length
BORDER_DIM_ON062010_ON083002_1871,E54_Dimension,126.93,length
BORDER_DIM_ON061001_ON061002_1871,E54_Dimension,21039.2,length
BORDER_DIM_ON061001_ON062001_1871,E54_Dimension,161.57,length
BORDER_DIM_ON061001_ON062003_1871,E54_Dimension,12024.6,length
BORDER_DIM_ON061002_ON063004_1871,E54_Dimension,24105.0,length
BORDER_DIM_ON061002_ON062003_1871,E54_Dimension,220.71,length
BORDER_DIM_ON061002_ON061003_1871,E54_Dimension,16590.46,length
