:START_ID,:END_ID,:TYPE
CD_ON_Algoma_1861,CD_ON_Algoma_1861_SPACE,P161_has_spatial_projection
CD_QC_Argenteuil_1861,CD_QC_Argenteuil_1861_SPACE,P161_has_spatial_projection
CD_QC_Arthabaska_1861,CD_QC_Arthabaska_1861_SPACE,P161_has_spatial_projection
CD_QC_Bagot_1861,CD_QC_Bagot_1861_SPACE,P161_has_spatial_projection
CD_QC_Beauce_1861,CD_QC_Beauce_1861_SPACE,P161_has_spatial_projection
CD_QC_Beauharnois_1861,CD_QC_Beauharnois_1861_SPACE,P161_has_spatial_projection
CD_QC_Bellechasse_1861,CD_QC_Bellechasse_1861_SPACE,P161_has_spatial_projection
CD_QC_Berthier_1861,CD_QC_Berthier_1861_SPACE,P161_has_spatial_projection
CD_QC_Bonaventure_1861,CD_QC_Bonaventure_1861_SPACE,P161_has_spatial_projection
CD_ON_Brant_1861,CD_ON_Brant_1861_SPACE,P161_has_spatial_projection
CD_ON_Brant__1861,CD_ON_Brant__1861_SPACE,P161_has_spatial_projection
CD_QC_Brome_1861,CD_QC_Brome_1861_SPACE,P161_has_spatial_projection
CD_ON_Bruce_1861,CD_ON_Bruce_1861_SPACE,P161_has_spatial_projection
CD_ON_Carleton_1861,CD_ON_Carleton_1861_SPACE,P161_has_spatial_projection
CD_QC_Chambly_1861,CD_QC_Chambly_1861_SPACE,P161_has_spatial_projection
CD_QC_Champlain_1861,CD_QC_Champlain_1861_SPACE,P161_has_spatial_projection
CD_QC_Charlevoix_1861,CD_QC_Charlevoix_1861_SPACE,P161_has_spatial_projection
CD_QC_Chateauguay_1861,CD_QC_Chateauguay_1861_SPACE,P161_has_spatial_projection
CD_QC_Chicoutimi_1861,CD_QC_Chicoutimi_1861_SPACE,P161_has_spatial_projection
CD_QC_City_of_Montreal_1861,CD_QC_City_of_Montreal_1861_SPACE,P161_has_spatial_projection
CD_QC_City_of_Quebec_1861,CD_QC_City_of_Quebec_1861_SPACE,P161_has_spatial_projection
CD_QC_City_of_Three_Rivers_1861,CD_QC_City_of_Three_Rivers_1861_SPACE,P161_has_spatial_projection
CD_QC_Compton_1861,CD_QC_Compton_1861_SPACE,P161_has_spatial_projection
CD_QC_Dorchester_1861,CD_QC_Dorchester_1861_SPACE,P161_has_spatial_projection
CD_QC_Drummond_1861,CD_QC_Drummond_1861_SPACE,P161_has_spatial_projection
CD_ON_Dundas_1861,CD_ON_Dundas_1861_SPACE,P161_has_spatial_projection
CD_ON_Durham__1861,CD_ON_Durham__1861_SPACE,P161_has_spatial_projection
CD_ON_Elgin_1861,CD_ON_Elgin_1861_SPACE,P161_has_spatial_projection
CD_ON_Essex_1861,CD_ON_Essex_1861_SPACE,P161_has_spatial_projection
CD_ON_Frontenac_1861,CD_ON_Frontenac_1861_SPACE,P161_has_spatial_projection
CD_QC_Gaspé_1861,CD_QC_Gaspé_1861_SPACE,P161_has_spatial_projection
CD_ON_Glengary__1861,CD_ON_Glengary__1861_SPACE,P161_has_spatial_projection
CD_ON_Grenville__1861,CD_ON_Grenville__1861_SPACE,P161_has_spatial_projection
CD_ON_Grey_1861,CD_ON_Grey_1861_SPACE,P161_has_spatial_projection
CD_ON_Haldimand_1861,CD_ON_Haldimand_1861_SPACE,P161_has_spatial_projection
CD_ON_Halton_1861,CD_ON_Halton_1861_SPACE,P161_has_spatial_projection
CD_ON_Hamilton_1861,CD_ON_Hamilton_1861_SPACE,P161_has_spatial_projection
CD_ON_Hastings_1861,CD_ON_Hastings_1861_SPACE,P161_has_spatial_projection
CD_QC_Hochelaga_1861,CD_QC_Hochelaga_1861_SPACE,P161_has_spatial_projection
CD_QC_Huntingdon_1861,CD_QC_Huntingdon_1861_SPACE,P161_has_spatial_projection
CD_ON_Huron_1861,CD_ON_Huron_1861_SPACE,P161_has_spatial_projection
CD_QC_Iberville_1861,CD_QC_Iberville_1861_SPACE,P161_has_spatial_projection
CD_QC_Jacques_Cartier_1861,CD_QC_Jacques_Cartier_1861_SPACE,P161_has_spatial_projection
CD_QC_Joliette_1861,CD_QC_Joliette_1861_SPACE,P161_has_spatial_projection
CD_QC_Kamouraska_1861,CD_QC_Kamouraska_1861_SPACE,P161_has_spatial_projection
CD_ON_Kent_1861,CD_ON_Kent_1861_SPACE,P161_has_spatial_projection
CD_ON_Kingston_1861,CD_ON_Kingston_1861_SPACE,P161_has_spatial_projection
CD_QC_L'Assomption_1861,CD_QC_L'Assomption_1861_SPACE,P161_has_spatial_projection
