:START_ID,:END_ID,:TYPE
NT999999_1871,NT999999_1871_centroid,P161_has_spatial_projection
BC999999_1871,BC999999_1871_centroid,P161_has_spatial_projection
MB999999_1871,MB999999_1871_centroid,P161_has_spatial_projection
ON087002_1871,ON087002_1871_centroid,P161_has_spatial_projection
ON087003_1871,ON087003_1871_centroid,P161_has_spatial_projection
ON088003_1871,ON088003_1871_centroid,P161_has_spatial_projection
ON090002_1871,ON090002_1871_centroid,P161_has_spatial_projection
ON016002_1871,ON016002_1871_centroid,P161_has_spatial_projection
ON015001_1871,ON015001_1871_centroid,P161_has_spatial_projection
ON016001_1871,ON016001_1871_centroid,P161_has_spatial_projection
ON015005_1871,ON015005_1871_centroid,P161_has_spatial_projection
ON015002_1871,ON015002_1871_centroid,P161_has_spatial_projection
ON015003_1871,ON015003_1871_centroid,P161_has_spatial_projection
ON015004_1871,ON015004_1871_centroid,P161_has_spatial_projection
ON068004_1871,ON068004_1871_centroid,P161_has_spatial_projection
ON068003_1871,ON068003_1871_centroid,P161_has_spatial_projection
ON028007_1871,ON028007_1871_centroid,P161_has_spatial_projection
ON028006_1871,ON028006_1871_centroid,P161_has_spatial_projection
ON028005_1871,ON028005_1871_centroid,P161_has_spatial_projection
ON028001_1871,ON028001_1871_centroid,P161_has_spatial_projection
ON027005_1871,ON027005_1871_centroid,P161_has_spatial_projection
ON028002_1871,ON028002_1871_centroid,P161_has_spatial_projection
ON027006_1871,ON027006_1871_centroid,P161_has_spatial_projection
ON028003_1871,ON028003_1871_centroid,P161_has_spatial_projection
ON027008_1871,ON027008_1871_centroid,P161_has_spatial_projection
ON027004_1871,ON027004_1871_centroid,P161_has_spatial_projection
ON027003_1871,ON027003_1871_centroid,P161_has_spatial_projection
ON028004_1871,ON028004_1871_centroid,P161_has_spatial_projection
ON027007_1871,ON027007_1871_centroid,P161_has_spatial_projection
ON027001_1871,ON027001_1871_centroid,P161_has_spatial_projection
ON027002_1871,ON027002_1871_centroid,P161_has_spatial_projection
ON078009_1871,ON078009_1871_centroid,P161_has_spatial_projection
ON078004_1871,ON078004_1871_centroid,P161_has_spatial_projection
ON078002_1871,ON078002_1871_centroid,P161_has_spatial_projection
ON078007_1871,ON078007_1871_centroid,P161_has_spatial_projection
ON078006_1871,ON078006_1871_centroid,P161_has_spatial_projection
ON078003_1871,ON078003_1871_centroid,P161_has_spatial_projection
ON078001_1871,ON078001_1871_centroid,P161_has_spatial_projection
ON078008_1871,ON078008_1871_centroid,P161_has_spatial_projection
ON078005_1871,ON078005_1871_centroid,P161_has_spatial_projection
ON035007_1871,ON035007_1871_centroid,P161_has_spatial_projection
ON034008_1871,ON034008_1871_centroid,P161_has_spatial_projection
ON035006_1871,ON035006_1871_centroid,P161_has_spatial_projection
ON036004_1871,ON036004_1871_centroid,P161_has_spatial_projection
ON040003_1871,ON040003_1871_centroid,P161_has_spatial_projection
ON041004_1871,ON041004_1871_centroid,P161_has_spatial_projection
ON034009_1871,ON034009_1871_centroid,P161_has_spatial_projection
ON071001_1871,ON071001_1871_centroid,P161_has_spatial_projection
ON071005_1871,ON071005_1871_centroid,P161_has_spatial_projection
ON071003_1871,ON071003_1871_centroid,P161_has_spatial_projection
ON071006_1871,ON071006_1871_centroid,P161_has_spatial_projection
ON071002_1871,ON071002_1871_centroid,P161_has_spatial_projection
ON071004_1871,ON071004_1871_centroid,P161_has_spatial_projection
ON050003_1871,ON050003_1871_centroid,P161_has_spatial_projection
ON051003_1871,ON051003_1871_centroid,P161_has_spatial_projection
ON050004_1871,ON050004_1871_centroid,P161_has_spatial_projection
ON050001_1871,ON050001_1871_centroid,P161_has_spatial_projection
