presence_id:ID,csd_tcpuid,census_year:int,area_sqm:float,:LABEL
ON077004_1891,ON077004,1891,234911213.24,E93_Presence
ON077006_1891,ON077006,1891,200557140.39,E93_Presence
ON091007_1891,ON091007,1891,255410510.04,E93_Presence
ON077007_1891,ON077007,1891,180966015.41,E93_Presence
ON109007_1891,ON109007,1891,192155867.18,E93_Presence
ON077005_1891,ON077005,1891,2597996.01,E93_Presence
ON077001_1891,ON077001,1891,2597996.06,E93_Presence
ON091003_1891,ON091003,1891,2597995.99,E93_Presence
ON078001_1891,ON078001,1891,285488962.71,E93_Presence
ON078003_1891,ON078003,1891,156868371.46,E93_Presence
ON078005_1891,ON078005,1891,246831470.1,E93_Presence
ON077003_1891,ON077003,1891,238271623.24,E93_Presence
ON078007_1891,ON078007,1891,182871694.5,E93_Presence
ON078002_1891,ON078002,1891,2597996.04,E93_Presence
ON078006_1891,ON078006,1891,2597995.9,E93_Presence
ON047002_1891,ON047002,1891,183196540.27,E93_Presence
ON047003_1891,ON047003,1891,401153044.6,E93_Presence
ON061004_1891,ON061004,1891,267205249.4,E93_Presence
ON061005_1891,ON061005,1891,237511198.1,E93_Presence
ON047010_1891,ON047010,1891,121218852.13,E93_Presence
ON047001_1891,ON047001,1891,2597996.17,E93_Presence
ON047005_1891,ON047005,1891,2597998.79,E93_Presence
ON061006_1891,ON061006,1891,2598020.79,E93_Presence
ON047008_1891,ON047008,1891,2598013.91,E93_Presence
ON047007_1891,ON047007,1891,2597996.12,E93_Presence
ON079003_1891,ON079003,1891,299277963.6,E93_Presence
ON079004_1891,ON079004,1891,418188658.77,E93_Presence
ON079005_1891,ON079005,1891,321352114.96,E93_Presence
ON079006_1891,ON079006,1891,119875184.86,E93_Presence
ON079008_1891,ON079008,1891,246915781.29,E93_Presence
ON079002_1891,ON079002,1891,2598019.5,E93_Presence
ON079001_1891,ON079001,1891,2598018.27,E93_Presence
ON079007_1891,ON079007,1891,2414539.03,E93_Presence
ON080002_1891,ON080002,1891,1668897.98,E93_Presence
ON064005_1891,ON064005,1891,1890944.52,E93_Presence
ON081003_1891,ON081003,1891,342003581.17,E93_Presence
ON081004_1891,ON081004,1891,327581061.16,E93_Presence
ON081005_1891,ON081005,1891,375564992.42,E93_Presence
ON093003_1891,ON093003,1891,175047141.43,E93_Presence
ON081009_1891,ON081009,1891,311723745.99,E93_Presence
ON081001_1891,ON081001,1891,2597996.11,E93_Presence
ON082001_1891,ON082001,1891,2597989.73,E93_Presence
ON081007_1891,ON081007,1891,2597996.1,E93_Presence
ON081002_1891,ON081002,1891,2597996.19,E93_Presence
ON081006_1891,ON081006,1891,2597998.62,E93_Presence
ON081008_1891,ON081008,1891,2598010.23,E93_Presence
ON081010_1891,ON081010,1891,2597995.86,E93_Presence
ON047004_1891,ON047004,1891,300022311.22,E93_Presence
ON082002_1891,ON082002,1891,322726801.35,E93_Presence
ON082003_1891,ON082003,1891,338579360.06,E93_Presence
ON082005_1891,ON082005,1891,202879973.49,E93_Presence
ON082006_1891,ON082006,1891,2597968.17,E93_Presence
ON082004_1891,ON082004,1891,2597977.63,E93_Presence
ON082007_1891,ON082007,1891,2597981.98,E93_Presence
ON083002_1891,ON083002,1891,343896513.86,E93_Presence
ON083003_1891,ON083003,1891,275710408.07,E93_Presence
ON083006_1891,ON083006,1891,271373495.22,E93_Presence
ON083008_1891,ON083008,1891,243673393.44,E93_Presence
ON083009_1891,ON083009,1891,270987861.19,E93_Presence
ON083010_1891,ON083010,1891,273250035.97,E93_Presence
ON083001_1891,ON083001,1891,2597759.69,E93_Presence
ON084004_1891,ON084004,1891,6634659.73,E93_Presence
ON083007_1891,ON083007,1891,2598640.99,E93_Presence
ON084001_1891,ON084001,1891,266847695.79,E93_Presence
ON084002_1891,ON084002,1891,265627207.21,E93_Presence
ON084003_1891,ON084003,1891,180052737.3,E93_Presence
ON084005_1891,ON084005,1891,268524614.17,E93_Presence
ON084006_1891,ON084006,1891,151336323.3,E93_Presence
ON084007_1891,ON084007,1891,297323341.79,E93_Presence
ON084009_1891,ON084009,1891,174356204.94,E93_Presence
ON084008_1891,ON084008,1891,3060810.18,E93_Presence
ON086002_1891,ON086002,1891,321911027.05,E93_Presence
ON086003_1891,ON086003,1891,226562215.11,E93_Presence
ON086004_1891,ON086004,1891,229225513.86,E93_Presence
ON085001_1891,ON085001,1891,125814382.47,E93_Presence
ON086006_1891,ON086006,1891,301353378.93,E93_Presence
ON086007_1891,ON086007,1891,261991581.3,E93_Presence
ON086005_1891,ON086005,1891,2598241.41,E93_Presence
ON086008_1891,ON086008,1891,2745355.58,E93_Presence
ON045001_1891,ON045001,1891,927552611.04,E93_Presence
ON087001_1891,ON087001,1891,75959436.45,E93_Presence
ON087002_1891,ON087002,1891,69760965.6,E93_Presence
ON045007_1891,ON045007,1891,548706056.8,E93_Presence
ON045004_1891,ON045004,1891,396687520.59,E93_Presence
ON087004_1891,ON087004,1891,288081009.72,E93_Presence
ON087005_1891,ON087005,1891,123856925.45,E93_Presence
ON087006_1891,ON087006,1891,108843497.91,E93_Presence
ON087008_1891,ON087008,1891,225663406.58,E93_Presence
ON045015_1891,ON045015,1891,371431134.25,E93_Presence
ON087007_1891,ON087007,1891,2596853.52,E93_Presence
ON087003_1891,ON087003,1891,2598353.28,E93_Presence
ON130003_1891,ON130003,1891,145917483.33,E93_Presence
ON088002_1891,ON088002,1891,114235433.68,E93_Presence
ON094005_1891,ON094005,1891,183114987.87,E93_Presence
ON088003_1891,ON088003,1891,91081208.4,E93_Presence
ON130005_1891,ON130005,1891,70126675.28,E93_Presence
ON130006_1891,ON130006,1891,81863332.36,E93_Presence
ON088004_1891,ON088004,1891,88430557.19,E93_Presence
ON088006_1891,ON088006,1891,107372580.62,E93_Presence
ON088009_1891,ON088009,1891,11249510.23,E93_Presence
ON088007_1891,ON088007,1891,2597994.13,E93_Presence
ON088001_1891,ON088001,1891,2597994.07,E93_Presence
ON130007_1891,ON130007,1891,2598000.6,E93_Presence
ON088005_1891,ON088005,1891,2597970.99,E93_Presence
ON088008_1891,ON088008,1891,2598008.95,E93_Presence
ON090001_1891,ON090001,1891,236043417.79,E93_Presence
ON090003_1891,ON090003,1891,459339291.01,E93_Presence
ON090006_1891,ON090006,1891,224817196.41,E93_Presence
ON092004_1891,ON092004,1891,283263616.57,E93_Presence
ON093001_1891,ON093001,1891,198978518.91,E93_Presence
ON091002_1891,ON091002,1891,175702627.63,E93_Presence
ON092003_1891,ON092003,1891,209754311.4,E93_Presence
ON091005_1891,ON091005,1891,296287381.23,E93_Presence
ON091008_1891,ON091008,1891,174405481.16,E93_Presence
ON091009_1891,ON091009,1891,157807702.26,E93_Presence
ON091006_1891,ON091006,1891,2597996.13,E93_Presence
ON091001_1891,ON091001,1891,2597995.93,E93_Presence
ON091004_1891,ON091004,1891,2597996.0,E93_Presence
ON092001_1891,ON092001,1891,332777295.85,E93_Presence
ON092002_1891,ON092002,1891,131898701.66,E93_Presence
ON093002_1891,ON093002,1891,237361480.24,E93_Presence
ON093005_1891,ON093005,1891,160754539.08,E93_Presence
ON093006_1891,ON093006,1891,211680961.46,E93_Presence
ON093008_1891,ON093008,1891,2598002.54,E93_Presence
ON093004_1891,ON093004,1891,2597995.09,E93_Presence
ON093007_1891,ON093007,1891,2598002.76,E93_Presence
ON093009_1891,ON093009,1891,2597995.14,E93_Presence
ON095005_1891,ON095005,1891,390820790.97,E93_Presence
ON101005_1891,ON101005,1891,183406457.14,E93_Presence
ON095010_1891,ON095010,1891,592497274.39,E93_Presence
ON095002_1891,ON095002,1891,670438750.58,E93_Presence
ON101006_1891,ON101006,1891,167039292.82,E93_Presence
ON101007_1891,ON101007,1891,184252802.82,E93_Presence
ON117004_1891,ON117004,1891,616288281.9,E93_Presence
ON117006_1891,ON117006,1891,149214275.65,E93_Presence
ON101009_1891,ON101009,1891,193873168.06,E93_Presence
ON117007_1891,ON117007,1891,208648808.58,E93_Presence
ON101010_1891,ON101010,1891,201152043.15,E93_Presence
ON101012_1891,ON101012,1891,187546240.94,E93_Presence
ON101013_1891,ON101013,1891,167565551.35,E93_Presence
ON095020_1891,ON095020,1891,388890263.84,E93_Presence
ON101002_1891,ON101002,1891,3575335.45,E93_Presence
ON117001_1891,ON117001,1891,2597985.14,E93_Presence
ON095014_1891,ON095014,1891,2598002.46,E93_Presence
ON096010_1891,ON096010,1891,291669213.86,E93_Presence
ON096005_1891,ON096005,1891,956892924.61,E93_Presence
ON096007_1891,ON096007,1891,1454197979.85,E93_Presence
ON114005_1891,ON114005,1891,768922404.5,E93_Presence
ON096008_1891,ON096008,1891,384293746.28,E93_Presence
ON096009_1891,ON096009,1891,798345762.21,E93_Presence
ON096004_1891,ON096004,1891,2107927436.24,E93_Presence
ON096003_1891,ON096003,1891,426169045.4,E93_Presence
ON074014_1891,ON074014,1891,1012439038.06,E93_Presence
ON096006_1891,ON096006,1891,689803752.65,E93_Presence
ON096002_1891,ON096002,1891,2598927.32,E93_Presence
ON098001_1891,ON098001,1891,282565865.08,E93_Presence
ON098002_1891,ON098002,1891,148730985.06,E93_Presence
ON097002_1891,ON097002,1891,203418895.98,E93_Presence
ON097004_1891,ON097004,1891,283945305.59,E93_Presence
ON098006_1891,ON098006,1891,384872880.16,E93_Presence
ON097006_1891,ON097006,1891,294921721.4,E93_Presence
ON098007_1891,ON098007,1891,138204337.16,E93_Presence
ON098005_1891,ON098005,1891,2597984.0,E93_Presence
ON098003_1891,ON098003,1891,2597996.74,E93_Presence
ON098004_1891,ON098004,1891,2597993.37,E93_Presence
ON097005_1891,ON097005,1891,2597978.65,E93_Presence
ON099001_1891,ON099001,1891,247447953.49,E93_Presence
ON099005_1891,ON099005,1891,210725678.88,E93_Presence
ON099007_1891,ON099007,1891,239150642.36,E93_Presence
ON099008_1891,ON099008,1891,231586505.83,E93_Presence
ON099009_1891,ON099009,1891,320165319.09,E93_Presence
ON099003_1891,ON099003,1891,2597971.57,E93_Presence
ON099002_1891,ON099002,1891,2597996.15,E93_Presence
ON099004_1891,ON099004,1891,2597996.0,E93_Presence
ON099006_1891,ON099006,1891,2597981.93,E93_Presence
ON100001_1891,ON100001,1891,113085541.86,E93_Presence
ON100003_1891,ON100003,1891,341954166.24,E93_Presence
ON100004_1891,ON100004,1891,321174407.42,E93_Presence
ON100002_1891,ON100002,1891,2598034.83,E93_Presence
ON101003_1891,ON101003,1891,293726021.25,E93_Presence
ON101008_1891,ON101008,1891,343465356.9,E93_Presence
ON101011_1891,ON101011,1891,207021389.61,E93_Presence
ON101014_1891,ON101014,1891,214685551.83,E93_Presence
ON101016_1891,ON101016,1891,243268203.82,E93_Presence
ON103004_1891,ON103004,1891,225171919.61,E93_Presence
ON101001_1891,ON101001,1891,2598010.15,E93_Presence
ON101004_1891,ON101004,1891,2597981.86,E93_Presence
ON103002_1891,ON103002,1891,318685413.37,E93_Presence
ON102003_1891,ON102003,1891,289158393.91,E93_Presence
ON101015_1891,ON101015,1891,66935667.21,E93_Presence
ON102005_1891,ON102005,1891,151375758.66,E93_Presence
ON102004_1891,ON102004,1891,139317091.22,E93_Presence
ON102001_1891,ON102001,1891,13789968.31,E93_Presence
ON102006_1891,ON102006,1891,2597951.73,E93_Presence
ON102002_1891,ON102002,1891,2597984.61,E93_Presence
ON104001_1891,ON104001,1891,1153985.24,E93_Presence
ON104003_1891,ON104003,1891,1965302.34,E93_Presence
ON104004_1891,ON104004,1891,1914255.44,E93_Presence
ON104005_1891,ON104005,1891,7429077.05,E93_Presence
ON105001_1891,ON105001,1891,133809814.24,E93_Presence
ON048002_1891,ON048002,1891,296954246.38,E93_Presence
ON105005_1891,ON105005,1891,211978790.6,E93_Presence
ON105007_1891,ON105007,1891,261056102.86,E93_Presence
ON105008_1891,ON105008,1891,253070579.25,E93_Presence
ON105006_1891,ON105006,1891,8550778.08,E93_Presence
ON105004_1891,ON105004,1891,2597995.92,E93_Presence
ON097001_1891,ON097001,1891,294097243.89,E93_Presence
ON106003_1891,ON106003,1891,154232628.81,E93_Presence
ON106004_1891,ON106004,1891,159628520.44,E93_Presence
ON106007_1891,ON106007,1891,151683868.4,E93_Presence
ON106008_1891,ON106008,1891,99535207.73,E93_Presence
ON106009_1891,ON106009,1891,119767685.07,E93_Presence
ON106002_1891,ON106002,1891,2598011.74,E93_Presence
ON097003_1891,ON097003,1891,2597994.99,E93_Presence
ON106005_1891,ON106005,1891,2597987.21,E93_Presence
ON095001_1891,ON095001,1891,397447022.01,E93_Presence
ON095003_1891,ON095003,1891,613593083.34,E93_Presence
ON095006_1891,ON095006,1891,417410147.05,E93_Presence
ON095019_1891,ON095019,1891,625722575.49,E93_Presence
ON095008_1891,ON095008,1891,571908521.99,E93_Presence
ON095011_1891,ON095011,1891,968996174.6,E93_Presence
ON095018_1891,ON095018,1891,419085060.24,E93_Presence
ON095012_1891,ON095012,1891,786581919.57,E93_Presence
ON095013_1891,ON095013,1891,620521418.29,E93_Presence
ON095015_1891,ON095015,1891,395561418.25,E93_Presence
ON095016_1891,ON095016,1891,618675705.22,E93_Presence
ON095009_1891,ON095009,1891,1429860240.29,E93_Presence
ON095017_1891,ON095017,1891,259362783.93,E93_Presence
ON095004_1891,ON095004,1891,2490674263.97,E93_Presence
