presence_id:ID,cd_id,census_year:int,area_sqm:float,num_csds:int,:LABEL
CD_ON_Elgin_1861,CD_ON_Elgin,1861,1993591947.46,9,E93_Presence
CD_ON_Essex_1861,CD_ON_Essex,1861,1994187140.82,14,E93_Presence
CD_ON_Frontenac_1861,CD_ON_Frontenac,1861,4360970248.47,16,E93_Presence
CD_QC_Gaspé_1861,CD_QC_Gaspé,1861,12136459436.47,18,E93_Presence
CD_ON_Glengary__1861,CD_ON_Glengary_,1861,1300967157.42,4,E93_Presence
CD_ON_Grenville__1861,CD_ON_Grenville_,1861,1266470775.91,8,E93_Presence
CD_ON_Grey_1861,CD_ON_Grey,1861,5075658433.54,17,E93_Presence
CD_ON_Haldimand_1861,CD_ON_Haldimand,1861,1346964345.98,10,E93_Presence
CD_ON_Halton_1861,CD_ON_Halton,1861,1022520353.3,7,E93_Presence
CD_ON_Hamilton_1861,CD_ON_Hamilton,1861,12852054.23,5,E93_Presence
CD_ON_Hastings_1861,CD_ON_Hastings,1861,6347305675.56,15,E93_Presence
CD_QC_Hochelaga_1861,CD_QC_Hochelaga,1861,235856415.85,8,E93_Presence
CD_QC_Huntingdon_1861,CD_QC_Huntingdon,1861,987466927.69,7,E93_Presence
CD_ON_Huron_1861,CD_ON_Huron,1861,4077577093.87,19,E93_Presence
CD_QC_Iberville_1861,CD_QC_Iberville,1861,524661147.12,6,E93_Presence
CD_QC_Jacques_Cartier_1861,CD_QC_Jacques_Cartier,1861,257333014.06,8,E93_Presence
CD_QC_Joliette_1861,CD_QC_Joliette,1861,1809586269.26,15,E93_Presence
CD_QC_Kamouraska_1861,CD_QC_Kamouraska,1861,2834514247.32,14,E93_Presence
CD_ON_Kent_1861,CD_ON_Kent,1861,2629398311.91,11,E93_Presence
CD_ON_Kingston_1861,CD_ON_Kingston,1861,10440294.41,8,E93_Presence
CD_QC_L'Assomption_1861,CD_QC_L'Assomption,1861,681836062.03,11,E93_Presence
CD_QC_L'Islet_1861,CD_QC_L'Islet,1861,2134179762.96,7,E93_Presence
CD_ON_Lambton_1861,CD_ON_Lambton,1861,3218913249.29,11,E93_Presence
CD_ON_Lanark_1861,CD_ON_Lanark,1861,3300465107.84,16,E93_Presence
CD_QC_Laprairie_1861,CD_QC_Laprairie,1861,455369194.27,7,E93_Presence
CD_QC_Laval_1861,CD_QC_Laval,1861,251703807.49,6,E93_Presence
CD_ON_Leeds_1861,CD_ON_Leeds,1861,2486758154.81,12,E93_Presence
CD_ON_Lennox_and_Addington__1861,CD_ON_Lennox_and_Addington_,1861,3111364651.42,11,E93_Presence
CD_ON_Lincoln_1861,CD_ON_Lincoln,1861,905572142.02,9,E93_Presence
CD_ON_London_1861,CD_ON_London,1861,9108903.78,7,E93_Presence
CD_QC_Lotbiniere_1861,CD_QC_Lotbiniere,1861,1969886012.32,9,E93_Presence
CD_QC_Lévis_1861,CD_QC_Lévis,1861,699337566.75,8,E93_Presence
CD_QC_Maskinonge_1861,CD_QC_Maskinonge,1861,1968569672.68,9,E93_Presence
CD_QC_Megantic_1861,CD_QC_Megantic,1861,1999625257.37,9,E93_Presence
CD_ON_Middlesex_1861,CD_ON_Middlesex,1861,3042379552.32,14,E93_Presence
CD_QC_Missisquoi_1861,CD_QC_Missisquoi,1861,968139299.81,9,E93_Presence
CD_QC_Montcalm_1861,CD_QC_Montcalm,1861,3117056876.17,12,E93_Presence
CD_QC_Montmagny_1861,CD_QC_Montmagny,1861,1683943281.08,13,E93_Presence
CD_QC_Montmorency_1861,CD_QC_Montmorency,1861,5776776371.43,12,E93_Presence
CD_QC_Mégantic_1861,CD_QC_Mégantic,1861,266305754.58,1,E93_Presence
CD_QC_Napierville_1861,CD_QC_Napierville,1861,410550334.61,5,E93_Presence
CD_NB_New_Brunswick_1861,CD_NB_New_Brunswick,1861,74118400959.91,1,E93_Presence
CD_NL_Newfoundland_1861,CD_NL_Newfoundland,1861,111661003634.19,1,E93_Presence
CD_QC_Nicolet_1861,CD_QC_Nicolet,1861,1248587288.37,9,E93_Presence
CD_ON_Nipissing_1861,CD_ON_Nipissing,1861,55154873635.63,1,E93_Presence
CD_ON_Norfolk_1861,CD_ON_Norfolk,1861,1747020214.75,8,E93_Presence
CD_ON_Northumberland_1861,CD_ON_Northumberland,1861,2107588677.31,12,E93_Presence
CD_NS_Nova_Scotia_1861,CD_NS_Nova_Scotia,1861,58128852430.63,1,E93_Presence
CD_ON_Ontario_1861,CD_ON_Ontario,1861,2519590660.47,13,E93_Presence
CD_ON_Ottawa_1861,CD_ON_Ottawa,1861,11953627.94,6,E93_Presence
CD_QC_Outaouais_1861,CD_QC_Outaouais,1861,34972158364.24,39,E93_Presence
CD_ON_Oxford_1861,CD_ON_Oxford,1861,2154757456.87,14,E93_Presence
CD_ON_Peel_1861,CD_ON_Peel,1861,1289853294.05,7,E93_Presence
CD_ON_Perth_1861,CD_ON_Perth,1861,2340196166.55,14,E93_Presence
CD_ON_Peterborough_1861,CD_ON_Peterborough,1861,6029238474.31,14,E93_Presence
CD_QC_Pontiac_1861,CD_QC_Pontiac,1861,56966529792.86,22,E93_Presence
CD_QC_Portneuf_1861,CD_QC_Portneuf,1861,3921660814.02,12,E93_Presence
CD_ON_Prescott_1861,CD_ON_Prescott,1861,1289524739.62,8,E93_Presence
CD_ON_Prince_Edward_1861,CD_ON_Prince_Edward,1861,1177762862.99,7,E93_Presence
CD_PE_Prince_Edward_Island_1861,CD_PE_Prince_Edward_Island,1861,6024954067.65,1,E93_Presence
CD_QC_Quebec_(Comté)_1861,CD_QC_Quebec_(Comté),1861,7125785850.97,14,E93_Presence
CD_ON_Renfew_1861,CD_ON_Renfew,1861,3474298.51,1,E93_Presence
CD_ON_Renfrew_1861,CD_ON_Renfrew,1861,6751320412.66,22,E93_Presence
CD_QC_Richelieu_1861,CD_QC_Richelieu,1861,521016811.57,9,E93_Presence
CD_QC_Richmond_1861,CD_QC_Richmond,1861,1454415642.48,8,E93_Presence
CD_QC_Rimouski_1861,CD_QC_Rimouski,1861,14585881195.12,14,E93_Presence
CD_QC_Rouville_1861,CD_QC_Rouville,1861,615357754.16,8,E93_Presence
CD_ON_Russell_1861,CD_ON_Russell,1861,1119024025.45,4,E93_Presence
CD_QC_Saguenay_1861,CD_QC_Saguenay,1861,249575209406.36,11,E93_Presence
CD_QC_Shefford_1861,CD_QC_Shefford,1861,1507194594.07,7,E93_Presence
CD_ON_Simcoe_1861,CD_ON_Simcoe,1861,8240005964.38,22,E93_Presence
CD_QC_Soulanges_1861,CD_QC_Soulanges,1861,364409449.59,8,E93_Presence
CD_QC_St._Hyacinthe_1861,CD_QC_St._Hyacinthe,1861,730222551.99,8,E93_Presence
CD_QC_St._Johns_1861,CD_QC_St._Johns,1861,473275745.4,7,E93_Presence
CD_QC_St._Maurice_1861,CD_QC_St._Maurice,1861,34760414896.34,8,E93_Presence
CD_QC_Stanstead_1861,CD_QC_Stanstead,1861,1167999401.88,6,E93_Presence
CD_ON_Stormont_1861,CD_ON_Stormont,1861,1073175841.05,5,E93_Presence
CD_QC_Temiscouata_1861,CD_QC_Temiscouata,1861,4958852706.18,15,E93_Presence
CD_QC_Terrebonne_1861,CD_QC_Terrebonne,1861,1082542645.58,12,E93_Presence
CD_NT_The_Territories_1861,CD_NT_The_Territories,1861,8345738710911.45,1,E93_Presence
CD_ON_Toronto_1861,CD_ON_Toronto,1861,23101100.62,8,E93_Presence
CD_QC_Town_of_Sherbrooke_1861,CD_QC_Town_of_Sherbrooke,1861,621025105.66,5,E93_Presence
CD_QC_Two_Mountains_1861,CD_QC_Two_Mountains,1861,725927618.03,13,E93_Presence
CD_QC_Vaudreuil_1861,CD_QC_Vaudreuil,1861,518975343.58,6,E93_Presence
CD_QC_Vercheres_1861,CD_QC_Vercheres,1861,552864627.21,8,E93_Presence
CD_ON_Victoria_1861,CD_ON_Victoria,1861,5866623263.81,18,E93_Presence
CD_ON_Waterloo_1861,CD_ON_Waterloo,1861,1422292459.63,12,E93_Presence
CD_ON_Welland_1861,CD_ON_Welland,1861,1082096274.53,13,E93_Presence
CD_ON_Wellington_1861,CD_ON_Wellington,1861,3451838411.92,16,E93_Presence
CD_ON_Wentworth_1861,CD_ON_Wentworth,1861,1228115457.72,9,E93_Presence
CD_QC_Wolfe_1861,CD_QC_Wolfe,1861,1857200926.67,9,E93_Presence
CD_QC_Yamaska_1861,CD_QC_Yamaska,1861,753642005.77,6,E93_Presence
CD_ON_York_1861,CD_ON_York,1861,2809753440.52,12,E93_Presence
