:START_ID,:END_ID,during_period,:TYPE
PLACE_ON054003,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON182010,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON182007,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON054012,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON182999,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON182011,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON182009,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON182001,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON054048,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON054050,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON182016,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON182015,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON046013,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON182033,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON182022,CD_ON_Algoma,CENSUS_1881,P89_falls_within
PLACE_ON160001,"CD_ON_Brant,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON102001_1871,"CD_ON_Brant,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON160003,"CD_ON_Brant,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON159005,"CD_ON_Brant,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON102006_1871,"CD_ON_Brant,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON159004,"CD_ON_Brant,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON159001,"CD_ON_Brant,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON047006,CD_ON_Brockville,CENSUS_1881,P89_falls_within
PLACE_ON047002_1871,CD_ON_Brockville,CENSUS_1881,P89_falls_within
PLACE_ON177006,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON177005,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON104003_1881,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON104005_1871,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON177007,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON104012,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON177003,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON050004,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON049012,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON050007,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON177004,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON049011,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON050009,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON104004,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON060002,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON104007_1881,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON049006,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON104010,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON104011,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON176002,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON049004,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON048006,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON176012,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON049008,"CD_ON_Bruce,_North—Nord",CENSUS_1881,P89_falls_within
PLACE_ON048005,"CD_ON_Bruce,_South—Sud",CENSUS_1881,P89_falls_within
PLACE_ON108009,CD_ON_Carleton,CENSUS_1881,P89_falls_within
PLACE_ON105003,CD_ON_Carleton,CENSUS_1881,P89_falls_within
PLACE_ON108002,CD_ON_Carleton,CENSUS_1881,P89_falls_within
PLACE_ON108007,CD_ON_Carleton,CENSUS_1881,P89_falls_within
PLACE_ON105006,CD_ON_Carleton,CENSUS_1881,P89_falls_within
PLACE_ON105007,CD_ON_Carleton,CENSUS_1881,P89_falls_within
PLACE_ON108001_1881,CD_ON_Carleton,CENSUS_1881,P89_falls_within
PLACE_ON105010,CD_ON_Carleton,CENSUS_1881,P89_falls_within
PLACE_ON105013,CD_ON_Carleton,CENSUS_1881,P89_falls_within
