:START_ID,:END_ID,during_period,:TYPE
PLACE_NT999999_1871,CD_NT_The_Territories,CENSUS_1871,P89_falls_within
PLACE_BC999999,CD_BC_British_Colombia,CENSUS_1871,P89_falls_within
PLACE_MB999999,CD_MB_Manitoba,CENSUS_1871,P89_falls_within
PLACE_ON087002,CD_ON_Manitoulin,CENSUS_1871,P89_falls_within
PLACE_ON087003_1871,CD_ON_Manitoulin,CENSUS_1871,P89_falls_within
PLACE_ON088003_1871,"CD_ON_Algoma,_East—Est",CENSUS_1871,P89_falls_within
PLACE_ON090002,"CD_ON_Algoma,_West—Ouest",CENSUS_1871,P89_falls_within
PLACE_ON016002,"CD_ON_Brant,_North_or_East—Nord_ou_Est",CENSUS_1871,P89_falls_within
PLACE_ON102001_1871,"CD_ON_Brant,_South_or_West—Sud_ou_Ouest",CENSUS_1871,P89_falls_within
PLACE_ON016001,"CD_ON_Brant,_North_or_East—Nord_ou_Est",CENSUS_1871,P89_falls_within
PLACE_ON159005,"CD_ON_Brant,_North_or_East—Nord_ou_Est",CENSUS_1871,P89_falls_within
PLACE_ON102006_1871,"CD_ON_Brant,_South_or_West—Sud_ou_Ouest",CENSUS_1871,P89_falls_within
PLACE_ON015003_1871,"CD_ON_Brant,_South_or_West—Sud_ou_Ouest",CENSUS_1871,P89_falls_within
PLACE_ON015004,"CD_ON_Brant,_South_or_West—Sud_ou_Ouest",CENSUS_1871,P89_falls_within
PLACE_ON068004,CD_ON_Brockville,CENSUS_1871,P89_falls_within
PLACE_ON047002_1871,CD_ON_Brockville,CENSUS_1871,P89_falls_within
PLACE_ON028007,"CD_ON_Bruce,_North—Nord",CENSUS_1871,P89_falls_within
PLACE_ON028006,"CD_ON_Bruce,_North—Nord",CENSUS_1871,P89_falls_within
PLACE_ON028005,"CD_ON_Bruce,_North—Nord",CENSUS_1871,P89_falls_within
PLACE_ON104005_1871,"CD_ON_Bruce,_North—Nord",CENSUS_1871,P89_falls_within
PLACE_ON027005,"CD_ON_Bruce,_South—Sud",CENSUS_1871,P89_falls_within
PLACE_ON028002,"CD_ON_Bruce,_North—Nord",CENSUS_1871,P89_falls_within
PLACE_ON050004,"CD_ON_Bruce,_South—Sud",CENSUS_1871,P89_falls_within
PLACE_ON177004,"CD_ON_Bruce,_North—Nord",CENSUS_1871,P89_falls_within
PLACE_ON027008,"CD_ON_Bruce,_South—Sud",CENSUS_1871,P89_falls_within
PLACE_ON060002,"CD_ON_Bruce,_South—Sud",CENSUS_1871,P89_falls_within
PLACE_ON027003,"CD_ON_Bruce,_South—Sud",CENSUS_1871,P89_falls_within
PLACE_ON028004,"CD_ON_Bruce,_North—Nord",CENSUS_1871,P89_falls_within
PLACE_ON104010,"CD_ON_Bruce,_South—Sud",CENSUS_1871,P89_falls_within
PLACE_ON104011,"CD_ON_Bruce,_South—Sud",CENSUS_1871,P89_falls_within
PLACE_ON027002_1871,"CD_ON_Bruce,_South—Sud",CENSUS_1871,P89_falls_within
PLACE_ON108009,CD_ON_Carleton,CENSUS_1871,P89_falls_within
PLACE_ON105003,CD_ON_Carleton,CENSUS_1871,P89_falls_within
PLACE_ON108002,CD_ON_Carleton,CENSUS_1871,P89_falls_within
PLACE_ON108007,CD_ON_Carleton,CENSUS_1871,P89_falls_within
PLACE_ON105006,CD_ON_Carleton,CENSUS_1871,P89_falls_within
PLACE_ON105007,CD_ON_Carleton,CENSUS_1871,P89_falls_within
PLACE_ON078001_1871,CD_ON_Carleton,CENSUS_1871,P89_falls_within
PLACE_ON105010,CD_ON_Carleton,CENSUS_1871,P89_falls_within
PLACE_ON105013,CD_ON_Carleton,CENSUS_1871,P89_falls_within
PLACE_ON035007,"CD_ON_Wellington,_North—Nord",CENSUS_1871,P89_falls_within
PLACE_ON152009,"CD_ON_Wellington,_Centre",CENSUS_1871,P89_falls_within
PLACE_ON035006,"CD_ON_Wellington,_North—Nord",CENSUS_1871,P89_falls_within
PLACE_ON036004,"CD_ON_Grey,_South—Sud",CENSUS_1871,P89_falls_within
PLACE_ON141005,CD_ON_Cardwell,CENSUS_1871,P89_falls_within
PLACE_ON115006,"CD_ON_Simcoe,_South—Sud",CENSUS_1871,P89_falls_within
PLACE_ON152001,"CD_ON_Wellington,_Centre",CENSUS_1871,P89_falls_within
PLACE_ON107001,CD_ON_Dundas,CENSUS_1871,P89_falls_within
PLACE_ON107002,CD_ON_Dundas,CENSUS_1871,P89_falls_within
PLACE_ON107003,CD_ON_Dundas,CENSUS_1871,P89_falls_within
PLACE_ON102006,CD_ON_Dundas,CENSUS_1871,P89_falls_within
PLACE_ON071002,CD_ON_Dundas,CENSUS_1871,P89_falls_within
PLACE_ON107007,CD_ON_Dundas,CENSUS_1871,P89_falls_within
PLACE_ON108001_1871,"CD_ON_Durham,_West—Ouest",CENSUS_1871,P89_falls_within
PLACE_ON051003,"CD_ON_Durham,_East—Est",CENSUS_1871,P89_falls_within
PLACE_ON128003,"CD_ON_Durham,_West—Ouest",CENSUS_1871,P89_falls_within
PLACE_ON050001,"CD_ON_Durham,_West—Ouest",CENSUS_1871,P89_falls_within
PLACE_ON127001,"CD_ON_Durham,_East—Est",CENSUS_1871,P89_falls_within
PLACE_ON108006,"CD_ON_Durham,_East—Est",CENSUS_1871,P89_falls_within
PLACE_ON050002,"CD_ON_Durham,_West—Ouest",CENSUS_1871,P89_falls_within
PLACE_ON127002,"CD_ON_Durham,_East—Est",CENSUS_1871,P89_falls_within
PLACE_ON128002,"CD_ON_Durham,_West—Ouest",CENSUS_1871,P89_falls_within
PLACE_ON109002,"CD_ON_Elgin,_East—Est",CENSUS_1871,P89_falls_within
