lineage_type,:START_ID,:END_ID,change_year:int,:TYPE
SPLIT_FROM,PLACE_ON037006,PLACE_ON149011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON149010,PLACE_ON149013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON142022,PLACE_ON142037,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON142021,PLACE_ON117015,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011009,PLACE_ON114012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011009,PLACE_ON106004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON110024,PLACE_ON067005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON110024,PLACE_ON110011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON110024,PLACE_ON181013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON009999,PLACE_ON101007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON009999,PLACE_ON111011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON009999,PLACE_ON111007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON009999,PLACE_ON111010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON111008,PLACE_ON109008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON071005,PLACE_ON113009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011015,PLACE_ON104002_1921,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011015,PLACE_ON075009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011015,PLACE_ON177006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON011015,PLACE_ON028008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON115005,PLACE_ON115012,1861,SPLIT_FROM
MERGED_INTO,PLACE_ON115005,PLACE_ON018001,1861,MERGED_INTO
SPLIT_FROM,PLACE_ON117001,PLACE_ON117006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON121001,PLACE_ON118027,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON017001,PLACE_ON080001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON017001,PLACE_ON121010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON017007,PLACE_ON085005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON017007,PLACE_ON121009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON023006,PLACE_ON128014,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON023006,PLACE_ON128015,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON133010,PLACE_ON089011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON133010,PLACE_ON048002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON046001,PLACE_ON105006_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON046001,PLACE_ON104001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON046001,PLACE_ON104002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON134011,PLACE_ON134015,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON027007,PLACE_ON134006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON027007,PLACE_ON134005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON139004,PLACE_ON139008,1861,SPLIT_FROM
MERGED_INTO,PLACE_ON142008_1871,PLACE_ON096005,1861,MERGED_INTO
MERGED_INTO,PLACE_ON144014,PLACE_ON098017,1861,MERGED_INTO
SPLIT_FROM,PLACE_ON047001,PLACE_ON170001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON047001,PLACE_ON170002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON047002,PLACE_ON170003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON047002,PLACE_ON170007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON123003_1891,PLACE_ON150008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON123003_1891,PLACE_ON131002_1901,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON123003_1891,PLACE_ON150007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON123003_1891,PLACE_ON162003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON150004_1851,PLACE_ON150013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON154011,PLACE_ON120003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON154011,PLACE_ON120001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON154011,PLACE_ON134001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON154011,PLACE_ON120005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON154011,PLACE_ON120004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON154011,PLACE_ON047003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON138001_1911,PLACE_ON112008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON138001_1911,PLACE_ON135004,1861,SPLIT_FROM
MERGED_INTO,PLACE_ON045007,PLACE_ON077007,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045005,PLACE_ON077003,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045009,PLACE_ON077007,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045008,PLACE_ON077003,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045010,PLACE_ON077007,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045013,PLACE_ON077002,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045011,PLACE_ON077004,1861,MERGED_INTO
MERGED_INTO,PLACE_ON045012,PLACE_ON111018,1861,MERGED_INTO
MERGED_INTO,PLACE_ON018011,PLACE_ON081010,1861,MERGED_INTO
MERGED_INTO,PLACE_ON122009_1921,PLACE_ON081010,1861,MERGED_INTO
MERGED_INTO,PLACE_ON115009,PLACE_ON018001,1861,MERGED_INTO
MERGED_INTO,PLACE_ON044006,PLACE_ON024001,1861,MERGED_INTO
MERGED_INTO,PLACE_ON015010,PLACE_ON071004,1861,MERGED_INTO
MERGED_INTO,PLACE_ON144012,PLACE_ON098017,1861,MERGED_INTO
SPLIT_FROM,PLACE_ON035010,PLACE_ON144026,1861,SPLIT_FROM
SPLIT_FROM,PLACE_ON105003_1851,PLACE_ON154018,1861,SPLIT_FROM
MERGED_INTO,PLACE_ON043002,PLACE_ON134008,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043004,PLACE_ON120003,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043007,PLACE_ON120004,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043009,PLACE_ON120004,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043008,PLACE_ON120004,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043006,PLACE_ON138001_1911,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043003,PLACE_ON138001_1911,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043005,PLACE_ON120005,1861,MERGED_INTO
MERGED_INTO,PLACE_ON043010,PLACE_ON134001,1861,MERGED_INTO
MERGED_INTO,PLACE_ON142005_1921,PLACE_ON096005,1861,MERGED_INTO
SPLIT_FROM,PLACE_NT999999,PLACE_ON125005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON101002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON093999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON072001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON111012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON045001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON078999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON072007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON096999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON081007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON096018,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON082008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON142004_1921,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON149002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON149008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON095002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON098011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON135035,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON096014,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON096016,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON149003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON149004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON058004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON116001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON116011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON093009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON100999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON106001_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_NT999999,PLACE_ON102108,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080999,PLACE_QC037009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080999,PLACE_QC002003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080999,PLACE_QC002999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080999,PLACE_QC055001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080999,PLACE_QC037001,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC080011,PLACE_QC037011,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC062999,PLACE_QC005001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062999,PLACE_QC005005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062999,PLACE_QC048017_1881,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062999,PLACE_QC048016_1881,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC041013_1921,PLACE_QC041001_1921,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC017001,PLACE_QC045009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC049999,PLACE_QC162004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC072014,PLACE_QC144004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC046001,PLACE_QC046011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC052002,PLACE_QC046006_1881,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC052002,PLACE_QC011005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC098001_1911,PLACE_QC145012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC053004,PLACE_QC151001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC053003,PLACE_QC012003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC047015,PLACE_QC133001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC074022,PLACE_QC050018,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080008,PLACE_QC052008_1881,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC080008,PLACE_QC052006_1921,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC052011_1881,PLACE_QC052015,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC049012,PLACE_QC017011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC049012,PLACE_QC160004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC055006,PLACE_QC003007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC056999,PLACE_QC019999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC056999,PLACE_QC154015,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC048012,PLACE_QC058006_1871,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC162006,PLACE_QC076037,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC025005,PLACE_QC060003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC060005_1871,PLACE_QC025004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC060005_1871,PLACE_QC025003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC060008,PLACE_QC025009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC025010,PLACE_QC060011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC061002_1871,PLACE_QC061013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC061002_1871,PLACE_QC159002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC058005,PLACE_QC061017,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062008,PLACE_QC062057,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC079021,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC079007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC057006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040017,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC057002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC079014,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC079013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC079010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC079019,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040018,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC062018,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC062006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC057009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039034,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC062003_1911,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC057019,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC062004_1921,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039037,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC062044,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC057004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC062001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC040999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC057005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039027,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC062016,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC057013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC062005_1901,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC057008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039022,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC057001_1881,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039023,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC067999,PLACE_QC039999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC039030,PLACE_QC062049,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC039030,PLACE_QC062045,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC065004,PLACE_QC065008_1911,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC065011,PLACE_QC001003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076046,PLACE_QC028006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076046,PLACE_QC028005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC066006_1911,PLACE_QC066012,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC060004,PLACE_QC043007_1881,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC060999,PLACE_QC035999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC060999,PLACE_QC023999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC049008,PLACE_QC068006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC085003_1881,PLACE_QC069010_1921,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062005,PLACE_QC050002,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC062007,PLACE_QC050009,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC062004,PLACE_QC032009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC062004,PLACE_QC156003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC073015_1921,PLACE_QC034002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013_1921,PLACE_QC173003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013_1921,PLACE_QC061004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013_1921,PLACE_QC179003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013_1921,PLACE_QC061001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013_1921,PLACE_QC061006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013_1921,PLACE_QC061010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013_1921,PLACE_QC173002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013_1921,PLACE_QC061007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013_1921,PLACE_QC176002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013_1921,PLACE_QC178001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC079015,PLACE_QC079027,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC081017,PLACE_QC188006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC081017,PLACE_QC062003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC081017,PLACE_QC189002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC081017,PLACE_QC187004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC081017,PLACE_QC188001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC081017,PLACE_QC187005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC081017,PLACE_QC187003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC081017,PLACE_QC145001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC069001,PLACE_QC042006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC082001,PLACE_QC082005_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC070002,PLACE_QC082006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC070002,PLACE_QC082009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013,PLACE_QC044004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076013,PLACE_QC083016,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC055015,PLACE_QC139005,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC055015,PLACE_QC059004_1861,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC192017,PLACE_QC083002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC192017,PLACE_QC083014,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC099015_1921,PLACE_QC099008,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC071013,PLACE_QC193012,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC071016,PLACE_QC084009_1911,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC071999,PLACE_QC054999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC071999,PLACE_QC054002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC071999,PLACE_QC045003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC071999,PLACE_QC045999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC123005,PLACE_QC085011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC059001_1861,PLACE_QC175004,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC052011,PLACE_QC092006_1901,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC087003,PLACE_QC087013,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC088002,PLACE_QC064004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC089003,PLACE_QC194001,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC089012,PLACE_QC089005_1881,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC089006,PLACE_QC089008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC071003,PLACE_QC054012,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC096010,PLACE_QC037008,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC096010,PLACE_QC096019,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC099001,PLACE_QC096021,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC093018_1891,PLACE_QC093010,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC073001,PLACE_QC198004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC073001,PLACE_QC198003,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC073001,PLACE_QC063002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC073001,PLACE_QC063006,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC073001,PLACE_QC198002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC206007,PLACE_QC100017,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC050999,PLACE_QC025002,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC050999,PLACE_QC025999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC050999,PLACE_QC008999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC065010,PLACE_QC107004,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC065010,PLACE_QC167006,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC071006,PLACE_QC054010_1861,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC059999,PLACE_QC034011,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC059999,PLACE_QC101999,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC068999,PLACE_QC041999,1861,SPLIT_FROM
MERGED_INTO,PLACE_QC083001,PLACE_QC044001,1861,MERGED_INTO
SPLIT_FROM,PLACE_QC076022,PLACE_QC083007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076022,PLACE_QC051009,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076022,PLACE_QC055007,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC076022,PLACE_QC055017_1911,1861,SPLIT_FROM
SPLIT_FROM,PLACE_QC098007,PLACE_QC058008,1861,SPLIT_FROM
