:START_ID,:END_ID,during_period,:TYPE
PLACE_NL001999,CD_NL_Labrador,CENSUS_1921,P89_falls_within
PLACE_NB022001,CD_NB_Albert,CENSUS_1921,P89_falls_within
PLACE_NB022002,CD_NB_Albert,CENSUS_1921,P89_falls_within
PLACE_NB022003,CD_NB_Albert,CENSUS_1921,P89_falls_within
PLACE_NB022004,CD_NB_Albert,CENSUS_1921,P89_falls_within
PLACE_NB022005,CD_NB_Albert,CENSUS_1921,P89_falls_within
PLACE_NB022006,CD_NB_Albert,CENSUS_1921,P89_falls_within
PLACE_NB023001,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023002,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023003,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023004,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023005,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023006,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023007,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023008,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023009,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023010,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023011,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023012,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023013_1921,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB023014,CD_NB_Carleton,CENSUS_1921,P89_falls_within
PLACE_NB024001,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024002,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024003,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024004,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024005,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024006,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024007,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024008,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024009,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024010,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024011,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024012,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024013,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024014,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024015,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024016,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024017,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024018,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
PLACE_NB024019,CD_NB_Charlotte,CENSUS_1921,P89_falls_within
