:START_ID,:END_ID,during_period,:TYPE
PLACE_ON065002,CD_ON_Brant,CENSUS_1851,P89_falls_within
PLACE_ON065003,CD_ON_Brant,CENSUS_1851,P89_falls_within
PLACE_ON065005,CD_ON_Brant,CENSUS_1851,P89_falls_within
PLACE_ON065001,CD_ON_Brant,CENSUS_1851,P89_falls_within
PLACE_ON083007,CD_ON_Leeds,CENSUS_1851,P89_falls_within
PLACE_ON028005,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON003003_1851,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON003009,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON003011,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON027008,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON060002,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON027003,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON028004,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON066009,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON104011,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON066013,CD_ON_Bruce,CENSUS_1851,P89_falls_within
PLACE_ON108009,CD_ON_Carleton,CENSUS_1851,P89_falls_within
PLACE_ON105003,CD_ON_Carleton,CENSUS_1851,P89_falls_within
PLACE_ON108007,CD_ON_Carleton,CENSUS_1851,P89_falls_within
PLACE_ON105006,CD_ON_Carleton,CENSUS_1851,P89_falls_within
PLACE_ON105007,CD_ON_Carleton,CENSUS_1851,P89_falls_within
PLACE_ON004008,CD_ON_Carleton,CENSUS_1851,P89_falls_within
PLACE_ON105010,CD_ON_Carleton,CENSUS_1851,P89_falls_within
PLACE_ON105013,CD_ON_Carleton,CENSUS_1851,P89_falls_within
PLACE_ON035007,CD_ON_Wellington,CENSUS_1851,P89_falls_within
PLACE_ON103007,CD_ON_Wellington,CENSUS_1851,P89_falls_within
PLACE_ON039010,CD_ON_Wellington,CENSUS_1851,P89_falls_within
PLACE_ON098010,CD_ON_Simcoe,CENSUS_1851,P89_falls_within
PLACE_ON098012,CD_ON_Simcoe,CENSUS_1851,P89_falls_within
PLACE_ON005001,CD_ON_Dundas,CENSUS_1851,P89_falls_within
PLACE_ON107002,CD_ON_Dundas,CENSUS_1851,P89_falls_within
PLACE_ON005003,CD_ON_Dundas,CENSUS_1851,P89_falls_within
PLACE_ON102006,CD_ON_Dundas,CENSUS_1851,P89_falls_within
PLACE_ON069003,CD_ON_Durham,CENSUS_1851,P89_falls_within
PLACE_ON051003,CD_ON_Durham,CENSUS_1851,P89_falls_within
PLACE_ON006003,CD_ON_Durham,CENSUS_1851,P89_falls_within
PLACE_ON006004,CD_ON_Durham,CENSUS_1851,P89_falls_within
PLACE_ON127001,CD_ON_Durham,CENSUS_1851,P89_falls_within
PLACE_ON108006,CD_ON_Durham,CENSUS_1851,P89_falls_within
PLACE_ON007002,CD_ON_Elgin,CENSUS_1851,P89_falls_within
PLACE_ON006003_1851,CD_ON_Elgin,CENSUS_1851,P89_falls_within
PLACE_ON006001,CD_ON_Elgin,CENSUS_1851,P89_falls_within
PLACE_ON070001,CD_ON_Elgin,CENSUS_1851,P89_falls_within
PLACE_ON164002,CD_ON_Elgin,CENSUS_1851,P89_falls_within
PLACE_ON005003_1851,CD_ON_Elgin,CENSUS_1851,P89_falls_within
PLACE_ON001013,CD_ON_Essex,CENSUS_1851,P89_falls_within
PLACE_ON110001,CD_ON_Essex,CENSUS_1851,P89_falls_within
PLACE_ON008004_1851,CD_ON_Essex,CENSUS_1851,P89_falls_within
PLACE_ON001001,CD_ON_Essex,CENSUS_1851,P89_falls_within
PLACE_ON001006,CD_ON_Essex,CENSUS_1851,P89_falls_within
PLACE_ON111002,CD_ON_Frontenac,CENSUS_1851,P89_falls_within
PLACE_ON111009,CD_ON_Frontenac,CENSUS_1851,P89_falls_within
PLACE_ON009008,CD_ON_Frontenac,CENSUS_1851,P89_falls_within
