space_id:ID,latitude:float,longitude:float,crs,:LABEL
NT999999_1871_centroid,62.353513,-97.683601,EPSG:4326,E94_Space_Primitive
BC999999_1871_centroid,54.498165,-124.28026,EPSG:4326,E94_Space_Primitive
MB999999_1871_centroid,50.571461,-98.750688,EPSG:4326,E94_Space_Primitive
ON087002_1871_centroid,45.803311,-82.141955,EPSG:4326,E94_Space_Primitive
ON087003_1871_centroid,45.881002,-82.967631,EPSG:4326,E94_Space_Primitive
ON088003_1871_centroid,46.90205,-83.020165,EPSG:4326,E94_Space_Primitive
ON090002_1871_centroid,48.273801,-84.974774,EPSG:4326,E94_Space_Primitive
ON016002_1871_centroid,43.162364,-80.207815,EPSG:4326,E94_Space_Primitive
ON015001_1871_centroid,43.081704,-80.489497,EPSG:4326,E94_Space_Primitive
ON016001_1871_centroid,43.2335,-80.332856,EPSG:4326,E94_Space_Primitive
ON015005_1871_centroid,43.047868,-80.121483,EPSG:4326,E94_Space_Primitive
ON015002_1871_centroid,43.04477,-80.337974,EPSG:4326,E94_Space_Primitive
ON015003_1871_centroid,43.105549,-80.315412,EPSG:4326,E94_Space_Primitive
ON015004_1871_centroid,43.144615,-80.261691,EPSG:4326,E94_Space_Primitive
ON068004_1871_centroid,44.656059,-75.787997,EPSG:4326,E94_Space_Primitive
ON068003_1871_centroid,44.59569,-75.68097,EPSG:4326,E94_Space_Primitive
ON028007_1871_centroid,44.888375,-81.230271,EPSG:4326,E94_Space_Primitive
ON028006_1871_centroid,44.63951,-81.218582,EPSG:4326,E94_Space_Primitive
ON028005_1871_centroid,44.462853,-81.21291,EPSG:4326,E94_Space_Primitive
ON028001_1871_centroid,44.304558,-81.453814,EPSG:4326,E94_Space_Primitive
ON027005_1871_centroid,44.18702,-81.52516,EPSG:4326,E94_Space_Primitive
ON028002_1871_centroid,44.403308,-81.371951,EPSG:4326,E94_Space_Primitive
ON027006_1871_centroid,44.169704,-81.630115,EPSG:4326,E94_Space_Primitive
ON028003_1871_centroid,44.49486,-81.359279,EPSG:4326,E94_Space_Primitive
ON027008_1871_centroid,44.191911,-81.144774,EPSG:4326,E94_Space_Primitive
ON027004_1871_centroid,44.041549,-81.104964,EPSG:4326,E94_Space_Primitive
ON027003_1871_centroid,44.012701,-81.29601,EPSG:4326,E94_Space_Primitive
ON028004_1871_centroid,44.33704,-81.184145,EPSG:4326,E94_Space_Primitive
ON027007_1871_centroid,44.169222,-81.323658,EPSG:4326,E94_Space_Primitive
ON027001_1871_centroid,44.072036,-81.617247,EPSG:4326,E94_Space_Primitive
ON027002_1871_centroid,44.010591,-81.45168,EPSG:4326,E94_Space_Primitive
ON078009_1871_centroid,45.402992,-76.206737,EPSG:4326,E94_Space_Primitive
ON078004_1871_centroid,45.191396,-75.928094,EPSG:4326,E94_Space_Primitive
ON078002_1871_centroid,45.152764,-75.696407,EPSG:4326,E94_Space_Primitive
ON078007_1871_centroid,45.294396,-76.065788,EPSG:4326,E94_Space_Primitive
ON078006_1871_centroid,45.375128,-75.962148,EPSG:4326,E94_Space_Primitive
ON078003_1871_centroid,45.066282,-75.807426,EPSG:4326,E94_Space_Primitive
ON078001_1871_centroid,45.302533,-75.778047,EPSG:4326,E94_Space_Primitive
ON078008_1871_centroid,45.463013,-76.079574,EPSG:4326,E94_Space_Primitive
ON078005_1871_centroid,45.188835,-75.834586,EPSG:4326,E94_Space_Primitive
ON035007_1871_centroid,43.980012,-80.233417,EPSG:4326,E94_Space_Primitive
ON034008_1871_centroid,43.845447,-80.242732,EPSG:4326,E94_Space_Primitive
ON035006_1871_centroid,43.93767,-80.432923,EPSG:4326,E94_Space_Primitive
ON036004_1871_centroid,44.147455,-80.290128,EPSG:4326,E94_Space_Primitive
ON040003_1871_centroid,44.018055,-80.061396,EPSG:4326,E94_Space_Primitive
ON041004_1871_centroid,44.189377,-80.102496,EPSG:4326,E94_Space_Primitive
ON034009_1871_centroid,43.916689,-80.102378,EPSG:4326,E94_Space_Primitive
ON071001_1871_centroid,44.916473,-75.3481,EPSG:4326,E94_Space_Primitive
ON071005_1871_centroid,45.053627,-75.457713,EPSG:4326,E94_Space_Primitive
ON071003_1871_centroid,44.98658,-75.187618,EPSG:4326,E94_Space_Primitive
ON071006_1871_centroid,45.119747,-75.291728,EPSG:4326,E94_Space_Primitive
ON071002_1871_centroid,44.846412,-75.324229,EPSG:4326,E94_Space_Primitive
ON071004_1871_centroid,44.902623,-75.183383,EPSG:4326,E94_Space_Primitive
ON050003_1871_centroid,44.118942,-78.801657,EPSG:4326,E94_Space_Primitive
ON051003_1871_centroid,44.185757,-78.46651,EPSG:4326,E94_Space_Primitive
ON050004_1871_centroid,43.991655,-78.562504,EPSG:4326,E94_Space_Primitive
ON050001_1871_centroid,43.971891,-78.749594,EPSG:4326,E94_Space_Primitive
ON051001_1871_centroid,44.016928,-78.391851,EPSG:4326,E94_Space_Primitive
ON051004_1871_centroid,44.164784,-78.643667,EPSG:4326,E94_Space_Primitive
ON050002_1871_centroid,43.914665,-78.681719,EPSG:4326,E94_Space_Primitive
ON051002_1871_centroid,43.953914,-78.299112,EPSG:4326,E94_Space_Primitive
ON050005_1871_centroid,43.910125,-78.589291,EPSG:4326,E94_Space_Primitive
ON006005_1871_centroid,42.736786,-80.788081,EPSG:4326,E94_Space_Primitive
ON006004_1871_centroid,42.860905,-80.984204,EPSG:4326,E94_Space_Primitive
ON006003_1871_centroid,42.743036,-80.944292,EPSG:4326,E94_Space_Primitive
ON006001_1871_centroid,42.756833,-81.123993,EPSG:4326,E94_Space_Primitive
ON006006_1871_centroid,42.682688,-80.797528,EPSG:4326,E94_Space_Primitive
ON005001_1871_centroid,42.586048,-81.669369,EPSG:4326,E94_Space_Primitive
ON005002_1871_centroid,42.669322,-81.492992,EPSG:4326,E94_Space_Primitive
ON005003_1871_centroid,42.745642,-81.314588,EPSG:4326,E94_Space_Primitive
ON006002_1871_centroid,42.777068,-81.188555,EPSG:4326,E94_Space_Primitive
ON001012_1871_centroid,42.242904,-82.797829,EPSG:4326,E94_Space_Primitive
ON001013_1871_centroid,42.236423,-82.656082,EPSG:4326,E94_Space_Primitive
ON001010_1871_centroid,42.260803,-82.937607,EPSG:4326,E94_Space_Primitive
ON001008_1871_centroid,42.236435,-83.052729,EPSG:4326,E94_Space_Primitive
ON001009_1871_centroid,42.291473,-83.070907,EPSG:4326,E94_Space_Primitive
ON001003_1871_centroid,42.146819,-83.04131,EPSG:4326,E94_Space_Primitive
ON001004_1871_centroid,42.083895,-82.900092,EPSG:4326,E94_Space_Primitive
ON001005_1871_centroid,42.097772,-82.734633,EPSG:4326,E94_Space_Primitive
ON001001_1871_centroid,42.070946,-83.042438,EPSG:4326,E94_Space_Primitive
ON001006_1871_centroid,42.082358,-82.548921,EPSG:4326,E94_Space_Primitive
ON001007_1871_centroid,41.775988,-82.657842,EPSG:4326,E94_Space_Primitive
ON001014_1871_centroid,42.240948,-82.516598,EPSG:4326,E94_Space_Primitive
ON001002_1871_centroid,42.099171,-83.099528,EPSG:4326,E94_Space_Primitive
ON064006_1871_centroid,44.862739,-77.106888,EPSG:4326,E94_Space_Primitive
ON064011_1871_centroid,44.619904,-76.536913,EPSG:4326,E94_Space_Primitive
ON064015_1871_centroid,44.976379,-76.973616,EPSG:4326,E94_Space_Primitive
ON064008_1871_centroid,44.600553,-76.763867,EPSG:4326,E94_Space_Primitive
