space_id:ID,latitude:float,longitude:float,crs,:LABEL
CD_ON_Addington_1851_SPACE,44.395946,-76.887922,EPSG:4326,E94_Space_Primitive
CD_QC_Beauharnois_1851_SPACE,45.122387,-73.986993,EPSG:4326,E94_Space_Primitive
CD_QC_Bellechasse_1851_SPACE,46.605091,-70.537137,EPSG:4326,E94_Space_Primitive
CD_QC_Berthier_1851_SPACE,46.259979,-73.5724,EPSG:4326,E94_Space_Primitive
CD_QC_Bonaventure_1851_SPACE,48.247218,-66.150049,EPSG:4326,E94_Space_Primitive
CD_ON_Brant_1851_SPACE,43.123263,-80.304012,EPSG:4326,E94_Space_Primitive
CD_ON_Bruce_1851_SPACE,44.198223,-81.331671,EPSG:4326,E94_Space_Primitive
CD_ON_Bytown_1851_SPACE,45.424128,-75.692328,EPSG:4326,E94_Space_Primitive
CD_ON_Carleton_1851_SPACE,45.270976,-75.822173,EPSG:4326,E94_Space_Primitive
CD_QC_Chambly_1851_SPACE,45.446464,-73.35564,EPSG:4326,E94_Space_Primitive
CD_QC_Champlain_1851_SPACE,47.045462,-72.619389,EPSG:4326,E94_Space_Primitive
CD_QC_Dorchester_1851_SPACE,46.183457,-70.763109,EPSG:4326,E94_Space_Primitive
CD_QC_Drummond_1851_SPACE,45.912551,-72.162732,EPSG:4326,E94_Space_Primitive
CD_ON_Dundas_1851_SPACE,45.017347,-75.321321,EPSG:4326,E94_Space_Primitive
CD_ON_Durham_1851_SPACE,44.078375,-78.608862,EPSG:4326,E94_Space_Primitive
CD_ON_Elgin_1851_SPACE,42.714819,-81.227728,EPSG:4326,E94_Space_Primitive
CD_ON_Essex_1851_SPACE,42.154556,-82.779055,EPSG:4326,E94_Space_Primitive
CD_ON_Frontenac_1851_SPACE,44.548079,-76.667437,EPSG:4326,E94_Space_Primitive
CD_QC_Gaspé_1851_SPACE,48.815177,-65.225528,EPSG:4326,E94_Space_Primitive
CD_ON_Glengary_1851_SPACE,45.269767,-74.629325,EPSG:4326,E94_Space_Primitive
CD_ON_Grenville_1851_SPACE,44.856638,-75.644437,EPSG:4326,E94_Space_Primitive
CD_ON_Grey_1851_SPACE,44.486054,-80.84261,EPSG:4326,E94_Space_Primitive
CD_ON_Haldimand_1851_SPACE,42.939049,-79.846208,EPSG:4326,E94_Space_Primitive
CD_ON_Halton_1851_SPACE,43.520378,-79.890048,EPSG:4326,E94_Space_Primitive
CD_ON_Hamilton_1851_SPACE,43.259899,-79.871511,EPSG:4326,E94_Space_Primitive
CD_ON_Hastings_1851_SPACE,44.492611,-77.459271,EPSG:4326,E94_Space_Primitive
CD_QC_Huntingdon_1851_SPACE,45.246408,-73.50812,EPSG:4326,E94_Space_Primitive
CD_ON_Huron_1851_SPACE,43.616376,-81.446505,EPSG:4326,E94_Space_Primitive
CD_QC_Kamouraska_1851_SPACE,47.436578,-69.630172,EPSG:4326,E94_Space_Primitive
CD_ON_Kent_1851_SPACE,42.424337,-82.121318,EPSG:4326,E94_Space_Primitive
"CD_ON_Kingston,_City_1851_SPACE",44.236167,-76.493137,EPSG:4326,E94_Space_Primitive
CD_ON_Lambton_1851_SPACE,42.867918,-82.129708,EPSG:4326,E94_Space_Primitive
CD_ON_Lanark_1851_SPACE,45.042829,-76.331218,EPSG:4326,E94_Space_Primitive
CD_ON_Leeds_1851_SPACE,44.612831,-76.061853,EPSG:4326,E94_Space_Primitive
CD_QC_Leinster_1851_SPACE,46.126188,-73.998596,EPSG:4326,E94_Space_Primitive
CD_ON_Lennox_1851_SPACE,44.229854,-76.987257,EPSG:4326,E94_Space_Primitive
CD_ON_Lincoln_1851_SPACE,43.123296,-79.434693,EPSG:4326,E94_Space_Primitive
CD_ON_London_1851_SPACE,42.985549,-81.243133,EPSG:4326,E94_Space_Primitive
CD_QC_Lotbinière_1851_SPACE,46.488359,-71.622295,EPSG:4326,E94_Space_Primitive
CD_QC_L’Islet_1851_SPACE,46.945802,-70.144599,EPSG:4326,E94_Space_Primitive
CD_QC_Megantic_1851_SPACE,46.073469,-71.229052,EPSG:4326,E94_Space_Primitive
CD_ON_Middlesex_1851_SPACE,42.961131,-81.447841,EPSG:4326,E94_Space_Primitive
CD_QC_Missisquoi_1851_SPACE,45.108896,-72.799944,EPSG:4326,E94_Space_Primitive
CD_QC_Montmorenci_1851_SPACE,47.484913,-71.304038,EPSG:4326,E94_Space_Primitive
CD_QC_Montréal_1851_SPACE,45.518192,-73.678791,EPSG:4326,E94_Space_Primitive
"CD_QC_Montréal,_cité_1851_SPACE",45.507016,-73.562773,EPSG:4326,E94_Space_Primitive
CD_NB_New_Brunswick_1851_SPACE,46.620541,-66.37783,EPSG:4326,E94_Space_Primitive
CD_NL_Newfoundland_1851_SPACE,48.73098,-56.045088,EPSG:4326,E94_Space_Primitive
CD_QC_Nicolet_1851_SPACE,46.284324,-72.289731,EPSG:4326,E94_Space_Primitive
CD_ON_Norfolk_1851_SPACE,42.800484,-80.434034,EPSG:4326,E94_Space_Primitive
CD_ON_Northumberland_1851_SPACE,44.150696,-77.934911,EPSG:4326,E94_Space_Primitive
CD_NS_Nova_Scotia_1851_SPACE,45.153383,-63.314749,EPSG:4326,E94_Space_Primitive
CD_ON_Ontario_1851_SPACE,44.247899,-79.132553,EPSG:4326,E94_Space_Primitive
CD_QC_Outaouais_1851_SPACE,47.026815,-76.8174,EPSG:4326,E94_Space_Primitive
CD_ON_Oxford_1851_SPACE,43.11028,-80.768883,EPSG:4326,E94_Space_Primitive
CD_ON_Peel_1851_SPACE,43.767411,-79.816387,EPSG:4326,E94_Space_Primitive
CD_ON_Perth_1851_SPACE,43.493237,-81.048213,EPSG:4326,E94_Space_Primitive
CD_ON_Peterboro_1851_SPACE,44.488367,-78.162423,EPSG:4326,E94_Space_Primitive
CD_QC_Portneuf_1851_SPACE,46.920803,-72.004886,EPSG:4326,E94_Space_Primitive
CD_ON_Prescott_1851_SPACE,45.504815,-74.801958,EPSG:4326,E94_Space_Primitive
CD_ON_Prince_Edward_1851_SPACE,44.008246,-77.233107,EPSG:4326,E94_Space_Primitive
CD_PE_Prince_Edward_Island_1851_SPACE,46.392601,-63.254501,EPSG:4326,E94_Space_Primitive
CD_QC_Québec_1851_SPACE,47.509395,-72.028965,EPSG:4326,E94_Space_Primitive
"CD_QC_Québec,_cité_1851_SPACE",46.810803,-71.218143,EPSG:4326,E94_Space_Primitive
CD_ON_Renfrew_1851_SPACE,45.495715,-76.847909,EPSG:4326,E94_Space_Primitive
CD_QC_Richelieu_1851_SPACE,45.858234,-73.04441,EPSG:4326,E94_Space_Primitive
CD_QC_Rimouski_1851_SPACE,48.267878,-67.919688,EPSG:4326,E94_Space_Primitive
CD_QC_Rouville_1851_SPACE,45.293867,-73.159101,EPSG:4326,E94_Space_Primitive
CD_ON_Russell_1851_SPACE,45.384376,-75.260613,EPSG:4326,E94_Space_Primitive
CD_QC_Saguenay_1851_SPACE,50.741557,-66.777331,EPSG:4326,E94_Space_Primitive
CD_QC_Shefford_1851_SPACE,45.400167,-72.579816,EPSG:4326,E94_Space_Primitive
CD_QC_Sherbrooke_1851_SPACE,45.506807,-71.551654,EPSG:4326,E94_Space_Primitive
CD_ON_Simcoe_1851_SPACE,44.416174,-79.805091,EPSG:4326,E94_Space_Primitive
CD_QC_St._Hyacinthe_1851_SPACE,45.576787,-72.912497,EPSG:4326,E94_Space_Primitive
CD_QC_St._Maurice_1851_SPACE,47.702445,-73.947318,EPSG:4326,E94_Space_Primitive
CD_QC_Stanstead_1851_SPACE,45.143487,-72.124012,EPSG:4326,E94_Space_Primitive
CD_ON_Stormont_1851_SPACE,45.137011,-74.962358,EPSG:4326,E94_Space_Primitive
CD_QC_Terrebonne_1851_SPACE,45.77451,-73.952854,EPSG:4326,E94_Space_Primitive
CD_NT_The_Territories_1851_SPACE,62.355502,-100.634414,EPSG:4326,E94_Space_Primitive
"CD_ON_Toronto,_City_1851_SPACE",43.654313,-79.39406,EPSG:4326,E94_Space_Primitive
CD_QC_Two_Mountains_1851_SPACE,45.816948,-74.39076,EPSG:4326,E94_Space_Primitive
CD_QC_Vaudreuil_1851_SPACE,45.368354,-74.241387,EPSG:4326,E94_Space_Primitive
CD_QC_Verchères_1851_SPACE,45.710118,-73.284564,EPSG:4326,E94_Space_Primitive
CD_ON_Victoria_1851_SPACE,44.476875,-78.76043,EPSG:4326,E94_Space_Primitive
CD_ON_Waterloo_1851_SPACE,43.464936,-80.545942,EPSG:4326,E94_Space_Primitive
