:START_ID,:END_ID,during_period,:TYPE
PLACE_AB001001,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001002,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001003,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001004,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001005,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001006,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001007,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001008,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001009,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001010,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001011,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001012,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001013,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001014,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001015,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001016,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001017,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001018,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB001999_1911,CD_AB_Calgary,CENSUS_1911,P89_falls_within
PLACE_AB002001,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002002,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002003,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002004,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002005_1911,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002006,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002007,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002008,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002009,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002010,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002011,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002012,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002013,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002014,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002015,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002016,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002017,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002018,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB002999,CD_AB_Edmonton,CENSUS_1911,P89_falls_within
PLACE_AB003001,CD_AB_Macleod,CENSUS_1911,P89_falls_within
PLACE_AB003002,CD_AB_Macleod,CENSUS_1911,P89_falls_within
PLACE_AB003003,CD_AB_Macleod,CENSUS_1911,P89_falls_within
PLACE_AB003004,CD_AB_Macleod,CENSUS_1911,P89_falls_within
