space_id:ID,latitude:float,longitude:float,crs,:LABEL
CD_ON_Addington_1921_SPACE,44.779091,-77.160703,EPSG:4326,E94_Space_Primitive
CD_NB_Albert_1921_SPACE,45.811379,-64.895607,EPSG:4326,E94_Space_Primitive
CD_ON_Algoma_1921_SPACE,51.025116,-83.97196,EPSG:4326,E94_Space_Primitive
CD_NS_Annapolis_1921_SPACE,44.689056,-65.231051,EPSG:4326,E94_Space_Primitive
CD_NS_Antigonish_1921_SPACE,45.614449,-61.932566,EPSG:4326,E94_Space_Primitive
CD_QC_Argenteuil_1921_SPACE,45.798788,-74.468886,EPSG:4326,E94_Space_Primitive
CD_QC_Arthabaska_1921_SPACE,46.048226,-71.9727,EPSG:4326,E94_Space_Primitive
CD_QC_Bagot_1921_SPACE,45.661831,-72.727311,EPSG:4326,E94_Space_Primitive
CD_QC_Beauce_1921_SPACE,46.139052,-70.735326,EPSG:4326,E94_Space_Primitive
CD_QC_Beauharnois_1921_SPACE,45.239177,-74.002135,EPSG:4326,E94_Space_Primitive
CD_QC_Bellechasse_1921_SPACE,46.658233,-70.567158,EPSG:4326,E94_Space_Primitive
CD_QC_Berthier_1921_SPACE,47.086599,-74.552278,EPSG:4326,E94_Space_Primitive
CD_QC_Bonaventure_1921_SPACE,48.247236,-66.149968,EPSG:4326,E94_Space_Primitive
CD_ON_Brant_1921_SPACE,43.123263,-80.304012,EPSG:4326,E94_Space_Primitive
CD_QC_Brome_1921_SPACE,45.172848,-72.504086,EPSG:4326,E94_Space_Primitive
CD_ON_Bruce_1921_SPACE,44.460815,-81.323132,EPSG:4326,E94_Space_Primitive
CD_BC_Burrard_1921_SPACE,49.353938,-123.073069,EPSG:4326,E94_Space_Primitive
CD_NS_Cape_Breton_1921_SPACE,46.012122,-60.26906,EPSG:4326,E94_Space_Primitive
CD_BC_Cariboo_1921_SPACE,55.373087,-122.756477,EPSG:4326,E94_Space_Primitive
CD_NB_Carleton_1921_SPACE,46.386192,-67.455335,EPSG:4326,E94_Space_Primitive
CD_ON_Carleton_1921_SPACE,45.271465,-75.821758,EPSG:4326,E94_Space_Primitive
CD_QC_Chambly_1921_SPACE,45.511144,-73.376006,EPSG:4326,E94_Space_Primitive
CD_QC_Champlain_1921_SPACE,47.730531,-73.941855,EPSG:4326,E94_Space_Primitive
CD_QC_Charlevoix_1921_SPACE,47.733837,-70.59781,EPSG:4326,E94_Space_Primitive
CD_NB_Charlotte_1921_SPACE,45.272906,-66.933353,EPSG:4326,E94_Space_Primitive
CD_QC_Chicoutimi_1921_SPACE,50.112215,-70.685665,EPSG:4326,E94_Space_Primitive
CD_QC_Châteauguay_1921_SPACE,45.173339,-73.821048,EPSG:4326,E94_Space_Primitive
CD_NS_Colchester_1921_SPACE,45.409319,-63.33877,EPSG:4326,E94_Space_Primitive
CD_BC_Comox-Alberni_1921_SPACE,50.093751,-125.340433,EPSG:4326,E94_Space_Primitive
CD_QC_Compton_1921_SPACE,45.370722,-71.475227,EPSG:4326,E94_Space_Primitive
CD_NS_Cumberland_1921_SPACE,45.653966,-64.0963,EPSG:4326,E94_Space_Primitive
CD_QC_Deux_Montagnes_1921_SPACE,45.61535,-74.072732,EPSG:4326,E94_Space_Primitive
CD_NS_Digby_1921_SPACE,44.338931,-65.819901,EPSG:4326,E94_Space_Primitive
CD_AB_Division_No._1_1921_SPACE,49.494527,-111.16743,EPSG:4326,E94_Space_Primitive
CD_MB_Division_No._1_1921_SPACE,49.414551,-96.033631,EPSG:4326,E94_Space_Primitive
CD_SK_Division_No._1_1921_SPACE,49.523392,-102.309991,EPSG:4326,E94_Space_Primitive
CD_AB_Division_No._10_1921_SPACE,53.462707,-111.393382,EPSG:4326,E94_Space_Primitive
CD_MB_Division_No._10_1921_SPACE,50.449325,-99.076785,EPSG:4326,E94_Space_Primitive
