:START_ID,:END_ID,:TYPE
ON046045_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046046_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046048_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046049_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046050_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046051_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046027_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046052_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046003_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046055_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046008_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046057_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046011_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046058_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046059_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046060_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046062_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046024_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046014_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046056_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046006_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046013_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046017_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046022_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046016_1891,CENSUS_1891,P164_is_temporally_specified_by
ON046018_1891,CENSUS_1891,P164_is_temporally_specified_by
ON048003_1891,CENSUS_1891,P164_is_temporally_specified_by
ON106001_1891,CENSUS_1891,P164_is_temporally_specified_by
ON048004_1891,CENSUS_1891,P164_is_temporally_specified_by
ON049003_1891,CENSUS_1891,P164_is_temporally_specified_by
ON049005_1891,CENSUS_1891,P164_is_temporally_specified_by
ON049004_1891,CENSUS_1891,P164_is_temporally_specified_by
ON106006_1891,CENSUS_1891,P164_is_temporally_specified_by
ON049001_1891,CENSUS_1891,P164_is_temporally_specified_by
ON049002_1891,CENSUS_1891,P164_is_temporally_specified_by
ON050006_1891,CENSUS_1891,P164_is_temporally_specified_by
ON086009_1891,CENSUS_1891,P164_is_temporally_specified_by
ON086010_1891,CENSUS_1891,P164_is_temporally_specified_by
ON050002_1891,CENSUS_1891,P164_is_temporally_specified_by
ON086001_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052001_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052002_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052003_1891,CENSUS_1891,P164_is_temporally_specified_by
ON053001_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052005_1891,CENSUS_1891,P164_is_temporally_specified_by
ON053003_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052007_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052010_1891,CENSUS_1891,P164_is_temporally_specified_by
ON053007_1891,CENSUS_1891,P164_is_temporally_specified_by
ON053004_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052013_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052009_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052011_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052012_1891,CENSUS_1891,P164_is_temporally_specified_by
ON053008_1891,CENSUS_1891,P164_is_temporally_specified_by
ON051001_1891,CENSUS_1891,P164_is_temporally_specified_by
ON051002_1891,CENSUS_1891,P164_is_temporally_specified_by
ON051003_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052006_1891,CENSUS_1891,P164_is_temporally_specified_by
ON051004_1891,CENSUS_1891,P164_is_temporally_specified_by
ON053002_1891,CENSUS_1891,P164_is_temporally_specified_by
ON053005_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052004_1891,CENSUS_1891,P164_is_temporally_specified_by
ON051006_1891,CENSUS_1891,P164_is_temporally_specified_by
ON053006_1891,CENSUS_1891,P164_is_temporally_specified_by
ON052008_1891,CENSUS_1891,P164_is_temporally_specified_by
ON051005_1891,CENSUS_1891,P164_is_temporally_specified_by
ON083004_1891,CENSUS_1891,P164_is_temporally_specified_by
ON055001_1891,CENSUS_1891,P164_is_temporally_specified_by
ON055005_1891,CENSUS_1891,P164_is_temporally_specified_by
ON083005_1891,CENSUS_1891,P164_is_temporally_specified_by
ON055002_1891,CENSUS_1891,P164_is_temporally_specified_by
ON055003_1891,CENSUS_1891,P164_is_temporally_specified_by
ON055004_1891,CENSUS_1891,P164_is_temporally_specified_by
ON055008_1891,CENSUS_1891,P164_is_temporally_specified_by
ON055006_1891,CENSUS_1891,P164_is_temporally_specified_by
ON055007_1891,CENSUS_1891,P164_is_temporally_specified_by
