space_id:ID,latitude:float,longitude:float,crs,:LABEL
CD_ON_Addington_1881_SPACE,44.775918,-76.943606,EPSG:4326,E94_Space_Primitive
CD_NB_Albert_1881_SPACE,45.811379,-64.895607,EPSG:4326,E94_Space_Primitive
CD_ON_Algoma_1881_SPACE,48.888383,-84.190215,EPSG:4326,E94_Space_Primitive
CD_NS_Annapolis_1881_SPACE,44.689055,-65.231051,EPSG:4326,E94_Space_Primitive
CD_NS_Antigonish_1881_SPACE,45.614449,-61.932566,EPSG:4326,E94_Space_Primitive
CD_QC_Argenteuil_1881_SPACE,45.865267,-74.47991,EPSG:4326,E94_Space_Primitive
CD_QC_Bagot_1881_SPACE,45.661409,-72.740798,EPSG:4326,E94_Space_Primitive
CD_QC_Beauce_1881_SPACE,45.953022,-70.802513,EPSG:4326,E94_Space_Primitive
CD_QC_Beauharnois_1881_SPACE,45.239177,-74.002135,EPSG:4326,E94_Space_Primitive
CD_QC_Bellechasse_1881_SPACE,46.669355,-70.575251,EPSG:4326,E94_Space_Primitive
CD_QC_Berthier_1881_SPACE,47.106748,-74.588662,EPSG:4326,E94_Space_Primitive
CD_QC_Bonaventure_1881_SPACE,48.247218,-66.150049,EPSG:4326,E94_Space_Primitive
CD_ON_Bothwell_1881_SPACE,42.609689,-82.050404,EPSG:4326,E94_Space_Primitive
"CD_ON_Brant,_North—Nord_1881_SPACE",43.191759,-80.24786,EPSG:4326,E94_Space_Primitive
"CD_ON_Brant,_South—Sud_1881_SPACE",43.078539,-80.340677,EPSG:4326,E94_Space_Primitive
CD_ON_Brockville_1881_SPACE,44.655721,-75.787378,EPSG:4326,E94_Space_Primitive
CD_QC_Brome_1881_SPACE,45.173949,-72.506739,EPSG:4326,E94_Space_Primitive
"CD_ON_Bruce,_North—Nord_1881_SPACE",44.717274,-81.308634,EPSG:4326,E94_Space_Primitive
"CD_ON_Bruce,_South—Sud_1881_SPACE",44.105067,-81.343242,EPSG:4326,E94_Space_Primitive
CD_NS_Cape_Breton_1881_SPACE,46.012019,-60.268068,EPSG:4326,E94_Space_Primitive
CD_ON_Cardwell_1881_SPACE,43.949274,-79.955394,EPSG:4326,E94_Space_Primitive
CD_BC_Cariboo_1881_SPACE,55.208814,-122.361868,EPSG:4326,E94_Space_Primitive
CD_NB_Carleton_1881_SPACE,46.386192,-67.455335,EPSG:4326,E94_Space_Primitive
CD_ON_Carleton_1881_SPACE,45.264324,-75.941708,EPSG:4326,E94_Space_Primitive
CD_QC_Chambly_1881_SPACE,45.511417,-73.376237,EPSG:4326,E94_Space_Primitive
CD_QC_Champlain_1881_SPACE,47.795122,-73.745772,EPSG:4326,E94_Space_Primitive
CD_QC_Charlevoix_1881_SPACE,47.733999,-70.596634,EPSG:4326,E94_Space_Primitive
CD_NB_Charlotte_1881_SPACE,45.272906,-66.933353,EPSG:4326,E94_Space_Primitive
CD_QC_Chateauguay_1881_SPACE,45.173339,-73.821048,EPSG:4326,E94_Space_Primitive
CD_QC_Chicoutimi_&_Saguenay_1881_SPACE,50.768456,-66.778288,EPSG:4326,E94_Space_Primitive
CD_NS_Colchester_1881_SPACE,45.409319,-63.33877,EPSG:4326,E94_Space_Primitive
CD_QC_Compton_1881_SPACE,45.428717,-71.351674,EPSG:4326,E94_Space_Primitive
CD_ON_Cornwall_1881_SPACE,45.084822,-74.812252,EPSG:4326,E94_Space_Primitive
CD_NS_Cumberland_1881_SPACE,45.653966,-64.0963,EPSG:4326,E94_Space_Primitive
CD_QC_Deux-Montagnes_1881_SPACE,45.614999,-74.073631,EPSG:4326,E94_Space_Primitive
CD_NS_Digby_1881_SPACE,44.338931,-65.819901,EPSG:4326,E94_Space_Primitive
CD_QC_Dorchester_1881_SPACE,46.399167,-70.613592,EPSG:4326,E94_Space_Primitive
CD_QC_Drummond_&_Arthabaska_1881_SPACE,45.95957,-72.181874,EPSG:4326,E94_Space_Primitive
CD_ON_Dundas_1881_SPACE,45.017347,-75.321321,EPSG:4326,E94_Space_Primitive
"CD_ON_Durham,_East—Est_1881_SPACE",44.122189,-78.503817,EPSG:4326,E94_Space_Primitive
"CD_ON_Durham,_West—Ouest_1881_SPACE",44.01036,-78.687576,EPSG:4326,E94_Space_Primitive
"CD_ON_Elgin,_East—Est_1881_SPACE",42.762498,-80.967231,EPSG:4326,E94_Space_Primitive
"CD_ON_Elgin,_West—Ouest_1881_SPACE",42.665985,-81.494536,EPSG:4326,E94_Space_Primitive
CD_ON_Essex_1881_SPACE,42.154556,-82.779055,EPSG:4326,E94_Space_Primitive
CD_MB_Extension_1881_SPACE,51.175544,-98.543032,EPSG:4326,E94_Space_Primitive
CD_ON_Frontenac_1881_SPACE,44.331357,-76.419476,EPSG:4326,E94_Space_Primitive
CD_QC_Gaspé_1881_SPACE,48.815177,-65.225528,EPSG:4326,E94_Space_Primitive
CD_ON_Glengarry_1881_SPACE,45.269767,-74.629325,EPSG:4326,E94_Space_Primitive
CD_NB_Gloucester_1881_SPACE,47.572862,-65.414316,EPSG:4326,E94_Space_Primitive
"CD_ON_Grenville,_South—Sud_1881_SPACE",44.793324,-75.574319,EPSG:4326,E94_Space_Primitive
"CD_ON_Grey,_East—Est_1881_SPACE",44.327459,-80.468625,EPSG:4326,E94_Space_Primitive
"CD_ON_Grey,_North—Nord_1881_SPACE",44.530864,-80.924238,EPSG:4326,E94_Space_Primitive
"CD_ON_Grey,_South—Sud_1881_SPACE",44.150575,-80.817016,EPSG:4326,E94_Space_Primitive
CD_NS_Guysborough_1881_SPACE,45.280938,-61.833744,EPSG:4326,E94_Space_Primitive
CD_ON_Haldimand_1881_SPACE,42.945058,-79.926634,EPSG:4326,E94_Space_Primitive
CD_NS_Halifax_(City-Ville)_1881_SPACE,44.193053,-61.208293,EPSG:4326,E94_Space_Primitive
CD_NS_Halifax_(County-Comté)_1881_SPACE,44.869629,-63.165152,EPSG:4326,E94_Space_Primitive
CD_ON_Halton_1881_SPACE,43.520378,-79.890048,EPSG:4326,E94_Space_Primitive
"CD_ON_Hamilton,_City—Cité_1881_SPACE",43.25953,-79.867511,EPSG:4326,E94_Space_Primitive
CD_NS_Hants_1881_SPACE,45.044906,-63.872361,EPSG:4326,E94_Space_Primitive
"CD_ON_Hastings,_East—Est_1881_SPACE",44.34335,-77.247793,EPSG:4326,E94_Space_Primitive
"CD_ON_Hastings,_North—Nord_1881_SPACE",44.980896,-77.743926,EPSG:4326,E94_Space_Primitive
"CD_ON_Hastings,_West—Ouest_1881_SPACE",44.206249,-77.517014,EPSG:4326,E94_Space_Primitive
CD_QC_Hochelaga_1881_SPACE,45.565813,-73.583051,EPSG:4326,E94_Space_Primitive
CD_QC_Huntingdon_1881_SPACE,45.059783,-74.076039,EPSG:4326,E94_Space_Primitive
"CD_ON_Huron,_Centre_1881_SPACE",43.657028,-81.379868,EPSG:4326,E94_Space_Primitive
"CD_ON_Huron,_North—Nord_1881_SPACE",43.868112,-81.364588,EPSG:4326,E94_Space_Primitive
"CD_ON_Huron,_South—Sud_1881_SPACE",43.442028,-81.582374,EPSG:4326,E94_Space_Primitive
CD_QC_Iberville_1881_SPACE,45.246095,-73.143102,EPSG:4326,E94_Space_Primitive
CD_NS_Inverness_1881_SPACE,46.229442,-61.102536,EPSG:4326,E94_Space_Primitive
CD_QC_Jacques-Cartier_1881_SPACE,45.472147,-73.786676,EPSG:4326,E94_Space_Primitive
CD_QC_Joliette_1881_SPACE,47.066691,-74.895996,EPSG:4326,E94_Space_Primitive
CD_QC_Kamouraska_1881_SPACE,47.427431,-69.633213,EPSG:4326,E94_Space_Primitive
CD_NB_Kent_1881_SPACE,46.530282,-65.153323,EPSG:4326,E94_Space_Primitive
CD_ON_Kent_1881_SPACE,42.392361,-82.247543,EPSG:4326,E94_Space_Primitive
CD_NB_King's_1881_SPACE,45.640239,-65.679155,EPSG:4326,E94_Space_Primitive
CD_NS_King's_1881_SPACE,45.006514,-64.624063,EPSG:4326,E94_Space_Primitive
CD_PE_King's_1881_SPACE,46.289971,-62.519475,EPSG:4326,E94_Space_Primitive
"CD_ON_Kingston,_City—Cite_1881_SPACE",44.244062,-76.48114,EPSG:4326,E94_Space_Primitive
"CD_ON_Kingston,_City—Cité_1881_SPACE",44.234087,-76.496381,EPSG:4326,E94_Space_Primitive
CD_QC_L'Assomption_1881_SPACE,45.817939,-73.580171,EPSG:4326,E94_Space_Primitive
CD_QC_L'Islet_1881_SPACE,47.055506,-70.023546,EPSG:4326,E94_Space_Primitive
CD_ON_Lambton_1881_SPACE,42.95451,-82.073706,EPSG:4326,E94_Space_Primitive
