dimension_id:ID,:LABEL,value:float,dimension_type
BORDER_DIM_AB002001_AB002009_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB002001_AB002002_1911,E54_Dimension,17999.92,length
BORDER_DIM_AB002001_AB007002_1911,E54_Dimension,21539.1,length
BORDER_DIM_AB002001_AB002004_1911,E54_Dimension,186158.81,length
BORDER_DIM_AB002001_AB002999_1911,E54_Dimension,1901495.86,length
BORDER_DIM_AB002002_AB002004_1911,E54_Dimension,5999.97,length
BORDER_DIM_AB002002_AB002999_1911,E54_Dimension,23999.83,length
BORDER_DIM_AB002003_AB002999_1911,E54_Dimension,149999.09,length
BORDER_DIM_AB002004_AB002999_1911,E54_Dimension,108228.18,length
BORDER_DIM_AB002005_BC009001_1911,E54_Dimension,56041.87,length
BORDER_DIM_AB002005_AB005002_1911,E54_Dimension,62937.76,length
BORDER_DIM_AB002005_AB002999_1911,E54_Dimension,354590.33,length
BORDER_DIM_AB002005_BC014001_1911,E54_Dimension,255811.66,length
BORDER_DIM_AB002006_AB006001_1911,E54_Dimension,1231.38,length
BORDER_DIM_AB002006_AB006004_1911,E54_Dimension,10952.95,length
BORDER_DIM_AB002999_AB006001_1911,E54_Dimension,8400.43,length
BORDER_DIM_AB002999_AB005002_1911,E54_Dimension,60077.28,length
BORDER_DIM_AB002999_AB006999_1911,E54_Dimension,180318.68,length
BORDER_DIM_AB002999_AB007001_1911,E54_Dimension,12090.93,length
BORDER_DIM_AB002999_AB007002_1911,E54_Dimension,607495.36,length
BORDER_DIM_AB002999_BC014001_1911,E54_Dimension,797307.94,length
BORDER_DIM_AB002999_NT218999_1911,E54_Dimension,343544.04,length
BORDER_DIM_AB003001_AB003002_1911,E54_Dimension,158232.04,length
BORDER_DIM_AB003001_AB003009_1911,E54_Dimension,5999.97,length
BORDER_DIM_AB003001_AB004999_1911,E54_Dimension,28700.84,length
BORDER_DIM_AB003001_AB003022_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003001_AB003003_1911,E54_Dimension,116936.25,length
BORDER_DIM_AB003001_AB003006_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003001_AB003016_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003001_AB003021_1911,E54_Dimension,5999.98,length
BORDER_DIM_AB003001_AB003019_1911,E54_Dimension,5999.97,length
BORDER_DIM_AB003001_AB003012_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003001_AB003017_1911,E54_Dimension,3462.99,length
BORDER_DIM_AB003001_AB003020_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003001_AB003018_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB003001_AB003015_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003001_AB003011_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003001_AB004001_1911,E54_Dimension,115501.4,length
BORDER_DIM_AB003001_AB003013_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003001_AB003004_1911,E54_Dimension,5999.98,length
BORDER_DIM_AB003001_BC009003_1911,E54_Dimension,9390.33,length
BORDER_DIM_AB003001_AB003023_1911,E54_Dimension,5999.96,length
BORDER_DIM_AB003001_AB003999_1911,E54_Dimension,397182.56,length
BORDER_DIM_AB003001_AB003007_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003001_AB003014_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003001_AB003005_1911,E54_Dimension,5999.97,length
BORDER_DIM_AB003001_AB004002_1911,E54_Dimension,40777.55,length
BORDER_DIM_AB003001_AB003008_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB003002_AB004999_1911,E54_Dimension,6123.76,length
BORDER_DIM_AB003002_AB004001_1911,E54_Dimension,165353.67,length
BORDER_DIM_AB003002_AB003999_1911,E54_Dimension,15625.57,length
BORDER_DIM_AB003003_AB003999_1911,E54_Dimension,6663.46,length
BORDER_DIM_AB003010_AB003999_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB003017_AB003999_1911,E54_Dimension,2536.96,length
BORDER_DIM_AB003999_AB004999_1911,E54_Dimension,3089.43,length
BORDER_DIM_AB003999_AB004001_1911,E54_Dimension,9720.55,length
BORDER_DIM_AB003999_BC009003_1911,E54_Dimension,295680.85,length
BORDER_DIM_AB003999_BC009002_1911,E54_Dimension,26714.02,length
BORDER_DIM_AB003999_BC009001_1911,E54_Dimension,48263.66,length
BORDER_DIM_AB004001_SK211999_1911,E54_Dimension,62738.92,length
BORDER_DIM_AB004001_SK211001_1911,E54_Dimension,155950.64,length
BORDER_DIM_AB004001_AB004016_1911,E54_Dimension,5999.91,length
BORDER_DIM_AB004001_AB004023_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB004001_AB004009_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB004001_AB004005_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB004001_AB004017_1911,E54_Dimension,5999.92,length
BORDER_DIM_AB004001_AB004006_1911,E54_Dimension,5999.92,length
BORDER_DIM_AB004001_AB004007_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB004001_AB004022_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB004001_AB004011_1911,E54_Dimension,5999.89,length
BORDER_DIM_AB004001_AB004015_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB004001_AB004004_1911,E54_Dimension,17941.39,length
BORDER_DIM_AB004001_AB004020_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB004001_AB004008_1911,E54_Dimension,5999.91,length
BORDER_DIM_AB004001_AB004003_1911,E54_Dimension,5999.92,length
BORDER_DIM_AB004001_AB004021_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB004001_AB004999_1911,E54_Dimension,1943962.31,length
BORDER_DIM_AB004001_AB004013_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB004001_AB004010_1911,E54_Dimension,5999.92,length
BORDER_DIM_AB004001_AB004002_1911,E54_Dimension,86454.63,length
BORDER_DIM_AB004001_AB004014_1911,E54_Dimension,2676.72,length
BORDER_DIM_AB004001_AB004018_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB004001_SK208001_1911,E54_Dimension,9657.73,length
BORDER_DIM_AB004001_AB005001_1911,E54_Dimension,232045.1,length
BORDER_DIM_AB004002_AB004999_1911,E54_Dimension,38704.02,length
BORDER_DIM_AB004002_AB004014_1911,E54_Dimension,3323.23,length
BORDER_DIM_AB004012_AB004999_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB004019_AB004999_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB004999_SK211999_1911,E54_Dimension,52379.26,length
BORDER_DIM_AB004999_SK211001_1911,E54_Dimension,9625.7,length
BORDER_DIM_AB005001_AB005020_1911,E54_Dimension,5999.97,length
BORDER_DIM_AB005001_AB005021_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005004_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005014_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_SK208001_1911,E54_Dimension,86430.4,length
BORDER_DIM_AB005001_AB005007_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005013_1911,E54_Dimension,5999.92,length
BORDER_DIM_AB005001_AB005017_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005005_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005010_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005015_1911,E54_Dimension,5999.97,length
BORDER_DIM_AB005001_AB005019_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005011_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005009_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005018_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005012_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB005001_AB005016_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005006_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB005001_AB005008_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB005001_AB006001_1911,E54_Dimension,330000.03,length
BORDER_DIM_AB005001_AB005002_1911,E54_Dimension,329274.24,length
BORDER_DIM_AB005001_AB005003_1911,E54_Dimension,18662.34,length
BORDER_DIM_AB005001_SK208999_1911,E54_Dimension,9568.05,length
BORDER_DIM_AB005002_BC009001_1911,E54_Dimension,170773.54,length
BORDER_DIM_AB005002_AB006001_1911,E54_Dimension,38174.62,length
BORDER_DIM_AB005002_AB006999_1911,E54_Dimension,91615.83,length
BORDER_DIM_AB005003_AB006001_1911,E54_Dimension,9964.71,length
BORDER_DIM_AB006001_SK208001_1911,E54_Dimension,67049.07,length
BORDER_DIM_AB006001_AB006013_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB006001_AB006010_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB006001_AB006020_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB006001_AB006015_1911,E54_Dimension,5999.96,length
BORDER_DIM_AB006001_AB006021_1911,E54_Dimension,5999.97,length
BORDER_DIM_AB006001_AB006007_1911,E54_Dimension,5999.98,length
BORDER_DIM_AB006001_AB006012_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB006001_AB006011_1911,E54_Dimension,5999.92,length
BORDER_DIM_AB006001_AB006017_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB006001_AB006018_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB006001_AB006002_1911,E54_Dimension,59457.51,length
BORDER_DIM_AB006001_AB006999_1911,E54_Dimension,377163.18,length
BORDER_DIM_AB006001_AB006006_1911,E54_Dimension,26088.91,length
BORDER_DIM_AB006001_AB006005_1911,E54_Dimension,12980.65,length
BORDER_DIM_AB006001_AB006022_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB006001_AB006014_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB006001_AB006019_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB006001_AB006016_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB006001_AB006009_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB006001_AB006008_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB006001_AB006004_1911,E54_Dimension,11198.37,length
BORDER_DIM_AB006001_AB007001_1911,E54_Dimension,280736.24,length
BORDER_DIM_AB006001_SK208999_1911,E54_Dimension,9627.32,length
BORDER_DIM_AB007001_SK208001_1911,E54_Dimension,45483.72,length
BORDER_DIM_AB007001_SK208026_1911,E54_Dimension,2287.47,length
BORDER_DIM_AB007001_AB007012_1911,E54_Dimension,5999.94,length
BORDER_DIM_AB007001_AB007009_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB007001_AB007006_1911,E54_Dimension,5999.91,length
BORDER_DIM_AB007001_AB007013_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB007001_AB007008_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB007001_AB007011_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB007001_AB007014_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB007001_AB007010_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB007001_AB007004_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB007001_AB007007_1911,E54_Dimension,5999.95,length
BORDER_DIM_AB007001_AB007005_1911,E54_Dimension,11169.94,length
BORDER_DIM_AB007001_AB007003_1911,E54_Dimension,255371.5,length
BORDER_DIM_AB007001_SK208999_1911,E54_Dimension,19926.74,length
BORDER_DIM_AB007001_AB007002_1911,E54_Dimension,1301067.04,length
BORDER_DIM_AB007002_AB007003_1911,E54_Dimension,182756.47,length
BORDER_DIM_AB007002_SK208999_1911,E54_Dimension,665014.41,length
BORDER_DIM_AB007002_NT218999_1911,E54_Dimension,198837.87,length
BORDER_DIM_AB007003_SK208999_1911,E54_Dimension,8921.18,length
BORDER_DIM_BC008001_BC010001_1911,E54_Dimension,24448.96,length
BORDER_DIM_BC008001_BC010003_1911,E54_Dimension,68876.33,length
BORDER_DIM_BC008001_BC010007_1911,E54_Dimension,2198.09,length
BORDER_DIM_BC008001_BC008003_1911,E54_Dimension,263981.77,length
BORDER_DIM_BC008002_BC008005_1911,E54_Dimension,309509.24,length
BORDER_DIM_BC008002_BC014001_1911,E54_Dimension,325525.07,length
BORDER_DIM_BC008002_YT217999_1911,E54_Dimension,599451.42,length
BORDER_DIM_BC008003_BC008004_1911,E54_Dimension,32256.2,length
BORDER_DIM_BC008003_BC008006_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC008003_BC014005_1911,E54_Dimension,125013.01,length
BORDER_DIM_BC008003_BC008005_1911,E54_Dimension,161291.53,length
BORDER_DIM_BC008004_BC012003_1911,E54_Dimension,63663.71,length
BORDER_DIM_BC008004_BC014005_1911,E54_Dimension,106643.37,length
BORDER_DIM_BC008005_BC014005_1911,E54_Dimension,108875.57,length
BORDER_DIM_BC008005_BC014001_1911,E54_Dimension,847177.76,length
BORDER_DIM_BC008005_BC008007_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC009001_BC009002_1911,E54_Dimension,153957.03,length
BORDER_DIM_BC009001_BC009004_1911,E54_Dimension,186652.87,length
BORDER_DIM_BC009001_BC009005_1911,E54_Dimension,222104.2,length
BORDER_DIM_BC009001_BC014001_1911,E54_Dimension,80433.02,length
BORDER_DIM_BC009002_BC009008_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC009002_BC009003_1911,E54_Dimension,202081.33,length
BORDER_DIM_BC009002_BC009007_1911,E54_Dimension,135321.65,length
BORDER_DIM_BC009002_BC009004_1911,E54_Dimension,67133.45,length
BORDER_DIM_BC009003_BC009009_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC009004_BC009007_1911,E54_Dimension,57077.22,length
BORDER_DIM_BC009004_BC009010_1911,E54_Dimension,5999.94,length
BORDER_DIM_BC009004_BC009006_1911,E54_Dimension,108269.52,length
BORDER_DIM_BC009004_BC009005_1911,E54_Dimension,114232.09,length
BORDER_DIM_BC009005_BC009007_1911,E54_Dimension,30159.1,length
BORDER_DIM_BC009005_BC009006_1911,E54_Dimension,43467.62,length
BORDER_DIM_BC009005_BC014006_1911,E54_Dimension,75789.38,length
BORDER_DIM_BC009005_BC009012_1911,E54_Dimension,6000.0,length
BORDER_DIM_BC009005_BC014004_1911,E54_Dimension,222643.72,length
BORDER_DIM_BC009005_BC014001_1911,E54_Dimension,56902.68,length
BORDER_DIM_BC009006_BC009007_1911,E54_Dimension,205738.6,length
BORDER_DIM_BC009006_BC009014_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC009007_BC009015_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC009007_BC009013_1911,E54_Dimension,5999.94,length
BORDER_DIM_BC009007_BC009011_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC009007_BC014002_1911,E54_Dimension,110528.96,length
BORDER_DIM_BC009007_BC014007_1911,E54_Dimension,16185.56,length
BORDER_DIM_BC009007_BC014006_1911,E54_Dimension,44900.68,length
BORDER_DIM_BC010001_BC010002_1911,E54_Dimension,97479.0,length
BORDER_DIM_BC010001_BC010003_1911,E54_Dimension,59576.04,length
BORDER_DIM_BC010002_BC010004_1911,E54_Dimension,12689.33,length
BORDER_DIM_BC010003_BC010008_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC010003_BC010007_1911,E54_Dimension,20472.75,length
BORDER_DIM_BC010004_BC013001_1911,E54_Dimension,12013.52,length
BORDER_DIM_BC010006_BC010007_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC011001_BC011006_1911,E54_Dimension,6000.0,length
BORDER_DIM_BC011001_BC011002_1911,E54_Dimension,18821.05,length
BORDER_DIM_BC011001_BC011005_1911,E54_Dimension,23164.31,length
BORDER_DIM_BC011001_BC011003_1911,E54_Dimension,57744.21,length
BORDER_DIM_BC011002_BC011003_1911,E54_Dimension,35328.35,length
BORDER_DIM_BC011003_BC011005_1911,E54_Dimension,113261.14,length
BORDER_DIM_BC011003_BC011004_1911,E54_Dimension,8527.97,length
BORDER_DIM_BC011003_BC012003_1911,E54_Dimension,84663.34,length
BORDER_DIM_BC011003_BC014005_1911,E54_Dimension,73996.56,length
BORDER_DIM_BC011004_BC011007_1911,E54_Dimension,5999.95,length
BORDER_DIM_BC011004_BC012002_1911,E54_Dimension,4877.74,length
BORDER_DIM_BC011004_BC011009_1911,E54_Dimension,5437.67,length
BORDER_DIM_BC011005_BC014007_1911,E54_Dimension,66711.94,length
BORDER_DIM_BC011005_BC014008_1911,E54_Dimension,106590.88,length
BORDER_DIM_BC011005_BC014005_1911,E54_Dimension,6377.71,length
BORDER_DIM_BC011008_BC012002_1911,E54_Dimension,3503.67,length
BORDER_DIM_BC011008_BC012001_1911,E54_Dimension,1843.73,length
BORDER_DIM_BC011009_BC012002_1911,E54_Dimension,3621.2,length
BORDER_DIM_BC011009_BC012001_1911,E54_Dimension,4051.7,length
BORDER_DIM_BC012001_BC012002_1911,E54_Dimension,2215.67,length
BORDER_DIM_BC012001_BC012004_1911,E54_Dimension,7036.17,length
BORDER_DIM_BC012002_BC012004_1911,E54_Dimension,6333.07,length
BORDER_DIM_BC014001_BC014004_1911,E54_Dimension,108902.55,length
BORDER_DIM_BC014001_BC014005_1911,E54_Dimension,303126.8,length
BORDER_DIM_BC014001_YT217999_1911,E54_Dimension,228379.41,length
BORDER_DIM_BC014001_NT218999_1911,E54_Dimension,205526.16,length
BORDER_DIM_BC014002_BC014010_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC014002_BC014015_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC014002_BC014003_1911,E54_Dimension,69253.59,length
BORDER_DIM_BC014002_BC014007_1911,E54_Dimension,59253.87,length
BORDER_DIM_BC014003_BC014011_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC014003_BC014007_1911,E54_Dimension,81105.14,length
BORDER_DIM_BC014004_BC014007_1911,E54_Dimension,58683.47,length
BORDER_DIM_BC014004_BC014006_1911,E54_Dimension,197860.85,length
BORDER_DIM_BC014004_BC014008_1911,E54_Dimension,182927.29,length
BORDER_DIM_BC014004_BC014012_1911,E54_Dimension,5999.98,length
BORDER_DIM_BC014004_BC014005_1911,E54_Dimension,152593.28,length
BORDER_DIM_BC014005_BC014008_1911,E54_Dimension,108814.17,length
BORDER_DIM_BC014006_BC014007_1911,E54_Dimension,222403.59,length
BORDER_DIM_BC014006_BC014013_1911,E54_Dimension,5999.97,length
BORDER_DIM_BC014006_BC014016_1911,E54_Dimension,5999.98,length
BORDER_DIM_BC014006_BC014009_1911,E54_Dimension,5999.95,length
BORDER_DIM_BC014007_BC014008_1911,E54_Dimension,36794.33,length
BORDER_DIM_BC014008_BC014014_1911,E54_Dimension,5999.97,length
BORDER_DIM_MB015001_MB023001_1911,E54_Dimension,126380.37,length
BORDER_DIM_MB015001_MB015011_1911,E54_Dimension,5999.89,length
BORDER_DIM_MB015001_MB015007_1911,E54_Dimension,5999.92,length
BORDER_DIM_MB015001_MB015010_1911,E54_Dimension,5999.91,length
BORDER_DIM_MB015001_MB015002_1911,E54_Dimension,12934.28,length
BORDER_DIM_MB015001_SK207001_1911,E54_Dimension,53000.71,length
BORDER_DIM_MB015001_MB015005_1911,E54_Dimension,6563.33,length
BORDER_DIM_MB015001_MB015004_1911,E54_Dimension,5999.91,length
BORDER_DIM_MB015001_MB015006_1911,E54_Dimension,5999.91,length
BORDER_DIM_MB015001_MB015009_1911,E54_Dimension,6583.03,length
BORDER_DIM_MB015001_SK213001_1911,E54_Dimension,9858.4,length
BORDER_DIM_MB015001_MB019001_1911,E54_Dimension,127417.29,length
BORDER_DIM_MB015001_MB020001_1911,E54_Dimension,59920.64,length
BORDER_DIM_MB015001_MB015003_1911,E54_Dimension,41877.76,length
BORDER_DIM_MB015001_MB015008_1911,E54_Dimension,6633.3,length
BORDER_DIM_MB016001_MB018001_1911,E54_Dimension,79396.72,length
BORDER_DIM_MB016001_MB019001_1911,E54_Dimension,48947.93,length
BORDER_DIM_MB016001_MB019999_1911,E54_Dimension,30878.81,length
BORDER_DIM_MB016001_MB016003_1911,E54_Dimension,5999.91,length
BORDER_DIM_MB016001_MB016006_1911,E54_Dimension,6560.21,length
BORDER_DIM_MB016001_MB016004_1911,E54_Dimension,7109.07,length
BORDER_DIM_MB016001_MB016005_1911,E54_Dimension,23861.43,length
BORDER_DIM_MB016001_MB016002_1911,E54_Dimension,299726.45,length
BORDER_DIM_MB016001_SK210001_1911,E54_Dimension,50530.09,length
BORDER_DIM_MB016001_SK210999_1911,E54_Dimension,28720.02,length
BORDER_DIM_MB016001_MB020001_1911,E54_Dimension,98235.45,length
BORDER_DIM_MB016001_MB016007_1911,E54_Dimension,5999.89,length
BORDER_DIM_MB016001_MB016999_1911,E54_Dimension,2050735.1,length
BORDER_DIM_MB016001_MB022001_1911,E54_Dimension,68546.03,length
BORDER_DIM_MB016001_MB022999_1911,E54_Dimension,16230.87,length
BORDER_DIM_MB016001_NT218999_1911,E54_Dimension,19215.1,length
BORDER_DIM_MB016002_MB019001_1911,E54_Dimension,12977.24,length
BORDER_DIM_MB016002_MB016005_1911,E54_Dimension,23249.07,length
BORDER_DIM_MB016002_MB016999_1911,E54_Dimension,99482.56,length
BORDER_DIM_MB016999_MB019001_1911,E54_Dimension,59926.32,length
BORDER_DIM_MB016999_MB019999_1911,E54_Dimension,114286.5,length
BORDER_DIM_MB016999_SK210999_1911,E54_Dimension,58595.12,length
BORDER_DIM_MB016999_SK212002_1911,E54_Dimension,19123.33,length
BORDER_DIM_MB016999_MB022999_1911,E54_Dimension,169447.57,length
BORDER_DIM_MB016999_MB022008_1911,E54_Dimension,3299.29,length
BORDER_DIM_MB016999_NT218999_1911,E54_Dimension,260613.01,length
BORDER_DIM_MB017001_MB017003_1911,E54_Dimension,5999.91,length
BORDER_DIM_MB017001_MB021007_1911,E54_Dimension,19691.66,length
BORDER_DIM_MB017001_MB017007_1911,E54_Dimension,5999.89,length
BORDER_DIM_MB017001_MB017006_1911,E54_Dimension,6335.99,length
BORDER_DIM_MB017001_MB021008_1911,E54_Dimension,9819.7,length
BORDER_DIM_MB017001_MB021004_1911,E54_Dimension,19777.49,length
BORDER_DIM_MB017001_MB021001_1911,E54_Dimension,19741.46,length
BORDER_DIM_MB017001_MB017002_1911,E54_Dimension,5999.91,length
BORDER_DIM_MB017001_MB017005_1911,E54_Dimension,5999.91,length
BORDER_DIM_MB017001_MB017004_1911,E54_Dimension,6922.67,length
BORDER_DIM_MB017001_MB023001_1911,E54_Dimension,51745.56,length
BORDER_DIM_MB017001_MB018011_1911,E54_Dimension,8177.21,length
BORDER_DIM_MB017001_MB018001_1911,E54_Dimension,80583.47,length
BORDER_DIM_MB018001_MB021001_1911,E54_Dimension,31916.97,length
BORDER_DIM_MB018001_MB018015_1911,E54_Dimension,5999.91,length
BORDER_DIM_MB018001_MB021005_1911,E54_Dimension,9856.9,length
BORDER_DIM_MB018001_MB023001_1911,E54_Dimension,30310.9,length
BORDER_DIM_MB018001_MB021017_1911,E54_Dimension,4770.7,length
BORDER_DIM_MB018001_MB021003_1911,E54_Dimension,9855.14,length
BORDER_DIM_MB018001_MB021006_1911,E54_Dimension,19789.23,length
BORDER_DIM_MB018001_MB018012_1911,E54_Dimension,5999.91,length
BORDER_DIM_MB018001_MB021010_1911,E54_Dimension,23450.54,length
BORDER_DIM_MB018001_MB018004_1911,E54_Dimension,15567.68,length
BORDER_DIM_MB018001_MB018007_1911,E54_Dimension,14097.56,length
BORDER_DIM_MB018001_MB018009_1911,E54_Dimension,13904.1,length
BORDER_DIM_MB018001_MB018008_1911,E54_Dimension,56444.92,length
BORDER_DIM_MB018001_MB022002_1911,E54_Dimension,3393.04,length
BORDER_DIM_MB018001_MB018002_1911,E54_Dimension,56770.56,length
BORDER_DIM_MB018001_MB018011_1911,E54_Dimension,21385.08,length
BORDER_DIM_MB018001_MB018010_1911,E54_Dimension,5999.92,length
BORDER_DIM_MB018001_MB018013_1911,E54_Dimension,5999.91,length
BORDER_DIM_MB018001_MB018014_1911,E54_Dimension,5999.89,length
