dimension_id:ID,:LABEL,value:float,dimension_type
BORDER_DIM_ON177001_ON177003_1881,E54_Dimension,20057.55,length
BORDER_DIM_ON176005_ON176006_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON176005_ON176007_1881,E54_Dimension,7251.23,length
BORDER_DIM_ON176005_ON176011_1881,E54_Dimension,5999.92,length
BORDER_DIM_ON176005_ON177001_1881,E54_Dimension,19536.09,length
BORDER_DIM_ON177003_ON177013_1881,E54_Dimension,7796.06,length
BORDER_DIM_ON177003_ON177008_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON177003_ON177004_1881,E54_Dimension,7387.94,length
BORDER_DIM_ON177004_ON177005_1881,E54_Dimension,4691.32,length
BORDER_DIM_ON176008_ON176009_1881,E54_Dimension,5999.94,length
BORDER_DIM_ON176008_ON177013_1881,E54_Dimension,16404.97,length
BORDER_DIM_ON176004_ON176008_1881,E54_Dimension,16513.84,length
BORDER_DIM_ON176003_ON176010_1881,E54_Dimension,5999.94,length
BORDER_DIM_ON176003_ON176004_1881,E54_Dimension,15930.98,length
BORDER_DIM_ON176003_ON176007_1881,E54_Dimension,15564.32,length
BORDER_DIM_ON176007_ON176008_1881,E54_Dimension,18801.46,length
BORDER_DIM_ON176007_ON177001_1881,E54_Dimension,14590.94,length
BORDER_DIM_ON176007_ON177013_1881,E54_Dimension,6882.0,length
BORDER_DIM_ON176007_ON177003_1881,E54_Dimension,2095.89,length
BORDER_DIM_ON176001_ON176002_1881,E54_Dimension,14198.96,length
BORDER_DIM_ON176001_ON176005_1881,E54_Dimension,16816.68,length
BORDER_DIM_ON176002_ON176012_1881,E54_Dimension,5005.08,length
BORDER_DIM_ON176002_ON176003_1881,E54_Dimension,16305.88,length
BORDER_DIM_ON176002_ON176005_1881,E54_Dimension,7837.91,length
BORDER_DIM_ON176002_ON176007_1881,E54_Dimension,9462.47,length
BORDER_DIM_ON177010_ON177013_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON177012_ON177013_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON108009_ON112003_1881,E54_Dimension,16658.5,length
BORDER_DIM_ON108009_ON112001_1881,E54_Dimension,345.23,length
BORDER_DIM_ON108009_ON113001_1881,E54_Dimension,3092.18,length
BORDER_DIM_ON108009_ON113013_1881,E54_Dimension,1087.17,length
BORDER_DIM_ON108009_QC098001_1881,E54_Dimension,40.51,length
BORDER_DIM_ON108004_ON111004_1881,E54_Dimension,16568.04,length
BORDER_DIM_ON108004_ON108005_1881,E54_Dimension,5257.22,length
BORDER_DIM_ON108004_ON108007_1881,E54_Dimension,16536.58,length
BORDER_DIM_ON108004_ON108006_1881,E54_Dimension,4133.18,length
BORDER_DIM_ON108002_ON108003_1881,E54_Dimension,16804.57,length
BORDER_DIM_ON108002_ON108004_1881,E54_Dimension,1425.16,length
BORDER_DIM_ON108007_ON112001_1881,E54_Dimension,16594.65,length
BORDER_DIM_ON108007_ON108009_1881,E54_Dimension,16007.2,length
BORDER_DIM_ON108006_ON108007_1881,E54_Dimension,16439.06,length
BORDER_DIM_ON108006_ON108008_1881,E54_Dimension,10323.34,length
BORDER_DIM_ON108003_ON111010_1881,E54_Dimension,16356.59,length
BORDER_DIM_ON108003_ON111004_1881,E54_Dimension,1287.43,length
BORDER_DIM_ON108003_ON108004_1881,E54_Dimension,15364.51,length
BORDER_DIM_ON108001_ON108002_1881,E54_Dimension,12173.36,length
BORDER_DIM_ON108001_ON108004_1881,E54_Dimension,16063.66,length
BORDER_DIM_ON108001_ON108006_1881,E54_Dimension,8175.7,length
BORDER_DIM_ON108008_ON108009_1881,E54_Dimension,18016.6,length
BORDER_DIM_ON153009_ON153011_1881,E54_Dimension,2920.12,length
BORDER_DIM_ON153009_ON155005_1881,E54_Dimension,12352.94,length
BORDER_DIM_ON152009_ON153008_1881,E54_Dimension,7902.19,length
BORDER_DIM_ON152009_ON153009_1881,E54_Dimension,14159.59,length
BORDER_DIM_ON153008_ON153009_1881,E54_Dimension,19609.29,length
BORDER_DIM_ON153008_ON155007_1881,E54_Dimension,16601.1,length
BORDER_DIM_ON153008_ON155005_1881,E54_Dimension,3318.11,length
BORDER_DIM_ON155005_ON155007_1881,E54_Dimension,22133.83,length
BORDER_DIM_ON155005_ON155006_1881,E54_Dimension,3080.05,length
BORDER_DIM_ON141005_ON152009_1881,E54_Dimension,323.98,length
BORDER_DIM_ON141005_ON152001_1881,E54_Dimension,5916.29,length
BORDER_DIM_ON141005_ON153009_1881,E54_Dimension,19764.72,length
BORDER_DIM_ON138004_ON141005_1881,E54_Dimension,15223.32,length
BORDER_DIM_ON138004_ON141001_1881,E54_Dimension,127.35,length
BORDER_DIM_ON138004_ON155005_1881,E54_Dimension,19991.29,length
BORDER_DIM_ON138004_ON138005_1881,E54_Dimension,19732.35,length
BORDER_DIM_ON138004_ON139001_1881,E54_Dimension,15184.82,length
BORDER_DIM_ON152001_ON152009_1881,E54_Dimension,2281.23,length
BORDER_DIM_ON102001_ON106003_1881,E54_Dimension,20193.94,length
BORDER_DIM_ON102001_ON102002_1881,E54_Dimension,6001.41,length
BORDER_DIM_ON102001_ON102003_1881,E54_Dimension,17922.74,length
BORDER_DIM_ON102001_ON102005_1881,E54_Dimension,14975.1,length
BORDER_DIM_ON102005_ON106003_1881,E54_Dimension,23.5,length
BORDER_DIM_ON102005_ON107007_1881,E54_Dimension,16948.0,length
BORDER_DIM_ON102005_ON102006_1881,E54_Dimension,16982.53,length
BORDER_DIM_ON102005_ON104007_1881,E54_Dimension,15411.3,length
BORDER_DIM_ON102003_ON102004_1881,E54_Dimension,5998.81,length
BORDER_DIM_ON102003_ON102006_1881,E54_Dimension,15307.9,length
BORDER_DIM_ON102006_ON104007_1881,E54_Dimension,6908.55,length
BORDER_DIM_ON102006_ON104004_1881,E54_Dimension,8655.45,length
BORDER_DIM_ON128004_ON132004_1881,E54_Dimension,871.74,length
BORDER_DIM_ON128004_ON133002_1881,E54_Dimension,5645.09,length
BORDER_DIM_ON128004_ON133003_1881,E54_Dimension,10031.97,length
BORDER_DIM_ON128004_ON129003_1881,E54_Dimension,8891.82,length
BORDER_DIM_ON127003_ON128003_1881,E54_Dimension,1818.19,length
BORDER_DIM_ON127003_ON127005_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON127003_ON127004_1881,E54_Dimension,18349.34,length
BORDER_DIM_ON127003_ON129004_1881,E54_Dimension,13673.42,length
BORDER_DIM_ON128001_ON128005_1881,E54_Dimension,15489.68,length
BORDER_DIM_ON128001_ON132004_1881,E54_Dimension,20630.52,length
BORDER_DIM_ON128001_ON128003_1881,E54_Dimension,19415.41,length
BORDER_DIM_ON128001_ON128004_1881,E54_Dimension,14561.51,length
BORDER_DIM_ON127001_ON128003_1881,E54_Dimension,20379.84,length
BORDER_DIM_ON127001_ON127002_1881,E54_Dimension,8169.23,length
BORDER_DIM_ON127001_ON127003_1881,E54_Dimension,13942.24,length
BORDER_DIM_ON127004_ON128001_1881,E54_Dimension,2657.32,length
BORDER_DIM_ON127004_ON128003_1881,E54_Dimension,15150.69,length
BORDER_DIM_ON127004_ON128004_1881,E54_Dimension,17555.46,length
BORDER_DIM_ON127004_ON129003_1881,E54_Dimension,437.29,length
BORDER_DIM_ON127004_ON129001_1881,E54_Dimension,15216.97,length
BORDER_DIM_ON127004_ON129004_1881,E54_Dimension,2251.57,length
BORDER_DIM_ON128002_ON128003_1881,E54_Dimension,9127.77,length
BORDER_DIM_ON163008_ON163009_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON163008_ON165001_1881,E54_Dimension,8132.32,length
BORDER_DIM_ON163006_ON163007_1881,E54_Dimension,1769.19,length
BORDER_DIM_ON163006_ON167001_1881,E54_Dimension,762.54,length
BORDER_DIM_ON163006_ON165001_1881,E54_Dimension,8667.88,length
BORDER_DIM_ON163006_ON167002_1881,E54_Dimension,16230.18,length
BORDER_DIM_ON163004_ON163008_1881,E54_Dimension,20380.82,length
BORDER_DIM_ON163004_ON163005_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON163004_ON163007_1881,E54_Dimension,4754.64,length
BORDER_DIM_ON163004_ON163006_1881,E54_Dimension,11444.13,length
BORDER_DIM_ON163004_ON165001_1881,E54_Dimension,2774.07,length
BORDER_DIM_ON163001_ON163002_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON163001_ON164003_1881,E54_Dimension,20098.89,length
BORDER_DIM_ON163001_ON163003_1881,E54_Dimension,4423.47,length
BORDER_DIM_ON163001_ON163004_1881,E54_Dimension,17849.31,length
BORDER_DIM_ON163001_ON163006_1881,E54_Dimension,11189.01,length
BORDER_DIM_ON163001_ON167001_1881,E54_Dimension,10946.08,length
BORDER_DIM_ON164001_ON178002_1881,E54_Dimension,20928.71,length
BORDER_DIM_ON164001_ON164002_1881,E54_Dimension,20051.21,length
BORDER_DIM_ON164001_ON168001_1881,E54_Dimension,31258.59,length
BORDER_DIM_ON164002_ON168001_1881,E54_Dimension,5032.18,length
BORDER_DIM_ON164002_ON168003_1881,E54_Dimension,27048.93,length
BORDER_DIM_ON164002_ON164003_1881,E54_Dimension,17293.66,length
BORDER_DIM_ON164003_ON168005_1881,E54_Dimension,15345.16,length
BORDER_DIM_ON164003_ON168007_1881,E54_Dimension,11062.21,length
BORDER_DIM_ON164003_ON167001_1881,E54_Dimension,8103.62,length
BORDER_DIM_ON163003_ON164003_1881,E54_Dimension,1576.41,length
BORDER_DIM_ON181014_ON181015_1881,E54_Dimension,19345.68,length
BORDER_DIM_ON181015_ON181017_1881,E54_Dimension,15910.12,length
BORDER_DIM_ON181015_ON181016_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON181012_ON181014_1881,E54_Dimension,16971.4,length
BORDER_DIM_ON181012_ON181013_1881,E54_Dimension,4369.74,length
BORDER_DIM_ON181010_ON181012_1881,E54_Dimension,13478.21,length
BORDER_DIM_ON181010_ON181011_1881,E54_Dimension,9436.64,length
BORDER_DIM_ON181010_ON181013_1881,E54_Dimension,4128.92,length
BORDER_DIM_ON181003_ON181004_1881,E54_Dimension,8782.11,length
BORDER_DIM_ON181003_ON181010_1881,E54_Dimension,8720.21,length
BORDER_DIM_ON181003_ON181012_1881,E54_Dimension,2830.56,length
BORDER_DIM_ON181004_ON181005_1881,E54_Dimension,13134.55,length
BORDER_DIM_ON181004_ON181006_1881,E54_Dimension,10622.77,length
BORDER_DIM_ON181004_ON181014_1881,E54_Dimension,5496.47,length
BORDER_DIM_ON181004_ON181012_1881,E54_Dimension,7677.72,length
BORDER_DIM_ON181005_ON181006_1881,E54_Dimension,10117.89,length
BORDER_DIM_ON181006_ON181007_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON181006_ON181008_1881,E54_Dimension,15617.06,length
BORDER_DIM_ON181006_ON181014_1881,E54_Dimension,7908.03,length
BORDER_DIM_ON181006_ON181015_1881,E54_Dimension,7229.1,length
BORDER_DIM_ON181001_ON181005_1881,E54_Dimension,10396.2,length
BORDER_DIM_ON181001_ON181002_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON181001_ON181003_1881,E54_Dimension,12072.51,length
BORDER_DIM_ON181001_ON181004_1881,E54_Dimension,1827.21,length
BORDER_DIM_ON181008_ON181018_1881,E54_Dimension,5999.95,length
BORDER_DIM_ON181008_ON181015_1881,E54_Dimension,2962.41,length
BORDER_DIM_ON181008_ON181017_1881,E54_Dimension,12222.99,length
BORDER_DIM_ON118012_ON118013_1881,E54_Dimension,11761.11,length
BORDER_DIM_ON118012_ON118014_1881,E54_Dimension,18209.66,length
BORDER_DIM_ON118010_ON118011_1881,E54_Dimension,10885.05,length
BORDER_DIM_ON118014_ON118015_1881,E54_Dimension,35457.13,length
BORDER_DIM_ON118008_ON118013_1881,E54_Dimension,6975.83,length
BORDER_DIM_ON118008_ON118010_1881,E54_Dimension,19912.64,length
BORDER_DIM_ON118008_ON118009_1881,E54_Dimension,14334.09,length
BORDER_DIM_ON118013_ON118014_1881,E54_Dimension,4940.44,length
BORDER_DIM_ON115001_ON115002_1881,E54_Dimension,3047.35,length
BORDER_DIM_ON115001_ON116002_1881,E54_Dimension,2518.18,length
BORDER_DIM_ON115001_ON116003_1881,E54_Dimension,2280.72,length
BORDER_DIM_ON115001_ON116007_1881,E54_Dimension,266.57,length
BORDER_DIM_ON115001_ON117004_1881,E54_Dimension,15989.33,length
BORDER_DIM_ON115001_ON118002_1881,E54_Dimension,7679.54,length
BORDER_DIM_ON115001_ON115005_1881,E54_Dimension,7892.04,length
BORDER_DIM_ON115001_ON118001_1881,E54_Dimension,4280.21,length
BORDER_DIM_ON115001_ON115007_1881,E54_Dimension,15794.72,length
BORDER_DIM_ON118001_ON118002_1881,E54_Dimension,19978.1,length
BORDER_DIM_ON118001_ON118010_1881,E54_Dimension,15543.29,length
BORDER_DIM_ON118009_ON118013_1881,E54_Dimension,20110.96,length
BORDER_DIM_ON118009_ON118010_1881,E54_Dimension,651.96,length
BORDER_DIM_ON118009_ON118011_1881,E54_Dimension,19660.65,length
BORDER_DIM_ON118009_ON118014_1881,E54_Dimension,10354.17,length
BORDER_DIM_ON118009_ON118015_1881,E54_Dimension,4859.67,length
BORDER_DIM_ON118011_ON118015_1881,E54_Dimension,10481.63,length
BORDER_DIM_ON115005_ON115007_1881,E54_Dimension,35452.76,length
BORDER_DIM_ON118002_ON118003_1881,E54_Dimension,19270.63,length
BORDER_DIM_ON118002_ON118008_1881,E54_Dimension,16684.29,length
BORDER_DIM_ON115007_ON118001_1881,E54_Dimension,26765.94,length
BORDER_DIM_ON115007_ON118010_1881,E54_Dimension,9487.19,length
BORDER_DIM_ON099001_ON100004_1881,E54_Dimension,20883.85,length
BORDER_DIM_ON099001_ON099002_1881,E54_Dimension,18715.15,length
BORDER_DIM_ON099001_ON101002_1881,E54_Dimension,126.47,length
BORDER_DIM_ON099001_ON099003_1881,E54_Dimension,17210.12,length
BORDER_DIM_ON099003_ON099004_1881,E54_Dimension,17833.71,length
BORDER_DIM_ON099003_ON101002_1881,E54_Dimension,20606.65,length
BORDER_DIM_ON099003_ON103009_1881,E54_Dimension,3854.7,length
BORDER_DIM_ON099003_ON103006_1881,E54_Dimension,14456.69,length
BORDER_DIM_ON099002_QC074003_1881,E54_Dimension,3817.08,length
BORDER_DIM_ON099002_QC074002_1881,E54_Dimension,11468.87,length
BORDER_DIM_ON099002_QC075004_1881,E54_Dimension,5959.56,length
BORDER_DIM_ON099002_ON099004_1881,E54_Dimension,15506.77,length
BORDER_DIM_ON099002_ON099003_1881,E54_Dimension,2230.49,length
BORDER_DIM_ON099004_QC075004_1881,E54_Dimension,4426.11,length
BORDER_DIM_ON099004_ON103001_1881,E54_Dimension,21011.17,length
BORDER_DIM_ON099004_ON103006_1881,E54_Dimension,2712.54,length
BORDER_DIM_ON099004_ON103002_1881,E54_Dimension,11902.27,length
BORDER_DIM_ON106001_ON109006_1881,E54_Dimension,23236.85,length
BORDER_DIM_ON106001_ON106002_1881,E54_Dimension,5997.89,length
BORDER_DIM_ON106001_ON107003_1881,E54_Dimension,9316.59,length
BORDER_DIM_ON106001_ON106003_1881,E54_Dimension,21745.36,length
BORDER_DIM_ON106001_ON107005_1881,E54_Dimension,5324.58,length
BORDER_DIM_ON106003_ON107005_1881,E54_Dimension,11673.76,length
BORDER_DIM_ON106003_ON107007_1881,E54_Dimension,4314.29,length
BORDER_DIM_ON107007_ON108002_1881,E54_Dimension,7242.64,length
BORDER_DIM_ON107005_ON107006_1881,E54_Dimension,6000.58,length
BORDER_DIM_ON107005_ON108003_1881,E54_Dimension,17563.73,length
BORDER_DIM_ON107005_ON107007_1881,E54_Dimension,16851.47,length
BORDER_DIM_ON107005_ON108002_1881,E54_Dimension,392.41,length
BORDER_DIM_ON107003_ON109006_1881,E54_Dimension,6028.75,length
BORDER_DIM_ON107003_ON107004_1881,E54_Dimension,6001.57,length
BORDER_DIM_ON107003_ON111010_1881,E54_Dimension,36014.25,length
BORDER_DIM_ON107003_ON107005_1881,E54_Dimension,17011.94,length
BORDER_DIM_ON107003_ON108003_1881,E54_Dimension,948.99,length
BORDER_DIM_ON155001_ON155007_1881,E54_Dimension,18802.1,length
BORDER_DIM_ON155001_ON155005_1881,E54_Dimension,2172.37,length
BORDER_DIM_ON155001_ON155004_1881,E54_Dimension,18907.2,length
BORDER_DIM_ON155001_ON156003_1881,E54_Dimension,287.76,length
BORDER_DIM_ON155001_ON155003_1881,E54_Dimension,16788.71,length
BORDER_DIM_ON155002_ON155004_1881,E54_Dimension,16817.65,length
BORDER_DIM_ON155002_ON155003_1881,E54_Dimension,18931.03,length
BORDER_DIM_ON155002_ON155009_1881,E54_Dimension,6529.98,length
BORDER_DIM_ON155003_ON156003_1881,E54_Dimension,19132.51,length
BORDER_DIM_ON155003_ON155009_1881,E54_Dimension,16978.43,length
BORDER_DIM_ON156003_ON156004_1881,E54_Dimension,19144.53,length
BORDER_DIM_ON155004_ON155005_1881,E54_Dimension,15532.78,length
BORDER_DIM_ON156005_ON177002_1881,E54_Dimension,10559.45,length
BORDER_DIM_ON156005_ON156007_1881,E54_Dimension,1166.46,length
BORDER_DIM_ON156005_ON156008_1881,E54_Dimension,1173.33,length
BORDER_DIM_ON156005_ON156006_1881,E54_Dimension,11231.41,length
BORDER_DIM_ON156006_ON177005_1881,E54_Dimension,24575.59,length
BORDER_DIM_ON156006_ON156008_1881,E54_Dimension,19123.56,length
BORDER_DIM_ON155009_ON156002_1881,E54_Dimension,25767.25,length
BORDER_DIM_ON156002_ON156003_1881,E54_Dimension,16712.93,length
BORDER_DIM_ON156002_ON156005_1881,E54_Dimension,9605.31,length
BORDER_DIM_ON155008_ON155009_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON156001_ON156005_1881,E54_Dimension,4893.0,length
BORDER_DIM_ON156001_ON156007_1881,E54_Dimension,1362.44,length
BORDER_DIM_ON156001_ON156002_1881,E54_Dimension,9354.96,length
BORDER_DIM_ON154002_ON154003_1881,E54_Dimension,17380.42,length
BORDER_DIM_ON154002_ON176008_1881,E54_Dimension,19047.97,length
BORDER_DIM_ON154002_ON154004_1881,E54_Dimension,19021.53,length
BORDER_DIM_ON154002_ON156004_1881,E54_Dimension,17526.52,length
BORDER_DIM_ON154005_ON155007_1881,E54_Dimension,20157.07,length
BORDER_DIM_ON154004_ON154005_1881,E54_Dimension,15749.38,length
BORDER_DIM_ON154004_ON155001_1881,E54_Dimension,20321.51,length
BORDER_DIM_ON154004_ON156003_1881,E54_Dimension,17824.42,length
BORDER_DIM_ON154003_ON154005_1881,E54_Dimension,20378.7,length
BORDER_DIM_ON154003_ON176004_1881,E54_Dimension,15824.03,length
BORDER_DIM_ON154003_ON176008_1881,E54_Dimension,26.06,length
BORDER_DIM_ON156004_ON177013_1881,E54_Dimension,14465.76,length
BORDER_DIM_ON156004_ON177002_1881,E54_Dimension,4433.99,length
BORDER_DIM_ON156004_ON156005_1881,E54_Dimension,16336.13,length
BORDER_DIM_ON154001_ON154002_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON144006_ON144008_1881,E54_Dimension,7314.37,length
BORDER_DIM_ON144006_ON146004_1881,E54_Dimension,8993.16,length
BORDER_DIM_ON144006_ON146007_1881,E54_Dimension,3506.99,length
BORDER_DIM_ON146004_ON146006_1881,E54_Dimension,9390.3,length
BORDER_DIM_ON146004_ON146005_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON146004_ON146007_1881,E54_Dimension,15029.97,length
BORDER_DIM_ON146003_ON146004_1881,E54_Dimension,13653.2,length
BORDER_DIM_ON144008_ON146003_1881,E54_Dimension,7473.84,length
BORDER_DIM_ON144003_ON144004_1881,E54_Dimension,8636.15,length
BORDER_DIM_ON144003_ON144008_1881,E54_Dimension,7024.82,length
BORDER_DIM_ON144003_ON144009_1881,E54_Dimension,5999.88,length
BORDER_DIM_ON144003_ON144006_1881,E54_Dimension,10818.5,length
BORDER_DIM_ON144003_ON144005_1881,E54_Dimension,18104.38,length
BORDER_DIM_ON146006_ON159005_1881,E54_Dimension,14745.66,length
BORDER_DIM_ON146006_ON146007_1881,E54_Dimension,20406.82,length
BORDER_DIM_ON146002_ON146003_1881,E54_Dimension,8814.44,length
BORDER_DIM_ON146002_ON146004_1881,E54_Dimension,12757.83,length
BORDER_DIM_ON146007_ON146008_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON146007_ON160002_1881,E54_Dimension,5212.98,length
BORDER_DIM_ON146007_ON147005_1881,E54_Dimension,1787.72,length
BORDER_DIM_ON146007_ON147002_1881,E54_Dimension,9976.78,length
BORDER_DIM_ON146007_ON147004_1881,E54_Dimension,9606.86,length
BORDER_DIM_ON144004_ON144008_1881,E54_Dimension,2982.11,length
BORDER_DIM_ON146001_ON157004_1881,E54_Dimension,9811.61,length
BORDER_DIM_ON146001_ON158002_1881,E54_Dimension,16292.27,length
BORDER_DIM_ON146001_ON146006_1881,E54_Dimension,8817.06,length
BORDER_DIM_ON146001_ON159005_1881,E54_Dimension,9776.98,length
BORDER_DIM_ON146001_ON146002_1881,E54_Dimension,13631.7,length
BORDER_DIM_ON146001_ON146004_1881,E54_Dimension,1567.68,length
BORDER_DIM_ON150007_ON150008_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON150007_ON151004_1881,E54_Dimension,23.94,length
BORDER_DIM_ON150007_ON150009_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON150007_ON151005_1881,E54_Dimension,15377.26,length
BORDER_DIM_ON150006_ON151001_1881,E54_Dimension,14640.7,length
BORDER_DIM_ON150006_ON151004_1881,E54_Dimension,9907.61,length
BORDER_DIM_ON150006_ON150007_1881,E54_Dimension,20131.39,length
BORDER_DIM_ON150001_ON150006_1881,E54_Dimension,9979.09,length
BORDER_DIM_ON150001_ON150002_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON150001_ON150003_1881,E54_Dimension,21765.13,length
BORDER_DIM_ON150003_ON150005_1881,E54_Dimension,5999.91,length
BORDER_DIM_ON150003_ON150007_1881,E54_Dimension,15020.31,length
BORDER_DIM_ON150003_ON150004_1881,E54_Dimension,8440.18,length
BORDER_DIM_ON149003_ON149004_1881,E54_Dimension,2425.65,length
BORDER_DIM_ON122011_ON122015_1881,E54_Dimension,12744.92,length
BORDER_DIM_ON122011_ON122013_1881,E54_Dimension,17031.27,length
BORDER_DIM_ON122013_ON122015_1881,E54_Dimension,13656.99,length
BORDER_DIM_ON122013_ON122014_1881,E54_Dimension,19026.05,length
BORDER_DIM_ON122012_ON122016_1881,E54_Dimension,20669.82,length
BORDER_DIM_ON122012_ON122015_1881,E54_Dimension,13853.25,length
BORDER_DIM_ON120003_ON122001_1881,E54_Dimension,19922.8,length
BORDER_DIM_ON120003_ON122005_1881,E54_Dimension,2663.83,length
BORDER_DIM_ON120003_ON122012_1881,E54_Dimension,15008.0,length
BORDER_DIM_ON122015_ON122016_1881,E54_Dimension,13152.95,length
BORDER_DIM_ON122005_ON122006_1881,E54_Dimension,19857.95,length
BORDER_DIM_ON122005_ON122012_1881,E54_Dimension,20709.26,length
BORDER_DIM_ON122005_ON122016_1881,E54_Dimension,13321.02,length
BORDER_DIM_ON122008_ON125011_1881,E54_Dimension,8870.7,length
BORDER_DIM_ON122008_ON125015_1881,E54_Dimension,7704.79,length
BORDER_DIM_ON122008_ON122014_1881,E54_Dimension,14935.67,length
BORDER_DIM_ON122008_ON122013_1881,E54_Dimension,13369.86,length
BORDER_DIM_ON122008_ON122011_1881,E54_Dimension,16644.08,length
BORDER_DIM_ON122008_ON122009_1881,E54_Dimension,28157.33,length
BORDER_DIM_ON120001_ON121003_1881,E54_Dimension,5955.56,length
BORDER_DIM_ON120001_ON121001_1881,E54_Dimension,16909.08,length
BORDER_DIM_ON120001_ON120002_1881,E54_Dimension,21039.2,length
