:START_ID,:END_ID,:TYPE
CD_ON_Addington_1871_1871,CD_ON_Addington_1871,P166_was_a_presence_of
CD_NB_Albert_1871,CD_NB_Albert,P166_was_a_presence_of
CD_ON_Algoma_Centre_1871,CD_ON_Algoma_Centre,P166_was_a_presence_of
CD_ON_Algoma_East_1871,CD_ON_Algoma_East,P166_was_a_presence_of
CD_ON_Algoma_West_1871,CD_ON_Algoma_West,P166_was_a_presence_of
CD_NS_Annapolis_1871,CD_NS_Annapolis,P166_was_a_presence_of
CD_NS_Antigonish_1871,CD_NS_Antigonish,P166_was_a_presence_of
CD_QC_Argenteuil_1871,CD_QC_Argenteuil,P166_was_a_presence_of
CD_QC_Arthabaska_1871,CD_QC_Arthabaska,P166_was_a_presence_of
CD_QC_Bagot_1871,CD_QC_Bagot,P166_was_a_presence_of
CD_QC_Beauce_East_1871,CD_QC_Beauce_East,P166_was_a_presence_of
CD_QC_Beauce_West_1871,CD_QC_Beauce_West,P166_was_a_presence_of
CD_QC_Beauharnois_1871,CD_QC_Beauharnois,P166_was_a_presence_of
CD_QC_Bellechasse_North_1871,CD_QC_Bellechasse_North,P166_was_a_presence_of
CD_QC_Bellechasse_South_1871,CD_QC_Bellechasse_South,P166_was_a_presence_of
CD_QC_Berthier_1871,CD_QC_Berthier,P166_was_a_presence_of
CD_QC_Bonaventure_1871,CD_QC_Bonaventure,P166_was_a_presence_of
CD_ON_Bothwell_1871,CD_ON_Bothwell,P166_was_a_presence_of
"CD_ON_Brant,_North_or_East—Nord_ou_East_1871","CD_ON_Brant,_North_or_East—Nord_ou_East",P166_was_a_presence_of
"CD_ON_Brant,_South_or_West—Sud_ou_West_1871","CD_ON_Brant,_South_or_West—Sud_ou_West",P166_was_a_presence_of
CD_BC_British_Colombia_1871,CD_BC_British_Colombia,P166_was_a_presence_of
CD_ON_Brockville_1871,CD_ON_Brockville,P166_was_a_presence_of
CD_QC_Brome_1871,CD_QC_Brome,P166_was_a_presence_of
CD_ON_Bruce_North_1871,CD_ON_Bruce_North,P166_was_a_presence_of
CD_ON_Bruce_South_1871,CD_ON_Bruce_South,P166_was_a_presence_of
CD_NS_Cape_Breton_1871,CD_NS_Cape_Breton,P166_was_a_presence_of
CD_ON_Cardwell_1871,CD_ON_Cardwell,P166_was_a_presence_of
CD_NB_Carleton_1871,CD_NB_Carleton,P166_was_a_presence_of
CD_ON_Carleton_1871,CD_ON_Carleton,P166_was_a_presence_of
CD_QC_Chambly_1871,CD_QC_Chambly,P166_was_a_presence_of
CD_QC_Champlain_North_1871,CD_QC_Champlain_North,P166_was_a_presence_of
